caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case4,W_Afhandelen leads,res_ba71e42b-c9d2-4f5b-8913-1c2810b1191f,Role 1,2012-02-13 20:43:50,290,1,0.0,2012-02-13 20:40:59
Case3,W_Completeren aanvraag,res_ba71e42b-c9d2-4f5b-8913-1c2810b1191f,Role 1,2012-02-13 20:46:22,291,1,0.030303030303030304,2012-02-13 20:43:32
Case1,W_Afhandelen leads,res_059bf972-9ae8-47f9-909b-03e79a4c5637,Role 1,2012-02-13 21:18:26,291,1,0.0,2012-02-13 21:15:35
Case2,W_Afhandelen leads,res_7063322d-00bf-48d5-9078-c1d5372d683a,Role 1,2012-02-13 21:28:10,292,1,0.0,2012-02-13 21:25:19
Case7,W_Beoordelen fraude,res_683efc16-f4a2-40cb-9162-fc3310b4fede,Role 6,2012-02-13 21:40:29,292,0,0.0,2012-02-13 21:37:37
Case8,W_Completeren aanvraag,res_775b88e0-356c-46bc-a2e4-1a8f568ec867,Role 1,2012-02-13 21:54:24,292,1,0.0,2012-02-13 21:51:35
Case4,W_Completeren aanvraag,res_775b88e0-356c-46bc-a2e4-1a8f568ec867,Role 1,2012-02-13 21:55:13,292,2,0.030303030303030304,2012-02-13 21:52:39
Case9,W_Afhandelen leads,res_775b88e0-356c-46bc-a2e4-1a8f568ec867,Role 1,2012-02-13 21:55:46,293,1,0.06060606060606061,2012-02-13 21:52:54
Case6,W_Beoordelen fraude,res_683efc16-f4a2-40cb-9162-fc3310b4fede,Role 6,2012-02-13 22:09:08,293,0,0.0,2012-02-13 22:06:16
Case10,W_Afhandelen leads,res_775b88e0-356c-46bc-a2e4-1a8f568ec867,Role 1,2012-02-13 22:13:33,293,1,0.0,2012-02-13 22:10:42
Case1,W_Completeren aanvraag,res_8a232664-93f3-4d4d-bff1-b016c523d83c,Role 1,2012-02-13 22:30:48,293,1,0.0,2012-02-13 22:28:13
Case5,W_Completeren aanvraag,res_8a232664-93f3-4d4d-bff1-b016c523d83c,Role 1,2012-02-13 22:31:41,294,2,0.030303030303030304,2012-02-13 22:28:54
Case12,W_Completeren aanvraag,res_6fae5974-5e1f-4ac1-8be4-c2f4ece9651c,Role 1,2012-02-13 22:44:59,294,1,0.0,2012-02-13 22:42:10
Case13,W_Nabellen offertes,res_012ff0b4-193f-4349-b97c-43dfc94277ee,Role 1,2012-02-13 22:48:29,295,0,0.0,2012-02-13 22:45:39
Case14,W_Completeren aanvraag,res_449b9527-b28c-4a6c-9932-08baca67afcd,Role 1,2012-02-13 23:04:00,296,1,0.0,2012-02-13 23:01:11
Case8,W_Completeren aanvraag,res_449b9527-b28c-4a6c-9932-08baca67afcd,Role 1,2012-02-13 23:04:42,296,2,0.030303030303030304,2012-02-13 23:02:10
Case11,W_Completeren aanvraag,res_6abbb293-de7c-4a14-a32e-827c0c89200e,Role 1,2012-02-13 23:21:37,297,1,0.0,2012-02-13 23:18:49
