caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case3,W_Afhandelen leads,res_7e381986-340c-423a-9df9-ed1c4a653d36,Role 1,2012-02-13 20:45:38,290,1,0.0,2012-02-13 20:42:47
Case5,W_Afhandelen leads,res_b1d05e0d-2c49-43a5-bd3f-a5af2a21bd98,Role 1,2012-02-13 20:57:59,290,1,0.0,2012-02-13 20:55:08
Case1,W_Completeren aanvraag,res_afddec2e-b6ff-4186-b0fe-9ed481f41cbe,Role 1,2012-02-13 21:06:37,291,1,0.0,2012-02-13 21:03:48
Case4,W_Nabellen offertes,res_afddec2e-b6ff-4186-b0fe-9ed481f41cbe,Role 1,2012-02-13 21:09:21,292,0,0.030303030303030304,2012-02-13 21:06:30
Case2,W_Afhandelen leads,res_91402b5b-17e0-4725-a83d-8272f87dd960,Role 1,2012-02-13 21:17:20,292,1,0.0,2012-02-13 21:14:29
Case5,W_Completeren aanvraag,res_deb224b8-0288-43a5-8712-0281d2715dab,Role 1,2012-02-13 22:10:19,292,1,0.0,2012-02-13 22:07:44
Case2,W_Completeren aanvraag,res_d0e880e3-8fe6-43ea-880f-2f8937a99c49,Role 1,2012-02-13 22:29:45,292,1,0.0,2012-02-13 22:27:10
Case7,W_Completeren aanvraag,res_b070d06c-d20e-42cc-8588-cba138561da7,Role 1,2012-02-13 22:48:29,293,1,0.0,2012-02-13 22:45:40
Case8,W_Beoordelen fraude,res_35d2f5c2-9375-4901-bd75-e59682438ca1,Role 6,2012-02-13 23:03:31,294,0,0.0,2012-02-13 23:00:39
Case6,W_Afhandelen leads,res_84af3f0b-f46b-456b-84dd-f6d59d81e736,Role 1,2012-02-13 23:08:29,294,1,0.0,2012-02-13 23:05:38
Case9,W_Afhandelen leads,res_6de128b7-6548-4e72-934a-4b6ac3c0760e,Role 1,2012-02-13 23:33:28,295,1,0.0,2012-02-13 23:30:38
Case10,W_Completeren aanvraag,res_3a8786f7-13d9-477e-8706-e2c25c6f4403,Role 1,2012-02-13 23:41:41,295,1,0.0,2012-02-13 23:38:53
Case11,W_Afhandelen leads,res_3a8786f7-13d9-477e-8706-e2c25c6f4403,Role 1,2012-02-13 23:42:14,296,1,0.030303030303030304,2012-02-13 23:39:23
Case7,W_Afhandelen leads,res_2869e535-7b11-4bb3-b65d-307b2db4737e,Role 1,2012-02-13 23:51:55,295,1,0.0,2012-02-13 23:49:18
Case10,W_Afhandelen leads,res_e7b88230-c542-49e4-be2c-867213abbea4,Role 1,2012-02-14 00:43:02,295,1,0.0,2012-02-14 00:40:23
Case15,W_Completeren aanvraag,res_fef0f2ed-8b16-4a29-90cb-7b9eaad03666,Role 1,2012-02-14 01:13:11,295,1,0.0,2012-02-14 01:10:21
Case14,W_Afhandelen leads,res_fef0f2ed-8b16-4a29-90cb-7b9eaad03666,Role 1,2012-02-14 01:14:12,296,1,0.030303030303030304,2012-02-14 01:11:20
Case7,W_Completeren aanvraag,res_b4ca20e0-22ce-4be0-9abf-1beca7f89d54,Role 1,2012-02-14 01:23:28,296,1,0.0,2012-02-14 01:21:00
Case13,W_Afhandelen leads,res_dacbc392-1c4f-433a-8caa-c0c9578027b4,Role 1,2012-02-14 01:28:08,297,1,0.0,2012-02-14 01:25:16
Case6,W_Nabellen offertes,res_b070d06c-d20e-42cc-8588-cba138561da7,Role 1,2012-02-14 01:51:59,296,0,0.0,2012-02-14 01:49:28
Case7,W_Afhandelen leads,res_b070d06c-d20e-42cc-8588-cba138561da7,Role 1,2012-02-14 02:48:45,295,1,0.0,2012-02-14 02:46:19
Case17,W_Nabellen offertes,res_45fcac98-58e0-402f-9b66-2ce2234bfdaf,Role 1,2012-02-14 03:00:51,296,0,0.0,2012-02-14 02:57:58
Case21,W_Afhandelen leads,res_fef0f2ed-8b16-4a29-90cb-7b9eaad03666,Role 1,2012-02-14 03:38:37,297,1,0.0,2012-02-14 03:35:46
Case20,W_Completeren aanvraag,res_fef0f2ed-8b16-4a29-90cb-7b9eaad03666,Role 1,2012-02-14 03:41:20,298,1,0.030303030303030304,2012-02-14 03:38:30
Case19,W_Nabellen offertes,res_84af3f0b-f46b-456b-84dd-f6d59d81e736,Role 1,2012-02-14 03:47:03,298,0,0.0,2012-02-14 03:44:11
Case18,W_Afhandelen leads,res_45fcac98-58e0-402f-9b66-2ce2234bfdaf,Role 1,2012-02-14 04:06:17,298,1,0.0,2012-02-14 04:03:26
Case21,W_Afhandelen leads,res_04b3e34c-f301-4165-9d86-fa99d3bb12ef,Role 1,2012-02-14 04:15:45,298,1,0.0,2012-02-14 04:13:04
Case22,W_Afhandelen leads,res_b1d05e0d-2c49-43a5-bd3f-a5af2a21bd98,Role 1,2012-02-14 04:46:40,299,1,0.0,2012-02-14 04:43:49
Case7,W_Completeren aanvraag,res_cb73823b-8726-4d18-bae1-f6fc13f775dd,Role 1,2012-02-14 05:06:40,299,1,0.0,2012-02-14 05:04:21
Case21,W_Completeren aanvraag,res_3a8786f7-13d9-477e-8706-e2c25c6f4403,Role 1,2012-02-14 05:39:01,298,1,0.0,2012-02-14 05:36:32
Case22,W_Completeren aanvraag,res_dacbc392-1c4f-433a-8caa-c0c9578027b4,Role 1,2012-02-14 05:45:02,297,1,0.0,2012-02-14 05:42:26
Case23,W_Nabellen offertes,res_84af3f0b-f46b-456b-84dd-f6d59d81e736,Role 1,2012-02-14 06:54:15,298,0,0.0,2012-02-14 06:51:24
Case26,W_Completeren aanvraag,res_613cf6f1-7e51-4d59-8c8f-48e640d14470,Role 1,2012-02-14 08:13:44,298,1,0.0,2012-02-14 08:10:55
Case15,W_Nabellen offertes,res_b4ca20e0-22ce-4be0-9abf-1beca7f89d54,Role 1,2012-02-14 08:18:38,298,0,0.0,2012-02-14 08:16:06
Case25,W_Nabellen offertes,res_10781621-afdf-49e5-aea6-4ae35b880437,Role 1,2012-02-14 08:32:00,299,0,0.0,2012-02-14 08:29:10
Case26,W_Completeren aanvraag,res_e7b88230-c542-49e4-be2c-867213abbea4,Role 1,2012-02-14 09:12:01,298,1,0.0,2012-02-14 09:09:27
Case27,W_Afhandelen leads,res_45fcac98-58e0-402f-9b66-2ce2234bfdaf,Role 1,2012-02-14 09:24:10,299,1,0.0,2012-02-14 09:21:20
Case30,W_Completeren aanvraag,res_2869e535-7b11-4bb3-b65d-307b2db4737e,Role 1,2012-02-14 09:39:33,299,1,0.0,2012-02-14 09:36:45
Case28,W_Afhandelen leads,res_edb8d864-bb33-4928-a3ce-b8efdcc815e0,Role 1,2012-02-14 09:46:48,299,1,0.0,2012-02-14 09:43:58
Case31,W_Afhandelen leads,res_cb73823b-8726-4d18-bae1-f6fc13f775dd,Role 1,2012-02-14 09:56:14,300,1,0.0,2012-02-14 09:53:24
Case28,W_Afhandelen leads,res_10781621-afdf-49e5-aea6-4ae35b880437,Role 1,2012-02-14 10:24:06,299,1,0.0,2012-02-14 10:21:28
Case29,W_Afhandelen leads,res_52de81f0-ccfe-4ed3-aad0-7cf8bb8f0977,Role 1,2012-02-14 10:28:04,300,1,0.0,2012-02-14 10:25:14
Case26,W_Afhandelen leads,res_4e932cdf-860a-42ee-b139-afce504bca90,Role 1,2012-02-14 10:38:36,299,1,0.0,2012-02-14 10:36:08
Case38,W_Afhandelen leads,res_4e932cdf-860a-42ee-b139-afce504bca90,Role 1,2012-02-14 10:39:06,300,2,0.030303030303030304,2012-02-14 10:36:18
Case35,W_Completeren aanvraag,res_4e932cdf-860a-42ee-b139-afce504bca90,Role 1,2012-02-14 10:39:48,301,1,0.06060606060606061,2012-02-14 10:36:59
Case37,W_Completeren aanvraag,res_9ebe3fb8-80ec-4c5c-8437-73f977c6a906,Role 1,2012-02-14 10:50:29,300,1,0.0,2012-02-14 10:47:41
Case36,W_Afhandelen leads,res_d0e880e3-8fe6-43ea-880f-2f8937a99c49,Role 1,2012-02-14 10:56:49,301,1,0.0,2012-02-14 10:53:59
Case33,W_Completeren aanvraag,res_613cf6f1-7e51-4d59-8c8f-48e640d14470,Role 1,2012-02-14 11:12:37,302,1,0.0,2012-02-14 11:09:49
Case34,W_Afhandelen leads,res_613cf6f1-7e51-4d59-8c8f-48e640d14470,Role 1,2012-02-14 11:14:02,303,1,0.030303030303030304,2012-02-14 11:11:12
Case35,W_Afhandelen leads,res_7e381986-340c-423a-9df9-ed1c4a653d36,Role 1,2012-02-14 11:17:03,302,1,0.0,2012-02-14 11:14:28
Case32,W_Afhandelen leads,res_7e381986-340c-423a-9df9-ed1c4a653d36,Role 1,2012-02-14 11:17:53,303,2,0.030303030303030304,2012-02-14 11:15:05
