caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,W_Afhandelen leads,res_ae75cadc-6644-4c7d-a107-1720fc87945e,Role 1,2012-02-13 20:58:24,290,1,0.0,2012-02-13 20:55:33
Case6,W_Afhandelen leads,res_25478fa9-c1ac-4eb4-9908-d39b5bda3fcd,Role 1,2012-02-13 21:08:08,291,1,0.0,2012-02-13 21:05:17
Case3,W_Completeren aanvraag,res_25478fa9-c1ac-4eb4-9908-d39b5bda3fcd,Role 1,2012-02-13 21:09:59,292,1,0.030303030303030304,2012-02-13 21:07:09
Case7,W_Completeren aanvraag,res_8068215b-75ff-46fd-8fde-5ad7aeaffc8e,Role 1,2012-02-13 21:18:47,291,1,0.0,2012-02-13 21:15:58
Case2,W_Afhandelen leads,res_a8b9e172-e2e2-4adb-a12d-6aba85b5421b,Role 1,2012-02-13 21:22:29,292,1,0.0,2012-02-13 21:19:38
Case4,W_Afhandelen leads,res_a8b9e172-e2e2-4adb-a12d-6aba85b5421b,Role 1,2012-02-13 21:23:22,293,2,0.030303030303030304,2012-02-13 21:20:33
Case5,W_Completeren aanvraag,res_ae75cadc-6644-4c7d-a107-1720fc87945e,Role 1,2012-02-13 21:34:30,294,1,0.0,2012-02-13 21:31:41
Case8,W_Afhandelen leads,res_e43ee194-4c1f-4671-9870-2ac68e3b2554,Role 1,2012-02-13 21:55:54,295,1,0.0,2012-02-13 21:53:03
Case9,W_Afhandelen leads,res_e43ee194-4c1f-4671-9870-2ac68e3b2554,Role 1,2012-02-13 22:20:17,296,1,0.0,2012-02-13 22:17:26
Case2,W_Completeren aanvraag,res_c7204ec3-5746-46e8-bd54-dfccb12b0fe7,Role 1,2012-02-13 22:33:57,296,1,0.0,2012-02-13 22:31:22
Case4,W_Completeren aanvraag,res_c7204ec3-5746-46e8-bd54-dfccb12b0fe7,Role 1,2012-02-13 22:35:46,296,2,0.030303030303030304,2012-02-13 22:33:14
Case8,W_Completeren aanvraag,res_25580cb4-7761-420b-9114-9c9081bbd18f,Role 1,2012-02-13 23:08:25,295,1,0.0,2012-02-13 23:05:51
Case9,W_Afhandelen leads,res_8e8395b2-87d7-4db9-bc0d-59d1c94014fc,Role 1,2012-02-13 23:23:46,295,1,0.0,2012-02-13 23:21:07
Case10,W_Afhandelen leads,res_9eae7a8d-591a-4000-aa87-997fe1e96642,Role 1,2012-02-13 23:36:08,296,1,0.0,2012-02-13 23:33:18
Case1,W_Nabellen offertes,res_9fb79c26-340f-479f-beab-d2dcfbd308ad,Role 1,2012-02-13 23:39:28,295,0,0.0,2012-02-13 23:37:00
Case7,W_Nabellen offertes,res_ed954fdf-0568-42db-b12c-e66cdc8a8f2b,Role 1,2012-02-14 00:00:24,294,0,0.0,2012-02-13 23:57:58
Case4,W_Afhandelen leads,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 1,2012-02-14 00:03:46,293,1,0.0,2012-02-14 00:01:15
Case5,W_Beoordelen fraude,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 6,2012-02-14 00:05:28,293,0,0.0,2012-02-14 00:02:31
Case11,W_Afhandelen leads,res_e43ee194-4c1f-4671-9870-2ac68e3b2554,Role 1,2012-02-14 00:47:58,292,1,0.0,2012-02-14 00:45:06
Case8,W_Completeren aanvraag,res_b53878be-3a8f-464c-aa62-e111c07f9f55,Role 1,2012-02-14 01:04:58,291,1,0.0,2012-02-14 01:02:31
Case12,W_Completeren aanvraag,res_625d04a8-aefd-473e-a21a-889d494847ad,Role 1,2012-02-14 01:41:25,291,1,0.0,2012-02-14 01:38:35
Case16,W_Afhandelen leads,res_7eb177df-c2b9-44fc-a6bf-ce6687cd5003,Role 1,2012-02-14 01:49:24,292,1,0.0,2012-02-14 01:46:32
Case13,W_Afhandelen leads,res_9fb79c26-340f-479f-beab-d2dcfbd308ad,Role 1,2012-02-14 02:10:20,292,1,0.0,2012-02-14 02:07:28
Case14,W_Completeren aanvraag,res_bcc9eccf-416a-4126-bc6d-a51589b5bb8a,Role 1,2012-02-14 02:24:37,293,1,0.0,2012-02-14 02:21:47
Case17,W_Afhandelen leads,res_e1d06c93-ea76-4441-bd66-fda8fb484f55,Role 1,2012-02-14 03:06:06,294,1,0.0,2012-02-14 03:03:15
Case19,W_Afhandelen leads,res_e1d06c93-ea76-4441-bd66-fda8fb484f55,Role 1,2012-02-14 03:07:28,295,2,0.030303030303030304,2012-02-14 03:04:38
Case13,W_Completeren aanvraag,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 1,2012-02-14 03:08:26,295,1,0.06060606060606061,2012-02-14 03:05:48
Case20,W_Beoordelen fraude,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 6,2012-02-14 03:10:19,296,0,0.0,2012-02-14 03:07:29
Case18,W_Completeren aanvraag,res_4fcc1a67-8a80-4dc3-92e4-5668d7f82f9d,Role 1,2012-02-14 03:26:58,296,1,0.0,2012-02-14 03:24:08
Case17,W_Completeren aanvraag,res_e43ee194-4c1f-4671-9870-2ac68e3b2554,Role 1,2012-02-14 04:01:18,295,1,0.0,2012-02-14 03:58:41
Case19,W_Completeren aanvraag,res_e43ee194-4c1f-4671-9870-2ac68e3b2554,Role 1,2012-02-14 04:03:19,295,2,0.030303030303030304,2012-02-14 04:00:44
Case21,W_Beoordelen fraude,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 6,2012-02-14 04:14:35,295,0,0.0,2012-02-14 04:11:45
Case22,W_Afhandelen leads,res_47e036e4-38e2-4c3d-bab3-04a6cf3b7d37,Role 1,2012-02-14 04:44:55,295,1,0.0,2012-02-14 04:42:04
Case24,W_Completeren aanvraag,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 1,2012-02-14 05:38:23,296,1,0.0,2012-02-14 05:35:34
Case13,W_Beoordelen fraude,res_f79d6ae0-bf04-4e88-a68a-a1947ddb5f45,Role 6,2012-02-14 05:40:42,296,0,0.0,2012-02-14 05:37:45
Case22,W_Completeren aanvraag,res_f79d6ae0-bf04-4e88-a68a-a1947ddb5f45,Role 1,2012-02-14 05:43:07,295,1,0.0,2012-02-14 05:40:30
Case23,W_Completeren aanvraag,res_ae75cadc-6644-4c7d-a107-1720fc87945e,Role 1,2012-02-14 05:47:52,295,1,0.0,2012-02-14 05:45:03
Case25,W_Beoordelen fraude,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 6,2012-02-14 07:01:52,295,0,0.0,2012-02-14 06:59:02
Case27,W_Completeren aanvraag,res_7d591822-3f88-4a89-8088-2b1335a5359f,Role 1,2012-02-14 07:39:19,295,1,0.0,2012-02-14 07:36:30
Case27,W_Afhandelen leads,res_15745a64-bacb-40c6-aae4-c1882369f978,Role 1,2012-02-14 08:16:34,295,1,0.0,2012-02-14 08:13:56
Case26,W_Afhandelen leads,res_15745a64-bacb-40c6-aae4-c1882369f978,Role 1,2012-02-14 08:19:13,296,2,0.030303030303030304,2012-02-14 08:16:24
Case28,W_Afhandelen leads,res_9eae7a8d-591a-4000-aa87-997fe1e96642,Role 1,2012-02-14 09:06:51,297,1,0.0,2012-02-14 09:04:01
Case27,W_Completeren aanvraag,res_c7204ec3-5746-46e8-bd54-dfccb12b0fe7,Role 1,2012-02-14 09:37:58,296,1,0.0,2012-02-14 09:35:33
Case29,W_Afhandelen leads,res_47e036e4-38e2-4c3d-bab3-04a6cf3b7d37,Role 1,2012-02-14 09:54:16,297,1,0.0,2012-02-14 09:51:26
Case30,W_Afhandelen leads,res_b53878be-3a8f-464c-aa62-e111c07f9f55,Role 1,2012-02-14 10:03:38,298,1,0.0,2012-02-14 10:00:48
Case33,W_Afhandelen leads,res_b53878be-3a8f-464c-aa62-e111c07f9f55,Role 1,2012-02-14 10:07:21,298,1,0.0,2012-02-14 10:04:31
Case31,W_Completeren aanvraag,res_0e5b4a28-7561-494b-aa24-0b580eb3820c,Role 1,2012-02-14 10:19:54,299,1,0.0,2012-02-14 10:17:06
Case32,W_Completeren aanvraag,res_f07656c8-fae1-4cce-88be-4fc2425f3db2,Role 1,2012-02-14 10:34:12,299,1,0.0,2012-02-14 10:31:24
Case42,W_Completeren aanvraag,res_25478fa9-c1ac-4eb4-9908-d39b5bda3fcd,Role 1,2012-02-14 10:45:18,299,1,0.0,2012-02-14 10:42:30
Case36,W_Afhandelen leads,res_25478fa9-c1ac-4eb4-9908-d39b5bda3fcd,Role 1,2012-02-14 10:45:52,300,1,0.030303030303030304,2012-02-14 10:43:02
Case40,W_Afhandelen leads,res_a8b9e172-e2e2-4adb-a12d-6aba85b5421b,Role 1,2012-02-14 10:49:21,299,1,0.0,2012-02-14 10:46:31
Case29,W_Completeren aanvraag,res_f65674f7-a55d-4565-bada-0cc5d9afe132,Role 1,2012-02-14 10:52:31,299,1,0.0,2012-02-14 10:49:57
Case38,W_Completeren aanvraag,res_f65674f7-a55d-4565-bada-0cc5d9afe132,Role 1,2012-02-14 10:53:57,300,2,0.030303030303030304,2012-02-14 10:51:11
Case35,W_Afhandelen leads,res_47e036e4-38e2-4c3d-bab3-04a6cf3b7d37,Role 1,2012-02-14 10:59:55,300,1,0.0,2012-02-14 10:57:05
Case33,W_Completeren aanvraag,res_fd9aaca1-5058-4c87-a842-b10a16271de8,Role 1,2012-02-14 11:05:37,300,1,0.0,2012-02-14 11:03:04
Case41,W_Completeren aanvraag,res_25580cb4-7761-420b-9114-9c9081bbd18f,Role 1,2012-02-14 11:09:11,301,1,0.0,2012-02-14 11:06:23
Case37,W_Beoordelen fraude,res_fd9aaca1-5058-4c87-a842-b10a16271de8,Role 6,2012-02-14 11:13:23,302,0,0.0,2012-02-14 11:10:32
Case34,W_Completeren aanvraag,res_fd9aaca1-5058-4c87-a842-b10a16271de8,Role 1,2012-02-14 11:14:03,303,1,0.0,2012-02-14 11:11:15
Case22,W_Completeren aanvraag,res_f79d6ae0-bf04-4e88-a68a-a1947ddb5f45,Role 1,2012-02-14 11:17:36,301,1,0.0,2012-02-14 11:15:11
Case39,W_Completeren aanvraag,res_c7204ec3-5746-46e8-bd54-dfccb12b0fe7,Role 1,2012-02-14 11:37:32,301,1,0.0,2012-02-14 11:34:44
Case43,W_Completeren aanvraag,res_ae75cadc-6644-4c7d-a107-1720fc87945e,Role 1,2012-02-14 11:44:26,301,1,0.0,2012-02-14 11:41:39
Case40,W_Completeren aanvraag,res_a8b9e172-e2e2-4adb-a12d-6aba85b5421b,Role 1,2012-02-14 11:47:40,301,1,0.0,2012-02-14 11:45:07
Case35,W_Completeren aanvraag,res_f07656c8-fae1-4cce-88be-4fc2425f3db2,Role 1,2012-02-14 11:58:17,301,1,0.0,2012-02-14 11:55:44
Case45,W_Completeren aanvraag,res_47e036e4-38e2-4c3d-bab3-04a6cf3b7d37,Role 1,2012-02-14 12:02:41,301,1,0.0,2012-02-14 11:59:54
Case44,W_Beoordelen fraude,res_975d2c37-83f8-45d0-9295-a06318e3d781,Role 6,2012-02-14 12:31:20,302,0,0.0,2012-02-14 12:28:29
Case49,W_Beoordelen fraude,res_528d2cdf-07a9-4ca0-aeba-0cd5b18af8b3,Role 6,2012-02-14 12:42:50,302,0,0.0,2012-02-14 12:39:59
Case47,W_Completeren aanvraag,res_528d2cdf-07a9-4ca0-aeba-0cd5b18af8b3,Role 1,2012-02-14 12:45:12,303,1,0.0,2012-02-14 12:42:25
Case46,W_Afhandelen leads,res_ebb0e371-2580-4039-a0a4-0a1750750d06,Role 1,2012-02-14 12:58:11,302,1,0.0,2012-02-14 12:55:22
Case51,W_Afhandelen leads,res_a8b9e172-e2e2-4adb-a12d-6aba85b5421b,Role 1,2012-02-14 13:06:40,303,1,0.0,2012-02-14 13:03:51
Case40,W_Afhandelen leads,res_e1d06c93-ea76-4441-bd66-fda8fb484f55,Role 1,2012-02-14 13:14:32,302,1,0.0,2012-02-14 13:12:05
Case52,W_Afhandelen leads,res_e1d06c93-ea76-4441-bd66-fda8fb484f55,Role 1,2012-02-14 13:16:49,303,2,0.030303030303030304,2012-02-14 13:14:02
