caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Afhandelen leads,res_a0ce7767-5be1-4a15-bf3b-ee1835b49e34,Role 1,2012-02-13 20:38:08,290,1,0.0,2012-02-13 20:35:17
Case5,W_Completeren aanvraag,res_a0ce7767-5be1-4a15-bf3b-ee1835b49e34,Role 1,2012-02-13 20:40:20,291,1,0.030303030303030304,2012-02-13 20:37:30
Case1,W_Nabellen offertes,res_78aaa522-c7ba-4a6c-9a26-23b1d0e27542,Role 1,2012-02-13 20:59:15,292,0,0.0,2012-02-13 20:56:24
Case3,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-13 21:24:24,292,0,0.0,2012-02-13 21:21:32
Case2,W_Nabellen offertes,res_a0ce7767-5be1-4a15-bf3b-ee1835b49e34,Role 1,2012-02-13 21:30:59,291,0,0.0,2012-02-13 21:28:29
Case5,W_Afhandelen leads,res_78aaa522-c7ba-4a6c-9a26-23b1d0e27542,Role 1,2012-02-13 21:43:46,290,1,0.0,2012-02-13 21:41:08
Case6,W_Completeren aanvraag,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 1,2012-02-13 21:49:56,291,1,0.0,2012-02-13 21:47:07
Case7,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-13 21:51:20,292,0,0.0,2012-02-13 21:48:28
Case6,W_Afhandelen leads,res_d1a27fae-4030-4e3b-8e4f-1d732ad732ef,Role 1,2012-02-13 22:53:22,291,1,0.0,2012-02-13 22:50:44
Case5,W_Completeren aanvraag,res_8f10b29a-8e57-4e7f-82fe-f60c51fd73fc,Role 1,2012-02-13 23:15:09,291,1,0.0,2012-02-13 23:12:42
Case12,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-13 23:37:49,292,0,0.0,2012-02-13 23:34:57
Case10,W_Completeren aanvraag,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-13 23:40:52,292,1,0.0,2012-02-13 23:38:04
Case11,W_Afhandelen leads,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-13 23:43:15,293,1,0.030303030303030304,2012-02-13 23:40:24
Case6,W_Afhandelen leads,res_b6f44e46-a71e-42dd-b500-82c86e35e161,Role 1,2012-02-14 00:07:41,292,1,0.0,2012-02-14 00:05:08
Case11,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 02:14:14,291,0,0.0,2012-02-14 02:11:16
Case14,W_Completeren aanvraag,res_a19f3b37-0f56-45e9-ae3f-54984ce89de9,Role 1,2012-02-14 02:50:46,291,1,0.0,2012-02-14 02:47:56
Case15,W_Completeren aanvraag,res_a0ce7767-5be1-4a15-bf3b-ee1835b49e34,Role 1,2012-02-14 03:36:35,291,1,0.0,2012-02-14 03:33:45
Case17,W_Afhandelen leads,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-14 03:42:10,292,1,0.0,2012-02-14 03:39:19
Case16,W_Afhandelen leads,res_8f9b2b58-9822-4d6d-8f6f-51c6d9293d12,Role 1,2012-02-14 03:50:58,293,1,0.0,2012-02-14 03:48:07
Case18,W_Afhandelen leads,res_b0961b8f-6406-4067-aa5c-509b6bcef0d8,Role 1,2012-02-14 04:03:14,293,1,0.0,2012-02-14 04:00:23
Case17,W_Afhandelen leads,res_5d4e4ba3-8534-4b7e-80a9-85b6796e119a,Role 1,2012-02-14 04:19:26,293,1,0.0,2012-02-14 04:16:45
Case20,W_Completeren aanvraag,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-14 05:08:24,294,1,0.0,2012-02-14 05:05:35
Case19,W_Afhandelen leads,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-14 05:09:17,295,1,0.030303030303030304,2012-02-14 05:06:26
Case17,W_Completeren aanvraag,res_b897362c-2d5e-4fb8-b362-1130367f9d24,Role 1,2012-02-14 05:42:26,295,1,0.0,2012-02-14 05:39:57
Case18,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 06:02:23,294,0,0.0,2012-02-14 05:59:27
Case19,W_Completeren aanvraag,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 06:07:28,293,1,0.0,2012-02-14 06:04:52
Case22,W_Completeren aanvraag,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 06:07:57,294,2,0.030303030303030304,2012-02-14 06:05:09
Case23,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 07:32:31,294,0,0.0,2012-02-14 07:29:41
Case27,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 08:45:04,294,0,0.0,2012-02-14 08:42:13
Case29,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 08:53:49,294,0,0.0,2012-02-14 08:50:58
Case26,W_Afhandelen leads,res_78aaa522-c7ba-4a6c-9a26-23b1d0e27542,Role 1,2012-02-14 09:16:25,294,1,0.0,2012-02-14 09:13:35
Case24,W_Afhandelen leads,res_58927588-e671-4ba8-a5ff-5fb18eae3e72,Role 1,2012-02-14 09:33:37,295,1,0.0,2012-02-14 09:30:47
Case28,W_Afhandelen leads,res_523e50d4-65e7-47db-b275-5b5fa2fd6fc4,Role 1,2012-02-14 09:37:06,296,1,0.0,2012-02-14 09:34:16
Case33,W_Completeren aanvraag,res_b897362c-2d5e-4fb8-b362-1130367f9d24,Role 1,2012-02-14 09:47:59,297,1,0.0,2012-02-14 09:45:11
Case30,W_Afhandelen leads,res_f7effa89-3aaa-47b4-8d25-5671dcedfcff,Role 1,2012-02-14 09:56:41,298,1,0.0,2012-02-14 09:53:51
Case31,W_Completeren aanvraag,res_3c94bcc1-312d-487b-acfa-70c6e90b0280,Role 1,2012-02-14 10:09:58,299,1,0.0,2012-02-14 10:07:10
Case34,W_Afhandelen leads,res_c2ddc698-8be4-47c1-b232-beae59bb4d3d,Role 1,2012-02-14 10:18:45,300,1,0.0,2012-02-14 10:15:55
Case24,W_Completeren aanvraag,res_f896c565-efa0-470c-9caa-c098dd5b319c,Role 1,2012-02-14 10:31:46,300,1,0.0,2012-02-14 10:29:12
Case28,W_Completeren aanvraag,res_46737087-1a89-449e-97af-827db414cfd7,Role 1,2012-02-14 10:35:18,299,1,0.0,2012-02-14 10:32:44
Case37,W_Completeren aanvraag,res_2ba70a1b-9f04-4d5e-b5f0-0b20484ea208,Role 1,2012-02-14 10:40:50,300,1,0.0,2012-02-14 10:38:02
Case31,W_Completeren aanvraag,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-14 11:08:16,300,1,0.0,2012-02-14 11:05:44
Case38,W_Afhandelen leads,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-14 11:10:57,301,1,0.030303030303030304,2012-02-14 11:08:07
Case34,W_Completeren aanvraag,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 11:17:07,299,1,0.0,2012-02-14 11:14:34
Case35,W_Afhandelen leads,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 11:25:01,299,1,0.0,2012-02-14 11:22:11
Case40,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 11:28:09,300,0,0.0,2012-02-14 11:25:18
Case39,W_Afhandelen leads,res_80e67876-971d-448f-96c2-995b75c10b2d,Role 1,2012-02-14 11:31:31,300,1,0.0,2012-02-14 11:28:42
Case36,W_Afhandelen leads,res_2ff1d473-33db-49de-ac39-7a616c914438,Role 1,2012-02-14 11:36:10,300,1,0.0,2012-02-14 11:33:21
Case30,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 11:55:50,299,0,0.0,2012-02-14 11:52:52
Case41,W_Afhandelen leads,res_7ec79643-6593-4f8f-af02-aacac6134ca5,Role 1,2012-02-14 11:59:28,299,1,0.0,2012-02-14 11:56:39
Case20,W_Nabellen offertes,res_a19f3b37-0f56-45e9-ae3f-54984ce89de9,Role 1,2012-02-14 12:13:00,299,0,0.0,2012-02-14 12:10:32
Case43,W_Completeren aanvraag,res_a19f3b37-0f56-45e9-ae3f-54984ce89de9,Role 1,2012-02-14 12:14:49,300,1,0.030303030303030304,2012-02-14 12:12:01
Case44,W_Completeren aanvraag,res_2ba70a1b-9f04-4d5e-b5f0-0b20484ea208,Role 1,2012-02-14 12:25:30,300,1,0.0,2012-02-14 12:22:43
Case42,W_Completeren aanvraag,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 12:36:15,301,1,0.0,2012-02-14 12:33:28
Case41,W_Afhandelen leads,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 12:36:44,301,1,0.030303030303030304,2012-02-14 12:34:08
Case49,W_Completeren aanvraag,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-14 12:43:42,302,1,0.0,2012-02-14 12:40:55
Case46,W_Nabellen offertes,res_d69c9b14-d6ed-4fb8-a2b9-fba80ff05726,Role 1,2012-02-14 12:46:32,302,0,0.0,2012-02-14 12:43:44
Case47,W_Afhandelen leads,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 13:03:47,302,1,0.0,2012-02-14 13:00:58
Case42,W_Afhandelen leads,res_a19f3b37-0f56-45e9-ae3f-54984ce89de9,Role 1,2012-02-14 13:13:18,301,1,0.0,2012-02-14 13:10:43
Case45,W_Afhandelen leads,res_3f6cde37-e466-4a68-93ae-395e74e26826,Role 1,2012-02-14 13:18:36,301,1,0.0,2012-02-14 13:15:47
Case44,W_Completeren aanvraag,res_a19f3b37-0f56-45e9-ae3f-54984ce89de9,Role 1,2012-02-14 13:23:50,300,1,0.0,2012-02-14 13:21:19
Case48,W_Completeren aanvraag,res_b897362c-2d5e-4fb8-b362-1130367f9d24,Role 1,2012-02-14 13:35:46,301,1,0.0,2012-02-14 13:32:59
Case52,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 13:39:08,302,0,0.0,2012-02-14 13:36:17
Case51,W_Nabellen offertes,res_f7effa89-3aaa-47b4-8d25-5671dcedfcff,Role 1,2012-02-14 13:49:26,302,0,0.0,2012-02-14 13:46:38
Case50,W_Completeren aanvraag,res_b0961b8f-6406-4067-aa5c-509b6bcef0d8,Role 1,2012-02-14 13:58:56,302,1,0.0,2012-02-14 13:56:09
Case41,W_Completeren aanvraag,res_b0961b8f-6406-4067-aa5c-509b6bcef0d8,Role 1,2012-02-14 14:00:19,302,2,0.030303030303030304,2012-02-14 13:57:57
Case55,W_Nabellen offertes,res_78aaa522-c7ba-4a6c-9a26-23b1d0e27542,Role 1,2012-02-14 14:06:52,302,0,0.0,2012-02-14 14:04:04
Case53,W_Completeren aanvraag,res_b6f44e46-a71e-42dd-b500-82c86e35e161,Role 1,2012-02-14 14:22:21,302,1,0.0,2012-02-14 14:19:34
Case54,W_Afhandelen leads,res_b6f44e46-a71e-42dd-b500-82c86e35e161,Role 1,2012-02-14 14:24:40,303,1,0.030303030303030304,2012-02-14 14:21:51
Case57,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 14:52:37,303,0,0.0,2012-02-14 14:49:46
Case54,W_Afhandelen leads,res_5d4e4ba3-8534-4b7e-80a9-85b6796e119a,Role 1,2012-02-14 15:01:57,302,1,0.0,2012-02-14 14:59:22
Case58,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 15:15:26,303,0,0.0,2012-02-14 15:12:35
Case56,W_Afhandelen leads,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 15:20:20,303,1,0.0,2012-02-14 15:17:32
Case48,W_Beoordelen fraude,res_80e67876-971d-448f-96c2-995b75c10b2d,Role 6,2012-02-14 15:34:54,303,0,0.0,2012-02-14 15:31:56
Case59,W_Afhandelen leads,res_80e67876-971d-448f-96c2-995b75c10b2d,Role 1,2012-02-14 15:37:37,304,1,0.0,2012-02-14 15:34:49
Case60,W_Afhandelen leads,res_46737087-1a89-449e-97af-827db414cfd7,Role 1,2012-02-14 15:42:14,304,1,0.0,2012-02-14 15:39:26
Case62,W_Afhandelen leads,res_a480fedd-f9f1-4c32-b963-77a75391bb9a,Role 1,2012-02-14 16:01:06,304,1,0.0,2012-02-14 15:58:18
Case59,W_Afhandelen leads,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 16:14:54,303,1,0.0,2012-02-14 16:12:19
Case56,W_Completeren aanvraag,res_5fe48d0c-4a6e-4445-b679-dbed88f13708,Role 1,2012-02-14 16:18:46,303,1,0.0,2012-02-14 16:16:16
Case61,W_Nabellen offertes,res_8f9b2b58-9822-4d6d-8f6f-51c6d9293d12,Role 1,2012-02-14 16:25:18,304,0,0.0,2012-02-14 16:22:31
Case54,W_Completeren aanvraag,res_8f9b2b58-9822-4d6d-8f6f-51c6d9293d12,Role 1,2012-02-14 16:25:38,304,1,0.030303030303030304,2012-02-14 16:23:18
Case64,W_Afhandelen leads,res_8f10b29a-8e57-4e7f-82fe-f60c51fd73fc,Role 1,2012-02-14 17:00:53,303,1,0.0,2012-02-14 16:58:05
Case66,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 17:35:50,303,0,0.0,2012-02-14 17:32:59
Case59,W_Completeren aanvraag,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-14 17:38:42,302,1,0.0,2012-02-14 17:36:21
Case68,W_Afhandelen leads,res_a5baf1e5-dcfc-445f-8889-43166a0850d3,Role 1,2012-02-14 17:50:01,303,1,0.0,2012-02-14 17:47:13
Case71,W_Afhandelen leads,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-14 17:53:07,304,1,0.0,2012-02-14 17:50:19
Case70,W_Afhandelen leads,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-14 17:53:10,305,2,0.030303030303030304,2012-02-14 17:50:24
Case67,W_Afhandelen leads,res_2ff1d473-33db-49de-ac39-7a616c914438,Role 1,2012-02-14 18:07:53,305,1,0.0,2012-02-14 18:05:05
Case69,W_Afhandelen leads,res_523e50d4-65e7-47db-b275-5b5fa2fd6fc4,Role 1,2012-02-14 18:25:39,306,1,0.0,2012-02-14 18:22:52
Case68,W_Afhandelen leads,res_523e50d4-65e7-47db-b275-5b5fa2fd6fc4,Role 1,2012-02-14 18:27:15,306,2,0.030303030303030304,2012-02-14 18:24:43
Case73,W_Beoordelen fraude,res_f896c565-efa0-470c-9caa-c098dd5b319c,Role 6,2012-02-14 18:48:06,307,0,0.0,2012-02-14 18:45:15
Case75,W_Afhandelen leads,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-14 18:50:05,308,1,0.0,2012-02-14 18:47:18
Case70,W_Completeren aanvraag,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-14 18:51:35,307,1,0.030303030303030304,2012-02-14 18:49:09
Case76,W_Nabellen offertes,res_b897362c-2d5e-4fb8-b362-1130367f9d24,Role 1,2012-02-14 18:56:07,307,0,0.0,2012-02-14 18:53:22
Case67,W_Completeren aanvraag,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-14 19:06:23,307,1,0.0,2012-02-14 19:03:55
Case74,W_Afhandelen leads,res_b6f44e46-a71e-42dd-b500-82c86e35e161,Role 1,2012-02-14 19:12:33,307,1,0.0,2012-02-14 19:09:46
Case77,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 19:22:34,308,0,0.0,2012-02-14 19:19:43
Case68,W_Completeren aanvraag,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 19:51:11,307,1,0.0,2012-02-14 19:48:53
Case78,W_Nabellen offertes,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 19:51:51,308,0,0.030303030303030304,2012-02-14 19:49:06
Case74,W_Completeren aanvraag,res_d1a27fae-4030-4e3b-8e4f-1d732ad732ef,Role 1,2012-02-14 20:11:07,307,1,0.0,2012-02-14 20:08:40
Case79,W_Afhandelen leads,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 1,2012-02-14 20:22:56,308,1,0.0,2012-02-14 20:20:09
Case41,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 20:24:56,308,0,0.0,2012-02-14 20:21:47
Case82,W_Afhandelen leads,res_8f10b29a-8e57-4e7f-82fe-f60c51fd73fc,Role 1,2012-02-14 20:46:36,308,1,0.0,2012-02-14 20:43:49
Case5,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 20:50:01,308,0,0.0,2012-02-14 20:46:43
Case80,W_Afhandelen leads,res_7ec79643-6593-4f8f-af02-aacac6134ca5,Role 1,2012-02-14 20:54:43,308,1,0.0,2012-02-14 20:51:56
Case79,W_Afhandelen leads,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-14 21:00:14,307,1,0.0,2012-02-14 20:57:42
Case83,W_Afhandelen leads,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 21:23:11,308,1,0.0,2012-02-14 21:20:25
Case81,W_Completeren aanvraag,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 21:24:00,309,1,0.030303030303030304,2012-02-14 21:21:16
Case82,W_Completeren aanvraag,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-14 21:45:12,309,1,0.0,2012-02-14 21:42:46
Case86,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-14 22:07:18,310,0,0.0,2012-02-14 22:04:26
Case85,W_Completeren aanvraag,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-14 22:21:51,310,1,0.0,2012-02-14 22:19:08
Case84,W_Completeren aanvraag,res_a480fedd-f9f1-4c32-b963-77a75391bb9a,Role 1,2012-02-14 22:29:41,311,1,0.0,2012-02-14 22:26:58
Case87,W_Completeren aanvraag,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-14 22:34:06,312,1,0.0,2012-02-14 22:31:23
Case88,W_Afhandelen leads,res_a5baf1e5-dcfc-445f-8889-43166a0850d3,Role 1,2012-02-14 22:37:59,313,1,0.0,2012-02-14 22:35:13
Case89,W_Completeren aanvraag,res_8f9b2b58-9822-4d6d-8f6f-51c6d9293d12,Role 1,2012-02-14 23:57:20,314,1,0.0,2012-02-14 23:54:37
Case90,W_Completeren aanvraag,res_d1a27fae-4030-4e3b-8e4f-1d732ad732ef,Role 1,2012-02-15 00:16:10,315,1,0.0,2012-02-15 00:13:04
Case70,W_Completeren aanvraag,res_a480fedd-f9f1-4c32-b963-77a75391bb9a,Role 1,2012-02-15 00:35:59,314,1,0.0,2012-02-15 00:33:25
Case89,W_Completeren aanvraag,res_5fe48d0c-4a6e-4445-b679-dbed88f13708,Role 1,2012-02-15 00:56:33,314,1,0.0,2012-02-15 00:53:46
Case69,W_Nabellen offertes,res_c2ddc698-8be4-47c1-b232-beae59bb4d3d,Role 1,2012-02-15 01:39:12,313,0,0.0,2012-02-15 01:36:27
Case91,W_Completeren aanvraag,res_a5baf1e5-dcfc-445f-8889-43166a0850d3,Role 1,2012-02-15 03:44:05,313,1,0.0,2012-02-15 03:40:59
Case83,W_Nabellen offertes,res_a62c4e2e-01ac-46cc-bd53-e0a76fbbc6e2,Role 1,2012-02-15 04:39:05,313,0,0.0,2012-02-15 04:36:23
Case94,W_Afhandelen leads,res_a0ce7767-5be1-4a15-bf3b-ee1835b49e34,Role 1,2012-02-15 04:45:27,313,1,0.0,2012-02-15 04:42:19
Case93,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-15 04:56:12,313,0,0.0,2012-02-15 04:53:21
Case92,W_Completeren aanvraag,res_5fe48d0c-4a6e-4445-b679-dbed88f13708,Role 1,2012-02-15 05:21:38,313,1,0.0,2012-02-15 05:18:32
Case91,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-15 05:37:26,312,0,0.0,2012-02-15 05:34:32
Case95,W_Afhandelen leads,res_f896c565-efa0-470c-9caa-c098dd5b319c,Role 1,2012-02-15 07:18:25,312,1,0.0,2012-02-15 07:15:17
Case79,W_Nabellen offertes,res_c1e0593e-f469-4a32-8b68-0769a1f67b8f,Role 1,2012-02-15 08:12:13,312,0,0.0,2012-02-15 08:09:50
Case95,W_Completeren aanvraag,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-15 08:30:02,311,1,0.0,2012-02-15 08:27:12
Case97,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-15 08:47:25,311,0,0.0,2012-02-15 08:44:34
Case98,W_Completeren aanvraag,res_3c94bcc1-312d-487b-acfa-70c6e90b0280,Role 1,2012-02-15 08:55:36,311,1,0.0,2012-02-15 08:52:31
Case96,W_Afhandelen leads,res_f7effa89-3aaa-47b4-8d25-5671dcedfcff,Role 1,2012-02-15 09:01:35,312,1,0.0,2012-02-15 08:58:28
Case99,W_Afhandelen leads,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-15 09:37:56,312,1,0.0,2012-02-15 09:34:49
Case100,W_Afhandelen leads,res_da70e25a-eacb-48e6-a389-994ecf8d1cb4,Role 1,2012-02-15 09:39:39,313,2,0.030303030303030304,2012-02-15 09:36:35
Case107,W_Afhandelen leads,res_46737087-1a89-449e-97af-827db414cfd7,Role 1,2012-02-15 09:42:56,314,1,0.0,2012-02-15 09:39:49
Case106,W_Completeren aanvraag,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-15 09:57:23,314,1,0.0,2012-02-15 09:54:18
Case105,W_Afhandelen leads,res_b0899310-cfa5-4b2f-a52c-21dff184bf5a,Role 1,2012-02-15 09:58:39,315,1,0.030303030303030304,2012-02-15 09:55:32
Case102,W_Completeren aanvraag,res_c1e0593e-f469-4a32-8b68-0769a1f67b8f,Role 1,2012-02-15 10:09:11,315,1,0.0,2012-02-15 10:06:06
Case104,W_Nabellen offertes,res_def19b4c-943b-4500-9d65-6ae049e75053,Role 1,2012-02-15 10:19:16,316,0,0.0,2012-02-15 10:16:08
Case101,W_Completeren aanvraag,res_d69c9b14-d6ed-4fb8-a2b9-fba80ff05726,Role 1,2012-02-15 10:24:35,317,1,0.0,2012-02-15 10:21:30
Case103,W_Afhandelen leads,res_57418ffe-bf21-4c8d-b238-1f71ec5f19a3,Role 1,2012-02-15 10:27:51,318,1,0.0,2012-02-15 10:24:44
Case113,W_Beoordelen fraude,res_ea10d5be-846a-4e6c-842a-dd64dbfb741e,Role 6,2012-02-15 10:45:23,319,0,0.0,2012-02-15 10:42:31
Case100,W_Completeren aanvraag,res_2ba70a1b-9f04-4d5e-b5f0-0b20484ea208,Role 1,2012-02-15 10:51:16,318,1,0.0,2012-02-15 10:48:29
Case105,W_Completeren aanvraag,res_b22b81a7-4c8e-4dfc-9bec-d118a30e8bc2,Role 1,2012-02-15 11:10:19,317,1,0.0,2012-02-15 11:07:32
Case110,W_Nabellen offertes,res_b22b81a7-4c8e-4dfc-9bec-d118a30e8bc2,Role 1,2012-02-15 11:10:54,318,0,0.030303030303030304,2012-02-15 11:07:46
Case108,W_Afhandelen leads,res_c2ddc698-8be4-47c1-b232-beae59bb4d3d,Role 1,2012-02-15 11:12:59,319,1,0.06060606060606061,2012-02-15 11:09:52
Case111,W_Afhandelen leads,res_c2ddc698-8be4-47c1-b232-beae59bb4d3d,Role 1,2012-02-15 11:13:05,320,2,0.09090909090909091,2012-02-15 11:10:02
Case112,W_Afhandelen leads,res_c2ddc698-8be4-47c1-b232-beae59bb4d3d,Role 1,2012-02-15 11:13:58,321,3,0.06060606060606061,2012-02-15 11:10:58
Case101,W_Completeren aanvraag,res_2ba70a1b-9f04-4d5e-b5f0-0b20484ea208,Role 1,2012-02-15 11:36:24,319,1,0.0,2012-02-15 11:33:37
Case116,W_Afhandelen leads,res_8f9b2b58-9822-4d6d-8f6f-51c6d9293d12,Role 1,2012-02-15 11:54:39,320,1,0.0,2012-02-15 11:51:32
Case117,W_Afhandelen leads,res_80e67876-971d-448f-96c2-995b75c10b2d,Role 1,2012-02-15 12:09:31,321,1,0.0,2012-02-15 12:06:24
