caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Beoordelen fraude,res_f0a656da-d85f-426d-bb38-7042e4625545,Role 6,2012-02-13 20:41:58,290,0,0.0,2012-02-13 20:39:06
Case1,W_Afhandelen leads,res_3c33bfbd-00f3-487d-8fef-906267c9a35b,Role 1,2012-02-13 20:55:28,290,1,0.0,2012-02-13 20:52:37
Case4,W_Nabellen offertes,res_fe89b19f-2fbc-4455-b58b-6236a2eaab8f,Role 1,2012-02-13 21:04:36,291,0,0.0,2012-02-13 21:01:45
Case3,W_Afhandelen leads,res_c196adb3-5d9b-4f8e-b2c1-7d47c8d5c4c6,Role 1,2012-02-13 21:19:12,292,1,0.0,2012-02-13 21:16:21
Case1,W_Completeren aanvraag,res_09520143-e52c-49e0-9407-7e69e298c4d1,Role 1,2012-02-13 22:07:48,292,1,0.0,2012-02-13 22:05:13
Case6,W_Completeren aanvraag,res_854523f1-386e-4303-b132-8c3bd89b8602,Role 1,2012-02-13 22:16:31,292,1,0.0,2012-02-13 22:13:42
Case5,W_Afhandelen leads,res_118610ec-e2c2-47c4-90cf-4060e3dc70dd,Role 1,2012-02-13 22:31:45,292,1,0.0,2012-02-13 22:28:54
Case8,W_Completeren aanvraag,res_3cb60c2b-003f-457d-844d-34d0cae7c084,Role 1,2012-02-13 22:53:41,292,1,0.0,2012-02-13 22:50:52
Case7,W_Completeren aanvraag,res_fe89b19f-2fbc-4455-b58b-6236a2eaab8f,Role 1,2012-02-13 23:32:45,293,1,0.0,2012-02-13 23:29:57
Case9,W_Nabellen offertes,res_afbe90ef-f254-4957-a48a-d3f1ccd361ec,Role 1,2012-02-13 23:36:46,294,0,0.0,2012-02-13 23:33:57
Case3,W_Beoordelen fraude,res_f0a656da-d85f-426d-bb38-7042e4625545,Role 6,2012-02-13 23:50:17,294,0,0.0,2012-02-13 23:47:13
Case7,W_Completeren aanvraag,res_118610ec-e2c2-47c4-90cf-4060e3dc70dd,Role 1,2012-02-14 00:45:12,293,1,0.0,2012-02-14 00:42:37
Case10,W_Nabellen offertes,res_57d08f77-65c2-46c8-a270-f07ad578fc92,Role 1,2012-02-14 00:57:37,294,0,0.0,2012-02-14 00:54:44
Case8,W_Nabellen offertes,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 01:35:59,293,0,0.0,2012-02-14 01:33:28
Case7,W_Beoordelen fraude,res_f0a656da-d85f-426d-bb38-7042e4625545,Role 6,2012-02-14 02:07:28,293,0,0.0,2012-02-14 02:04:28
Case11,W_Beoordelen fraude,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 6,2012-02-14 02:25:50,293,0,0.0,2012-02-14 02:23:00
Case12,W_Completeren aanvraag,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 02:26:17,294,1,0.0,2012-02-14 02:23:27
Case13,W_Afhandelen leads,res_13a5055b-d3d9-47bd-a19b-c7c1dad85509,Role 1,2012-02-14 02:50:17,294,1,0.0,2012-02-14 02:47:26
Case13,W_Afhandelen leads,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 03:27:35,294,1,0.0,2012-02-14 03:24:54
Case14,W_Completeren aanvraag,res_09520143-e52c-49e0-9407-7e69e298c4d1,Role 1,2012-02-14 03:35:42,294,1,0.0,2012-02-14 03:32:52
Case18,W_Completeren aanvraag,res_3c33bfbd-00f3-487d-8fef-906267c9a35b,Role 1,2012-02-14 04:11:56,295,1,0.0,2012-02-14 04:09:06
Case14,W_Afhandelen leads,res_3c33bfbd-00f3-487d-8fef-906267c9a35b,Role 1,2012-02-14 04:12:59,295,1,0.030303030303030304,2012-02-14 04:10:19
Case16,W_Afhandelen leads,res_69c346a3-01fc-45dc-a0fc-bc27e56b9ad4,Role 1,2012-02-14 04:22:36,295,1,0.0,2012-02-14 04:19:45
Case19,W_Completeren aanvraag,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 04:29:01,296,1,0.0,2012-02-14 04:26:11
Case17,W_Afhandelen leads,res_57d08f77-65c2-46c8-a270-f07ad578fc92,Role 1,2012-02-14 04:36:14,297,1,0.0,2012-02-14 04:33:23
Case16,W_Completeren aanvraag,res_13a5055b-d3d9-47bd-a19b-c7c1dad85509,Role 1,2012-02-14 05:20:48,297,1,0.0,2012-02-14 05:18:11
Case17,W_Completeren aanvraag,res_57e8c0fa-da8a-449d-87a6-409f0151fc9a,Role 1,2012-02-14 05:34:32,296,1,0.0,2012-02-14 05:31:55
Case21,W_Afhandelen leads,res_cb76e61a-ade9-43c4-9b5d-9580da10f059,Role 1,2012-02-14 06:46:27,296,1,0.0,2012-02-14 06:43:36
Case22,W_Completeren aanvraag,res_118610ec-e2c2-47c4-90cf-4060e3dc70dd,Role 1,2012-02-14 07:13:36,297,1,0.0,2012-02-14 07:10:47
Case20,W_Completeren aanvraag,res_b7e65eeb-2089-4279-b218-4925745b3d8b,Role 1,2012-02-14 07:28:31,298,1,0.0,2012-02-14 07:25:42
Case21,W_Completeren aanvraag,res_69c346a3-01fc-45dc-a0fc-bc27e56b9ad4,Role 1,2012-02-14 07:44:40,297,1,0.0,2012-02-14 07:42:05
Case23,W_Completeren aanvraag,res_3c33bfbd-00f3-487d-8fef-906267c9a35b,Role 1,2012-02-14 08:33:44,297,1,0.0,2012-02-14 08:30:55
Case24,W_Completeren aanvraag,res_f63efe95-9e04-4dd3-b733-ec171ea8f873,Role 1,2012-02-14 08:43:26,298,1,0.0,2012-02-14 08:40:38
Case25,W_Nabellen offertes,res_7db46274-e196-4479-bc64-4da164e1beab,Role 1,2012-02-14 09:07:25,298,0,0.0,2012-02-14 09:04:35
Case23,W_Completeren aanvraag,res_fe89b19f-2fbc-4455-b58b-6236a2eaab8f,Role 1,2012-02-14 09:31:58,298,1,0.0,2012-02-14 09:29:25
Case27,W_Afhandelen leads,res_4392931f-1261-4718-9a72-21fda8f0e7e1,Role 1,2012-02-14 09:40:00,298,1,0.0,2012-02-14 09:37:10
Case26,W_Completeren aanvraag,res_4392931f-1261-4718-9a72-21fda8f0e7e1,Role 1,2012-02-14 09:40:21,299,1,0.030303030303030304,2012-02-14 09:37:32
Case29,W_Afhandelen leads,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 09:48:53,300,1,0.0,2012-02-14 09:46:03
Case30,W_Completeren aanvraag,res_13a5055b-d3d9-47bd-a19b-c7c1dad85509,Role 1,2012-02-14 10:17:30,301,1,0.0,2012-02-14 10:14:42
Case31,W_Afhandelen leads,res_3917b777-74a9-48bb-81bb-0a042c1b0751,Role 1,2012-02-14 10:25:27,301,1,0.0,2012-02-14 10:22:37
Case27,W_Completeren aanvraag,res_2c5525b8-152b-40dc-99ba-600224325b0b,Role 1,2012-02-14 10:35:59,301,1,0.0,2012-02-14 10:33:25
Case34,W_Afhandelen leads,res_ebf90040-874b-4013-9bda-503c09a61bd6,Role 1,2012-02-14 10:40:53,302,1,0.0,2012-02-14 10:38:03
Case29,W_Completeren aanvraag,res_50234787-e04c-4218-8006-a0fb3e3fa1b3,Role 1,2012-02-14 10:47:16,302,1,0.0,2012-02-14 10:44:42
Case33,W_Completeren aanvraag,res_50234787-e04c-4218-8006-a0fb3e3fa1b3,Role 1,2012-02-14 10:48:17,303,2,0.030303030303030304,2012-02-14 10:45:31
Case32,W_Beoordelen fraude,res_f0a656da-d85f-426d-bb38-7042e4625545,Role 6,2012-02-14 10:52:47,303,0,0.0,2012-02-14 10:49:56
Case35,W_Completeren aanvraag,res_69c346a3-01fc-45dc-a0fc-bc27e56b9ad4,Role 1,2012-02-14 10:56:41,303,1,0.0,2012-02-14 10:53:53
Case31,W_Completeren aanvraag,res_09520143-e52c-49e0-9407-7e69e298c4d1,Role 1,2012-02-14 11:23:51,303,1,0.0,2012-02-14 11:21:18
