caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Completeren aanvraag,res_5be81f91-38b3-4664-bed1-0f0b01140511,Role 1,2012-02-13 20:41:16,290,1,0.0,2012-02-13 20:38:27
Case3,W_Afhandelen leads,res_426a0fc7-fd9b-40e4-93f1-fd746b811594,Role 1,2012-02-13 20:57:21,291,1,0.0,2012-02-13 20:54:30
Case4,W_Afhandelen leads,res_426a0fc7-fd9b-40e4-93f1-fd746b811594,Role 1,2012-02-13 20:58:55,292,2,0.030303030303030304,2012-02-13 20:56:06
Case6,W_Completeren aanvraag,res_c1de1aca-82d0-49a1-b1ca-af832d49c775,Role 1,2012-02-13 21:06:56,291,1,0.0,2012-02-13 21:04:07
Case1,W_Completeren aanvraag,res_7d92d222-3e8b-4dc9-8466-df33e75fe808,Role 1,2012-02-13 21:17:37,291,1,0.0,2012-02-13 21:14:48
Case5,W_Completeren aanvraag,res_319c14c4-07f7-49c3-8c79-79c26c0a067d,Role 1,2012-02-13 21:22:58,292,1,0.0,2012-02-13 21:20:09
Case9,W_Nabellen offertes,res_bd2e322a-3c8f-417f-881d-160e88a0476a,Role 1,2012-02-13 21:58:46,293,0,0.0,2012-02-13 21:55:56
Case10,W_Beoordelen fraude,res_3b52ad5b-5f09-4a18-8506-3285c00768f4,Role 6,2012-02-13 22:03:39,294,0,0.0,2012-02-13 22:00:47
Case12,W_Afhandelen leads,res_b1f8fd8c-f066-4341-aea4-e66228f1586f,Role 1,2012-02-13 22:05:50,295,1,0.0,2012-02-13 22:02:59
Case7,W_Afhandelen leads,res_b1f8fd8c-f066-4341-aea4-e66228f1586f,Role 1,2012-02-13 22:08:15,295,2,0.030303030303030304,2012-02-13 22:05:26
Case8,W_Afhandelen leads,res_b1f8fd8c-f066-4341-aea4-e66228f1586f,Role 1,2012-02-13 22:08:17,296,3,0.06060606060606061,2012-02-13 22:05:29
Case13,W_Completeren aanvraag,res_c1de1aca-82d0-49a1-b1ca-af832d49c775,Role 1,2012-02-13 22:13:29,296,1,0.0,2012-02-13 22:10:40
Case11,W_Beoordelen fraude,res_c9a4bcb4-0f09-407c-8ebf-0f16e029aaff,Role 6,2012-02-13 22:31:30,297,0,0.0,2012-02-13 22:28:38
Case5,W_Completeren aanvraag,res_705da4af-cd6e-49fc-9699-180680a2b8d4,Role 1,2012-02-13 22:35:22,296,1,0.0,2012-02-13 22:32:48
Case13,W_Afhandelen leads,res_baf18c6e-b866-487f-8b33-332a804ca51d,Role 1,2012-02-13 23:16:57,295,1,0.0,2012-02-13 23:14:19
Case8,W_Completeren aanvraag,res_8fa6034b-3caa-4612-9294-98cd47e7dcfa,Role 1,2012-02-13 23:20:46,294,1,0.0,2012-02-13 23:18:14
Case14,W_Afhandelen leads,res_8fa6034b-3caa-4612-9294-98cd47e7dcfa,Role 1,2012-02-13 23:21:23,295,1,0.030303030303030304,2012-02-13 23:18:32
Case2,W_Nabellen offertes,res_8fa6034b-3caa-4612-9294-98cd47e7dcfa,Role 1,2012-02-13 23:22:18,295,0,0.06060606060606061,2012-02-13 23:19:52
Case15,W_Afhandelen leads,res_3b52ad5b-5f09-4a18-8506-3285c00768f4,Role 1,2012-02-13 23:38:24,296,1,0.0,2012-02-13 23:35:34
Case1,W_Nabellen offertes,res_baf18c6e-b866-487f-8b33-332a804ca51d,Role 1,2012-02-13 23:59:14,296,0,0.0,2012-02-13 23:56:48
Case14,W_Nabellen offertes,res_30aa358c-dc75-4751-bde8-7cf068d64fed,Role 1,2012-02-14 00:14:37,296,0,0.0,2012-02-14 00:12:06
Case7,W_Beoordelen fraude,res_c9a4bcb4-0f09-407c-8ebf-0f16e029aaff,Role 6,2012-02-14 00:44:08,295,0,0.0,2012-02-14 00:41:10
Case15,W_Completeren aanvraag,res_5be81f91-38b3-4664-bed1-0f0b01140511,Role 1,2012-02-14 00:50:59,294,1,0.0,2012-02-14 00:48:23
Case16,W_Completeren aanvraag,res_2e0fb5bf-aa8f-415d-965d-c84df2a07996,Role 1,2012-02-14 02:44:18,295,1,0.0,2012-02-14 02:41:28
Case17,W_Completeren aanvraag,res_6ea3505c-da5b-4679-85a5-6e3a5d3c90d3,Role 1,2012-02-14 03:43:21,295,1,0.0,2012-02-14 03:40:31
Case20,W_Beoordelen fraude,res_c9a4bcb4-0f09-407c-8ebf-0f16e029aaff,Role 6,2012-02-14 03:55:58,295,0,0.0,2012-02-14 03:53:08
Case19,W_Afhandelen leads,res_7d92d222-3e8b-4dc9-8466-df33e75fe808,Role 1,2012-02-14 04:31:06,295,1,0.0,2012-02-14 04:28:15
Case18,W_Afhandelen leads,res_be2bacbf-b65e-45d5-8f9a-c6fcdb466f26,Role 1,2012-02-14 04:36:12,296,1,0.0,2012-02-14 04:33:21
Case22,W_Afhandelen leads,res_3b52ad5b-5f09-4a18-8506-3285c00768f4,Role 1,2012-02-14 04:55:01,297,1,0.0,2012-02-14 04:52:10
Case18,W_Afhandelen leads,res_2e0fb5bf-aa8f-415d-965d-c84df2a07996,Role 1,2012-02-14 05:13:30,296,1,0.0,2012-02-14 05:10:50
Case23,W_Completeren aanvraag,res_426a0fc7-fd9b-40e4-93f1-fd746b811594,Role 1,2012-02-14 05:26:10,297,1,0.0,2012-02-14 05:23:21
Case21,W_Completeren aanvraag,res_426a0fc7-fd9b-40e4-93f1-fd746b811594,Role 1,2012-02-14 05:27:35,298,2,0.030303030303030304,2012-02-14 05:24:47
Case24,W_Completeren aanvraag,res_426a0fc7-fd9b-40e4-93f1-fd746b811594,Role 1,2012-02-14 05:28:37,299,3,0.06060606060606061,2012-02-14 05:25:50
Case19,W_Beoordelen fraude,res_c9a4bcb4-0f09-407c-8ebf-0f16e029aaff,Role 6,2012-02-14 06:30:14,297,0,0.0,2012-02-14 06:27:18
Case18,W_Completeren aanvraag,res_f6995df7-2331-4f0c-93da-6cf421b8ceb5,Role 1,2012-02-14 06:36:47,296,1,0.0,2012-02-14 06:34:19
