caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case5,W_Nabellen offertes,res_74e6b172-9753-4708-937e-06c7835fd258,Role 1,2012-02-13 20:48:46,290,0,0.0,2012-02-13 20:45:55
Case6,W_Completeren aanvraag,res_451b1681-a477-4cbd-af33-af0e80325278,Role 1,2012-02-13 21:06:25,290,1,0.0,2012-02-13 21:03:36
Case3,W_Afhandelen leads,res_838f93b0-250e-4c29-894d-7e3f40d3bc7a,Role 1,2012-02-13 21:11:05,291,1,0.0,2012-02-13 21:08:14
Case1,W_Completeren aanvraag,res_838f93b0-250e-4c29-894d-7e3f40d3bc7a,Role 1,2012-02-13 21:12:48,292,1,0.030303030303030304,2012-02-13 21:09:58
Case4,W_Afhandelen leads,res_17647cb5-3a08-4100-b9b5-79bc02dd4212,Role 1,2012-02-13 21:26:37,293,1,0.0,2012-02-13 21:23:46
Case2,W_Afhandelen leads,res_56f54de0-2e8c-4008-a0f9-046c89bd90e8,Role 1,2012-02-13 21:36:03,294,1,0.0,2012-02-13 21:33:12
Case8,W_Beoordelen fraude,res_ae49565d-3acf-4e74-a563-3766140b1fdb,Role 6,2012-02-13 21:54:50,294,0,0.0,2012-02-13 21:51:58
Case7,W_Completeren aanvraag,res_9823f2c0-d491-4ca3-ab48-a33414eef95e,Role 1,2012-02-13 22:11:05,294,1,0.0,2012-02-13 22:08:16
Case10,W_Afhandelen leads,res_74e6b172-9753-4708-937e-06c7835fd258,Role 1,2012-02-13 22:18:42,294,1,0.0,2012-02-13 22:15:51
Case3,W_Completeren aanvraag,res_d62e1a9c-30fb-4788-8e31-8d4ce43bca11,Role 1,2012-02-13 22:22:31,293,1,0.0,2012-02-13 22:19:56
Case1,W_Completeren aanvraag,res_290f8f76-1224-4904-952e-863484ec7f41,Role 1,2012-02-13 22:25:11,293,1,0.0,2012-02-13 22:22:38
Case9,W_Afhandelen leads,res_1edf94c7-5334-4d8d-ac5f-959d527c279f,Role 1,2012-02-13 22:36:53,293,1,0.0,2012-02-13 22:34:02
Case4,W_Completeren aanvraag,res_1edf94c7-5334-4d8d-ac5f-959d527c279f,Role 1,2012-02-13 22:39:04,293,1,0.030303030303030304,2012-02-13 22:36:29
Case13,W_Afhandelen leads,res_bae0aee2-a7cd-447b-9726-cd87f9edb41e,Role 1,2012-02-13 22:43:20,294,1,0.0,2012-02-13 22:40:29
Case11,W_Nabellen offertes,res_298753a9-e268-4331-b8af-ae4335b1b053,Role 1,2012-02-13 23:11:17,294,0,0.0,2012-02-13 23:08:27
Case9,W_Nabellen offertes,res_32b75407-be45-421e-a7fa-4dec559d4bc5,Role 1,2012-02-13 23:29:53,294,0,0.0,2012-02-13 23:27:25
Case12,W_Completeren aanvraag,res_50bb1e74-c8e2-4b24-b918-8045c237d62d,Role 1,2012-02-13 23:33:44,294,1,0.0,2012-02-13 23:30:56
Case6,W_Nabellen offertes,res_8f8bd3f7-904d-4d96-be09-6fe9848fe982,Role 1,2012-02-13 23:47:28,294,0,0.0,2012-02-13 23:45:01
Case15,W_Afhandelen leads,res_0ddc1e3a-f4a4-4c63-a540-346aba2642a1,Role 1,2012-02-14 00:24:05,295,1,0.0,2012-02-14 00:21:13
Case14,W_Afhandelen leads,res_8f8bd3f7-904d-4d96-be09-6fe9848fe982,Role 1,2012-02-14 00:27:26,295,1,0.0,2012-02-14 00:24:34
Case17,W_Afhandelen leads,res_1edf94c7-5334-4d8d-ac5f-959d527c279f,Role 1,2012-02-14 00:51:00,296,1,0.0,2012-02-14 00:48:08
Case16,W_Afhandelen leads,res_524f5eca-441d-4c24-afc0-50071f7cc8ae,Role 1,2012-02-14 01:24:17,297,1,0.0,2012-02-14 01:21:25
Case14,W_Completeren aanvraag,res_524f5eca-441d-4c24-afc0-50071f7cc8ae,Role 1,2012-02-14 01:25:40,297,1,0.030303030303030304,2012-02-14 01:23:01
Case17,W_Completeren aanvraag,res_74e6b172-9753-4708-937e-06c7835fd258,Role 1,2012-02-14 01:49:17,296,1,0.0,2012-02-14 01:46:38
Case18,W_Completeren aanvraag,res_74e6b172-9753-4708-937e-06c7835fd258,Role 1,2012-02-14 01:58:38,297,1,0.0,2012-02-14 01:55:48
Case12,W_Nabellen offertes,res_39d7fdd7-51c7-43ea-a86c-0de4210da461,Role 1,2012-02-14 02:17:13,297,0,0.0,2012-02-14 02:14:43
Case16,W_Completeren aanvraag,res_fbde98c9-e09b-4140-ad8f-7145c6c425de,Role 1,2012-02-14 02:20:15,297,1,0.0,2012-02-14 02:17:37
Case21,W_Afhandelen leads,res_32b75407-be45-421e-a7fa-4dec559d4bc5,Role 1,2012-02-14 02:50:55,297,1,0.0,2012-02-14 02:48:04
Case19,W_Afhandelen leads,res_8d2db25a-73f2-4ff2-84b6-8cc31bd5a79c,Role 1,2012-02-14 03:05:45,297,1,0.0,2012-02-14 03:02:54
Case20,W_Completeren aanvraag,res_50bb1e74-c8e2-4b24-b918-8045c237d62d,Role 1,2012-02-14 03:14:35,297,1,0.0,2012-02-14 03:11:45
Case22,W_Afhandelen leads,res_8d2db25a-73f2-4ff2-84b6-8cc31bd5a79c,Role 1,2012-02-14 03:44:58,298,1,0.0,2012-02-14 03:42:07
Case24,W_Nabellen offertes,res_44a0fa69-c658-4966-9616-4e0c73fe4573,Role 1,2012-02-14 04:25:38,299,0,0.0,2012-02-14 04:22:46
Case23,W_Afhandelen leads,res_50bb1e74-c8e2-4b24-b918-8045c237d62d,Role 1,2012-02-14 04:35:51,299,1,0.0,2012-02-14 04:33:00
