caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Afhandelen leads,res_b60d4684-eb27-455e-a15e-8b988c05148b,Role 1,2012-02-13 20:49:58,290,1,0.0,2012-02-13 20:47:07
Case5,W_Afhandelen leads,res_d3dc603a-0f6d-47e8-9cae-94d30a2fdef0,Role 1,2012-02-13 20:56:14,290,1,0.0,2012-02-13 20:53:23
Case4,W_Completeren aanvraag,res_0de62588-bbd0-4c97-b705-3e2867def414,Role 1,2012-02-13 21:21:20,290,1,0.0,2012-02-13 21:18:31
Case1,W_Completeren aanvraag,res_b8837f4d-70ed-487d-89b6-434e0f30ff4f,Role 1,2012-02-13 21:23:10,291,2,0.030303030303030304,2012-02-13 21:20:22
Case3,W_Nabellen offertes,res_b8837f4d-70ed-487d-89b6-434e0f30ff4f,Role 1,2012-02-13 21:25:36,291,0,0.030303030303030304,2012-02-13 21:22:45
Case8,W_Completeren aanvraag,res_d3dc603a-0f6d-47e8-9cae-94d30a2fdef0,Role 1,2012-02-13 21:43:32,292,1,0.0,2012-02-13 21:40:43
Case10,W_Afhandelen leads,res_d3dc603a-0f6d-47e8-9cae-94d30a2fdef0,Role 1,2012-02-13 21:46:14,293,1,0.030303030303030304,2012-02-13 21:43:23
Case7,W_Afhandelen leads,res_5a10f54b-d681-4121-8eeb-2b306d99b8a6,Role 1,2012-02-13 21:51:18,292,1,0.0,2012-02-13 21:48:27
Case6,W_Completeren aanvraag,res_05545b4a-9422-4f71-ad6e-982b9962ced5,Role 1,2012-02-13 22:12:30,292,1,0.0,2012-02-13 22:09:41
Case12,W_Completeren aanvraag,res_05545b4a-9422-4f71-ad6e-982b9962ced5,Role 1,2012-02-13 22:13:38,293,2,0.030303030303030304,2012-02-13 22:10:51
Case11,W_Completeren aanvraag,res_35a10cdb-40d5-4dbb-aa79-b5fb5b611d5a,Role 1,2012-02-13 22:17:39,294,1,0.0,2012-02-13 22:14:50
Case1,W_Afhandelen leads,res_52234297-0e25-4135-9745-5901e734f6db,Role 1,2012-02-13 22:24:27,294,1,0.0,2012-02-13 22:21:50
Case9,W_Completeren aanvraag,res_ea7d7a1f-b9c6-44b4-a5fa-30df546f5837,Role 1,2012-02-13 22:33:49,295,1,0.0,2012-02-13 22:31:00
Case6,W_Afhandelen leads,res_f257d862-495b-4585-a8bb-32d1800670aa,Role 1,2012-02-13 23:13:49,294,1,0.0,2012-02-13 23:11:11
Case12,W_Completeren aanvraag,res_fb3c0d6f-1ea5-42b0-bbd6-107f1676e91d,Role 1,2012-02-13 23:26:01,294,1,0.0,2012-02-13 23:23:30
Case1,W_Completeren aanvraag,res_5a10f54b-d681-4121-8eeb-2b306d99b8a6,Role 1,2012-02-13 23:58:10,293,1,0.0,2012-02-13 23:55:44
Case14,W_Completeren aanvraag,res_5a10f54b-d681-4121-8eeb-2b306d99b8a6,Role 1,2012-02-13 23:59:03,294,2,0.030303030303030304,2012-02-13 23:56:16
Case6,W_Completeren aanvraag,res_b21413de-7ad5-46b4-85a6-4ab7fde7ccc4,Role 1,2012-02-14 00:47:34,293,1,0.0,2012-02-14 00:45:06
Case11,W_Nabellen offertes,res_5a10f54b-d681-4121-8eeb-2b306d99b8a6,Role 1,2012-02-14 01:01:09,293,0,0.0,2012-02-14 00:58:38
