caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case3,W_Nabellen offertes,res_8529b8c3-fe4f-456e-a72f-114a91d12023,Role 1,2012-02-13 20:37:45,290,0,0.0,2012-02-13 20:34:54
Case5,W_Completeren aanvraag,res_8529b8c3-fe4f-456e-a72f-114a91d12023,Role 1,2012-02-13 20:38:15,291,1,0.030303030303030304,2012-02-13 20:35:25
Case4,W_Completeren aanvraag,res_8529b8c3-fe4f-456e-a72f-114a91d12023,Role 1,2012-02-13 20:39:31,292,2,0.06060606060606061,2012-02-13 20:36:43
Case6,W_Completeren aanvraag,res_3ae4bd43-567a-4db8-bf46-f78b0f52f306,Role 1,2012-02-13 20:54:11,291,1,0.0,2012-02-13 20:51:22
Case1,W_Afhandelen leads,res_7732377d-bb43-47a6-9725-5ea4cd4406d4,Role 1,2012-02-13 20:57:51,292,1,0.0,2012-02-13 20:55:00
Case2,W_Afhandelen leads,res_a9dafdb7-c65c-404b-93d5-b3c12f123ca6,Role 1,2012-02-13 21:21:07,293,1,0.0,2012-02-13 21:18:16
Case7,W_Completeren aanvraag,res_416de85a-dd40-4dd4-a419-b7c24d05e33e,Role 1,2012-02-13 22:02:05,293,1,0.0,2012-02-13 21:59:16
Case8,W_Afhandelen leads,res_3ae4bd43-567a-4db8-bf46-f78b0f52f306,Role 1,2012-02-13 22:06:39,294,1,0.0,2012-02-13 22:03:48
Case1,W_Completeren aanvraag,res_8fdf858b-5a77-4dcc-8a26-ed2d920e4978,Role 1,2012-02-13 22:10:16,294,1,0.0,2012-02-13 22:07:41
Case6,W_Beoordelen fraude,res_3eb5fd28-f88f-486d-9fab-2299864a21ed,Role 6,2012-02-13 23:25:14,293,0,0.0,2012-02-13 23:22:12
Case10,W_Completeren aanvraag,res_7732377d-bb43-47a6-9725-5ea4cd4406d4,Role 1,2012-02-14 00:07:55,293,1,0.0,2012-02-14 00:05:04
Case9,W_Afhandelen leads,res_b7a9684f-9343-4193-a3ad-8b0d9a16923c,Role 1,2012-02-14 00:20:52,293,1,0.0,2012-02-14 00:18:00
Case8,W_Beoordelen fraude,res_3eb5fd28-f88f-486d-9fab-2299864a21ed,Role 6,2012-02-14 00:37:38,293,0,0.0,2012-02-14 00:34:40
Case7,W_Nabellen offertes,res_8529b8c3-fe4f-456e-a72f-114a91d12023,Role 1,2012-02-14 00:44:59,292,0,0.0,2012-02-14 00:42:28
Case9,W_Completeren aanvraag,res_3cea93d4-e05d-47b0-9bc0-9abbaf852661,Role 1,2012-02-14 01:19:01,291,1,0.0,2012-02-14 01:16:22
Case11,W_Afhandelen leads,res_cc63f68d-5715-47eb-958f-451f67c6f0ed,Role 1,2012-02-14 03:02:53,292,1,0.0,2012-02-14 03:00:02
Case11,W_Afhandelen leads,res_87ab51aa-1a09-4f3b-93c7-43ef098ba1aa,Role 1,2012-02-14 03:40:09,292,1,0.0,2012-02-14 03:37:28
Case13,W_Completeren aanvraag,res_a9dafdb7-c65c-404b-93d5-b3c12f123ca6,Role 1,2012-02-14 03:59:03,293,1,0.0,2012-02-14 03:56:13
Case12,W_Afhandelen leads,res_25917173-521b-433d-bafb-fc261a592ae1,Role 1,2012-02-14 04:09:31,294,1,0.0,2012-02-14 04:06:40
Case14,W_Completeren aanvraag,res_416de85a-dd40-4dd4-a419-b7c24d05e33e,Role 1,2012-02-14 04:49:59,295,1,0.0,2012-02-14 04:47:09
Case11,W_Completeren aanvraag,res_b7a9684f-9343-4193-a3ad-8b0d9a16923c,Role 1,2012-02-14 05:03:05,295,1,0.0,2012-02-14 05:00:36
Case12,W_Completeren aanvraag,res_8fdf858b-5a77-4dcc-8a26-ed2d920e4978,Role 1,2012-02-14 05:07:41,294,1,0.0,2012-02-14 05:05:04
Case16,W_Afhandelen leads,res_3ae4bd43-567a-4db8-bf46-f78b0f52f306,Role 1,2012-02-14 05:10:57,295,1,0.0,2012-02-14 05:08:06
Case17,W_Completeren aanvraag,res_a9dafdb7-c65c-404b-93d5-b3c12f123ca6,Role 1,2012-02-14 05:37:39,295,1,0.0,2012-02-14 05:34:50
Case12,W_Afhandelen leads,res_f038b379-e5df-46ed-b2d4-1f56b15da4a5,Role 1,2012-02-14 06:33:49,294,1,0.0,2012-02-14 06:31:17
Case21,W_Nabellen offertes,res_4a690d0e-a84c-4344-aa37-840fae0fc109,Role 1,2012-02-14 06:37:58,294,0,0.0,2012-02-14 06:35:07
Case14,W_Beoordelen fraude,res_3eb5fd28-f88f-486d-9fab-2299864a21ed,Role 6,2012-02-14 06:49:06,294,0,0.0,2012-02-14 06:46:11
Case19,W_Nabellen offertes,res_8529b8c3-fe4f-456e-a72f-114a91d12023,Role 1,2012-02-14 07:15:06,294,0,0.0,2012-02-14 07:12:15
Case20,W_Afhandelen leads,res_eb903f9a-3802-491f-9b14-084d6896a065,Role 1,2012-02-14 07:27:06,294,1,0.0,2012-02-14 07:24:16
Case22,W_Afhandelen leads,res_eb903f9a-3802-491f-9b14-084d6896a065,Role 1,2012-02-14 07:45:15,294,1,0.0,2012-02-14 07:42:25
Case30,W_Afhandelen leads,res_b7a9684f-9343-4193-a3ad-8b0d9a16923c,Role 1,2012-02-14 09:50:42,294,1,0.0,2012-02-14 09:47:52
Case23,W_Completeren aanvraag,res_b7a9684f-9343-4193-a3ad-8b0d9a16923c,Role 1,2012-02-14 09:50:53,295,1,0.030303030303030304,2012-02-14 09:48:04
Case24,W_Afhandelen leads,res_654c9bbe-2223-49b6-858e-f04f6acfa80d,Role 1,2012-02-14 09:59:15,295,1,0.0,2012-02-14 09:56:25
Case3,W_Valideren aanvraag,res_654c9bbe-2223-49b6-858e-f04f6acfa80d,Role 2,2012-02-14 09:59:24,294,1,0.0,2012-02-14 09:55:34
Case29,W_Afhandelen leads,res_654c9bbe-2223-49b6-858e-f04f6acfa80d,Role 1,2012-02-14 09:59:52,296,2,0.030303030303030304,2012-02-14 09:57:04
Case27,W_Afhandelen leads,res_654c9bbe-2223-49b6-858e-f04f6acfa80d,Role 1,2012-02-14 10:00:22,297,3,0.06060606060606061,2012-02-14 09:57:35
