caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case3,W_Afhandelen leads,res_349babba-a1c3-4229-93c9-2d1c1f0a4265,Role 1,2012-02-13 20:55:53,290,1,0.0,2012-02-13 20:53:02
Case5,W_Afhandelen leads,res_349babba-a1c3-4229-93c9-2d1c1f0a4265,Role 1,2012-02-13 20:56:26,291,2,0.030303030303030304,2012-02-13 20:53:36
Case2,W_Afhandelen leads,res_349babba-a1c3-4229-93c9-2d1c1f0a4265,Role 1,2012-02-13 20:56:56,292,3,0.06060606060606061,2012-02-13 20:54:08
Case1,W_Nabellen offertes,res_a9a0a8eb-6ea2-41d5-a8d3-6146ab4269f1,Role 1,2012-02-13 21:21:24,291,0,0.0,2012-02-13 21:18:33
Case4,W_Completeren aanvraag,res_a9a0a8eb-6ea2-41d5-a8d3-6146ab4269f1,Role 1,2012-02-13 21:22:32,292,1,0.030303030303030304,2012-02-13 21:19:42
Case6,W_Beoordelen fraude,res_ec065149-b03a-4431-9c9e-7088cd40066d,Role 6,2012-02-13 21:37:44,292,0,0.0,2012-02-13 21:34:52
Case7,W_Completeren aanvraag,res_3ad9b053-686f-4c6a-bfc0-1fa87e64b0db,Role 1,2012-02-13 21:42:47,292,1,0.0,2012-02-13 21:39:58
Case3,W_Completeren aanvraag,res_9f4d03a3-f88f-47f6-adb4-17e0f765ffca,Role 1,2012-02-13 22:06:11,291,1,0.0,2012-02-13 22:03:36
Case11,W_Completeren aanvraag,res_ec065149-b03a-4431-9c9e-7088cd40066d,Role 1,2012-02-13 22:49:36,292,1,0.0,2012-02-13 22:46:47
Case10,W_Beoordelen fraude,res_ec065149-b03a-4431-9c9e-7088cd40066d,Role 6,2012-02-13 22:50:48,293,0,0.0,2012-02-13 22:47:56
Case8,W_Completeren aanvraag,res_775b0785-7eae-40d0-b199-0118164fadcb,Role 1,2012-02-13 23:05:25,292,1,0.0,2012-02-13 23:02:36
Case9,W_Afhandelen leads,res_a62ecaf3-29e6-456f-b300-1772484c6b39,Role 1,2012-02-13 23:35:35,293,1,0.0,2012-02-13 23:32:45
Case15,W_Completeren aanvraag,res_339dd285-c7b4-448b-8304-b0aba0edda64,Role 1,2012-02-13 23:51:39,293,1,0.0,2012-02-13 23:48:51
Case14,W_Afhandelen leads,res_ea9e50cb-f0d4-4815-8ebb-7b70deb608e2,Role 1,2012-02-13 23:56:12,293,1,0.0,2012-02-13 23:53:22
Case12,W_Afhandelen leads,res_ca3f94ae-e73a-4095-bbe1-3a5711146870,Role 1,2012-02-14 00:12:29,294,1,0.0,2012-02-14 00:09:37
Case13,W_Afhandelen leads,res_a9a0a8eb-6ea2-41d5-a8d3-6146ab4269f1,Role 1,2012-02-14 00:21:07,294,1,0.0,2012-02-14 00:18:15
Case14,W_Completeren aanvraag,res_c2b5a2c1-1665-441d-aeb6-205afe4ba630,Role 1,2012-02-14 01:08:40,294,1,0.0,2012-02-14 01:06:04
Case13,W_Completeren aanvraag,res_a495d7da-18a8-4893-a99c-2bb552cc4958,Role 1,2012-02-14 01:19:19,294,1,0.0,2012-02-14 01:16:40
Case8,W_Nabellen offertes,res_45d7254a-8927-4c7c-a1b1-bd179487148f,Role 1,2012-02-14 01:47:42,294,0,0.0,2012-02-14 01:45:12
Case17,W_Completeren aanvraag,res_3ad9b053-686f-4c6a-bfc0-1fa87e64b0db,Role 1,2012-02-14 02:10:43,295,1,0.0,2012-02-14 02:07:53
Case18,W_Nabellen offertes,res_a495d7da-18a8-4893-a99c-2bb552cc4958,Role 1,2012-02-14 02:38:19,295,0,0.0,2012-02-14 02:35:26
Case19,W_Completeren aanvraag,res_763ba6b7-1c51-47a2-ad3e-25a94e6b9b3a,Role 1,2012-02-14 03:37:29,295,1,0.0,2012-02-14 03:34:39
Case20,W_Afhandelen leads,res_e0ab0022-94b5-49fa-ab87-c470666e0088,Role 1,2012-02-14 04:04:57,296,1,0.0,2012-02-14 04:02:06
Case20,W_Completeren aanvraag,res_f44ded84-cd38-4ff2-a14d-c4a400d7b7e4,Role 1,2012-02-14 05:03:12,296,1,0.0,2012-02-14 05:00:35
Case22,W_Afhandelen leads,res_ea9e50cb-f0d4-4815-8ebb-7b70deb608e2,Role 1,2012-02-14 05:36:13,296,1,0.0,2012-02-14 05:33:22
Case21,W_Afhandelen leads,res_ea9e50cb-f0d4-4815-8ebb-7b70deb608e2,Role 1,2012-02-14 05:37:32,297,2,0.030303030303030304,2012-02-14 05:34:43
Case21,W_Afhandelen leads,res_3ad9b053-686f-4c6a-bfc0-1fa87e64b0db,Role 1,2012-02-14 06:14:49,296,1,0.0,2012-02-14 06:12:10
Case25,W_Nabellen offertes,res_ca3f94ae-e73a-4095-bbe1-3a5711146870,Role 1,2012-02-14 07:19:15,296,0,0.0,2012-02-14 07:16:24
Case24,W_Completeren aanvraag,res_c2b5a2c1-1665-441d-aeb6-205afe4ba630,Role 1,2012-02-14 07:27:55,297,1,0.0,2012-02-14 07:25:06
Case23,W_Afhandelen leads,res_af828d69-2312-4056-8586-fbe3451a5f4d,Role 1,2012-02-14 07:35:34,298,1,0.0,2012-02-14 07:32:44
Case26,W_Completeren aanvraag,res_a495d7da-18a8-4893-a99c-2bb552cc4958,Role 1,2012-02-14 08:08:01,298,1,0.0,2012-02-14 08:05:12
Case27,W_Afhandelen leads,res_a62ecaf3-29e6-456f-b300-1772484c6b39,Role 1,2012-02-14 08:28:39,298,1,0.0,2012-02-14 08:25:49
Case28,W_Completeren aanvraag,res_af828d69-2312-4056-8586-fbe3451a5f4d,Role 1,2012-02-14 09:14:52,299,1,0.0,2012-02-14 09:12:04
Case27,W_Completeren aanvraag,res_f44ded84-cd38-4ff2-a14d-c4a400d7b7e4,Role 1,2012-02-14 09:26:56,299,1,0.0,2012-02-14 09:24:22
Case24,W_Beoordelen fraude,res_f44ded84-cd38-4ff2-a14d-c4a400d7b7e4,Role 6,2012-02-14 09:27:03,299,0,0.0,2012-02-14 09:24:07
Case29,W_Afhandelen leads,res_aa801c01-dcc9-482d-8a9a-a4ef82a413a9,Role 1,2012-02-14 10:29:43,299,1,0.0,2012-02-14 10:26:53
Case30,W_Completeren aanvraag,res_ea9e50cb-f0d4-4815-8ebb-7b70deb608e2,Role 1,2012-02-14 10:35:18,299,1,0.0,2012-02-14 10:32:30
Case35,W_Completeren aanvraag,res_a62ecaf3-29e6-456f-b300-1772484c6b39,Role 1,2012-02-14 10:53:14,300,1,0.0,2012-02-14 10:50:26
Case34,W_Afhandelen leads,res_9d63a0d8-272c-45c0-bbdc-cbee7bb6d327,Role 1,2012-02-14 11:21:03,301,1,0.0,2012-02-14 11:18:13
Case32,W_Completeren aanvraag,res_af828d69-2312-4056-8586-fbe3451a5f4d,Role 1,2012-02-14 11:27:28,302,1,0.0,2012-02-14 11:24:40
Case31,W_Completeren aanvraag,res_9f4d03a3-f88f-47f6-adb4-17e0f765ffca,Role 1,2012-02-14 11:31:30,303,1,0.0,2012-02-14 11:28:42
Case33,W_Afhandelen leads,res_9f4d03a3-f88f-47f6-adb4-17e0f765ffca,Role 1,2012-02-14 11:31:47,304,1,0.030303030303030304,2012-02-14 11:28:57
Case36,W_Afhandelen leads,res_db810523-d519-42d0-a89f-1e44b7c5534c,Role 1,2012-02-14 11:35:28,304,1,0.0,2012-02-14 11:32:39
