caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-13 20:44:57,290,1,0.0,2012-02-13 20:42:08
Case2,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-13 21:44:43,291,0,0.0,2012-02-13 21:41:51
Case1,W_Nabellen offertes,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 1,2012-02-13 23:26:00,290,0,0.0,2012-02-13 23:23:33
Case3,W_Afhandelen leads,res_04864525-0f29-4d4f-a7e5-496d17205b75,Role 1,2012-02-13 23:42:44,290,1,0.0,2012-02-13 23:39:54
Case5,W_Completeren aanvraag,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-14 00:28:28,290,1,0.0,2012-02-14 00:25:37
Case6,W_Afhandelen leads,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-14 00:29:44,291,1,0.030303030303030304,2012-02-14 00:26:52
Case4,W_Completeren aanvraag,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 00:35:51,292,1,0.0,2012-02-14 00:33:00
Case7,W_Completeren aanvraag,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 00:41:07,292,1,0.0,2012-02-14 00:38:16
Case5,W_Completeren aanvraag,res_1e41cd4b-a481-4775-abb2-d95bfd524056,Role 1,2012-02-14 01:24:13,291,1,0.0,2012-02-14 01:21:35
Case9,W_Completeren aanvraag,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 1,2012-02-14 01:49:15,292,1,0.0,2012-02-14 01:46:25
Case10,W_Afhandelen leads,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 1,2012-02-14 01:49:45,293,1,0.030303030303030304,2012-02-14 01:46:53
Case8,W_Afhandelen leads,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 02:04:28,292,1,0.0,2012-02-14 02:01:36
Case8,W_Completeren aanvraag,res_8a920df0-5e27-4ccf-8c67-a8ce3610a602,Role 1,2012-02-14 03:02:34,292,1,0.0,2012-02-14 02:59:56
Case11,W_Completeren aanvraag,res_eea89880-4e43-42bc-bb22-db317892f80e,Role 1,2012-02-14 03:14:20,292,1,0.0,2012-02-14 03:11:30
Case12,W_Completeren aanvraag,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 03:42:34,293,1,0.0,2012-02-14 03:39:44
Case11,W_Completeren aanvraag,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 04:12:25,293,1,0.0,2012-02-14 04:09:48
Case12,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 05:41:42,292,0,0.0,2012-02-14 05:38:47
Case13,W_Completeren aanvraag,res_a33bd96c-c767-4118-9f35-53fb32095afb,Role 1,2012-02-14 05:49:13,292,1,0.0,2012-02-14 05:46:24
Case19,W_Afhandelen leads,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-14 08:41:12,293,1,0.0,2012-02-14 08:38:22
Case14,W_Afhandelen leads,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 09:02:37,293,1,0.0,2012-02-14 08:59:47
Case15,W_Completeren aanvraag,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 09:03:41,294,1,0.030303030303030304,2012-02-14 09:00:52
Case17,W_Afhandelen leads,res_bc317dfa-bed1-4875-920c-f9822fff7e02,Role 1,2012-02-14 09:21:45,295,1,0.0,2012-02-14 09:18:55
Case18,W_Completeren aanvraag,res_bc317dfa-bed1-4875-920c-f9822fff7e02,Role 1,2012-02-14 09:23:33,296,1,0.030303030303030304,2012-02-14 09:20:44
Case16,W_Afhandelen leads,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 09:31:20,296,1,0.0,2012-02-14 09:28:30
Case20,W_Afhandelen leads,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 09:37:44,297,1,0.0,2012-02-14 09:34:54
Case21,W_Nabellen offertes,res_2254898a-63f9-4ff1-9360-ad5f5463e79a,Role 1,2012-02-14 09:54:27,298,0,0.0,2012-02-14 09:51:37
Case23,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 09:58:31,298,0,0.0,2012-02-14 09:55:40
Case24,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 10:03:33,298,1,0.0,2012-02-14 10:00:45
Case25,W_Afhandelen leads,res_6e24b72d-30ae-4872-b278-7628d96f2448,Role 1,2012-02-14 10:15:49,298,1,0.0,2012-02-14 10:12:59
Case22,W_Afhandelen leads,res_83255bd6-83ac-49e7-9f2e-ddfd273e8811,Role 1,2012-02-14 10:20:35,299,1,0.0,2012-02-14 10:17:45
Case26,W_Completeren aanvraag,res_2254898a-63f9-4ff1-9360-ad5f5463e79a,Role 1,2012-02-14 10:27:04,299,1,0.0,2012-02-14 10:24:16
Case16,W_Completeren aanvraag,res_2254898a-63f9-4ff1-9360-ad5f5463e79a,Role 1,2012-02-14 10:29:30,299,2,0.030303030303030304,2012-02-14 10:26:58
Case20,W_Completeren aanvraag,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 10:35:59,298,1,0.0,2012-02-14 10:33:25
Case28,W_Afhandelen leads,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 10:39:25,299,1,0.0,2012-02-14 10:36:35
Case27,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 10:39:30,300,1,0.030303030303030304,2012-02-14 10:36:42
Case29,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 10:41:54,301,2,0.06060606060606061,2012-02-14 10:39:07
Case30,W_Completeren aanvraag,res_c45a606e-cd17-44e7-99a8-321c1af14e4c,Role 1,2012-02-14 10:45:31,300,1,0.0,2012-02-14 10:42:43
Case14,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 11:02:10,299,0,0.0,2012-02-14 10:59:12
Case25,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 11:14:05,298,1,0.0,2012-02-14 11:11:32
Case31,W_Afhandelen leads,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 1,2012-02-14 11:21:13,299,1,0.0,2012-02-14 11:18:23
Case18,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 11:22:41,299,0,0.0,2012-02-14 11:19:45
Case32,W_Afhandelen leads,res_1c5d83b5-dd33-4df6-b305-5c84f8d86b11,Role 1,2012-02-14 11:31:45,299,1,0.0,2012-02-14 11:28:56
Case34,W_Afhandelen leads,res_a33bd96c-c767-4118-9f35-53fb32095afb,Role 1,2012-02-14 11:43:32,299,1,0.0,2012-02-14 11:40:43
Case41,W_Afhandelen leads,res_a33bd96c-c767-4118-9f35-53fb32095afb,Role 1,2012-02-14 11:45:29,300,2,0.030303030303030304,2012-02-14 11:42:41
Case36,W_Completeren aanvraag,res_c45a606e-cd17-44e7-99a8-321c1af14e4c,Role 1,2012-02-14 11:55:25,301,1,0.0,2012-02-14 11:52:38
Case39,W_Afhandelen leads,res_1e41cd4b-a481-4775-abb2-d95bfd524056,Role 1,2012-02-14 12:03:39,301,1,0.0,2012-02-14 12:00:50
Case31,W_Completeren aanvraag,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 12:19:32,301,1,0.0,2012-02-14 12:16:59
Case35,W_Afhandelen leads,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 12:20:55,302,1,0.030303030303030304,2012-02-14 12:18:06
Case40,W_Completeren aanvraag,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 12:21:08,303,2,0.06060606060606061,2012-02-14 12:18:22
Case42,W_Completeren aanvraag,res_230cbec8-3296-49c6-b9a5-591bdb516094,Role 1,2012-02-14 12:26:24,303,1,0.0,2012-02-14 12:23:37
Case38,W_Completeren aanvraag,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-14 12:30:18,304,1,0.0,2012-02-14 12:27:31
Case37,W_Afhandelen leads,res_230cbec8-3296-49c6-b9a5-591bdb516094,Role 1,2012-02-14 12:36:53,305,1,0.0,2012-02-14 12:34:04
Case34,W_Completeren aanvraag,res_1e41cd4b-a481-4775-abb2-d95bfd524056,Role 1,2012-02-14 12:39:31,304,1,0.0,2012-02-14 12:36:59
Case45,W_Afhandelen leads,res_1e41cd4b-a481-4775-abb2-d95bfd524056,Role 1,2012-02-14 12:41:02,305,1,0.030303030303030304,2012-02-14 12:38:13
Case41,W_Completeren aanvraag,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 12:43:49,304,1,0.0,2012-02-14 12:41:18
Case44,W_Afhandelen leads,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 12:45:59,305,1,0.030303030303030304,2012-02-14 12:43:10
Case40,W_Afhandelen leads,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 12:58:24,303,1,0.0,2012-02-14 12:55:50
Case46,W_Completeren aanvraag,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 1,2012-02-14 13:01:51,304,1,0.0,2012-02-14 12:59:04
Case16,W_Beoordelen fraude,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 6,2012-02-14 13:01:57,303,0,0.0,2012-02-14 12:58:55
Case39,W_Completeren aanvraag,res_a628f935-763e-46c8-8e6d-bbdda6ff7c9e,Role 1,2012-02-14 13:02:01,304,2,0.030303030303030304,2012-02-14 12:59:30
Case47,W_Nabellen offertes,res_5d0e1262-8047-4b4f-adc9-3bc5520f4f31,Role 1,2012-02-14 13:14:49,304,0,0.0,2012-02-14 13:12:01
Case43,W_Completeren aanvraag,res_d0d51f80-fc16-481a-bea1-a23066e1f72a,Role 1,2012-02-14 13:33:29,304,1,0.0,2012-02-14 13:30:42
Case51,W_Completeren aanvraag,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 13:42:10,305,1,0.0,2012-02-14 13:39:23
Case50,W_Completeren aanvraag,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 13:48:06,306,1,0.0,2012-02-14 13:45:19
Case54,W_Completeren aanvraag,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 13:50:37,307,2,0.030303030303030304,2012-02-14 13:47:52
Case52,W_Afhandelen leads,res_0c266d31-498c-4b58-a721-03c053df6488,Role 1,2012-02-14 13:54:42,307,1,0.0,2012-02-14 13:51:53
Case49,W_Completeren aanvraag,res_0c266d31-498c-4b58-a721-03c053df6488,Role 1,2012-02-14 13:57:00,308,1,0.030303030303030304,2012-02-14 13:54:13
Case46,W_Completeren aanvraag,res_0c266d31-498c-4b58-a721-03c053df6488,Role 1,2012-02-14 13:57:56,308,2,0.030303030303030304,2012-02-14 13:55:27
Case34,W_Afhandelen leads,res_3ba83a1a-6722-468c-86a7-530f55716924,Role 1,2012-02-14 14:03:40,306,1,0.0,2012-02-14 14:01:13
Case43,W_Afhandelen leads,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 14:10:47,305,1,0.0,2012-02-14 14:08:12
Case48,W_Completeren aanvraag,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-14 14:12:11,306,1,0.030303030303030304,2012-02-14 14:09:24
Case40,W_Completeren aanvraag,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 14:22:10,306,1,0.0,2012-02-14 14:19:49
Case42,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 14:25:31,306,0,0.0,2012-02-14 14:22:33
Case53,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 14:35:18,306,0,0.0,2012-02-14 14:32:27
Case57,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 14:49:29,306,1,0.0,2012-02-14 14:46:43
Case55,W_Completeren aanvraag,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 14:59:48,306,1,0.0,2012-02-14 14:57:02
Case56,W_Completeren aanvraag,res_3ba83a1a-6722-468c-86a7-530f55716924,Role 1,2012-02-14 15:08:18,306,1,0.0,2012-02-14 15:05:32
Case43,W_Completeren aanvraag,res_a33bd96c-c767-4118-9f35-53fb32095afb,Role 1,2012-02-14 15:32:58,306,1,0.0,2012-02-14 15:30:37
Case51,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 15:41:16,306,0,0.0,2012-02-14 15:38:18
Case52,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 15:54:12,305,0,0.0,2012-02-14 15:51:12
Case56,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 16:06:50,304,1,0.0,2012-02-14 16:04:22
Case58,W_Afhandelen leads,res_fb831ad3-6a5a-47f9-9e6d-444b1488180b,Role 1,2012-02-14 16:12:40,305,1,0.0,2012-02-14 16:09:52
Case59,W_Afhandelen leads,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 16:14:19,306,2,0.030303030303030304,2012-02-14 16:11:33
Case61,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-14 16:16:16,307,1,0.030303030303030304,2012-02-14 16:13:30
Case62,W_Afhandelen leads,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 16:21:00,307,1,0.0,2012-02-14 16:18:12
Case60,W_Afhandelen leads,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 16:28:17,307,1,0.0,2012-02-14 16:25:29
Case58,W_Afhandelen leads,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-14 16:49:46,307,1,0.0,2012-02-14 16:47:11
Case40,W_Completeren aanvraag,res_a33bd96c-c767-4118-9f35-53fb32095afb,Role 1,2012-02-14 16:53:16,307,1,0.0,2012-02-14 16:51:03
Case63,W_Completeren aanvraag,res_0c266d31-498c-4b58-a721-03c053df6488,Role 1,2012-02-14 17:03:10,308,1,0.0,2012-02-14 17:00:24
Case67,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 17:21:36,309,0,0.0,2012-02-14 17:18:45
Case60,W_Completeren aanvraag,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 1,2012-02-14 17:26:53,308,1,0.0,2012-02-14 17:24:24
Case65,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-14 17:27:52,309,0,0.0,2012-02-14 17:25:01
Case64,W_Completeren aanvraag,res_3ba83a1a-6722-468c-86a7-530f55716924,Role 1,2012-02-14 17:31:27,309,1,0.0,2012-02-14 17:28:42
Case66,W_Afhandelen leads,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 17:34:54,310,1,0.0,2012-02-14 17:32:06
Case69,W_Afhandelen leads,res_a0d2355e-9250-4fa2-aaaf-4f456a8cfe2e,Role 1,2012-02-14 18:09:13,311,1,0.0,2012-02-14 18:06:26
Case58,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 18:13:37,310,1,0.0,2012-02-14 18:11:16
Case66,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 18:33:37,309,1,0.0,2012-02-14 18:31:09
Case68,W_Completeren aanvraag,res_205f6d27-a7e6-4f38-9306-68f4c982529a,Role 1,2012-02-14 18:36:28,310,1,0.0,2012-02-14 18:33:43
Case68,W_Afhandelen leads,res_7d7ecd88-0b77-4dea-b8ce-4592fb21b126,Role 1,2012-02-14 19:13:46,310,1,0.0,2012-02-14 19:11:15
Case35,W_Nabellen offertes,res_eea89880-4e43-42bc-bb22-db317892f80e,Role 1,2012-02-14 19:30:54,309,0,0.0,2012-02-14 19:28:33
Case71,W_Completeren aanvraag,res_2254898a-63f9-4ff1-9360-ad5f5463e79a,Role 1,2012-02-14 19:53:09,309,1,0.0,2012-02-14 19:50:25
Case70,W_Afhandelen leads,res_bc317dfa-bed1-4875-920c-f9822fff7e02,Role 1,2012-02-14 20:19:16,309,1,0.0,2012-02-14 20:16:29
Case72,W_Completeren aanvraag,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 20:23:52,309,1,0.0,2012-02-14 20:21:08
Case40,W_Completeren aanvraag,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-14 20:42:21,308,1,0.0,2012-02-14 20:40:14
Case50,W_Nabellen offertes,res_d0d51f80-fc16-481a-bea1-a23066e1f72a,Role 1,2012-02-14 21:02:00,307,0,0.0,2012-02-14 20:59:42
Case73,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 21:34:10,308,1,0.0,2012-02-14 21:31:26
Case74,W_Completeren aanvraag,res_17797fc5-2ccf-4dcd-951b-593ab7f54537,Role 1,2012-02-14 21:34:21,309,2,0.030303030303030304,2012-02-14 21:31:39
Case76,W_Afhandelen leads,res_2944706e-96e9-4bef-b989-8836216a8361,Role 1,2012-02-14 21:57:59,310,1,0.0,2012-02-14 21:55:13
Case77,W_Afhandelen leads,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-15 03:48:04,310,1,0.0,2012-02-15 03:44:56
Case78,W_Afhandelen leads,res_8333c366-1879-4974-a7ab-75c4f61cd0c6,Role 1,2012-02-15 04:17:22,311,1,0.0,2012-02-15 04:14:14
Case73,W_Nabellen offertes,res_8a920df0-5e27-4ccf-8c67-a8ce3610a602,Role 1,2012-02-15 04:50:02,311,0,0.0,2012-02-15 04:47:22
Case79,W_Afhandelen leads,res_6e24b72d-30ae-4872-b278-7628d96f2448,Role 1,2012-02-15 05:26:35,312,1,0.0,2012-02-15 05:23:27
Case78,W_Completeren aanvraag,res_6e24b72d-30ae-4872-b278-7628d96f2448,Role 1,2012-02-15 05:28:57,312,1,0.030303030303030304,2012-02-15 05:26:06
Case82,W_Completeren aanvraag,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-15 09:57:03,311,1,0.0,2012-02-15 09:53:58
Case81,W_Completeren aanvraag,res_1e9d4685-c842-40be-8a52-381efbbac92d,Role 1,2012-02-15 10:16:48,312,1,0.0,2012-02-15 10:13:43
Case80,W_Afhandelen leads,res_c45a606e-cd17-44e7-99a8-321c1af14e4c,Role 1,2012-02-15 10:34:11,313,1,0.0,2012-02-15 10:31:04
Case82,W_Completeren aanvraag,res_d0d51f80-fc16-481a-bea1-a23066e1f72a,Role 1,2012-02-15 11:08:34,313,1,0.0,2012-02-15 11:05:47
Case84,W_Completeren aanvraag,res_a6ea5d37-b9e8-4995-a40f-685949410624,Role 1,2012-02-15 11:17:25,314,1,0.0,2012-02-15 11:14:20
Case83,W_Nabellen offertes,res_ee1680e5-89c2-4a72-8cef-6a9cb559bede,Role 1,2012-02-15 11:24:23,314,0,0.0,2012-02-15 11:21:15
Case85,W_Completeren aanvraag,res_04864525-0f29-4d4f-a7e5-496d17205b75,Role 1,2012-02-15 11:33:03,315,1,0.0,2012-02-15 11:29:59
Case90,W_Nabellen offertes,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-15 11:41:20,316,0,0.0,2012-02-15 11:38:12
Case80,W_Completeren aanvraag,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 1,2012-02-15 11:45:49,315,1,0.0,2012-02-15 11:43:01
Case91,W_Beoordelen fraude,res_a57d536a-005d-47d4-8fe5-a29553f9929c,Role 6,2012-02-15 11:46:14,316,0,0.0,2012-02-15 11:43:22
Case92,W_Afhandelen leads,res_b6dd9eec-0e7e-46bd-b98c-053125adf5b0,Role 1,2012-02-15 11:50:37,316,1,0.0,2012-02-15 11:47:30
Case86,W_Afhandelen leads,res_83255bd6-83ac-49e7-9f2e-ddfd273e8811,Role 1,2012-02-15 12:04:56,317,1,0.0,2012-02-15 12:01:49
Case81,W_Beoordelen fraude,res_2f2d9aaa-6976-4a2f-a853-968eb26550f6,Role 6,2012-02-15 12:10:12,317,0,0.0,2012-02-15 12:07:16
Case89,W_Completeren aanvraag,res_2f2d9aaa-6976-4a2f-a853-968eb26550f6,Role 1,2012-02-15 12:12:15,318,1,0.0,2012-02-15 12:09:11
