caseid,task,start_timestamp,end_timestamp,resource
1,Start,2021-01-20 11:12:39.228,2021-01-20 11:12:39.228,SYSTEM
0,A,2021-01-20 11:12:04.0,2021-01-20 11:18:56.42,Role 5
1,A,2021-01-20 11:18:56.42,2021-01-20 11:21:39.464,Role 5
0,B,2021-01-20 11:21:39.464,2021-01-20 11:35:34.179,Role 5
1,B,2021-01-20 11:35:34.179,2021-01-20 11:45:53.106,Role 5
0,G,2021-01-20 11:45:53.106,2021-01-20 11:46:55.891,Role 5
1,G,2021-01-20 11:46:55.891,2021-01-20 11:47:28.081,Role 5
0,F,2021-01-20 11:47:28.081,2021-01-20 11:48:17.217,Role 5
1,F,2021-01-20 11:48:17.217,2021-01-20 11:49:24.443,Role 5
0,D,2021-01-20 11:49:24.443,2021-01-20 12:00:13.187,Role 5
1,D,2021-01-20 12:00:13.187,2021-01-20 12:05:54.398,Role 5
0,H,2021-01-20 12:05:54.398,2021-01-20 12:18:40.75,Role 5
1,H,2021-01-20 12:18:40.75,2021-01-20 12:19:56.239,Role 5
0,C,2021-01-20 12:19:56.239,2021-01-20 12:22:23.851,Role 5
1,C,2021-01-20 12:22:23.851,2021-01-20 12:24:03.464,Role 5
0,E,2021-01-20 12:24:03.464,2021-01-20 12:26:21.589,Role 5
1,E,2021-01-20 12:26:21.589,2021-01-20 12:29:40.793,Role 5
0,I,2021-01-20 12:29:40.793,2021-01-20 12:30:40.793,Role 5
1,I,2021-01-20 12:30:40.793,2021-01-20 12:31:40.793,Role 5
0,J,2021-01-20 12:31:40.793,2021-01-20 12:34:22.325,Role 5
1,J,2021-01-20 12:34:22.325,2021-01-20 12:36:50.08,Role 5
0,K,2021-01-20 12:36:50.08,2021-01-20 12:36:52.08,Role 5
2,Start,2021-01-20 12:45:47.116,2021-01-20 12:45:47.116,SYSTEM
1,P,2021-01-20 12:36:52.08,2021-01-20 13:03:01.363,Role 5
1,Q,2021-01-20 13:03:01.363,2021-01-20 13:04:01.248,Role 2
0,O,2021-01-20 13:03:01.363,2021-01-20 13:14:04.098,Role 5
0,BB,2021-01-20 13:14:04.098,2021-01-20 13:18:31.306,Role 1
2,A,2021-01-20 13:14:04.098,2021-01-20 13:24:20.795,Role 5
2,B,2021-01-20 13:24:20.795,2021-01-20 13:28:50.615,Role 5
2,G,2021-01-20 13:28:50.615,2021-01-20 13:32:35.309,Role 5
2,F,2021-01-20 13:32:35.309,2021-01-20 13:34:18.824,Role 5
1,R,2021-01-20 13:04:01.248,2021-01-20 13:39:49.351,Role 2
1,S,2021-01-20 13:39:49.351,2021-01-20 13:41:18.671,Role 2
2,D,2021-01-20 13:34:18.824,2021-01-20 13:43:10.065,Role 5
2,H,2021-01-20 13:43:10.065,2021-01-20 13:44:14.592,Role 5
2,C,2021-01-20 13:44:14.592,2021-01-20 13:45:41.977,Role 5
2,E,2021-01-20 13:45:41.977,2021-01-20 13:55:27.345,Role 5
2,I,2021-01-20 13:55:27.345,2021-01-20 13:56:27.345,Role 5
2,J,2021-01-20 13:56:27.345,2021-01-20 13:58:21.738,Role 5
2,P,2021-01-20 13:58:21.738,2021-01-20 14:00:48.164,Role 5
1,T,2021-01-20 13:41:18.671,2021-01-20 14:06:10.272,Role 2
