caseid,task,start_timestamp,end_timestamp,resource
0,Start,2021-01-20 11:12:04.0,2021-01-20 11:12:04.0,SYSTEM
0,A,2021-01-20 11:12:04.0,2021-01-20 11:19:45.025,Role 5
0,B,2021-01-20 11:19:45.025,2021-01-20 11:27:38.327,Role 5
0,G,2021-01-20 11:27:38.327,2021-01-20 11:31:44.4,Role 5
0,F,2021-01-20 11:31:44.4,2021-01-20 11:31:56.308,Role 5
1,Start,2021-01-20 11:35:51.004,2021-01-20 11:35:51.004,SYSTEM
0,D,2021-01-20 11:31:56.308,2021-01-20 11:47:04.747,Role 5
1,B,2021-01-20 11:47:04.747,2021-01-20 11:54:19.945,Role 5
0,H,2021-01-20 11:54:19.945,2021-01-20 11:58:56.316,Role 5
1,G,2021-01-20 11:58:56.316,2021-01-20 12:04:34.374,Role 5
0,C,2021-01-20 12:04:34.374,2021-01-20 12:06:35.637,Role 5
1,F,2021-01-20 12:06:35.637,2021-01-20 12:07:24.964,Role 5
0,E,2021-01-20 12:07:24.964,2021-01-20 12:11:03.53,Role 5
1,D,2021-01-20 12:11:03.53,2021-01-20 12:23:48.359,Role 5
0,I,2021-01-20 12:23:48.359,2021-01-20 12:24:48.359,Role 5
1,H,2021-01-20 12:24:48.359,2021-01-20 12:28:34.872,Role 5
0,J,2021-01-20 12:28:34.872,2021-01-20 12:44:40.512,Role 5
1,C,2021-01-20 12:44:40.512,2021-01-20 12:47:52.374,Role 5
0,P,2021-01-20 12:47:52.374,2021-01-20 12:52:15.428,Role 5
1,E,2021-01-20 12:52:15.428,2021-01-20 13:07:07.472,Role 5
1,I,2021-01-20 13:07:07.472,2021-01-20 13:08:07.472,Role 5
1,J,2021-01-20 13:08:07.472,2021-01-20 13:15:47.236,Role 5
1,K,2021-01-20 13:15:47.236,2021-01-20 13:15:49.236,Role 5
1,L,2021-01-20 13:15:49.236,2021-01-20 13:22:30.703,Role 5
1,End,2021-01-20 13:22:30.703,2021-01-20 13:22:30.703,SYSTEM
2,A,2021-01-20 13:31:01.838,2021-01-20 13:34:08.878,Role 5
2,B,2021-01-20 13:34:08.878,2021-01-20 13:38:37.31,Role 5
