caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Afhandelen leads,end,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0001,W_Completeren aanvraag,end,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.0003476673737168312,85.0,0.02695065177977085,69337.0
Case0001,W_Afhandelen leads,Role 1,2012-02-17 06:50:06.110,2012-02-17 06:50:06.110,0.0,0.0,0.03136675804853439,80699.0
Case0001,W_Afhandelen leads,Role 1,2012-02-18 10:08:22.110,2012-02-18 10:15:45.110,0.0018214345909655094,443.0,0.03820670396089554,98296.0
Case0001,W_Afhandelen leads,end,2012-02-19 11:04:36.110,2012-02-19 11:09:37.110,0.0012371060438454151,301.0,0.034722037613391876,89331.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-20 14:07:54.110,2012-02-20 14:16:45.110,0.0021815751679241657,531.0,0.03774059936404228,97097.0
Case0001,W_Nabellen offertes,Role 1,2012-02-21 12:43:31.110,2012-02-21 12:55:05.110,0.0028548315167427063,694.0,0.03140854462981224,80806.0
Case0001,W_Valideren aanvraag,Role 2,2012-02-22 10:11:53.110,2012-02-22 10:27:04.110,0.0037462525069713593,911.0,0.029776951298117638,76608.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-23 02:12:18.110,2012-02-23 02:26:15.110,0.0034434404224157333,837.0,0.022044358775019646,56714.0
Case0001,W_Completeren aanvraag,end,2012-02-23 18:37:40.110,2012-02-23 18:49:19.110,0.0028723813593387604,699.0,0.022654788568615913,58285.0
Case0001,W_Nabellen offertes,end,2012-02-24 13:24:10.110,2012-02-24 13:33:40.110,0.00234302319586277,570.0,0.02599984034895897,66891.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-25 12:26:27.110,2012-02-25 12:50:44.110,0.005991999991238117,1457.0,0.03201546519994736,82367.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-26 11:31:45.110,2012-02-26 11:48:18.110,0.0040834639221429825,993.0,0.031740784645080566,81661.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-27 08:09:42.110,2012-02-27 08:30:05.110,0.00502975657582283,1223.0,0.028484763577580452,73284.0
Case0001,W_Valideren aanvraag,Role 1,2012-02-28 03:13:13.110,2012-02-28 03:34:36.110,0.005274428986012936,1283.0,0.026192938908934593,67388.0
Case0001,W_Nabellen incomplete dossiers,Role 1,2012-02-28 20:29:01.110,2012-02-28 20:46:27.110,0.004299757070839405,1046.0,0.023657606914639473,60865.0
Case0001,W_Nabellen incomplete dossiers,end,2012-02-29 14:01:50.110,2012-02-29 14:12:17.110,0.0025799348950386047,627.0,0.024146759882569313,62123.0
Case0001,W_Valideren aanvraag,Role 1,2012-03-01 09:09:19.110,2012-03-01 09:17:48.110,0.002093040384352207,509.0,0.02651742845773697,68222.0
Case0001,W_Valideren aanvraag,Role 1,2012-03-02 04:29:48.110,2012-03-02 04:40:31.110,0.002645806409418583,643.0,0.026866234838962555,69120.0
Case0001,W_Valideren aanvraag,Role 1,2012-03-02 22:10:38.110,2012-03-02 22:24:02.110,0.0033044740557670593,804.0,0.024490104988217354,63007.0
Case0001,W_Nabellen offertes,Role 1,2012-03-03 15:08:24.110,2012-03-03 15:21:33.110,0.0032444745302200317,789.0,0.023423096165060997,60262.0
Case0001,W_Nabellen incomplete dossiers,Role 2,2012-03-04 09:28:02.110,2012-03-04 09:37:33.110,0.0023499280214309692,571.0,0.025338327512145042,65189.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114671766757965,56895.0
