caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0000,W_Nabellen offertes,Role 1,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604062274098396,73591.0
Case0000,W_Nabellen offertes,Role 1,2012-02-17 22:02:56.110,2012-02-17 22:02:56.110,0.0,0.0,0.03110833652317524,80034.0
Case0000,W_Nabellen offertes,Role 1,2012-02-18 19:53:42.110,2012-02-18 19:53:42.110,0.0,0.0,0.0305690448731184,78646.0
Case0000,W_Nabellen offertes,Role 1,2012-02-19 17:06:46.110,2012-02-19 17:06:46.110,0.0,0.0,0.02968967892229557,76384.0
Case0000,W_Afhandelen leads,Role 1,2012-02-20 13:37:10.110,2012-02-20 13:37:10.110,0.0,0.0,0.028694719076156616,73824.0
Case0000,W_Nabellen offertes,Role 1,2012-02-21 10:40:33.110,2012-02-21 10:40:33.110,0.0,0.0,0.029463956132531166,75803.0
Case0000,W_Nabellen incomplete dossiers,end,2012-02-22 06:20:24.110,2012-02-22 06:20:24.110,0.0,0.0,0.02751578390598297,70791.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Nabellen offertes,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0003,W_Afhandelen leads,Role 1,2012-02-16 04:53:52.110,2012-02-16 04:53:52.110,0.0,0.0,0.026242349296808243,67515.0
Case0003,W_Nabellen offertes,Role 2,2012-02-17 03:45:40.110,2012-02-17 03:45:40.110,0.0,0.0,0.03199244663119316,82308.0
Case0003,W_Completeren aanvraag,Role 2,2012-02-18 00:48:04.110,2012-02-18 00:48:04.110,0.0,0.0,0.02944088540971279,75744.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-18 18:21:55.110,2012-02-18 18:21:55.110,0.0,0.0,0.024577341973781586,63231.0
Case0003,W_Afhandelen leads,Role 1,2012-02-19 12:10:04.110,2012-02-19 12:10:04.110,0.0,0.0,0.024910958483815193,64089.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-20 08:10:26.110,2012-02-20 08:10:26.110,0.0,0.0,0.027994094416499138,72022.0
Case0003,W_Nabellen offertes,Role 1,2012-02-21 00:24:43.110,2012-02-21 00:24:43.110,0.0,0.0,0.022721808403730392,58457.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-21 18:28:46.110,2012-02-21 18:28:46.110,0.0,0.0,0.025281788781285286,65043.0
Case0003,W_Nabellen offertes,Role 1,2012-02-22 10:01:50.110,2012-02-22 10:01:50.110,0.0,0.0,0.021760333329439163,55984.0
Case0003,W_Nabellen offertes,Role 1,2012-02-23 03:21:04.110,2012-02-23 03:21:04.110,0.0,0.0,0.024236295372247696,62354.0
Case0003,W_Nabellen offertes,end,2012-02-23 21:03:48.110,2012-02-23 21:03:48.110,0.0,0.0,0.024784471839666367,63764.0
Case0003,W_Nabellen incomplete dossiers,Role 2,2012-02-24 17:22:45.110,2012-02-24 17:27:29.110,0.0011684596538543701,284.0,0.02842774987220764,73137.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-02-25 13:32:56.110,2012-02-25 13:40:07.110,0.0017712656408548355,431.0,0.02811272069811821,72327.0
Case0003,W_Valideren aanvraag,Role 1,2012-02-26 08:42:41.110,2012-02-26 08:53:35.110,0.002689989283680916,654.0,0.026646463200449944,68554.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-02-27 00:23:27.110,2012-02-27 00:33:08.110,0.0023902375251054764,581.0,0.021685753017663956,55792.0
Case0003,W_Completeren aanvraag,Role 2,2012-02-27 16:57:42.110,2012-02-27 17:06:26.110,0.0021528303623199463,524.0,0.022961467504501343,59074.0
Case0003,W_Nabellen incomplete dossiers,Role 2,2012-02-28 07:34:20.110,2012-02-28 07:38:55.110,0.0011296002194285393,275.0,0.020240740850567818,52074.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-28 22:42:08.110,2012-02-28 22:43:37.110,0.0003645503893494606,89.0,0.021064428612589836,54193.0
Case0003,W_Nabellen incomplete dossiers,end,2012-02-29 13:01:25.110,2012-02-29 13:01:25.110,0.0,0.0,0.020005131140351295,51468.0
Case0003,W_Nabellen incomplete dossiers,end,2012-03-01 06:12:49.110,2012-03-01 06:19:11.110,0.0015725428238511086,382.0,0.024053869768977165,61884.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-03-02 03:33:36.110,2012-03-02 03:56:15.110,0.005586320534348488,1359.0,0.029721153900027275,76465.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-03-03 03:01:58.110,2012-03-03 03:18:15.110,0.004017245955765247,977.0,0.03231704235076904,83143.0
Case0003,W_Nabellen incomplete dossiers,end,2012-03-04 00:51:16.110,2012-03-04 01:09:05.110,0.0043955035507678986,1069.0,0.030155083164572716,77581.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-03-05 00:06:01.110,2012-03-05 00:24:08.110,0.0044677890837192535,1087.0,0.032112009823322296,82616.0
Case0003,W_Nabellen offertes,Role 1,2012-03-05 23:36:37.110,2012-03-05 23:55:46.110,0.00472569465637207,1149.0,0.032474618405103683,83549.0
Case0003,W_Nabellen incomplete dossiers,Role 1,2012-03-06 21:32:52.110,2012-03-06 21:51:29.110,0.0045927297323942184,1117.0,0.03025026060640812,77826.0
Case0004,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675753623247147,73775.0
Case0004,W_Afhandelen leads,Role 1,2012-02-17 08:51:53.110,2012-02-17 08:58:44.110,0.0016892347484827042,411.0,0.032515015453100204,83653.0
Case0004,W_Nabellen offertes,end,2012-02-18 10:09:45.110,2012-02-18 10:16:27.110,0.0016540507785975933,402.0,0.035238903015851974,90661.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0006,W_Nabellen offertes,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.028487127274274826,73290.0
Case0006,W_Nabellen offertes,Role 1,2012-02-17 08:37:54.110,2012-02-17 08:49:33.110,0.00287620909512043,699.0,0.03656278923153877,94067.0
Case0006,W_Nabellen offertes,Role 2,2012-02-18 09:48:06.110,2012-02-18 09:56:04.110,0.0019659646786749363,478.0,0.034948304295539856,89913.0
Case0006,W_Nabellen offertes,Role 1,2012-02-19 07:22:33.110,2012-02-19 07:33:44.110,0.0027584880590438843,671.0,0.03000262938439846,77189.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-20 03:47:39.110,2012-02-20 03:56:50.110,0.002267048694193363,551.0,0.028310248628258705,72835.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-20 20:55:18.110,2012-02-20 20:58:08.110,0.0006971294060349464,170.0,0.02375221811234951,61108.0
Case0006,W_Nabellen offertes,Role 1,2012-02-21 13:08:41.110,2012-02-21 13:08:41.110,0.0,0.0,0.02263462357223034,58233.0
Case0006,W_Nabellen offertes,Role 1,2012-02-22 06:25:47.110,2012-02-22 06:25:47.110,0.0,0.0,0.024186531081795692,62226.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-23 00:00:20.110,2012-02-23 00:00:20.110,0.0,0.0,0.024593757465481758,63273.0
Case0006,W_Nabellen offertes,Role 1,2012-02-23 15:15:23.110,2012-02-23 15:15:23.110,0.0,0.0,0.021340088918805122,54903.0
Case0007,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0007,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0007,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0008,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0009,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0010,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
