caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Beoordelen fraude,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 16:20:06.110,2012-02-15 16:20:06.110,0.0,0.0,0.022170500829815865,57039.0
Case0000,W_Nabellen offertes,Role 1,2012-02-16 04:58:10.110,2012-02-16 04:58:17.110,2.6862137019634247e-05,7.0,0.017679259181022644,45484.0
Case0000,W_Afhandelen leads,Role 1,2012-02-17 00:20:16.110,2012-02-17 00:20:16.110,0.0,0.0,0.027099207043647766,69719.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-17 22:48:18.110,2012-02-17 22:48:18.110,0.0,0.0,0.03143826499581337,80882.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-18 17:49:09.110,2012-02-18 17:49:09.110,0.0,0.0,0.02660638839006424,68451.0
Case0000,W_Nabellen offertes,Role 2,2012-02-19 12:27:25.110,2012-02-19 12:27:25.110,0.0,0.0,0.026079675182700157,67096.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-20 07:10:52.110,2012-02-20 07:10:52.110,0.0,0.0,0.02620059810578823,67407.0
Case0000,W_Nabellen offertes,Role 1,2012-02-20 23:38:10.110,2012-02-20 23:38:10.110,0.0,0.0,0.02302510291337967,59238.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-21 17:34:50.110,2012-02-21 17:34:50.110,0.0,0.0,0.025109505280852318,64600.0
Case0000,W_Completeren aanvraag,Role 2,2012-02-22 09:07:12.110,2012-02-22 09:07:12.110,0.0,0.0,0.02174406126141548,55942.0
Case0000,W_Nabellen offertes,end,2012-02-22 23:34:27.110,2012-02-22 23:34:27.110,0.0,0.0,0.020225586369633675,52035.0
Case0000,W_Nabellen offertes,Role 1,2012-02-23 18:07:03.110,2012-02-23 18:11:21.110,0.0010613249614834785,258.0,0.025947613641619682,66756.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-24 15:35:14.110,2012-02-24 15:43:04.110,0.0019343923777341843,470.0,0.029942186549305916,77033.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-25 10:06:23.110,2012-02-25 10:15:35.110,0.002270616590976715,552.0,0.025730852037668228,66199.0
Case0000,W_Valideren aanvraag,Role 1,2012-02-26 03:02:58.110,2012-02-26 03:14:27.110,0.0028315987437963486,689.0,0.023493796586990356,60443.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-26 18:19:44.110,2012-02-26 18:27:00.110,0.001794849056750536,436.0,0.02111252024769783,54317.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-27 10:24:06.110,2012-02-27 10:28:05.110,0.0009842794388532639,239.0,0.02232091687619686,57426.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0001,W_Afhandelen leads,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114671766757965,56895.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-17 02:41:58.110,2012-02-17 02:41:58.110,0.0,0.0,0.03044923208653927,78338.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-17 21:38:23.110,2012-02-17 21:38:23.110,0.0,0.0,0.02650292217731476,68185.0
Case0001,W_Nabellen offertes,Role 1,2012-02-18 16:36:04.110,2012-02-18 16:36:04.110,0.0,0.0,0.02653232216835022,68261.0
Case0001,W_Nabellen offertes,Role 1,2012-02-19 12:36:58.110,2012-02-19 12:36:58.110,0.0,0.0,0.02800673060119152,72054.0
Case0001,W_Valideren aanvraag,Role 1,2012-02-20 08:30:07.110,2012-02-20 08:30:07.110,0.0,0.0,0.027826109901070595,71589.0
Case0001,W_Completeren aanvraag,end,2012-02-21 00:30:45.110,2012-02-21 00:30:45.110,0.0,0.0,0.02240332029759884,57638.0
Case0001,W_Nabellen offertes,end,2012-02-21 19:57:14.110,2012-02-21 20:00:35.110,0.0008256337605416775,201.0,0.027203956618905067,69989.0
Case0001,W_Valideren aanvraag,Role 1,2012-02-22 19:05:12.110,2012-02-22 19:28:03.110,0.005639292299747467,1371.0,0.032291229814291,83077.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-23 17:51:48.110,2012-02-23 18:07:13.110,0.0038048308342695236,925.0,0.03133801370859146,80625.0
Case0001,W_Nabellen offertes,Role 1,2012-02-24 15:00:10.110,2012-02-24 15:20:40.110,0.005056446418166161,1230.0,0.029220765456557274,75177.0
Case0001,W_Completeren aanvraag,Role 2,2012-02-25 11:48:47.110,2012-02-25 12:07:29.110,0.004613611847162247,1122.0,0.028641458600759506,73687.0
Case0001,W_Nabellen incomplete dossiers,Role 2,2012-02-26 04:50:03.110,2012-02-26 05:07:04.110,0.004197734408080578,1021.0,0.023381130769848824,60154.0
Case0001,W_Valideren aanvraag,Role 1,2012-02-26 21:29:25.110,2012-02-26 21:41:36.110,0.0030055753886699677,731.0,0.022909678518772125,58941.0
Case0001,W_Valideren aanvraag,Role 2,2012-02-27 11:58:47.110,2012-02-27 12:00:07.110,0.0003286181017756462,80.0,0.019990600645542145,51431.0
Case0001,W_Nabellen incomplete dossiers,Role 2,2012-02-28 00:48:32.110,2012-02-28 00:48:32.110,0.0,0.0,0.017920667305588722,46105.0
Case0001,W_Valideren aanvraag,Role 2,2012-02-28 14:45:11.110,2012-02-28 14:45:11.110,0.0,0.0,0.019511882215738297,50199.0
Case0001,W_Valideren aanvraag,Role 1,2012-02-29 02:51:44.110,2012-02-29 02:51:44.110,0.0,0.0,0.016944337636232376,43593.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0002,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0002,W_Nabellen offertes,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.030634036287665367,78813.0
Case0002,W_Completeren aanvraag,Role 2,2012-02-17 23:41:48.110,2012-02-17 23:41:48.110,0.0,0.0,0.03138433024287224,80744.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-18 17:38:56.110,2012-02-18 17:38:56.110,0.0,0.0,0.02512010931968689,64628.0
Case0002,W_Nabellen offertes,Role 1,2012-02-19 11:53:57.110,2012-02-19 11:53:57.110,0.0,0.0,0.025537416338920593,65701.0
Case0002,W_Nabellen offertes,Role 1,2012-02-20 06:56:01.110,2012-02-20 06:56:01.110,0.0,0.0,0.026634633541107178,68524.0
Case0002,W_Nabellen offertes,Role 1,2012-02-21 01:59:04.110,2012-02-21 01:59:04.110,0.0,0.0,0.02665773034095764,68583.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-21 21:00:55.110,2012-02-21 21:00:55.110,0.0,0.0,0.026629706844687462,68511.0
Case0002,W_Valideren aanvraag,Role 1,2012-02-22 13:02:05.110,2012-02-22 13:02:05.110,0.0,0.0,0.02241591364145279,57670.0
Case0002,W_Nabellen offertes,Role 1,2012-02-23 03:51:06.110,2012-02-23 03:51:06.110,0.0,0.0,0.020733095705509186,53341.0
Case0002,W_Nabellen offertes,Role 1,2012-02-23 20:41:37.110,2012-02-23 20:41:37.110,0.0,0.0,0.023566586896777153,60631.0
Case0002,W_Nabellen offertes,Role 1,2012-02-24 14:06:55.110,2012-02-24 14:06:55.110,0.0,0.0,0.024378061294555664,62718.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-02-25 08:04:57.110,2012-02-25 08:04:57.110,0.0,0.0,0.025141257792711258,64682.0
Case0002,W_Nabellen incomplete dossiers,Role 2,2012-02-26 00:58:01.110,2012-02-26 00:58:01.110,0.0,0.0,0.023626025766134262,60784.0
Case0002,W_Afhandelen leads,Role 2,2012-02-26 16:27:01.110,2012-02-26 16:27:01.110,0.0,0.0,0.021665791049599648,55740.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-02-27 09:56:47.110,2012-02-27 09:56:47.110,0.0,0.0,0.024482179433107376,62986.0
Case0002,W_Valideren aanvraag,Role 1,2012-02-28 01:37:12.110,2012-02-28 01:37:12.110,0.0,0.0,0.02193201147019863,56425.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-02-28 15:14:06.110,2012-02-28 15:14:06.110,0.0,0.0,0.01905147172510624,49014.0
Case0002,W_Nabellen offertes,end,2012-02-29 06:25:38.110,2012-02-29 06:25:38.110,0.0,0.0,0.021258128806948662,54692.0
Case0002,W_Completeren aanvraag,Role 1,2012-03-01 01:10:25.110,2012-03-01 01:16:13.110,0.001432551071047783,348.0,0.026231609284877777,67487.0
Case0002,W_Valideren aanvraag,Role 1,2012-03-01 20:59:33.110,2012-03-01 21:06:36.110,0.0017380006611347198,423.0,0.0275972168892622,71000.0
Case0002,W_Valideren aanvraag,Role 1,2012-03-02 14:35:20.110,2012-03-02 14:45:35.110,0.0025289738550782204,615.0,0.024458065629005432,62924.0
Case0002,W_Valideren aanvraag,Role 1,2012-03-03 07:20:10.110,2012-03-03 07:31:35.110,0.0028155166655778885,685.0,0.023195181041955948,59675.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-03-03 23:45:34.110,2012-03-03 23:55:02.110,0.0023373477160930634,568.0,0.02271454967558384,58439.0
Case0002,W_Nabellen incomplete dossiers,end,2012-03-04 16:55:37.110,2012-03-04 17:00:29.110,0.001200791448354721,292.0,0.02380131185054779,61235.0
Case0002,W_Nabellen incomplete dossiers,Role 2,2012-03-05 11:49:32.110,2012-03-05 11:56:50.110,0.0018017417751252651,438.0,0.02633115090429783,67743.0
Case0002,W_Nabellen incomplete dossiers,end,2012-03-06 07:43:54.110,2012-03-06 07:54:54.110,0.0027122292667627335,660.0,0.027683986350893974,71224.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-03-07 05:47:46.110,2012-03-07 06:01:37.110,0.0034157726913690567,831.0,0.03061804734170437,78772.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-03-08 04:53:46.110,2012-03-08 05:11:05.110,0.004272592253983021,1039.0,0.03200067579746246,82329.0
Case0002,W_Valideren aanvraag,Role 1,2012-03-09 02:11:49.110,2012-03-09 02:29:51.110,0.004447383806109428,1082.0,0.029402149841189384,75644.0
Case0002,W_Valideren aanvraag,Role 1,2012-03-09 19:44:32.110,2012-03-09 20:01:46.110,0.004250628873705864,1034.0,0.02413026988506317,62081.0
Case0002,W_Nabellen incomplete dossiers,Role 2,2012-03-10 12:22:13.110,2012-03-10 12:36:23.110,0.0034936312586069107,850.0,0.022865531966090202,58827.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-03-11 04:43:17.110,2012-03-11 04:53:50.110,0.002602219581604004,633.0,0.022549614310264587,58014.0
Case0002,W_Valideren aanvraag,end,2012-03-11 21:03:52.110,2012-03-11 21:05:43.110,0.0004582079127430916,111.0,0.022622495889663696,58202.0
Case0002,W_Nabellen incomplete dossiers,Role 2,2012-03-12 14:29:49.110,2012-03-12 14:35:48.110,0.0014754058793187141,359.0,0.024349937215447426,62646.0
Case0002,W_Nabellen incomplete dossiers,Role 1,2012-03-13 09:32:53.110,2012-03-13 09:44:02.110,0.002750750631093979,669.0,0.02651827409863472,68225.0
