caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0003,W_Afhandelen leads,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675753623247147,73775.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0004,W_Completeren aanvraag,end,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604062274098396,73591.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-17 22:56:26.110,2012-02-17 22:58:23.110,0.0004823599010705948,117.0,0.032356247305870056,83244.0
Case0004,W_Nabellen offertes,Role 1,2012-02-18 23:07:04.110,2012-02-18 23:18:55.110,0.0029239561408758163,711.0,0.033785294741392136,86921.0
Case0005,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0006,W_Afhandelen leads,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.028487127274274826,73290.0
Case0006,W_Nabellen offertes,Role 1,2012-02-17 10:02:18.110,2012-02-17 10:13:41.110,0.002808774821460247,683.0,0.03853119909763336,99131.0
Case0006,W_Nabellen offertes,Role 1,2012-02-18 11:09:53.110,2012-02-18 11:16:06.110,0.0015319418162107468,373.0,0.03489339351654053,89772.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-19 09:46:58.110,2012-02-19 09:54:12.110,0.0017861230298876762,434.0,0.03150399029254913,81052.0
Case0006,W_Afhandelen leads,Role 2,2012-02-20 04:21:53.110,2012-02-20 04:29:50.110,0.001962886191904545,477.0,0.025832649320364,66461.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-20 23:54:48.110,2012-02-21 00:00:31.110,0.0014111348427832127,343.0,0.027168605476617813,69898.0
Case0006,W_Nabellen offertes,end,2012-02-21 15:54:00.110,2012-02-21 15:54:00.110,0.0,0.0,0.02223665453493595,57209.0
Case0006,W_Nabellen offertes,Role 1,2012-02-22 11:41:26.110,2012-02-22 11:46:44.110,0.001307046040892601,318.0,0.02769259735941887,71246.0
Case0006,W_Completeren aanvraag,end,2012-02-23 09:31:26.110,2012-02-23 09:39:01.110,0.0018721818923950195,455.0,0.030427521094679832,78282.0
Case0006,W_Completeren aanvraag,Role 2,2012-02-24 08:05:05.110,2012-02-24 08:17:54.110,0.0031609022989869118,769.0,0.03139207139611244,80764.0
Case0006,W_Nabellen offertes,end,2012-02-25 04:48:04.110,2012-02-25 05:04:41.110,0.004099825397133827,997.0,0.028689350932836533,73810.0
Case0006,W_Nabellen offertes,Role 2,2012-02-26 05:14:04.110,2012-02-26 05:34:24.110,0.005016252398490906,1220.0,0.03380183130502701,86963.0
Case0006,W_Nabellen offertes,Role 2,2012-02-27 04:34:58.110,2012-02-27 04:55:40.110,0.005108868703246117,1242.0,0.032196711748838425,82834.0
Case0006,W_Valideren aanvraag,Role 1,2012-02-28 01:11:22.110,2012-02-28 01:33:07.110,0.005364583805203438,1305.0,0.02835198864340782,72942.0
Case0007,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0007,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0007,W_Afhandelen leads,Role 1,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.0003476673737168312,85.0,0.02695065177977085,69337.0
Case0007,W_Nabellen offertes,end,2012-02-17 06:40:37.110,2012-02-17 06:40:37.110,0.0,0.0,0.03114585019648075,80130.0
Case0007,W_Completeren aanvraag,Role 1,2012-02-18 06:51:45.110,2012-02-18 06:51:45.110,0.0,0.0,0.03384255990386009,87068.0
Case0007,W_Completeren aanvraag,Role 1,2012-02-19 05:31:17.110,2012-02-19 05:36:37.110,0.001317568589001894,320.0,0.031706105917692184,81572.0
Case0007,W_Nabellen offertes,Role 1,2012-02-20 01:47:07.110,2012-02-20 01:58:18.110,0.002757590264081955,671.0,0.028230732306838036,72630.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0008,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0008,W_Nabellen offertes,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.028487127274274826,73290.0
Case0008,W_Nabellen offertes,Role 1,2012-02-17 08:37:54.110,2012-02-17 08:49:33.110,0.00287620909512043,699.0,0.03656278923153877,94067.0
Case0008,W_Afhandelen leads,Role 1,2012-02-18 09:48:06.110,2012-02-18 09:56:04.110,0.0019659646786749363,478.0,0.034948304295539856,89913.0
Case0009,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0010,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0011,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0011,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0011,W_Nabellen offertes,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114671766757965,56895.0
Case0012,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0012,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0012,W_Completeren aanvraag,Role 1,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.0003476673737168312,85.0,0.02695065177977085,69337.0
Case0012,W_Completeren aanvraag,Role 1,2012-02-17 02:44:56.110,2012-02-17 02:44:56.110,0.0,0.0,0.025649115443229675,65989.0
Case0012,W_Nabellen offertes,Role 1,2012-02-17 21:48:14.110,2012-02-17 21:48:14.110,0.0,0.0,0.02666322886943817,68598.0
Case0012,W_Completeren aanvraag,Role 1,2012-02-18 18:09:27.110,2012-02-18 18:09:27.110,0.0,0.0,0.02848072350025177,73273.0
Case0012,W_Afhandelen leads,Role 1,2012-02-19 11:49:53.110,2012-02-19 11:49:53.110,0.0,0.0,0.024730786681175232,63626.0
Case0012,W_Valideren aanvraag,Role 1,2012-02-20 08:18:14.110,2012-02-20 08:18:14.110,0.0,0.0,0.02864706888794899,73701.0
Case0013,W_Afhandelen leads,end,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0013,W_Completeren aanvraag,end,2012-02-15 18:34:54.110,2012-02-15 18:34:54.110,0.0,0.0,0.025314217433333397,65127.0
Case0013,W_Completeren aanvraag,Role 1,2012-02-16 20:55:24.110,2012-02-16 21:02:35.110,0.0017704926431179047,431.0,0.03685963898897171,94830.0
Case0013,W_Completeren aanvraag,Role 1,2012-02-17 23:27:39.110,2012-02-17 23:47:15.110,0.0048374272882938385,1176.0,0.03696589916944504,95104.0
Case0013,W_Nabellen offertes,Role 1,2012-02-18 23:03:57.110,2012-02-18 23:24:09.110,0.004985158331692219,1212.0,0.03257317841053009,83802.0
Case0014,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0015,W_Beoordelen fraude,Role 3,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0015,W_Completeren aanvraag,Role 1,2012-02-15 01:18:25.110,2012-02-15 01:27:43.110,0.0022930223494768143,558.0,0.0011418804060667753,2938.0
Case0015,W_Completeren aanvraag,Role 1,2012-02-15 06:11:14.110,2012-02-15 06:20:24.110,0.0022613834589719772,550.0,0.006611898075789213,17011.0
Case0015,W_Nabellen offertes,Role 1,2012-02-15 20:08:43.110,2012-02-15 20:11:39.110,0.0007244758307933807,176.0,0.019317636266350746,49699.0
Case0015,W_Nabellen offertes,Role 1,2012-02-16 18:08:34.110,2012-02-16 18:08:34.110,0.0,0.0,0.030712557956576347,79015.0
Case0015,W_Nabellen offertes,Role 1,2012-02-17 17:33:23.110,2012-02-17 17:33:23.110,0.0,0.0,0.03276236355304718,84289.0
Case0015,W_Afhandelen leads,Role 1,2012-02-18 16:25:53.110,2012-02-18 16:25:53.110,0.0,0.0,0.03200867772102356,82350.0
Case0015,W_Nabellen offertes,Role 1,2012-02-19 15:44:25.110,2012-02-19 15:44:25.110,0.0,0.0,0.03261568769812584,83912.0
Case0015,W_Completeren aanvraag,Role 2,2012-02-20 13:07:32.110,2012-02-20 13:07:32.110,0.0,0.0,0.029924040660262108,76987.0
Case0015,W_Beoordelen fraude,Role 1,2012-02-21 05:38:35.110,2012-02-21 05:38:35.110,0.0,0.0,0.023112883791327477,59463.0
Case0015,W_Afhandelen leads,Role 1,2012-02-22 08:23:57.110,2012-02-22 08:23:57.110,0.0,0.0,0.03743928670883179,96322.0
Case0015,W_Nabellen offertes,Role 2,2012-02-23 03:37:08.110,2012-02-23 03:37:08.110,0.0,0.0,0.026893924921751022,69191.0
Case0015,W_Nabellen offertes,Role 2,2012-02-23 21:03:34.110,2012-02-23 21:03:46.110,4.878174513578415e-05,12.0,0.02440452016890049,62786.0
Case0015,W_Nabellen offertes,Role 2,2012-02-24 14:07:56.110,2012-02-24 14:07:56.110,0.0,0.0,0.02388516068458557,61450.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-02-25 06:37:52.110,2012-02-25 06:37:52.110,0.0,0.0,0.023086512461304665,59396.0
Case0015,W_Valideren aanvraag,end,2012-02-25 22:03:12.110,2012-02-25 22:03:12.110,0.0,0.0,0.021579977124929428,55520.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-02-26 15:41:25.110,2012-02-26 15:47:14.110,0.0014362772926688194,349.0,0.02467930316925049,63493.0
Case0015,W_Valideren aanvraag,Role 1,2012-02-27 11:36:29.110,2012-02-27 11:43:55.110,0.0018338337540626526,446.0,0.027735194191336632,71355.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-02-28 04:21:11.110,2012-02-28 04:31:24.110,0.0025193318724632263,613.0,0.02325763925909996,59836.0
Case0015,W_Valideren aanvraag,Role 2,2012-02-28 21:43:57.110,2012-02-28 21:55:08.110,0.002759452909231186,671.0,0.024080444127321243,61953.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-02-29 12:11:30.110,2012-02-29 12:19:54.110,0.002070569433271885,504.0,0.019971605390310287,51382.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-01 04:22:50.110,2012-03-01 04:26:14.110,0.0008383630774915218,204.0,0.02245706133544445,57776.0
Case0015,W_Nabellen incomplete dossiers,Role 2,2012-03-01 20:33:11.110,2012-03-01 20:33:11.110,0.0,0.0,0.022550836205482483,58017.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-02 11:35:43.110,2012-03-02 11:35:43.110,0.0,0.0,0.02104836516082287,54152.0
Case0015,W_Nabellen incomplete dossiers,Role 2,2012-03-03 03:15:53.110,2012-03-03 03:15:53.110,0.0,0.0,0.02192603424191475,56410.0
Case0015,W_Nabellen incomplete dossiers,Role 2,2012-03-03 17:56:18.110,2012-03-03 17:56:18.110,0.0,0.0,0.020532434806227684,52825.0
Case0015,W_Nabellen incomplete dossiers,Role 2,2012-03-04 08:25:28.110,2012-03-04 08:25:28.110,0.0,0.0,0.0202702097594738,52150.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-04 22:38:38.110,2012-03-04 22:38:38.110,0.0,0.0,0.019897080957889557,51190.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-05 13:29:31.110,2012-03-05 13:29:31.110,0.0,0.0,0.020776573568582535,53453.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-06 04:42:48.110,2012-03-06 04:42:48.110,0.0,0.0,0.02129921317100525,54797.0
Case0015,W_Nabellen incomplete dossiers,Role 2,2012-03-06 20:18:11.110,2012-03-06 20:18:11.110,0.0,0.0,0.021814357489347458,56123.0
Case0015,W_Nabellen incomplete dossiers,Role 1,2012-03-07 11:06:24.110,2012-03-07 11:06:24.110,0.0,0.0,0.0207144096493721,53293.0
Case0015,W_Nabellen incomplete dossiers,end,2012-03-08 02:40:01.110,2012-03-08 02:40:01.110,0.0,0.0,0.021773317828774452,56017.0
Case0015,W_Valideren aanvraag,Role 1,2012-03-08 20:44:27.110,2012-03-08 20:49:29.110,0.0012426800094544888,302.0,0.025290533900260925,65066.0
