caseid,timestamp
Case1,2016-10-24 09:12:55
Case2,2016-10-24 09:16:33
Case3,2016-10-24 09:18:25
Case4,2016-10-24 09:19:21
Case5,2016-10-24 09:22:02
Case6,2016-10-24 09:28:57
Case7,2016-10-24 09:33:12
Case8,2016-10-24 09:33:26
Case9,2016-10-24 09:53:32
Case10,2016-10-24 10:02:14
Case11,2016-10-24 10:30:00
Case12,2016-10-24 10:31:51
Case13,2016-10-24 10:31:53
Case14,2016-10-24 10:45:38
Case15,2016-10-24 10:49:23
Case16,2016-10-24 11:01:33
Case17,2016-10-24 11:10:25
Case18,2016-10-24 11:11:01
Case19,2016-10-24 11:22:57
Case20,2016-10-24 11:23:58
Case21,2016-10-24 11:26:50
Case22,2016-10-24 11:28:10
Case23,2016-10-24 11:29:23
Case24,2016-10-24 11:31:29
Case25,2016-10-24 11:32:00
Case26,2016-10-24 11:34:59
Case27,2016-10-24 11:43:57
Case28,2016-10-24 12:00:09
Case29,2016-10-24 12:03:02
Case30,2016-10-24 12:03:31
Case31,2016-10-24 12:09:12
Case32,2016-10-24 12:22:07
Case33,2016-10-24 12:23:42
Case34,2016-10-24 12:23:49
Case35,2016-10-24 12:29:52
Case36,2016-10-24 12:47:26
Case37,2016-10-24 12:50:05
Case38,2016-10-24 13:01:59
Case39,2016-10-24 13:04:56
Case40,2016-10-24 13:06:49
Case41,2016-10-24 13:08:40
Case42,2016-10-24 13:13:49
Case43,2016-10-24 13:15:03
Case44,2016-10-24 13:15:27
Case45,2016-10-24 13:23:19
Case46,2016-10-24 13:25:33
Case47,2016-10-24 13:33:27
Case48,2016-10-24 13:35:30
Case49,2016-10-24 13:50:37
Case50,2016-10-24 13:50:39
Case51,2016-10-24 13:55:03
Case52,2016-10-24 14:00:03
Case53,2016-10-24 14:08:42
Case54,2016-10-24 14:23:42
Case55,2016-10-24 14:36:18
Case56,2016-10-24 14:40:57
Case57,2016-10-24 14:44:48
Case58,2016-10-24 14:47:51
Case59,2016-10-24 14:48:42
Case60,2016-10-24 14:52:07
Case61,2016-10-24 14:53:21
Case62,2016-10-24 14:53:53
Case63,2016-10-24 15:04:08
Case64,2016-10-24 15:05:45
Case65,2016-10-24 15:16:48
Case66,2016-10-24 15:24:53
Case67,2016-10-24 15:33:47
Case68,2016-10-24 15:41:06
Case69,2016-10-24 16:03:46
Case70,2016-10-24 16:04:39
Case71,2016-10-24 16:08:06
Case72,2016-10-24 16:25:12
Case73,2016-10-24 16:43:56
Case74,2016-10-24 16:45:26
Case75,2016-10-24 16:46:06
Case76,2016-10-24 16:51:10
Case77,2016-10-24 16:55:27
Case78,2016-10-24 16:56:31
Case79,2016-10-24 16:58:07
Case80,2016-10-24 17:00:59
Case81,2016-10-24 17:01:48
Case82,2016-10-24 17:13:54
Case83,2016-10-24 17:33:13
Case84,2016-10-24 17:43:27
Case85,2016-10-24 17:45:42
Case86,2016-10-24 18:06:47
Case87,2016-10-24 18:10:42
Case88,2016-10-24 18:29:13
Case89,2016-10-24 18:39:07
Case90,2016-10-24 18:43:47
Case91,2016-10-24 18:57:22
Case92,2016-10-24 19:04:59
Case93,2016-10-24 19:26:57
Case94,2016-10-24 19:39:38
Case95,2016-10-24 19:41:14
Case96,2016-10-24 19:45:12
Case97,2016-10-24 19:48:10
Case98,2016-10-24 19:55:48
Case99,2016-10-24 19:56:21
Case100,2016-10-24 20:01:26
Case101,2016-10-24 20:15:42
Case102,2016-10-24 20:33:43
Case103,2016-10-24 20:34:59
Case104,2016-10-24 21:13:37
Case105,2016-10-24 21:30:02
Case106,2016-10-24 21:55:30
Case107,2016-10-24 23:47:21
Case108,2016-10-24 23:56:52
Case109,2016-10-25 00:08:55
Case110,2016-10-25 00:14:09
Case111,2016-10-25 00:22:17
Case112,2016-10-25 00:40:38
Case113,2016-10-25 00:45:04
Case114,2016-10-25 00:59:57
Case115,2016-10-25 01:06:40
