caseid,timestamp
Case1,2016-10-24 09:10:44
Case2,2016-10-24 09:17:30
Case3,2016-10-24 09:17:48
Case4,2016-10-24 09:18:14
Case5,2016-10-24 09:28:59
Case6,2016-10-24 09:30:10
Case7,2016-10-24 09:31:20
Case8,2016-10-24 09:59:29
Case9,2016-10-24 10:03:08
Case10,2016-10-24 10:04:18
Case11,2016-10-24 10:23:43
Case12,2016-10-24 10:25:21
Case13,2016-10-24 10:38:03
Case14,2016-10-24 10:39:41
Case15,2016-10-24 10:42:58
Case16,2016-10-24 10:45:01
Case17,2016-10-24 10:48:40
Case18,2016-10-24 10:56:00
Case19,2016-10-24 10:57:28
Case20,2016-10-24 11:03:02
Case21,2016-10-24 11:19:31
Case22,2016-10-24 11:32:17
Case23,2016-10-24 11:32:37
Case24,2016-10-24 11:34:36
Case25,2016-10-24 11:36:53
Case26,2016-10-24 11:42:05
Case27,2016-10-24 11:49:38
Case28,2016-10-24 11:51:48
Case29,2016-10-24 12:02:53
Case30,2016-10-24 12:14:26
Case31,2016-10-24 12:15:40
Case32,2016-10-24 12:22:59
Case33,2016-10-24 12:26:21
Case34,2016-10-24 12:27:26
Case35,2016-10-24 12:29:57
Case36,2016-10-24 12:36:43
Case37,2016-10-24 12:37:00
Case38,2016-10-24 12:39:05
Case39,2016-10-24 12:46:16
Case40,2016-10-24 12:47:42
Case41,2016-10-24 13:05:10
Case42,2016-10-24 13:08:48
Case43,2016-10-24 13:18:05
Case44,2016-10-24 13:21:44
Case45,2016-10-24 13:26:27
Case46,2016-10-24 13:30:38
Case47,2016-10-24 13:31:44
Case48,2016-10-24 13:32:39
Case49,2016-10-24 14:02:01
Case50,2016-10-24 14:17:23
Case51,2016-10-24 14:42:31
Case52,2016-10-24 14:58:35
Case53,2016-10-24 14:59:51
Case54,2016-10-24 15:01:30
Case55,2016-10-24 15:04:13
Case56,2016-10-24 15:04:50
Case57,2016-10-24 15:17:46
Case58,2016-10-24 15:23:06
Case59,2016-10-24 15:35:04
Case60,2016-10-24 15:36:13
Case61,2016-10-24 15:39:18
Case62,2016-10-24 15:59:46
Case63,2016-10-24 16:02:46
Case64,2016-10-24 16:23:48
Case65,2016-10-24 16:41:58
Case66,2016-10-24 16:46:34
Case67,2016-10-24 16:49:32
Case68,2016-10-24 17:08:16
Case69,2016-10-24 17:20:03
Case70,2016-10-24 17:28:03
Case71,2016-10-24 17:38:42
Case72,2016-10-24 17:42:33
Case73,2016-10-24 18:07:48
Case74,2016-10-24 18:18:55
Case75,2016-10-24 18:26:54
Case76,2016-10-24 18:33:56
Case77,2016-10-24 18:46:56
Case78,2016-10-24 18:50:41
Case79,2016-10-24 19:00:51
Case80,2016-10-24 19:02:06
Case81,2016-10-24 19:10:30
Case82,2016-10-24 19:21:47
Case83,2016-10-24 19:24:59
Case84,2016-10-24 19:32:16
Case85,2016-10-24 19:40:10
Case86,2016-10-24 19:41:49
Case87,2016-10-24 19:43:48
Case88,2016-10-24 20:48:33
Case89,2016-10-24 21:11:23
Case90,2016-10-24 22:02:27
Case91,2016-10-24 22:10:49
Case92,2016-10-24 22:33:09
Case93,2016-10-24 23:00:54
Case94,2016-10-25 00:35:30
Case95,2016-10-25 00:47:18
Case96,2016-10-25 01:09:57
Case97,2016-10-25 01:12:15
Case98,2016-10-25 01:27:27
Case99,2016-10-25 01:29:24
Case100,2016-10-25 02:21:52
Case101,2016-10-25 02:24:25
Case102,2016-10-25 02:34:20
Case103,2016-10-25 02:44:04
Case104,2016-10-25 02:44:50
Case105,2016-10-25 02:47:24
Case106,2016-10-25 03:52:45
Case107,2016-10-25 05:22:42
Case108,2016-10-25 05:26:42
Case109,2016-10-25 05:42:50
Case110,2016-10-25 06:18:28
Case111,2016-10-25 06:26:40
Case112,2016-10-25 06:37:28
Case113,2016-10-25 06:51:06
Case114,2016-10-25 06:53:58
Case115,2016-10-25 07:09:06
Case116,2016-10-25 07:12:35
Case117,2016-10-25 07:42:39
Case118,2016-10-25 07:52:27
Case119,2016-10-25 08:03:24
Case120,2016-10-25 08:23:10
Case121,2016-10-25 08:26:13
Case122,2016-10-25 08:39:12
Case123,2016-10-25 08:52:59
Case124,2016-10-25 08:55:04
Case125,2016-10-25 08:55:47
Case126,2016-10-25 09:03:19
Case127,2016-10-25 09:04:26
Case128,2016-10-25 09:12:26
Case129,2016-10-25 09:41:10
Case130,2016-10-25 09:41:31
Case131,2016-10-25 09:49:40
Case132,2016-10-25 09:54:09
Case133,2016-10-25 09:57:09
Case134,2016-10-25 10:04:24
Case135,2016-10-25 10:12:52
Case136,2016-10-25 10:17:20
Case137,2016-10-25 10:18:57
Case138,2016-10-25 10:20:28
Case139,2016-10-25 10:26:03
Case140,2016-10-25 10:36:01
Case141,2016-10-25 10:39:00
Case142,2016-10-25 10:46:05
Case143,2016-10-25 11:03:32
Case144,2016-10-25 11:10:12
Case145,2016-10-25 11:12:03
Case146,2016-10-25 11:25:46
Case147,2016-10-25 11:27:46
Case148,2016-10-25 11:27:46
Case149,2016-10-25 11:36:52
Case150,2016-10-25 11:36:55
Case151,2016-10-25 11:51:59
Case152,2016-10-25 12:03:35
Case153,2016-10-25 12:03:41
Case154,2016-10-25 12:09:54
Case155,2016-10-25 12:12:36
Case156,2016-10-25 12:17:19
Case157,2016-10-25 12:23:34
Case158,2016-10-25 12:25:02
Case159,2016-10-25 12:38:21
Case160,2016-10-25 12:39:00
Case161,2016-10-25 12:50:00
Case162,2016-10-25 12:55:05
Case163,2016-10-25 13:20:45
Case164,2016-10-25 13:22:02
Case165,2016-10-25 13:23:21
Case166,2016-10-25 13:40:52
Case167,2016-10-25 13:47:24
Case168,2016-10-25 14:12:44
Case169,2016-10-25 14:32:36
Case170,2016-10-25 14:39:49
Case171,2016-10-25 14:43:22
Case172,2016-10-25 14:51:38
Case173,2016-10-25 14:55:40
Case174,2016-10-25 15:55:54
Case175,2016-10-25 15:56:25
Case176,2016-10-25 16:10:13
Case177,2016-10-25 16:13:03
Case178,2016-10-25 16:27:22
Case179,2016-10-25 16:28:07
Case180,2016-10-25 16:35:54
Case181,2016-10-25 17:10:13
Case182,2016-10-25 17:35:29
Case183,2016-10-25 17:44:47
Case184,2016-10-25 17:46:12
Case185,2016-10-25 17:50:24
Case186,2016-10-25 18:03:52
Case187,2016-10-25 18:18:01
Case188,2016-10-25 18:32:31
Case189,2016-10-25 18:37:49
Case190,2016-10-25 18:42:38
Case191,2016-10-25 18:49:15
Case192,2016-10-25 18:50:33
Case193,2016-10-25 18:57:11
Case194,2016-10-25 19:16:11
Case195,2016-10-25 19:17:22
Case196,2016-10-25 19:37:13
Case197,2016-10-25 19:41:15
Case198,2016-10-25 19:47:10
Case199,2016-10-25 20:25:31
Case200,2016-10-25 20:36:03
Case201,2016-10-25 20:39:53
Case202,2016-10-25 20:51:45
Case203,2016-10-25 20:55:14
Case204,2016-10-25 22:56:15
Case205,2016-10-25 23:07:54
Case206,2016-10-26 00:12:33
Case207,2016-10-26 00:20:16
Case208,2016-10-26 00:40:21
Case209,2016-10-26 01:07:41
Case210,2016-10-26 06:20:44
Case211,2016-10-26 06:20:46
Case212,2016-10-26 06:30:00
Case213,2016-10-26 06:35:15
Case214,2016-10-26 06:57:27
Case215,2016-10-26 07:13:56
Case216,2016-10-26 07:32:59
Case217,2016-10-26 07:39:08
Case218,2016-10-26 07:47:19
Case219,2016-10-26 08:00:01
Case220,2016-10-26 08:04:15
Case221,2016-10-26 08:07:50
Case222,2016-10-26 08:09:21
Case223,2016-10-26 08:12:33
Case224,2016-10-26 08:12:53
Case225,2016-10-26 08:29:55
Case226,2016-10-26 08:36:28
Case227,2016-10-26 08:41:37
Case228,2016-10-26 08:50:42
Case229,2016-10-26 08:58:23
Case230,2016-10-26 09:00:46
Case231,2016-10-26 09:06:06
Case232,2016-10-26 09:06:30
Case233,2016-10-26 09:22:35
Case234,2016-10-26 09:24:21
Case235,2016-10-26 09:26:33
Case236,2016-10-26 09:33:39
Case237,2016-10-26 09:37:22
Case238,2016-10-26 09:42:23
Case239,2016-10-26 09:48:58
Case240,2016-10-26 10:23:36
Case241,2016-10-26 10:26:34
Case242,2016-10-26 10:30:33
Case243,2016-10-26 10:31:47
Case244,2016-10-26 10:40:03
Case245,2016-10-26 10:42:02
Case246,2016-10-26 10:59:58
Case247,2016-10-26 11:01:33
Case248,2016-10-26 11:17:29
Case249,2016-10-26 11:18:12
Case250,2016-10-26 11:20:51
Case251,2016-10-26 11:23:28
Case252,2016-10-26 11:28:03
Case253,2016-10-26 11:28:29
Case254,2016-10-26 11:36:07
Case255,2016-10-26 11:49:28
Case256,2016-10-26 12:13:35
Case257,2016-10-26 12:18:34
Case258,2016-10-26 12:20:54
Case259,2016-10-26 12:34:48
Case260,2016-10-26 12:56:33
Case261,2016-10-26 13:08:32
Case262,2016-10-26 13:10:51
Case263,2016-10-26 13:38:37
Case264,2016-10-26 13:40:58
Case265,2016-10-26 13:43:29
Case266,2016-10-26 13:48:17
Case267,2016-10-26 14:08:10
Case268,2016-10-26 14:26:24
Case269,2016-10-26 14:33:27
Case270,2016-10-26 14:34:13
Case271,2016-10-26 14:48:47
Case272,2016-10-26 14:50:25
Case273,2016-10-26 14:57:52
Case274,2016-10-26 15:01:27
Case275,2016-10-26 15:15:18
Case276,2016-10-26 15:40:51
Case277,2016-10-26 16:02:34
Case278,2016-10-26 16:06:25
Case279,2016-10-26 16:56:16
Case280,2016-10-26 17:19:40
Case281,2016-10-26 17:51:46
Case282,2016-10-26 18:09:32
Case283,2016-10-26 18:13:56
Case284,2016-10-26 19:04:38
Case285,2016-10-26 19:05:23
Case286,2016-10-26 19:24:32
Case287,2016-10-26 19:35:45
Case288,2016-10-26 19:47:49
Case289,2016-10-26 20:03:18
Case290,2016-10-26 20:03:23
Case291,2016-10-26 20:08:19
Case292,2016-10-26 20:09:33
Case293,2016-10-26 21:09:01
Case294,2016-10-26 21:18:28
Case295,2016-10-26 21:28:46
Case296,2016-10-26 22:37:06
Case297,2016-10-26 22:55:22
Case298,2016-10-26 22:59:03
Case299,2016-10-26 23:01:03
Case300,2016-10-26 23:25:57
Case301,2016-10-26 23:29:07
Case302,2016-10-27 00:03:39
Case303,2016-10-27 00:34:28
Case304,2016-10-27 01:26:06
Case305,2016-10-27 01:43:54
Case306,2016-10-27 02:17:55
Case307,2016-10-27 02:19:02
Case308,2016-10-27 02:19:08
Case309,2016-10-27 02:27:23
Case310,2016-10-27 05:09:40
Case311,2016-10-27 06:10:22
Case312,2016-10-27 06:20:49
Case313,2016-10-27 06:53:40
Case314,2016-10-27 07:04:32
Case315,2016-10-27 07:12:55
Case316,2016-10-27 07:17:51
Case317,2016-10-27 07:19:33
Case318,2016-10-27 07:20:08
Case319,2016-10-27 07:26:58
Case320,2016-10-27 07:44:24
Case321,2016-10-27 07:50:44
Case322,2016-10-27 07:54:15
Case323,2016-10-27 07:59:59
Case324,2016-10-27 08:01:19
Case325,2016-10-27 08:15:18
Case326,2016-10-27 08:16:14
Case327,2016-10-27 08:21:48
Case328,2016-10-27 08:28:23
Case329,2016-10-27 08:30:40
Case330,2016-10-27 08:33:03
Case331,2016-10-27 08:42:58
Case332,2016-10-27 08:54:42
Case333,2016-10-27 09:19:43
Case334,2016-10-27 09:20:07
Case335,2016-10-27 09:23:46
Case336,2016-10-27 09:30:30
Case337,2016-10-27 09:34:27
Case338,2016-10-27 09:38:35
Case339,2016-10-27 09:42:55
Case340,2016-10-27 09:46:53
Case341,2016-10-27 09:51:01
Case342,2016-10-27 09:51:02
Case343,2016-10-27 10:19:07
Case344,2016-10-27 10:21:13
Case345,2016-10-27 10:46:49
Case346,2016-10-27 10:52:07
Case347,2016-10-27 11:03:07
Case348,2016-10-27 11:07:45
Case349,2016-10-27 11:07:58
Case350,2016-10-27 11:13:21
Case351,2016-10-27 11:35:15
Case352,2016-10-27 11:37:03
Case353,2016-10-27 11:37:04
Case354,2016-10-27 11:38:01
Case355,2016-10-27 11:39:46
Case356,2016-10-27 11:41:14
Case357,2016-10-27 11:45:56
Case358,2016-10-27 11:56:14
Case359,2016-10-27 12:05:55
Case360,2016-10-27 12:25:35
Case361,2016-10-27 12:30:09
Case362,2016-10-27 12:30:20
Case363,2016-10-27 12:36:01
Case364,2016-10-27 12:43:01
Case365,2016-10-27 12:44:17
Case366,2016-10-27 12:53:39
Case367,2016-10-27 13:03:00
Case368,2016-10-27 13:17:15
Case369,2016-10-27 13:32:46
Case370,2016-10-27 13:41:30
Case371,2016-10-27 13:47:47
Case372,2016-10-27 13:49:34
Case373,2016-10-27 13:49:57
Case374,2016-10-27 13:50:33
Case375,2016-10-27 13:56:20
Case376,2016-10-27 14:00:21
Case377,2016-10-27 14:05:10
Case378,2016-10-27 14:16:45
Case379,2016-10-27 14:18:04
Case380,2016-10-27 14:25:52
Case381,2016-10-27 14:26:06
Case382,2016-10-27 14:37:39
Case383,2016-10-27 14:46:45
Case384,2016-10-27 14:52:31
Case385,2016-10-27 15:20:46
Case386,2016-10-27 15:36:11
Case387,2016-10-27 15:36:37
Case388,2016-10-27 15:56:57
Case389,2016-10-27 16:04:18
Case390,2016-10-27 16:04:55
Case391,2016-10-27 16:10:24
Case392,2016-10-27 16:37:40
Case393,2016-10-27 16:39:56
Case394,2016-10-27 16:42:45
Case395,2016-10-27 17:23:13
Case396,2016-10-27 18:43:54
Case397,2016-10-27 18:54:04
Case398,2016-10-27 18:56:27
Case399,2016-10-27 19:33:38
Case400,2016-10-27 19:42:08
Case401,2016-10-27 19:51:46
Case402,2016-10-27 20:01:31
Case403,2016-10-27 22:03:18
Case404,2016-10-28 00:22:12
Case405,2016-10-28 02:18:08
Case406,2016-10-28 02:24:36
Case407,2016-10-28 02:25:02
Case408,2016-10-28 02:55:17
Case409,2016-10-28 06:22:04
Case410,2016-10-28 06:26:24
Case411,2016-10-28 06:47:23
Case412,2016-10-28 07:07:09
Case413,2016-10-28 07:15:48
Case414,2016-10-28 07:39:18
Case415,2016-10-28 08:05:53
Case416,2016-10-28 08:21:32
Case417,2016-10-28 08:23:06
Case418,2016-10-28 08:29:18
Case419,2016-10-28 08:34:39
Case420,2016-10-28 08:38:46
Case421,2016-10-28 08:39:39
Case422,2016-10-28 08:44:15
Case423,2016-10-28 09:00:00
Case424,2016-10-28 09:13:17
Case425,2016-10-28 09:16:42
Case426,2016-10-28 09:42:21
Case427,2016-10-28 09:57:40
Case428,2016-10-28 10:16:26
Case429,2016-10-28 10:16:36
Case430,2016-10-28 10:22:38
Case431,2016-10-28 10:23:40
Case432,2016-10-28 10:34:51
Case433,2016-10-28 10:43:16
Case434,2016-10-28 10:56:33
Case435,2016-10-28 10:57:54
Case436,2016-10-28 11:01:48
Case437,2016-10-28 11:04:51
Case438,2016-10-28 11:11:59
Case439,2016-10-28 11:17:43
Case440,2016-10-28 11:41:16
Case441,2016-10-28 11:42:28
Case442,2016-10-28 11:45:00
Case443,2016-10-28 11:49:08
Case444,2016-10-28 12:01:39
Case445,2016-10-28 12:05:34
Case446,2016-10-28 12:09:40
Case447,2016-10-28 12:11:53
Case448,2016-10-28 12:25:46
Case449,2016-10-28 12:29:25
Case450,2016-10-28 12:31:19
Case451,2016-10-28 12:32:31
Case452,2016-10-28 12:41:11
Case453,2016-10-28 12:41:30
Case454,2016-10-28 13:00:31
Case455,2016-10-28 13:10:44
Case456,2016-10-28 13:14:48
Case457,2016-10-28 13:28:59
Case458,2016-10-28 13:31:24
Case459,2016-10-28 13:34:36
Case460,2016-10-28 13:55:08
Case461,2016-10-28 14:08:02
Case462,2016-10-28 14:22:54
Case463,2016-10-28 14:29:11
Case464,2016-10-28 14:31:49
Case465,2016-10-28 14:38:21
Case466,2016-10-28 14:38:33
Case467,2016-10-28 14:54:52
Case468,2016-10-28 15:05:22
Case469,2016-10-28 15:31:40
Case470,2016-10-28 15:41:15
Case471,2016-10-28 15:52:27
Case472,2016-10-28 15:57:21
Case473,2016-10-28 16:07:53
Case474,2016-10-28 16:15:26
Case475,2016-10-28 16:58:37
Case476,2016-10-28 19:42:53
Case477,2016-10-28 19:43:03
Case478,2016-10-28 20:04:35
Case479,2016-10-28 20:28:24
Case480,2016-10-28 21:09:22
Case481,2016-10-28 21:39:16
Case482,2016-10-28 21:55:47
Case483,2016-10-28 23:13:55
Case484,2016-10-28 23:24:22
Case485,2016-10-28 23:36:05
Case486,2016-10-28 23:44:32
Case487,2016-10-29 01:56:13
Case488,2016-10-29 04:28:45
Case489,2016-10-29 05:10:06
Case490,2016-10-29 05:20:19
Case491,2016-10-29 06:30:28
Case492,2016-10-29 06:40:34
Case493,2016-10-29 06:56:56
Case494,2016-10-29 07:56:45
Case495,2016-10-29 08:01:48
Case496,2016-10-29 08:25:20
Case497,2016-10-29 08:26:51
Case498,2016-10-29 08:53:37
Case499,2016-10-29 08:55:41
Case500,2016-10-29 09:19:39
Case501,2016-10-29 09:24:33
Case502,2016-10-29 09:35:31
Case503,2016-10-29 09:38:09
Case504,2016-10-29 09:48:07
Case505,2016-10-29 09:51:51
Case506,2016-10-29 09:57:42
Case507,2016-10-29 10:08:34
Case508,2016-10-29 10:09:47
Case509,2016-10-29 10:10:53
Case510,2016-10-29 10:32:43
Case511,2016-10-29 10:36:55
Case512,2016-10-29 10:37:31
Case513,2016-10-29 10:41:18
Case514,2016-10-29 10:49:35
Case515,2016-10-29 11:04:02
Case516,2016-10-29 11:12:01
Case517,2016-10-29 11:29:13
Case518,2016-10-29 11:29:28
Case519,2016-10-29 11:31:50
Case520,2016-10-29 11:43:43
Case521,2016-10-29 12:09:03
Case522,2016-10-29 12:28:29
Case523,2016-10-29 12:32:24
Case524,2016-10-29 12:40:52
Case525,2016-10-29 12:53:12
Case526,2016-10-29 12:56:26
Case527,2016-10-29 13:22:43
Case528,2016-10-29 13:41:23
Case529,2016-10-29 13:54:42
Case530,2016-10-29 13:56:02
Case531,2016-10-29 14:04:08
Case532,2016-10-29 14:07:04
Case533,2016-10-29 14:09:26
Case534,2016-10-29 14:18:47
Case535,2016-10-29 14:47:45
Case536,2016-10-29 15:15:22
Case537,2016-10-29 15:38:12
Case538,2016-10-29 16:06:38
Case539,2016-10-29 16:14:37
Case540,2016-10-29 16:25:57
Case541,2016-10-29 16:50:17
Case542,2016-10-29 16:59:35
Case543,2016-10-30 07:12:13
Case544,2016-10-30 07:14:30
Case545,2016-10-30 07:21:19
Case546,2016-10-30 07:59:15
Case547,2016-10-30 08:15:29
Case548,2016-10-30 08:43:34
Case549,2016-10-30 09:14:54
Case550,2016-10-30 09:17:04
Case551,2016-10-30 09:58:12
Case552,2016-10-30 10:05:32
Case553,2016-10-30 10:16:01
Case554,2016-10-30 10:48:29
Case555,2016-10-30 10:49:40
Case556,2016-10-30 11:09:02
Case557,2016-10-30 11:32:40
Case558,2016-10-30 11:46:33
Case559,2016-10-30 12:12:48
Case560,2016-10-30 12:21:05
Case561,2016-10-30 12:23:31
Case562,2016-10-30 12:29:34
Case563,2016-10-30 12:33:10
Case564,2016-10-30 12:52:48
Case565,2016-10-30 12:53:53
Case566,2016-10-30 13:15:18
Case567,2016-10-30 13:25:11
Case568,2016-10-30 13:52:31
Case569,2016-10-30 13:52:45
Case570,2016-10-30 13:52:53
Case571,2016-10-30 13:58:59
Case572,2016-10-30 14:01:43
Case573,2016-10-30 14:15:30
Case574,2016-10-30 14:49:01
Case575,2016-10-30 14:53:57
Case576,2016-10-30 15:09:26
Case577,2016-10-30 15:12:04
Case578,2016-10-30 15:39:39
Case579,2016-10-30 16:05:45
Case580,2016-10-30 16:34:18
Case581,2016-10-30 16:57:16
Case582,2016-10-30 17:55:33
Case583,2016-10-30 23:51:58
Case584,2016-10-30 23:53:56
Case585,2016-10-31 00:16:37
Case586,2016-10-31 00:55:55
Case587,2016-10-31 04:17:28
Case588,2016-10-31 04:40:45
Case589,2016-10-31 04:42:11
Case590,2016-10-31 05:00:34
Case591,2016-10-31 05:18:34
Case592,2016-10-31 05:44:05
Case593,2016-10-31 06:13:55
Case594,2016-10-31 06:16:21
Case595,2016-10-31 06:33:12
Case596,2016-10-31 06:54:09
Case597,2016-10-31 06:56:56
Case598,2016-10-31 07:32:01
Case599,2016-10-31 07:42:18
Case600,2016-10-31 07:46:41
Case601,2016-10-31 07:52:09
Case602,2016-10-31 07:57:12
Case603,2016-10-31 07:57:43
Case604,2016-10-31 08:03:07
Case605,2016-10-31 08:13:24
Case606,2016-10-31 08:17:31
Case607,2016-10-31 08:18:43
Case608,2016-10-31 08:37:59
Case609,2016-10-31 08:41:58
Case610,2016-10-31 08:43:41
Case611,2016-10-31 08:47:53
Case612,2016-10-31 09:08:55
Case613,2016-10-31 09:27:34
Case614,2016-10-31 09:41:31
Case615,2016-10-31 09:48:11
Case616,2016-10-31 10:00:49
Case617,2016-10-31 10:07:15
Case618,2016-10-31 10:09:48
Case619,2016-10-31 10:20:57
Case620,2016-10-31 10:23:24
Case621,2016-10-31 10:26:50
Case622,2016-10-31 10:34:47
Case623,2016-10-31 10:48:20
Case624,2016-10-31 10:56:59
Case625,2016-10-31 11:00:03
Case626,2016-10-31 11:14:21
Case627,2016-10-31 11:15:32
Case628,2016-10-31 11:15:33
Case629,2016-10-31 11:30:41
Case630,2016-10-31 11:38:00
Case631,2016-10-31 11:46:38
Case632,2016-10-31 11:47:38
Case633,2016-10-31 11:54:37
Case634,2016-10-31 11:56:29
Case635,2016-10-31 11:57:44
Case636,2016-10-31 12:02:16
Case637,2016-10-31 12:03:06
Case638,2016-10-31 12:03:18
Case639,2016-10-31 12:11:50
Case640,2016-10-31 12:38:15
Case641,2016-10-31 12:38:32
Case642,2016-10-31 12:39:04
Case643,2016-10-31 12:44:38
Case644,2016-10-31 12:44:46
Case645,2016-10-31 12:46:28
Case646,2016-10-31 12:54:46
Case647,2016-10-31 13:05:50
Case648,2016-10-31 13:21:54
Case649,2016-10-31 13:21:56
Case650,2016-10-31 13:26:58
Case651,2016-10-31 13:27:42
Case652,2016-10-31 13:30:02
Case653,2016-10-31 13:30:19
Case654,2016-10-31 13:37:37
Case655,2016-10-31 13:41:56
Case656,2016-10-31 13:43:32
Case657,2016-10-31 13:51:43
Case658,2016-10-31 13:58:11
Case659,2016-10-31 14:12:38
Case660,2016-10-31 14:23:40
Case661,2016-10-31 14:24:45
Case662,2016-10-31 14:24:51
Case663,2016-10-31 14:26:37
Case664,2016-10-31 14:32:09
Case665,2016-10-31 14:55:32
Case666,2016-10-31 15:00:34
Case667,2016-10-31 15:14:28
Case668,2016-10-31 15:15:02
Case669,2016-10-31 15:19:44
Case670,2016-10-31 15:32:10
Case671,2016-10-31 15:34:44
Case672,2016-10-31 15:39:50
Case673,2016-10-31 15:53:58
Case674,2016-10-31 16:09:22
Case675,2016-10-31 16:18:23
Case676,2016-10-31 16:25:06
Case677,2016-10-31 16:44:24
Case678,2016-10-31 16:51:39
Case679,2016-10-31 16:59:22
Case680,2016-10-31 17:03:02
Case681,2016-10-31 17:28:39
Case682,2016-10-31 17:33:25
Case683,2016-10-31 17:46:06
Case684,2016-10-31 17:46:50
Case685,2016-10-31 17:48:19
Case686,2016-10-31 17:52:25
Case687,2016-10-31 18:06:58
Case688,2016-10-31 18:13:30
Case689,2016-10-31 18:29:10
Case690,2016-10-31 18:32:14
Case691,2016-10-31 18:46:54
Case692,2016-10-31 18:52:08
Case693,2016-10-31 18:58:22
Case694,2016-10-31 19:56:02
Case695,2016-10-31 20:01:48
Case696,2016-10-31 20:19:23
Case697,2016-10-31 20:49:16
Case698,2016-10-31 20:59:54
Case699,2016-10-31 21:03:41
Case700,2016-10-31 21:21:24
Case701,2016-10-31 21:41:54
Case702,2016-10-31 22:11:10
Case703,2016-10-31 22:15:51
Case704,2016-10-31 22:57:20
Case705,2016-10-31 23:06:39
Case706,2016-10-31 23:06:57
Case707,2016-10-31 23:20:29
Case708,2016-10-31 23:52:29
Case709,2016-10-31 23:58:23
Case710,2016-11-01 00:33:04
Case711,2016-11-01 01:10:36
Case712,2016-11-01 01:29:40
Case713,2016-11-01 01:38:01
Case714,2016-11-01 02:27:27
Case715,2016-11-01 02:49:22
Case716,2016-11-01 03:05:30
Case717,2016-11-01 03:17:28
Case718,2016-11-01 04:05:41
