caseid,timestamp
Case1,2016-10-24 09:22:01
Case2,2016-10-24 09:28:08
Case3,2016-10-24 09:30:23
Case4,2016-10-24 09:31:33
Case5,2016-10-24 09:54:14
Case6,2016-10-24 09:58:42
Case7,2016-10-24 09:59:28
Case8,2016-10-24 10:11:13
Case9,2016-10-24 10:20:09
Case10,2016-10-24 10:36:54
Case11,2016-10-24 10:43:50
Case12,2016-10-24 10:44:46
Case13,2016-10-24 10:55:54
Case14,2016-10-24 11:01:51
Case15,2016-10-24 11:05:06
Case16,2016-10-24 11:11:13
Case17,2016-10-24 11:23:19
Case18,2016-10-24 11:28:21
Case19,2016-10-24 11:29:10
Case20,2016-10-24 11:36:05
Case21,2016-10-24 11:47:32
Case22,2016-10-24 11:53:11
Case23,2016-10-24 11:56:41
Case24,2016-10-24 12:02:45
Case25,2016-10-24 12:11:58
Case26,2016-10-24 12:16:44
Case27,2016-10-24 12:18:25
Case28,2016-10-24 12:37:52
Case29,2016-10-24 12:45:37
Case30,2016-10-24 12:45:49
Case31,2016-10-24 12:55:18
Case32,2016-10-24 12:57:17
Case33,2016-10-24 13:02:47
Case34,2016-10-24 13:07:06
Case35,2016-10-24 13:10:03
Case36,2016-10-24 13:20:32
Case37,2016-10-24 13:25:31
Case38,2016-10-24 13:30:04
Case39,2016-10-24 13:31:04
Case40,2016-10-24 13:43:23
Case41,2016-10-24 13:53:00
Case42,2016-10-24 14:04:45
Case43,2016-10-24 14:06:21
Case44,2016-10-24 14:19:23
Case45,2016-10-24 14:20:03
Case46,2016-10-24 14:22:16
Case47,2016-10-24 14:22:33
Case48,2016-10-24 14:25:24
Case49,2016-10-24 14:27:06
Case50,2016-10-24 14:39:40
Case51,2016-10-24 14:47:51
Case52,2016-10-24 14:48:18
Case53,2016-10-24 14:57:56
Case54,2016-10-24 15:07:01
Case55,2016-10-24 15:13:15
Case56,2016-10-24 15:26:23
Case57,2016-10-24 15:31:36
Case58,2016-10-24 15:47:30
Case59,2016-10-24 15:48:01
Case60,2016-10-24 15:50:45
Case61,2016-10-24 16:01:37
Case62,2016-10-24 16:18:36
Case63,2016-10-24 16:37:40
Case64,2016-10-24 16:45:28
Case65,2016-10-24 16:52:52
Case66,2016-10-24 17:04:30
Case67,2016-10-24 17:07:49
Case68,2016-10-24 17:10:49
Case69,2016-10-24 17:11:31
Case70,2016-10-24 17:14:36
Case71,2016-10-24 17:28:15
Case72,2016-10-24 17:40:07
Case73,2016-10-24 17:46:37
Case74,2016-10-24 17:47:18
Case75,2016-10-24 18:03:03
Case76,2016-10-24 18:04:31
Case77,2016-10-24 18:08:29
Case78,2016-10-24 18:10:31
Case79,2016-10-24 18:26:46
Case80,2016-10-24 18:37:16
Case81,2016-10-24 18:53:51
Case82,2016-10-24 19:08:14
Case83,2016-10-24 19:20:09
Case84,2016-10-24 19:33:25
Case85,2016-10-24 19:36:44
Case86,2016-10-24 19:37:56
Case87,2016-10-24 19:43:57
Case88,2016-10-24 19:51:09
Case89,2016-10-24 20:08:17
Case90,2016-10-24 20:15:54
Case91,2016-10-24 20:20:16
Case92,2016-10-24 20:34:00
Case93,2016-10-24 20:35:45
Case94,2016-10-24 21:42:53
Case95,2016-10-24 21:50:37
Case96,2016-10-24 21:52:09
Case97,2016-10-24 21:54:34
Case98,2016-10-24 22:24:06
Case99,2016-10-24 22:35:44
Case100,2016-10-24 22:50:56
Case101,2016-10-24 22:53:08
Case102,2016-10-24 23:25:53
Case103,2016-10-24 23:44:21
Case104,2016-10-25 00:31:24
Case105,2016-10-25 00:33:54
Case106,2016-10-25 01:57:36
Case107,2016-10-25 02:28:56
Case108,2016-10-25 02:33:50
Case109,2016-10-25 02:45:32
Case110,2016-10-25 02:56:05
Case111,2016-10-25 03:39:48
Case112,2016-10-25 03:55:25
Case113,2016-10-25 04:12:18
Case114,2016-10-25 04:25:08
Case115,2016-10-25 04:42:31
Case116,2016-10-25 04:46:57
Case117,2016-10-25 04:59:47
Case118,2016-10-25 05:33:29
Case119,2016-10-25 05:34:47
Case120,2016-10-25 06:02:33
Case121,2016-10-25 06:09:01
Case122,2016-10-25 06:24:00
Case123,2016-10-25 06:41:22
Case124,2016-10-25 06:51:50
Case125,2016-10-25 06:57:29
Case126,2016-10-25 07:03:42
Case127,2016-10-25 07:13:17
Case128,2016-10-25 07:17:35
Case129,2016-10-25 07:30:46
Case130,2016-10-25 07:34:38
Case131,2016-10-25 07:54:58
Case132,2016-10-25 08:03:50
Case133,2016-10-25 08:06:31
Case134,2016-10-25 08:09:39
Case135,2016-10-25 08:14:08
Case136,2016-10-25 08:16:17
Case137,2016-10-25 08:20:24
Case138,2016-10-25 08:23:24
Case139,2016-10-25 08:32:24
Case140,2016-10-25 08:53:36
Case141,2016-10-25 08:57:06
Case142,2016-10-25 08:57:34
Case143,2016-10-25 09:15:15
Case144,2016-10-25 09:24:10
Case145,2016-10-25 09:28:34
Case146,2016-10-25 09:33:05
Case147,2016-10-25 09:39:43
Case148,2016-10-25 09:45:00
Case149,2016-10-25 09:51:26
Case150,2016-10-25 09:58:30
Case151,2016-10-25 10:03:59
Case152,2016-10-25 10:13:11
Case153,2016-10-25 10:20:10
Case154,2016-10-25 10:48:06
Case155,2016-10-25 10:54:52
Case156,2016-10-25 10:55:31
Case157,2016-10-25 10:57:29
Case158,2016-10-25 10:59:46
Case159,2016-10-25 11:07:37
Case160,2016-10-25 11:10:22
Case161,2016-10-25 11:18:53
Case162,2016-10-25 11:26:14
Case163,2016-10-25 11:27:42
Case164,2016-10-25 11:31:42
Case165,2016-10-25 11:38:34
Case166,2016-10-25 11:41:30
