caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
0,W_Afhandelen leads,2012-02-14 09:00:00.0,2012-02-14 09:22:27.015,Role 1
0,W_Completeren aanvraag,2012-02-14 09:22:27.015,2012-02-14 09:30:01.483,Role 1
0,W_Nabellen offertes,2012-02-14 09:30:01.483,2012-02-14 09:36:59.188,Role 1
0,W_Valideren aanvraag,2012-02-14 09:36:59.188,2012-02-14 09:36:59.188,SYSTEM
0,End,2012-02-14 09:36:59.188,2012-02-14 09:36:59.188,SYSTEM
1,Start,2012-02-14 10:58:31.891,2012-02-14 10:58:31.891,SYSTEM
1,W_Afhandelen leads,2012-02-14 10:58:31.891,2012-02-14 10:59:24.988,Role 1
1,End,2012-02-14 10:59:24.988,2012-02-14 10:59:24.988,SYSTEM
2,Start,2012-02-14 12:12:27.321,2012-02-14 12:12:27.321,SYSTEM
2,W_Beoordelen fraude,2012-02-14 12:12:27.321,2012-02-14 12:13:10.248,Role 3
3,Start,2012-02-14 12:59:15.809,2012-02-14 12:59:15.809,SYSTEM
3,W_Completeren aanvraag,2012-02-14 12:59:15.809,2012-02-14 12:59:57.742,Role 1
4,Start,2012-02-14 13:20:27.532,2012-02-14 13:20:27.532,SYSTEM
4,W_Beoordelen fraude,2012-02-14 13:20:27.532,2012-02-14 13:20:34.467,Role 3
4,W_Afhandelen leads,2012-02-14 13:20:34.467,2012-02-14 13:20:36.843,Role 1
4,W_Completeren aanvraag,2012-02-14 13:20:36.843,2012-02-14 13:25:12.817,Role 1
4,W_Completeren aanvraag,2012-02-14 13:25:12.817,2012-02-14 13:25:39.326,Role 1
5,Start,2012-02-14 13:26:21.359,2012-02-14 13:26:21.359,SYSTEM
5,W_Completeren aanvraag,2012-02-14 13:26:21.359,2012-02-14 13:27:19.553,Role 1
6,Start,2012-02-14 13:27:41.229,2012-02-14 13:27:41.229,SYSTEM
5,W_Nabellen offertes,2012-02-14 13:27:19.553,2012-02-14 13:28:18.989,Role 1
5,W_Valideren aanvraag,2012-02-14 13:28:18.989,2012-02-14 13:28:18.989,SYSTEM
5,End,2012-02-14 13:28:18.989,2012-02-14 13:28:18.989,SYSTEM
6,W_Afhandelen leads,2012-02-14 13:27:41.229,2012-02-14 13:31:47.404,Role 1
6,W_Completeren aanvraag,2012-02-14 13:31:47.404,2012-02-14 13:34:04.689,Role 1
6,W_Completeren aanvraag,2012-02-14 13:34:04.689,2012-02-14 13:34:34.631,Role 1
6,W_Nabellen offertes,2012-02-14 13:34:34.631,2012-02-14 13:34:43.111,Role 1
6,W_Valideren aanvraag,2012-02-14 13:34:43.111,2012-02-14 13:34:43.111,SYSTEM
3,W_Completeren aanvraag,2012-02-14 12:59:57.742,2012-02-14 13:37:31.589,Role 1
3,W_Completeren aanvraag,2012-02-14 13:37:31.589,2012-02-14 13:37:35.138,Role 1
3,W_Nabellen offertes,2012-02-14 13:37:35.138,2012-02-14 13:37:35.177,Role 1
3,W_Valideren aanvraag,2012-02-14 13:37:35.177,2012-02-14 13:37:35.177,SYSTEM
3,End,2012-02-14 13:37:35.177,2012-02-14 13:37:35.177,SYSTEM
4,W_Completeren aanvraag,2012-02-14 13:25:39.326,2012-02-14 13:40:19.269,Role 1
4,W_Nabellen offertes,2012-02-14 13:40:19.269,2012-02-14 13:40:32.784,Role 1
4,W_Valideren aanvraag,2012-02-14 13:40:32.784,2012-02-14 13:40:32.784,SYSTEM
4,End,2012-02-14 13:40:32.784,2012-02-14 13:40:32.784,SYSTEM
7,Start,2012-02-14 14:06:30.266,2012-02-14 14:06:30.266,SYSTEM
7,W_Completeren aanvraag,2012-02-14 14:06:30.266,2012-02-14 14:07:08.575,Role 1
7,W_Completeren aanvraag,2012-02-14 14:07:08.575,2012-02-14 14:27:25.713,Role 1
7,W_Completeren aanvraag,2012-02-14 14:27:25.713,2012-02-14 14:27:30.065,Role 1
7,W_Completeren aanvraag,2012-02-14 14:27:30.065,2012-02-14 14:33:42.253,Role 1
7,W_Nabellen offertes,2012-02-14 14:33:42.253,2012-02-14 14:34:53.689,Role 1
7,W_Valideren aanvraag,2012-02-14 14:34:53.689,2012-02-14 14:34:53.689,SYSTEM
7,End,2012-02-14 14:34:53.689,2012-02-14 14:34:53.689,SYSTEM
8,Start,2012-02-14 14:52:30.052,2012-02-14 14:52:30.052,SYSTEM
8,W_Beoordelen fraude,2012-02-14 14:52:30.052,2012-02-14 14:53:10.917,Role 3
8,W_Afhandelen leads,2012-02-14 14:53:10.917,2012-02-14 14:57:18.495,Role 1
8,W_Completeren aanvraag,2012-02-14 14:57:18.495,2012-02-14 15:00:07.533,Role 1
8,W_Completeren aanvraag,2012-02-14 15:00:07.533,2012-02-14 15:08:08.331,Role 1
9,Start,2012-02-14 15:10:21.149,2012-02-14 15:10:21.149,SYSTEM
9,W_Completeren aanvraag,2012-02-14 15:10:21.149,2012-02-14 15:11:05.142,Role 1
9,W_Nabellen offertes,2012-02-14 15:11:05.142,2012-02-14 15:11:10.47,Role 1
9,W_Valideren aanvraag,2012-02-14 15:11:10.47,2012-02-14 15:11:10.47,SYSTEM
9,End,2012-02-14 15:11:10.47,2012-02-14 15:11:10.47,SYSTEM
10,Start,2012-02-14 15:19:45.664,2012-02-14 15:19:45.664,SYSTEM
10,W_Beoordelen fraude,2012-02-14 15:19:45.664,2012-02-14 15:20:17.307,Role 3
10,W_Afhandelen leads,2012-02-14 15:20:17.307,2012-02-14 15:21:25.323,Role 1
10,W_Completeren aanvraag,2012-02-14 15:21:25.323,2012-02-14 15:21:25.794,Role 1
11,Start,2012-02-14 15:26:48.922,2012-02-14 15:26:48.922,SYSTEM
11,W_Completeren aanvraag,2012-02-14 15:26:48.922,2012-02-14 15:26:49.5,Role 1
11,W_Nabellen offertes,2012-02-14 15:26:49.5,2012-02-14 15:27:37.675,Role 1
11,W_Valideren aanvraag,2012-02-14 15:27:37.675,2012-02-14 15:27:37.675,SYSTEM
11,End,2012-02-14 15:27:37.675,2012-02-14 15:27:37.675,SYSTEM
12,Start,2012-02-14 15:35:36.898,2012-02-14 15:35:36.898,SYSTEM
12,W_Afhandelen leads,2012-02-14 15:35:36.898,2012-02-14 15:35:52.139,Role 1
12,End,2012-02-14 15:35:52.139,2012-02-14 15:35:52.139,SYSTEM
8,W_Nabellen offertes,2012-02-14 15:08:08.331,2012-02-14 15:36:30.595,Role 1
8,W_Valideren aanvraag,2012-02-14 15:36:30.595,2012-02-14 15:36:30.595,SYSTEM
8,End,2012-02-14 15:36:30.595,2012-02-14 15:36:30.595,SYSTEM
13,Start,2012-02-14 15:40:43.406,2012-02-14 15:40:43.406,SYSTEM
13,W_Completeren aanvraag,2012-02-14 15:40:43.406,2012-02-14 15:41:32.479,Role 1
13,W_Nabellen offertes,2012-02-14 15:41:32.479,2012-02-14 15:42:01.029,Role 1
13,W_Valideren aanvraag,2012-02-14 15:42:01.029,2012-02-14 15:42:01.029,SYSTEM
13,End,2012-02-14 15:42:01.029,2012-02-14 15:42:01.029,SYSTEM
