caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
0,W_Beoordelen fraude,2012-02-14 09:00:00.0,2012-02-14 09:00:56.261,Role 3
1,Start,2012-02-14 09:10:10.267,2012-02-14 09:10:10.267,SYSTEM
1,W_Completeren aanvraag,2012-02-14 09:10:10.267,2012-02-14 09:10:11.356,Role 1
1,W_Nabellen offertes,2012-02-14 09:10:11.356,2012-02-14 09:10:41.836,Role 1
1,W_Valideren aanvraag,2012-02-14 09:10:41.836,2012-02-14 09:10:41.836,SYSTEM
1,W_Nabellen incomplete dossiers,2012-02-14 09:10:41.836,2012-02-14 09:10:47.106,Role 1
1,W_Valideren aanvraag,2012-02-14 09:10:47.106,2012-02-14 09:10:47.106,SYSTEM
1,End,2012-02-14 09:10:47.106,2012-02-14 09:10:47.106,SYSTEM
2,Start,2012-02-14 09:17:43.477,2012-02-14 09:17:43.477,SYSTEM
2,W_Beoordelen fraude,2012-02-14 09:17:43.477,2012-02-14 09:18:01.081,Role 3
2,W_Afhandelen leads,2012-02-14 09:18:01.081,2012-02-14 09:21:58.779,Role 1
2,W_Completeren aanvraag,2012-02-14 09:21:58.779,2012-02-14 09:22:13.05,Role 1
2,W_Nabellen offertes,2012-02-14 09:22:13.05,2012-02-14 09:22:33.14,Role 1
2,W_Valideren aanvraag,2012-02-14 09:22:33.14,2012-02-14 09:22:33.14,SYSTEM
2,End,2012-02-14 09:22:33.14,2012-02-14 09:22:33.14,SYSTEM
3,Start,2012-02-14 09:27:43.906,2012-02-14 09:27:43.906,SYSTEM
4,Start,2012-02-14 09:30:20.749,2012-02-14 09:30:20.749,SYSTEM
4,W_Completeren aanvraag,2012-02-14 09:30:20.749,2012-02-14 09:30:58.187,Role 1
4,W_Nabellen offertes,2012-02-14 09:30:58.187,2012-02-14 09:30:59.422,Role 1
4,W_Valideren aanvraag,2012-02-14 09:30:59.422,2012-02-14 09:30:59.422,SYSTEM
4,W_Nabellen incomplete dossiers,2012-02-14 09:30:59.422,2012-02-14 09:31:14.608,Role 1
4,W_Valideren aanvraag,2012-02-14 09:31:14.608,2012-02-14 09:31:14.608,SYSTEM
4,W_Nabellen incomplete dossiers,2012-02-14 09:31:14.608,2012-02-14 09:33:48.188,Role 1
4,W_Valideren aanvraag,2012-02-14 09:33:48.188,2012-02-14 09:33:48.188,SYSTEM
