caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
1,Start,2012-02-14 09:19:48.701,2012-02-14 09:19:48.701,SYSTEM
1,W_Completeren aanvraag,2012-02-14 09:19:48.701,2012-02-14 09:19:54.725,Role 1
1,W_Completeren aanvraag,2012-02-14 09:19:54.725,2012-02-14 09:21:50.048,Role 1
1,W_Completeren aanvraag,2012-02-14 09:21:50.048,2012-02-14 09:22:01.534,Role 1
1,W_Nabellen offertes,2012-02-14 09:22:01.534,2012-02-14 09:22:10.367,Role 1
1,W_Valideren aanvraag,2012-02-14 09:22:10.367,2012-02-14 09:22:10.367,SYSTEM
0,W_Afhandelen leads,2012-02-14 09:00:00.0,2012-02-14 09:24:54.84,Role 1
0,W_Completeren aanvraag,2012-02-14 09:24:54.84,2012-02-14 09:25:04.151,Role 1
0,W_Completeren aanvraag,2012-02-14 09:25:04.151,2012-02-14 09:26:18.623,Role 1
0,W_Nabellen offertes,2012-02-14 09:26:18.623,2012-02-14 09:26:27.289,Role 1
0,W_Valideren aanvraag,2012-02-14 09:26:27.289,2012-02-14 09:26:27.289,SYSTEM
0,W_Nabellen incomplete dossiers,2012-02-14 09:26:27.289,2012-02-14 09:29:04.495,Role 1
0,W_Valideren aanvraag,2012-02-14 09:29:04.495,2012-02-14 09:29:04.495,SYSTEM
0,End,2012-02-14 09:29:04.495,2012-02-14 09:29:04.495,SYSTEM
2,Start,2012-02-14 09:32:05.04,2012-02-14 09:32:05.04,SYSTEM
2,W_Afhandelen leads,2012-02-14 09:32:05.04,2012-02-14 09:33:47.927,Role 1
2,W_Completeren aanvraag,2012-02-14 09:33:47.927,2012-02-14 09:34:23.349,Role 1
2,W_Nabellen offertes,2012-02-14 09:34:23.349,2012-02-14 09:36:46.766,Role 1
2,W_Valideren aanvraag,2012-02-14 09:36:46.766,2012-02-14 09:36:46.766,SYSTEM
1,W_Nabellen incomplete dossiers,2012-02-14 09:22:10.367,2012-02-14 09:47:16.581,Role 1
1,W_Valideren aanvraag,2012-02-14 09:47:16.581,2012-02-14 09:47:16.581,SYSTEM
1,W_Nabellen incomplete dossiers,2012-02-14 09:47:16.581,2012-02-14 09:51:14.771,Role 1
1,W_Valideren aanvraag,2012-02-14 09:51:14.771,2012-02-14 09:51:14.771,SYSTEM
1,End,2012-02-14 09:51:14.771,2012-02-14 09:51:14.771,SYSTEM
2,W_Nabellen incomplete dossiers,2012-02-14 09:36:46.766,2012-02-14 09:59:13.421,Role 1
2,W_Valideren aanvraag,2012-02-14 09:59:13.421,2012-02-14 09:59:13.421,SYSTEM
3,Start,2012-02-14 09:59:28.233,2012-02-14 09:59:28.233,SYSTEM
3,W_Afhandelen leads,2012-02-14 09:59:28.233,2012-02-14 10:00:37.617,Role 1
3,End,2012-02-14 10:00:37.617,2012-02-14 10:00:37.617,SYSTEM
2,W_Nabellen incomplete dossiers,2012-02-14 09:59:13.421,2012-02-14 10:00:50.716,Role 1
2,W_Valideren aanvraag,2012-02-14 10:00:50.716,2012-02-14 10:00:50.716,SYSTEM
2,End,2012-02-14 10:00:50.716,2012-02-14 10:00:50.716,SYSTEM
4,Start,2012-02-14 10:51:01.443,2012-02-14 10:51:01.443,SYSTEM
4,W_Afhandelen leads,2012-02-14 10:51:01.443,2012-02-14 10:51:18.495,Role 1
4,W_Completeren aanvraag,2012-02-14 10:51:18.495,2012-02-14 10:55:00.265,Role 1
4,W_Nabellen offertes,2012-02-14 10:55:00.265,2012-02-14 10:55:19.777,Role 1
4,W_Valideren aanvraag,2012-02-14 10:55:19.777,2012-02-14 10:55:19.777,SYSTEM
4,W_Nabellen incomplete dossiers,2012-02-14 10:55:19.777,2012-02-14 10:55:38.857,Role 1
4,W_Valideren aanvraag,2012-02-14 10:55:38.857,2012-02-14 10:55:38.857,SYSTEM
4,End,2012-02-14 10:55:38.857,2012-02-14 10:55:38.857,SYSTEM
5,Start,2012-02-14 10:57:42.544,2012-02-14 10:57:42.544,SYSTEM
5,W_Afhandelen leads,2012-02-14 10:57:42.544,2012-02-14 10:57:47.259,Role 1
5,W_Completeren aanvraag,2012-02-14 10:57:47.259,2012-02-14 10:57:48.452,Role 1
5,W_Completeren aanvraag,2012-02-14 10:57:48.452,2012-02-14 10:58:00.024,Role 1
5,W_Completeren aanvraag,2012-02-14 10:58:00.024,2012-02-14 10:58:06.384,Role 1
5,W_Completeren aanvraag,2012-02-14 10:58:06.384,2012-02-14 10:58:26.371,Role 1
5,W_Nabellen offertes,2012-02-14 10:58:26.371,2012-02-14 10:59:52.246,Role 1
5,W_Valideren aanvraag,2012-02-14 10:59:52.246,2012-02-14 10:59:52.246,SYSTEM
5,End,2012-02-14 10:59:52.246,2012-02-14 10:59:52.246,SYSTEM
6,Start,2012-02-14 11:03:49.993,2012-02-14 11:03:49.993,SYSTEM
6,W_Afhandelen leads,2012-02-14 11:03:49.993,2012-02-14 11:03:51.833,Role 1
6,End,2012-02-14 11:03:51.833,2012-02-14 11:03:51.833,SYSTEM
7,Start,2012-02-14 11:15:53.039,2012-02-14 11:15:53.039,SYSTEM
7,W_Beoordelen fraude,2012-02-14 11:15:53.039,2012-02-14 11:16:14.137,Role 3
7,W_Afhandelen leads,2012-02-14 11:16:14.137,2012-02-14 11:21:02.161,Role 1
7,W_Completeren aanvraag,2012-02-14 11:21:02.161,2012-02-14 11:21:34.18,Role 1
7,W_Completeren aanvraag,2012-02-14 11:21:34.18,2012-02-14 11:22:22.141,Role 1
7,W_Nabellen offertes,2012-02-14 11:22:22.141,2012-02-14 11:24:32.871,Role 1
7,W_Valideren aanvraag,2012-02-14 11:24:32.871,2012-02-14 11:24:32.871,SYSTEM
7,W_Nabellen incomplete dossiers,2012-02-14 11:24:32.871,2012-02-14 11:24:35.382,Role 1
7,W_Valideren aanvraag,2012-02-14 11:24:35.382,2012-02-14 11:24:35.382,SYSTEM
7,End,2012-02-14 11:24:35.382,2012-02-14 11:24:35.382,SYSTEM
8,Start,2012-02-14 11:32:12.003,2012-02-14 11:32:12.003,SYSTEM
8,W_Afhandelen leads,2012-02-14 11:32:12.003,2012-02-14 11:32:20.86,Role 1
8,W_Completeren aanvraag,2012-02-14 11:32:20.86,2012-02-14 11:53:23.344,Role 1
8,W_Completeren aanvraag,2012-02-14 11:53:23.344,2012-02-14 11:53:46.213,Role 1
8,W_Completeren aanvraag,2012-02-14 11:53:46.213,2012-02-14 11:56:05.607,Role 1
8,W_Completeren aanvraag,2012-02-14 11:56:05.607,2012-02-14 11:57:26.865,Role 1
8,W_Nabellen offertes,2012-02-14 11:57:26.865,2012-02-14 11:59:00.591,Role 1
8,W_Valideren aanvraag,2012-02-14 11:59:00.591,2012-02-14 11:59:00.591,SYSTEM
9,Start,2012-02-14 12:03:06.37,2012-02-14 12:03:06.37,SYSTEM
9,W_Beoordelen fraude,2012-02-14 12:03:06.37,2012-02-14 12:03:06.39,Role 3
9,W_Afhandelen leads,2012-02-14 12:03:06.39,2012-02-14 12:04:53.879,Role 1
9,W_Completeren aanvraag,2012-02-14 12:04:53.879,2012-02-14 12:06:25.805,Role 1
9,W_Completeren aanvraag,2012-02-14 12:06:25.805,2012-02-14 12:08:36.405,Role 1
9,W_Nabellen offertes,2012-02-14 12:08:36.405,2012-02-14 12:08:39.269,Role 1
9,W_Valideren aanvraag,2012-02-14 12:08:39.269,2012-02-14 12:08:39.269,SYSTEM
9,End,2012-02-14 12:08:39.269,2012-02-14 12:08:39.269,SYSTEM
8,W_Nabellen incomplete dossiers,2012-02-14 11:59:00.591,2012-02-14 12:10:54.408,Role 1
8,W_Valideren aanvraag,2012-02-14 12:10:54.408,2012-02-14 12:10:54.408,SYSTEM
8,W_Nabellen incomplete dossiers,2012-02-14 12:10:54.408,2012-02-14 12:10:56.26,Role 1
8,W_Valideren aanvraag,2012-02-14 12:10:56.26,2012-02-14 12:10:56.26,SYSTEM
8,End,2012-02-14 12:10:56.26,2012-02-14 12:10:56.26,SYSTEM
10,Start,2012-02-14 12:14:19.937,2012-02-14 12:14:19.937,SYSTEM
10,W_Beoordelen fraude,2012-02-14 12:14:19.937,2012-02-14 12:14:50.64,Role 3
10,W_Afhandelen leads,2012-02-14 12:14:50.64,2012-02-14 12:15:14.456,Role 1
11,Start,2012-02-14 12:19:56.535,2012-02-14 12:19:56.535,SYSTEM
11,W_Afhandelen leads,2012-02-14 12:19:56.535,2012-02-14 12:20:04.578,Role 1
11,W_Completeren aanvraag,2012-02-14 12:20:04.578,2012-02-14 12:20:05.548,Role 1
11,W_Nabellen offertes,2012-02-14 12:20:05.548,2012-02-14 12:20:17.166,Role 1
11,W_Valideren aanvraag,2012-02-14 12:20:17.166,2012-02-14 12:20:17.166,SYSTEM
11,W_Nabellen incomplete dossiers,2012-02-14 12:20:17.166,2012-02-14 12:27:35.535,Role 1
11,W_Valideren aanvraag,2012-02-14 12:27:35.535,2012-02-14 12:27:35.535,SYSTEM
10,W_Completeren aanvraag,2012-02-14 12:15:14.456,2012-02-14 12:27:43.902,Role 1
11,W_Nabellen incomplete dossiers,2012-02-14 12:27:35.535,2012-02-14 12:27:44.41,Role 1
11,W_Valideren aanvraag,2012-02-14 12:27:44.41,2012-02-14 12:27:44.41,SYSTEM
11,W_Nabellen incomplete dossiers,2012-02-14 12:27:44.41,2012-02-14 12:27:47.019,Role 1
11,W_Valideren aanvraag,2012-02-14 12:27:47.019,2012-02-14 12:27:47.019,SYSTEM
11,W_Nabellen incomplete dossiers,2012-02-14 12:27:47.019,2012-02-14 12:32:24.6,Role 1
11,W_Valideren aanvraag,2012-02-14 12:32:24.6,2012-02-14 12:32:24.6,SYSTEM
10,W_Completeren aanvraag,2012-02-14 12:27:43.902,2012-02-14 12:34:45.82,Role 1
10,W_Completeren aanvraag,2012-02-14 12:34:45.82,2012-02-14 12:34:51.324,Role 1
10,W_Completeren aanvraag,2012-02-14 12:34:51.324,2012-02-14 12:34:56.183,Role 1
10,W_Nabellen offertes,2012-02-14 12:34:56.183,2012-02-14 12:35:40.826,Role 1
10,W_Valideren aanvraag,2012-02-14 12:35:40.826,2012-02-14 12:35:40.826,SYSTEM
