caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
0,W_Beoordelen fraude,2012-02-14 09:00:00.0,2012-02-14 09:01:25.162,Role 3
0,W_Afhandelen leads,2012-02-14 09:01:25.162,2012-02-14 09:02:09.404,Role 1
0,End,2012-02-14 09:02:09.404,2012-02-14 09:02:09.404,SYSTEM
1,Start,2012-02-14 09:37:32.296,2012-02-14 09:37:32.296,SYSTEM
1,W_Beoordelen fraude,2012-02-14 09:37:32.296,2012-02-14 09:38:57.069,Role 3
1,W_Afhandelen leads,2012-02-14 09:38:57.069,2012-02-14 09:40:00.584,Role 1
1,End,2012-02-14 09:40:00.584,2012-02-14 09:40:00.584,SYSTEM
2,Start,2012-02-14 09:41:30.182,2012-02-14 09:41:30.182,SYSTEM
2,W_Completeren aanvraag,2012-02-14 09:41:30.182,2012-02-14 09:41:35.076,Role 1
2,W_Nabellen offertes,2012-02-14 09:41:35.076,2012-02-14 09:42:06.768,Role 1
2,W_Valideren aanvraag,2012-02-14 09:42:06.768,2012-02-14 09:42:06.768,SYSTEM
2,W_Nabellen incomplete dossiers,2012-02-14 09:42:06.768,2012-02-14 09:42:10.182,Role 1
2,W_Valideren aanvraag,2012-02-14 09:42:10.182,2012-02-14 09:42:10.182,SYSTEM
2,End,2012-02-14 09:42:10.182,2012-02-14 09:42:10.182,SYSTEM
3,Start,2012-02-14 09:48:29.26,2012-02-14 09:48:29.26,SYSTEM
3,W_Beoordelen fraude,2012-02-14 09:48:29.26,2012-02-14 09:48:38.875,Role 3
3,W_Afhandelen leads,2012-02-14 09:48:38.875,2012-02-14 09:49:05.746,Role 1
4,Start,2012-02-14 09:55:08.581,2012-02-14 09:55:08.581,SYSTEM
3,W_Completeren aanvraag,2012-02-14 09:49:05.746,2012-02-14 09:55:33.729,Role 1
3,W_Completeren aanvraag,2012-02-14 09:55:33.729,2012-02-14 09:56:18.936,Role 1
3,W_Completeren aanvraag,2012-02-14 09:56:18.936,2012-02-14 09:56:22.236,Role 1
4,W_Completeren aanvraag,2012-02-14 09:55:08.581,2012-02-14 09:57:06.568,Role 1
3,W_Nabellen offertes,2012-02-14 09:56:22.236,2012-02-14 10:00:02.613,Role 1
3,W_Valideren aanvraag,2012-02-14 10:00:02.613,2012-02-14 10:00:02.613,SYSTEM
3,End,2012-02-14 10:00:02.613,2012-02-14 10:00:02.613,SYSTEM
4,W_Nabellen offertes,2012-02-14 09:57:06.568,2012-02-14 10:01:35.234,Role 1
