caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case00,Packing,Role 1,2012-03-13 00:47:25,2012-03-13 03:40:43,0.12558454,10398.0,0.000575563870370388,2845.0
Case00,Turning & Milling,Role 3,2012-03-13 05:18:51,2012-03-13 07:29:41,0.094800934,7850.0,0.0011913587804883718,5888.0
Case00,Turning & Milling,Role 1,2012-03-13 12:01:23,2012-03-13 13:34:48,0.067696795,5605.0,0.0032982993870973587,16302.0
Case00,Turning & Milling,Role 3,2012-03-13 15:44:44,2012-03-13 17:47:56,0.0892791,7392.0,0.0015772790648043156,7796.0
Case00,Turning & Milling,Role 1,2012-03-14 00:05:27,2012-03-14 01:37:03,0.06637733,5496.0,0.004582882858812809,22651.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-14 04:29:09,2012-03-14 06:33:55,0.0904083,7486.0,0.002089217072352767,10326.0
Case00,Turning & Milling,Role 3,2012-03-14 08:29:14,2012-03-14 10:02:26,0.067531966,5592.0,0.0013999646762385964,6919.0
Case00,Turning & Milling,Role 2,2012-03-14 15:53:01,2012-03-14 17:12:38,0.057697713,4777.0,0.004256037529557943,21035.0
Case00,Lapping,Role 7,2012-03-14 21:53:32,2012-03-14 23:10:10,0.05552727,4598.0,0.0034101144410669804,16854.0
Case00,Round Grinding,Role 2,2012-03-15 03:35:48,2012-03-15 04:47:16,0.05179266,4288.0,0.0032246848568320274,15938.0
Case00,Round Grinding,Role 2,2012-03-15 06:56:04,2012-03-15 08:30:12,0.06821396,5648.0,0.0015636165626347065,7728.0
Case00,Round Grinding,Role 3,2012-03-15 10:04:03,2012-03-15 11:48:23,0.07560652,6260.0,0.0011393408058211207,5631.0
Case00,Round Grinding,Role 2,2012-03-15 14:20:11,2012-03-15 15:58:34,0.0712895,5903.0,0.001842879457399249,9108.0
Case00,Round Grinding,Role 2,2012-03-15 16:55:45,2012-03-15 18:55:46,0.08696403,7201.0,0.0006942313630133867,3431.0
Case00,Lapping,Role 2,2012-03-15 19:36:57,2012-03-15 21:42:19,0.0908482,7522.0,0.0004998776130378246,2471.0
Case00,Final Inspection Q.C.,Role 2,2012-03-15 23:16:08,2012-03-16 01:05:50,0.079490244,6582.0,0.001138814608566463,5629.0
Case00,Round Grinding,Role 2,2012-03-16 03:10:30,2012-03-16 04:44:32,0.06813713,5642.0,0.0015133818378672004,7480.0
Case00,Round Grinding,Role 2,2012-03-16 05:34:55,2012-03-16 07:28:25,0.08224344,6810.0,0.0006117268931120634,3023.0
Case00,Final Inspection Q.C.,Role 2,2012-03-16 08:05:47,2012-03-16 10:05:17,0.086598374,7170.0,0.0004536465276032686,2242.0
Case00,Packing,Role 5,2012-03-16 12:28:02,2012-03-16 14:00:20,0.0668806,5538.0,0.0017330469563603401,8565.0
Case00,Round Grinding,Role 3,2012-03-16 19:01:49,2012-03-16 20:00:32,0.04254898,3523.0,0.0036599973682314157,18089.0
Case00,Final Inspection Q.C.,Role 3,2012-03-16 21:29:07,2012-03-16 22:37:15,0.049369264,4088.0,0.0010754312388598919,5315.0
Case00,Final Inspection Q.C.,end,2012-03-17 01:15:38,2012-03-17 02:13:25,0.041872527,3467.0,0.0019227518932893872,9503.0
Case00,Final Inspection Q.C.,Role 3,2012-03-17 05:17:48,2012-03-17 06:25:20,0.04893126,4052.0,0.0022382750175893307,11063.0
Case00,Final Inspection Q.C.,Role 3,2012-03-17 08:49:21,2012-03-17 09:49:57,0.043915465,3636.0,0.001748293754644692,8641.0
Case00,Packing,Role 3,2012-03-17 12:25:29,2012-03-17 13:25:04,0.04317366,3575.0,0.0018882346339523792,9332.0
Case00,Final Inspection Q.C.,Role 4,2012-03-17 17:11:00,2012-03-17 18:14:08,0.045754295,3788.0,0.0027427813038229942,13556.0
Case00,Final Inspection Q.C.,end,2012-03-17 23:24:31,2012-03-18 00:21:06,0.04099834,3395.0,0.003767903195694089,18623.0
Case00,Final Inspection Q.C.,Role 4,2012-03-18 07:01:05,2012-03-18 08:15:50,0.05417225,4485.0,0.004855653271079063,23999.0
Case00,Final Inspection Q.C.,Role 4,2012-03-18 13:37:53,2012-03-18 15:03:04,0.061726287,5111.0,0.0039095645770430565,19323.0
Case00,Lapping,Role 4,2012-03-18 19:10:54,2012-03-18 20:39:28,0.064183705,5314.0,0.003008565865457058,14870.0
Case00,Packing,Role 4,2012-03-18 23:32:46,2012-03-19 01:01:23,0.064216234,5317.0,0.0021038430277258158,10398.0
Case00,Final Inspection Q.C.,Role 4,2012-03-19 06:40:18,2012-03-19 08:32:04,0.08098818,6706.0,0.00411445926874876,20335.0
Case00,Packing,Role 4,2012-03-19 11:47:00,2012-03-19 13:02:03,0.054383826,4503.0,0.002366493921726942,11696.0
Case00,Milling,Role 2,2012-03-19 18:01:34,2012-03-19 20:03:26,0.08830888,7312.0,0.0036360875237733126,17971.0
Case00,Final Inspection Q.C.,Role 3,2012-03-19 22:11:32,2012-03-19 23:29:35,0.056559224,4683.0,0.0015550947282463312,7686.0
Case01,Turning & Milling,Role 1,2012-03-13 00:47:25,2012-03-13 03:40:43,0.12558454,10398.0,0.000575563870370388,2845.0
Case01,Turning & Milling,Role 1,2012-03-13 05:11:43,2012-03-13 07:25:36,0.09701587,8033.0,0.0011047637090086937,5460.0
Case01,Turning & Milling,Role 1,2012-03-13 08:58:20,2012-03-13 11:12:21,0.09711956,8041.0,0.0011258168378844857,5564.0
Case01,Turning & Milling,Role 3,2012-03-13 12:49:37,2012-03-13 15:00:15,0.09466359,7838.0,0.001180708291940391,5836.0
Case01,Turning & Milling,Role 1,2012-03-13 21:21:50,2012-03-13 22:48:39,0.062913045,5209.0,0.004632271826267242,22895.0
Case01,Turning & Milling,Role 1,2012-03-14 02:07:43,2012-03-14 04:10:47,0.08917868,7384.0,0.0024167182855308056,11944.0
Case01,Turning & Milling Q.C.,Role 1,2012-03-14 07:12:43,2012-03-14 09:16:50,0.08993934,7447.0,0.002208705060184002,10916.0
Case01,Turning & Milling Q.C.,Role 1,2012-03-14 11:00:57,2012-03-14 12:40:28,0.07211358,5971.0,0.001263857469893992,6247.0
Case01,Turning & Milling Q.C.,Role 1,2012-03-14 14:07:03,2012-03-14 15:53:56,0.077451624,6413.0,0.0010510969441384077,5195.0
Case01,Turning & Milling Q.C.,Role 2,2012-03-14 17:09:24,2012-03-14 18:53:46,0.07562583,6262.0,0.0009160699555650353,4528.0
Case01,Turning & Milling Q.C.,Role 1,2012-03-14 21:20:54,2012-03-14 22:47:48,0.06297069,5214.0,0.001786122564226389,8828.0
Case01,Final Inspection Q.C.,Role 3,2012-03-15 00:13:18,2012-03-15 01:52:59,0.07223061,5981.0,0.0010378796141594648,5130.0
Case01,Turning & Milling Q.C.,Role 5,2012-03-15 04:59:34,2012-03-15 06:12:05,0.052543897,4351.0,0.0022649909369647503,11195.0
Case01,Lapping,Role 3,2012-03-15 09:55:37,2012-03-15 11:08:35,0.05286923,4378.0,0.002713722176849842,13412.0
