caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case00,Turning & Milling,Role 1,2012-03-13 00:47:25,2012-03-13 03:40:43,0.12558454,10398.0,0.000575563870370388,2845.0
Case00,Turning & Milling,Role 1,2012-03-13 05:11:43,2012-03-13 07:25:36,0.09701587,8033.0,0.0011047637090086937,5460.0
Case00,Turning & Milling,Role 3,2012-03-13 08:58:20,2012-03-13 11:12:21,0.09711956,8041.0,0.0011258168378844857,5564.0
Case00,Turning & Milling,Role 1,2012-03-13 16:32:56,2012-03-13 18:05:55,0.06737438,5579.0,0.0038917928468436003,19235.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-13 20:27:52,2012-03-13 22:29:35,0.08819494,7303.0,0.00172328925691545,8517.0
Case00,Turning & Milling,Role 3,2012-03-14 00:10:00,2012-03-14 01:42:54,0.06731609,5574.0,0.0012190358247607946,6025.0
Case00,Laser Marking,Role 3,2012-03-14 07:27:11,2012-03-14 08:46:59,0.057831895,4788.0,0.004179574083536863,20657.0
Case00,Turning & Milling Q.C.,Role 7,2012-03-14 15:04:29,2012-03-14 16:02:55,0.04234185,3506.0,0.004582729656249285,22650.0
Case00,Flat Grinding,Role 7,2012-03-14 20:33:27,2012-03-14 21:33:24,0.04344221,3597.0,0.003284146310761571,16232.0
Case00,Flat Grinding,Role 2,2012-03-15 00:49:57,2012-03-15 02:09:20,0.05752409,4763.0,0.002385978354141116,11793.0
Case00,Flat Grinding,Role 2,2012-03-15 05:07:01,2012-03-15 06:31:07,0.06094615,5046.0,0.002157005714252591,10661.0
Case00,Lapping,end,2012-03-15 09:05:04,2012-03-15 10:40:32,0.06917389,5728.0,0.0018688396085053682,9237.0
Case00,Final Inspection Q.C.,Role 7,2012-03-15 13:56:41,2012-03-15 15:40:02,0.07489383,6201.0,0.0023811727296561003,11769.0
Case00,Round Grinding,Role 2,2012-03-15 18:01:22,2012-03-15 19:32:12,0.06582624,5450.0,0.0017158258706331253,8480.0
Case00,Round Grinding,Role 2,2012-03-15 20:57:39,2012-03-15 22:39:48,0.07402088,6129.0,0.0010374257108196616,5127.0
Case00,Round Grinding,Role 2,2012-03-15 23:43:02,2012-03-16 01:35:40,0.081618026,6758.0,0.0007677243556827307,3794.0
Case00,Lapping,Role 2,2012-03-16 02:47:44,2012-03-16 04:45:48,0.08556037,7084.0,0.0008747963001951575,4324.0
