caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case00,Turning & Milling,Role 1,2012-03-13 00:47:25,2012-03-13 03:40:43,0.12558454,10398.0,0.000575563870370388,2845.0
Case00,Turning & Milling,Role 1,2012-03-13 05:11:43,2012-03-13 07:25:36,0.09701587,8033.0,0.0011047637090086937,5460.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-13 08:58:20,2012-03-13 11:12:21,0.09711956,8041.0,0.0011258168378844857,5564.0
Case00,Turning & Milling,Role 1,2012-03-13 12:15:04,2012-03-13 14:10:29,0.08363581,6925.0,0.0007613921770825982,3763.0
Case00,Turning & Milling,Role 1,2012-03-13 15:18:35,2012-03-13 17:24:40,0.09136757,7565.0,0.0008267032681033015,4086.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-13 19:02:06,2012-03-13 21:02:30,0.08724797,7224.0,0.0011827278649434447,5846.0
Case00,Turning & Milling,Role 1,2012-03-13 21:40:06,2012-03-13 23:28:44,0.078714296,6518.0,0.00045643304474651814,2256.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-14 00:42:20,2012-03-14 02:45:13,0.08904274,7373.0,0.0008935165824368596,4416.0
Case00,Turning & Milling,Role 1,2012-03-14 03:48:32,2012-03-14 05:36:08,0.0779694,6456.0,0.0007685795426368713,3799.0
Case00,Turning & Milling,Role 1,2012-03-14 06:34:14,2012-03-14 08:36:39,0.08870722,7345.0,0.0007052638102322817,3486.0
Case00,Turning & Milling,Role 3,2012-03-14 10:04:20,2012-03-14 12:01:34,0.084949926,7034.0,0.0010644382564350963,5261.0
Case00,Turning & Milling Q.C.,Role 1,2012-03-14 18:00:44,2012-03-14 19:15:06,0.05389036,4462.0,0.004360268823802471,21550.0
Case00,Lapping,Role 1,2012-03-14 21:22:50,2012-03-14 22:51:28,0.06422438,5318.0,0.0015507062198594213,7664.0
Case00,Turning & Milling,Role 1,2012-03-15 00:10:55,2012-03-15 01:53:53,0.07461927,6178.0,0.0009645179379731417,4767.0
Case00,Turning & Milling,Role 1,2012-03-15 03:22:06,2012-03-15 05:27:37,0.0909501,7531.0,0.001070902100764215,5293.0
Case00,Turning & Milling,Role 1,2012-03-15 06:54:47,2012-03-15 08:56:19,0.08807123,7292.0,0.0010582361137494445,5230.0
