caseid,timestamp
Case1,2011-06-20 18:44:52
Case2,2011-06-20 21:55:56
Case3,2011-06-20 23:21:42
Case4,2011-06-21 03:19:43
Case5,2011-06-21 05:24:54
Case6,2011-06-21 06:39:03
Case7,2011-06-21 09:57:25
Case8,2011-06-21 19:29:53
Case9,2011-06-21 22:46:08
Case10,2011-06-21 23:51:52
Case11,2011-06-22 03:59:51
Case12,2011-06-22 05:40:49
Case13,2011-06-22 08:33:29
Case14,2011-06-22 11:39:15
Case15,2011-06-22 12:48:11
Case16,2011-06-22 16:08:10
Case17,2011-06-22 18:12:01
Case18,2011-06-22 18:52:10
Case19,2011-06-22 22:35:19
Case20,2011-06-23 00:44:33
Case21,2011-06-23 02:19:51
Case22,2011-06-23 03:36:59
Case23,2011-06-23 03:57:04
Case24,2011-06-23 05:11:15
Case25,2011-06-23 06:23:58
Case26,2011-06-23 09:07:22
Case27,2011-06-23 10:12:08
Case28,2011-06-23 10:47:38
Case29,2011-06-23 11:59:23
Case30,2011-06-23 13:32:39
Case31,2011-06-23 21:53:16
Case32,2011-06-23 23:30:50
Case33,2011-06-24 01:20:51
Case34,2011-06-24 04:12:05
Case35,2011-06-24 06:57:59
Case36,2011-06-24 09:41:01
Case37,2011-06-24 10:08:53
Case38,2011-06-24 16:56:38
Case39,2011-06-24 19:46:30
Case40,2011-06-24 22:02:40
Case41,2011-06-25 00:05:15
Case42,2011-06-25 06:31:43
Case43,2011-06-25 06:46:45
Case44,2011-06-25 08:55:26
Case45,2011-06-25 12:19:28
Case46,2011-06-25 13:03:34
Case47,2011-06-25 15:04:31
Case48,2011-06-25 16:09:57
Case49,2011-06-25 16:47:41
Case50,2011-06-25 19:18:27
Case51,2011-06-25 20:00:44
Case52,2011-06-25 22:05:32
Case53,2011-06-25 23:13:13
Case54,2011-06-26 01:41:08
Case55,2011-06-26 02:08:54
Case56,2011-06-26 03:23:39
Case57,2011-06-26 03:55:19
Case58,2011-06-26 05:40:33
Case59,2011-06-26 08:54:57
Case60,2011-06-26 10:50:32
Case61,2011-06-26 12:10:30
Case62,2011-06-26 15:07:52
Case63,2011-06-26 16:08:34
Case64,2011-06-26 17:43:50
Case65,2011-06-26 17:44:33
Case66,2011-06-26 20:39:56
Case67,2011-06-26 22:56:25
Case68,2011-06-27 00:31:14
Case69,2011-06-27 01:08:15
Case70,2011-06-27 03:21:05
Case71,2011-06-27 03:49:26
Case72,2011-06-27 06:33:21
Case73,2011-06-27 08:56:27
Case74,2011-06-27 12:43:24
Case75,2011-06-27 12:47:55
Case76,2011-06-27 14:20:50
Case77,2011-06-27 14:52:59
Case78,2011-06-27 17:01:28
Case79,2011-06-27 18:28:46
Case80,2011-06-27 18:56:48
Case81,2011-06-27 20:00:47
Case82,2011-06-28 00:41:44
Case83,2011-06-28 01:20:49
Case84,2011-06-28 03:00:41
Case85,2011-06-28 04:19:09
Case86,2011-06-28 06:10:15
Case87,2011-06-28 09:01:36
Case88,2011-06-28 13:07:09
Case89,2011-06-28 13:59:00
Case90,2011-06-28 15:22:34
Case91,2011-06-28 15:50:50
Case92,2011-06-28 20:43:11
Case93,2011-06-28 23:29:04
Case94,2011-06-29 00:00:27
Case95,2011-06-29 01:33:19
Case96,2011-06-29 01:46:45
Case97,2011-06-29 03:43:38
Case98,2011-06-29 06:02:45
Case99,2011-06-29 10:40:32
Case100,2011-06-29 10:49:44
Case101,2011-06-29 11:51:12
