caseid,timestamp
Case1,2011-06-20 20:02:52
Case2,2011-06-20 20:49:32
Case3,2011-06-20 21:46:18
Case4,2011-06-20 23:32:13
Case5,2011-06-21 01:33:20
Case6,2011-06-21 03:26:22
Case7,2011-06-21 06:01:44
Case8,2011-06-21 09:48:46
Case9,2011-06-21 12:58:51
Case10,2011-06-21 15:44:11
Case11,2011-06-21 20:41:36
Case12,2011-06-21 22:05:44
Case13,2011-06-21 23:17:44
Case14,2011-06-22 00:05:45
Case15,2011-06-22 03:35:54
Case16,2011-06-22 03:46:15
Case17,2011-06-22 04:46:26
Case18,2011-06-22 12:33:42
Case19,2011-06-22 14:21:00
Case20,2011-06-22 15:35:45
Case21,2011-06-22 18:52:02
Case22,2011-06-22 20:23:42
Case23,2011-06-22 21:02:01
Case24,2011-06-22 22:18:14
Case25,2011-06-22 23:34:00
Case26,2011-06-23 02:22:07
Case27,2011-06-23 06:14:38
Case28,2011-06-23 11:15:14
Case29,2011-06-23 13:37:06
Case30,2011-06-23 15:02:35
Case31,2011-06-23 17:21:35
Case32,2011-06-23 18:40:20
Case33,2011-06-23 20:38:26
Case34,2011-06-24 00:39:40
Case35,2011-06-24 01:53:33
Case36,2011-06-24 05:39:09
Case37,2011-06-24 07:17:18
Case38,2011-06-24 13:11:33
Case39,2011-06-24 15:22:03
Case40,2011-06-24 16:49:41
Case41,2011-06-24 18:37:18
Case42,2011-06-24 18:53:30
Case43,2011-06-24 20:19:07
Case44,2011-06-24 21:31:14
Case45,2011-06-24 23:48:40
Case46,2011-06-25 03:52:03
Case47,2011-06-25 05:08:23
Case48,2011-06-25 06:42:43
Case49,2011-06-25 08:04:30
Case50,2011-06-25 10:16:18
Case51,2011-06-25 14:35:41
Case52,2011-06-25 15:09:25
Case53,2011-06-25 21:47:48
Case54,2011-06-25 23:18:05
Case55,2011-06-25 23:46:59
Case56,2011-06-26 03:05:37
Case57,2011-06-26 03:47:47
Case58,2011-06-26 05:43:25
Case59,2011-06-26 05:44:31
Case60,2011-06-26 07:32:12
Case61,2011-06-26 07:46:24
Case62,2011-06-26 11:04:50
Case63,2011-06-26 12:33:33
Case64,2011-06-26 13:02:28
Case65,2011-06-26 14:16:59
Case66,2011-06-26 16:19:31
Case67,2011-06-26 18:43:20
Case68,2011-06-26 19:33:35
Case69,2011-06-26 21:57:29
Case70,2011-06-26 23:50:44
Case71,2011-06-27 02:18:21
Case72,2011-06-27 03:33:46
Case73,2011-06-27 06:17:04
Case74,2011-06-27 10:21:45
Case75,2011-06-27 11:17:19
Case76,2011-06-27 15:10:53
Case77,2011-06-27 16:35:52
Case78,2011-06-27 17:07:02
Case79,2011-06-27 18:31:16
Case80,2011-06-27 21:22:42
Case81,2011-06-27 22:41:50
Case82,2011-06-27 23:29:20
Case83,2011-06-28 03:33:26
Case84,2011-06-28 03:44:07
Case85,2011-06-28 08:45:03
Case86,2011-06-28 11:36:55
Case87,2011-06-28 11:44:59
Case88,2011-06-28 14:25:53
Case89,2011-06-28 15:11:50
Case90,2011-06-28 15:47:45
Case91,2011-06-28 17:39:05
Case92,2011-06-28 19:38:44
Case93,2011-06-28 21:10:01
Case94,2011-06-28 22:04:34
Case95,2011-06-29 01:25:39
Case96,2011-06-29 02:46:45
Case97,2011-06-29 04:34:33
Case98,2011-06-29 07:20:44
Case99,2011-06-29 12:55:33
Case100,2011-06-29 17:29:49
Case101,2011-06-29 18:15:57
