caseid,timestamp
Case1,2011-06-20 23:25:40
Case2,2011-06-20 23:58:13
Case3,2011-06-21 01:05:19
Case4,2011-06-21 01:49:44
Case5,2011-06-21 03:33:06
Case6,2011-06-21 03:51:14
Case7,2011-06-21 08:12:42
Case8,2011-06-21 09:51:24
Case9,2011-06-21 11:29:42
Case10,2011-06-21 15:32:11
Case11,2011-06-21 19:28:17
Case12,2011-06-21 20:08:00
Case13,2011-06-21 21:41:41
Case14,2011-06-21 22:16:14
Case15,2011-06-22 00:32:35
Case16,2011-06-22 01:05:10
Case17,2011-06-22 03:09:42
Case18,2011-06-22 04:32:23
Case19,2011-06-22 07:30:57
Case20,2011-06-22 09:23:18
Case21,2011-06-22 10:00:09
Case22,2011-06-22 11:26:07
Case23,2011-06-22 12:07:06
Case24,2011-06-22 14:30:11
Case25,2011-06-22 17:13:57
Case26,2011-06-22 20:04:27
Case27,2011-06-22 21:19:42
Case28,2011-06-23 00:09:57
Case29,2011-06-23 02:06:13
Case30,2011-06-23 04:12:19
Case31,2011-06-23 06:08:05
Case32,2011-06-23 09:48:45
Case33,2011-06-23 11:54:45
Case34,2011-06-23 14:38:29
Case35,2011-06-23 14:55:32
Case36,2011-06-23 16:38:29
Case37,2011-06-23 20:28:58
Case38,2011-06-24 02:26:11
Case39,2011-06-24 03:45:38
Case40,2011-06-24 08:14:52
Case41,2011-06-24 10:33:41
Case42,2011-06-24 11:47:23
Case43,2011-06-24 13:14:47
Case44,2011-06-24 14:28:31
Case45,2011-06-24 15:12:40
Case46,2011-06-24 17:09:46
Case47,2011-06-24 18:09:17
Case48,2011-06-24 19:40:30
Case49,2011-06-24 23:12:50
Case50,2011-06-25 01:48:16
Case51,2011-06-25 03:14:08
Case52,2011-06-25 04:54:11
Case53,2011-06-25 08:42:56
Case54,2011-06-25 08:54:33
Case55,2011-06-25 09:57:52
Case56,2011-06-25 13:57:03
Case57,2011-06-25 14:57:46
Case58,2011-06-25 16:41:22
Case59,2011-06-25 20:04:06
Case60,2011-06-25 22:36:05
Case61,2011-06-25 23:43:17
Case62,2011-06-26 00:58:07
Case63,2011-06-26 02:14:15
Case64,2011-06-26 03:05:43
Case65,2011-06-26 09:53:43
Case66,2011-06-26 11:04:40
Case67,2011-06-26 12:00:03
Case68,2011-06-26 14:18:09
Case69,2011-06-26 15:40:55
Case70,2011-06-26 16:25:05
Case71,2011-06-26 16:58:34
Case72,2011-06-26 18:24:53
Case73,2011-06-26 21:34:07
Case74,2011-06-26 22:18:31
Case75,2011-06-26 22:45:25
Case76,2011-06-27 01:26:59
Case77,2011-06-27 01:50:38
Case78,2011-06-27 02:46:52
Case79,2011-06-27 03:52:38
Case80,2011-06-27 06:20:50
Case81,2011-06-27 07:22:52
Case82,2011-06-27 09:02:02
Case83,2011-06-27 11:31:33
Case84,2011-06-27 13:07:50
Case85,2011-06-27 14:15:17
Case86,2011-06-27 16:48:38
Case87,2011-06-27 19:53:17
Case88,2011-06-28 00:26:29
Case89,2011-06-28 01:07:38
Case90,2011-06-28 02:22:52
Case91,2011-06-28 04:15:43
Case92,2011-06-28 05:46:48
Case93,2011-06-28 09:31:53
Case94,2011-06-28 10:46:37
Case95,2011-06-28 14:20:06
Case96,2011-06-28 15:34:56
Case97,2011-06-28 17:38:41
Case98,2011-06-28 19:33:22
Case99,2011-06-28 20:06:54
Case100,2011-06-28 23:07:06
Case101,2011-06-28 23:57:38
