caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case000,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case000,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case000,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case000,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case000,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case000,W_Complete_preaccepted_appl,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case000,A_DECLINED,Role 2,2022-07-12 13:14:24,2022-07-12 13:31:04,0.02697908692061901,1000.0,0.3644457757472992,131615.0
Case001,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case001,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case001,W_Fix_incomplete_submission,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case001,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:00,0.04648231714963913,1723.0,0.0,0.0
Case001,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:11:08,2022-07-09 10:29:47,0.030180254951119423,1119.0,0.4321579337120056,156068.0
Case001,W_Complete_preaccepted_appl,Role 2,2022-07-11 00:39:59,2022-07-11 00:56:55,0.02739827334880829,1016.0,0.38049763441085815,137412.0
Case001,A_ACCEPTED,Role 2,2022-07-12 13:36:23,2022-07-12 13:53:02,0.02695004642009735,999.0,0.36542388796806335,131968.0
Case002,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case002,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case002,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case002,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case002,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case002,A_DECLINED,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case003,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case003,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case003,W_Fix_incomplete_submission,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case003,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:00,0.04648231714963913,1723.0,0.0,0.0
Case003,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:11:08,2022-07-09 10:29:47,0.030180254951119423,1119.0,0.4321579337120056,156068.0
Case003,A_DECLINED,Role 1,2022-07-11 00:39:59,2022-07-11 00:56:55,0.02739827334880829,1016.0,0.38049763441085815,137412.0
Case004,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case004,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case004,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case004,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case004,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case004,W_Complete_preaccepted_appl,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case004,A_ACCEPTED,Role 2,2022-07-12 13:14:24,2022-07-12 13:31:04,0.02697908692061901,1000.0,0.3644457757472992,131615.0
Case005,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case005,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case005,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case005,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case005,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case005,A_ACCEPTED,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case005,A_FINALIZED,Role 1,2022-07-11 04:26:50,2022-07-11 04:37:28,0.017199167981743813,638.0,0.03755038604140282,13561.0
Case006,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case006,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case006,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case006,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case006,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case006,W_Complete_preaccepted_appl,Role 1,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case006,A_CANCELLED,Role 2,2022-07-12 14:11:43,2022-07-12 14:29:05,0.028117585927248,1042.0,0.3739689886569977,135054.0
Case007,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case007,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case007,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case007,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case007,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case007,W_Complete_preaccepted_appl,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case007,W_Complete_preaccepted_appl,Role 1,2022-07-12 13:14:24,2022-07-12 13:31:04,0.02697908692061901,1000.0,0.3644457757472992,131615.0
Case007,A_ACCEPTED,Role 2,2022-07-14 01:45:55,2022-07-14 02:02:37,0.027029570192098618,1002.0,0.36133310198783875,130491.0
Case008,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case008,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case008,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case008,A_PREACCEPTED,Role 3,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case008,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:05:44,2022-07-09 10:24:09,0.02980657108128071,1105.0,0.4312565326690674,155743.0
Case008,W_Complete_preaccepted_appl,Role 1,2022-07-11 00:56:25,2022-07-11 01:13:07,0.02703690528869629,1002.0,0.3841632902622223,138736.0
Case008,W_Complete_preaccepted_appl,Role 1,2022-07-12 15:05:31,2022-07-12 15:22:56,0.028200015425682068,1045.0,0.37754034996032715,136344.0
Case008,W_Complete_preaccepted_appl,Role 2,2022-07-14 05:15:07,2022-07-14 05:31:20,0.026238329708576202,973.0,0.3775049149990082,136331.0
Case008,A_CANCELLED,Role 1,2022-07-15 18:34:21,2022-07-15 18:50:33,0.026218418031930923,972.0,0.3693373501300812,133381.0
Case009,A_SUBMITTED,Role 1,2022-07-05 12:15:34,2022-07-05 13:12:29,0.09213611483573914,3415.0,0.002643335610628128,955.0
Case009,A_PARTLYSUBMITTED,Role 1,2022-07-05 13:17:01,2022-07-05 13:51:37,0.056011561304330826,2076.0,0.0007519125938415527,272.0
Case009,W_Assess_fraud,Role 2,2022-07-07 14:02:54,2022-07-07 14:21:17,0.029746778309345245,1103.0,0.4803622364997864,173477.0
Case009,A_PREACCEPTED,Role 1,2022-07-07 14:21:17,2022-07-07 14:50:01,0.046514980494976044,1724.0,0.0,0.0
Case009,W_Complete_preaccepted_appl,Role 2,2022-07-09 10:01:18,2022-07-09 10:19:56,0.030164921656250954,1118.0,0.43052035570144653,155477.0
Case009,W_Complete_preaccepted_appl,Role 2,2022-07-11 00:23:53,2022-07-11 00:40:49,0.027406319975852966,1016.0,0.3794601857662201,137037.0
Case009,W_Complete_preaccepted_appl,Role 1,2022-07-12 13:14:24,2022-07-12 13:31:04,0.02697908692061901,1000.0,0.3644457757472992,131615.0
Case009,W_Complete_preaccepted_appl,Role 2,2022-07-14 01:45:55,2022-07-14 02:02:37,0.027029570192098618,1002.0,0.36133310198783875,130491.0
Case009,W_Complete_preaccepted_appl,Role 2,2022-07-15 13:32:00,2022-07-15 13:48:17,0.026356041431427002,977.0,0.35377997159957886,127763.0
