caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,Role 3,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,L,Role 5,2020-08-17 20:25:23.766,2020-08-17 21:03:52.766
Case000,CC,Role 3,2020-08-17 21:04:00.766,2020-08-17 21:44:35.766
Case000,DD,Role 3,2020-08-17 21:44:35.766,2020-08-17 21:59:35.766
Case000,R,Role 2,2020-08-17 21:59:35.766,2020-08-17 22:12:12.766
Case000,S,Role 2,2020-08-17 22:12:12.766,2020-08-17 22:17:23.766
Case000,T,Role 2,2020-08-17 22:17:23.766,2020-08-17 22:19:58.766
Case000,end,end,2020-08-17 22:19:58.766,2020-08-17 22:20:35.766
Case001,start,start,2020-08-17 22:19:58.766,2020-08-17 22:19:58.766
Case001,A,Role 5,2020-08-17 22:23:30.766,2020-08-17 22:28:29.766
Case001,B,Role 5,2020-08-17 22:54:41.766,2020-08-17 22:57:49.766
Case001,E,Role 5,2020-08-17 23:31:25.766,2020-08-17 23:32:44.766
Case001,F,Role 5,2020-08-17 23:32:47.766,2020-08-17 23:33:57.766
Case001,C,Role 5,2020-08-17 23:33:57.766,2020-08-17 23:36:31.766
Case001,D,Role 5,2020-08-17 23:36:31.766,2020-08-17 23:41:34.766
Case001,H,Role 5,2020-08-17 23:41:34.766,2020-08-17 23:47:21.766
Case001,G,Role 5,2020-08-17 23:47:21.766,2020-08-17 23:49:28.766
Case001,I,Role 5,2020-08-18 01:24:39.766,2020-08-18 01:28:34.766
Case001,J,Role 5,2020-08-18 02:00:24.766,2020-08-18 02:08:54.766
Case001,K,Role 5,2020-08-18 02:42:44.766,2020-08-18 02:43:59.766
Case001,N,Role 5,2020-08-18 03:07:13.766,2020-08-18 03:15:31.766
Case001,Y,Role 4,2020-08-18 03:15:31.766,2020-08-18 03:22:38.766
Case001,Z,Role 4,2020-08-18 03:22:38.766,2020-08-18 04:55:18.766
Case001,AA,Role 4,2020-08-18 04:55:18.766,2020-08-18 05:02:34.766
Case001,R,Role 2,2020-08-18 05:03:34.766,2020-08-18 06:42:21.766
