caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,Role 3,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,N,Role 3,2020-08-17 20:25:23.766,2020-08-17 21:03:52.766
Case000,DD,Role 3,2020-08-17 21:03:52.766,2020-08-17 21:19:44.766
Case000,DD,Role 2,2020-08-17 21:19:50.766,2020-08-17 21:58:01.766
Case000,S,Role 2,2020-08-17 21:58:01.766,2020-08-17 22:04:11.766
Case000,T,Role 2,2020-08-17 22:04:11.766,2020-08-17 22:07:18.766
Case000,I,Role 5,2020-08-17 22:07:18.766,2020-08-17 22:08:10.766
Case000,J,Role 5,2020-08-17 22:08:23.766,2020-08-17 22:12:43.766
Case000,K,Role 5,2020-08-17 22:13:59.766,2020-08-17 22:14:02.766
Case000,L,Role 5,2020-08-17 22:14:48.766,2020-08-17 22:18:24.766
Case000,BB,Role 3,2020-08-17 22:18:24.766,2020-08-17 22:23:08.766
Case000,CC,Role 5,2020-08-17 22:23:08.766,2020-08-17 22:44:32.766
Case000,DD,Role 3,2020-08-17 22:44:32.766,2020-08-17 22:50:56.766
Case000,R,Role 3,2020-08-17 22:50:57.766,2020-08-17 23:08:32.766
Case000,Z,Role 3,2020-08-17 23:08:32.766,2020-08-17 23:18:30.766
Case000,Z,Role 4,2020-08-17 23:18:30.766,2020-08-17 23:27:20.766
Case000,R,Role 4,2020-08-17 23:27:57.766,2020-08-17 23:41:13.766
Case000,R,Role 2,2020-08-17 23:41:13.766,2020-08-18 00:19:42.766
Case000,T,Role 2,2020-08-18 00:19:42.766,2020-08-18 00:23:44.766
Case000,T,Role 2,2020-08-18 00:23:44.766,2020-08-18 00:26:57.766
Case000,end,end,2020-08-18 00:26:57.766,2020-08-18 00:28:50.766
Case001,start,start,2020-08-18 00:26:57.766,2020-08-18 00:26:57.766
Case001,A,Role 5,2020-08-18 00:26:57.766,2020-08-18 00:33:19.766
Case001,B,Role 5,2020-08-18 00:40:13.766,2020-08-18 00:44:23.766
Case001,E,Role 5,2020-08-18 00:51:34.766,2020-08-18 00:53:34.766
