caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,end,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,L,Role 5,2020-08-17 20:25:26.766,2020-08-17 21:12:18.766
Case000,CC,Role 3,2020-08-17 21:12:27.766,2020-08-17 21:56:52.766
Case000,DD,Role 5,2020-08-17 21:56:52.766,2020-08-17 22:23:30.766
Case000,Y,Role 2,2020-08-17 22:23:30.766,2020-08-17 22:35:56.766
Case000,Z,Role 2,2020-08-17 22:35:56.766,2020-08-17 22:43:14.766
Case000,T,Role 4,2020-08-17 22:43:14.766,2020-08-17 22:45:28.766
Case000,end,Role 2,2020-08-17 22:45:28.766,2020-08-17 22:59:13.766
Case001,start,start,2020-08-17 22:45:28.766,2020-08-17 22:45:28.766
Case001,A,Role 5,2020-08-17 22:49:11.766,2020-08-17 22:54:09.766
Case001,B,Role 5,2020-08-17 23:20:52.766,2020-08-17 23:23:59.766
Case001,E,Role 5,2020-08-17 23:57:58.766,2020-08-17 23:59:17.766
Case001,F,Role 5,2020-08-17 23:59:21.766,2020-08-18 00:00:31.766
Case001,C,Role 5,2020-08-18 00:00:31.766,2020-08-18 00:03:06.766
Case001,D,Role 5,2020-08-18 00:03:06.766,2020-08-18 00:08:27.766
Case001,H,Role 5,2020-08-18 00:08:27.766,2020-08-18 00:14:10.766
Case001,G,Role 5,2020-08-18 00:14:10.766,2020-08-18 00:16:52.766
Case001,I,Role 5,2020-08-18 01:38:13.766,2020-08-18 01:42:21.766
Case001,J,Role 5,2020-08-18 02:05:48.766,2020-08-18 02:12:31.766
Case001,K,Role 5,2020-08-18 02:38:46.766,2020-08-18 02:39:30.766
Case001,M,Role 5,2020-08-18 02:55:16.766,2020-08-18 03:01:53.766
Case001,U,Role 1,2020-08-18 03:01:53.766,2020-08-18 03:07:25.766
Case001,V,Role 5,2020-08-18 03:07:25.766,2020-08-18 03:42:23.766
Case001,Y,Role 1,2020-08-18 03:42:23.766,2020-08-18 03:47:20.766
Case001,Z,Role 4,2020-08-18 03:47:21.766,2020-08-18 04:43:46.766
