caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,N,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,U,Role 4,2020-08-17 20:18:47.766,2020-08-17 20:25:20.766
Case000,V,Role 5,2020-08-17 20:25:20.766,2020-08-17 21:34:32.766
Case000,Y,Role 1,2020-08-17 21:34:32.766,2020-08-17 21:41:23.766
Case000,Z,Role 4,2020-08-17 21:41:34.766,2020-08-17 22:38:08.766
Case000,AA,Role 4,2020-08-17 22:38:08.766,2020-08-17 22:47:34.766
Case000,X,Role 1,2020-08-17 22:49:34.766,2020-08-17 23:07:38.766
Case000,R,Role 2,2020-08-17 23:08:54.766,2020-08-17 23:23:41.766
Case000,S,Role 2,2020-08-17 23:23:41.766,2020-08-17 23:31:00.766
Case000,T,Role 2,2020-08-17 23:31:00.766,2020-08-17 23:34:00.766
Case000,end,end,2020-08-17 23:34:00.766,2020-08-17 23:34:03.766
Case001,start,start,2020-08-17 23:34:00.766,2020-08-17 23:34:00.766
Case001,A,Role 5,2020-08-17 23:38:03.766,2020-08-17 23:42:58.766
Case001,B,Role 5,2020-08-18 00:10:42.766,2020-08-18 00:13:48.766
Case001,E,Role 5,2020-08-18 00:25:28.766,2020-08-18 00:26:55.766
Case001,F,Role 5,2020-08-18 00:26:55.766,2020-08-18 00:28:13.766
Case001,C,Role 5,2020-08-18 00:28:13.766,2020-08-18 00:31:36.766
Case001,D,Role 5,2020-08-18 00:31:36.766,2020-08-18 00:36:54.766
Case001,H,Role 5,2020-08-18 00:36:54.766,2020-08-18 00:42:33.766
Case001,G,Role 5,2020-08-18 00:42:33.766,2020-08-18 00:45:09.766
Case001,I,Role 5,2020-08-18 02:01:19.766,2020-08-18 02:04:58.766
Case001,J,Role 5,2020-08-18 02:29:10.766,2020-08-18 02:35:46.766
Case001,K,Role 5,2020-08-18 03:02:13.766,2020-08-18 03:02:38.766
Case001,M,Role 5,2020-08-18 03:18:55.766,2020-08-18 03:24:48.766
Case001,U,Role 1,2020-08-18 03:24:48.766,2020-08-18 03:30:10.766
Case001,V,Role 1,2020-08-18 03:30:10.766,2020-08-18 04:05:20.766
