caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,M,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,U,Role 4,2020-08-17 20:18:40.766,2020-08-17 20:26:00.766
Case000,V,Role 1,2020-08-17 20:26:00.766,2020-08-17 21:31:14.766
Case000,X,Role 1,2020-08-17 21:31:14.766,2020-08-17 21:38:12.766
Case000,R,Role 2,2020-08-17 21:38:54.766,2020-08-17 22:48:00.766
Case000,S,Role 2,2020-08-17 22:48:00.766,2020-08-17 22:52:53.766
Case000,T,Role 2,2020-08-17 22:52:53.766,2020-08-17 22:56:50.766
Case000,end,end,2020-08-17 22:56:50.766,2020-08-17 22:57:06.766
Case001,start,start,2020-08-17 22:56:50.766,2020-08-17 22:56:50.766
Case001,A,Role 5,2020-08-17 23:00:37.766,2020-08-17 23:05:34.766
Case001,B,Role 5,2020-08-17 23:32:31.766,2020-08-17 23:35:38.766
Case001,E,Role 5,2020-08-18 00:09:48.766,2020-08-18 00:11:07.766
Case001,F,Role 5,2020-08-18 00:11:07.766,2020-08-18 00:12:18.766
Case001,C,Role 5,2020-08-18 00:12:18.766,2020-08-18 00:15:11.766
Case001,D,Role 5,2020-08-18 00:15:11.766,2020-08-18 00:20:45.766
Case001,H,Role 5,2020-08-18 00:20:45.766,2020-08-18 00:26:44.766
Case001,G,Role 5,2020-08-18 00:26:44.766,2020-08-18 00:28:57.766
Case001,I,Role 5,2020-08-18 01:49:16.766,2020-08-18 01:52:59.766
Case001,J,Role 5,2020-08-18 02:16:40.766,2020-08-18 02:23:22.766
Case001,K,Role 5,2020-08-18 02:49:47.766,2020-08-18 02:50:17.766
Case001,L,Role 5,2020-08-18 03:06:30.766,2020-08-18 03:12:42.766
Case001,end,Role 3,2020-08-18 03:12:42.766,2020-08-18 03:17:03.766
Case002,start,start,2020-08-18 03:12:42.766,2020-08-18 03:12:42.766
Case002,A,Role 5,2020-08-18 03:12:42.766,2020-08-18 03:19:00.766
Case002,B,Role 5,2020-08-18 03:27:11.766,2020-08-18 03:31:10.766
Case002,E,Role 5,2020-08-18 03:39:23.766,2020-08-18 03:41:15.766
