caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,end,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,CC,Role 3,2020-08-17 20:25:26.766,2020-08-17 21:12:18.766
Case000,DD,Role 3,2020-08-17 21:12:18.766,2020-08-17 21:24:24.766
Case000,R,Role 2,2020-08-17 21:24:36.766,2020-08-17 22:33:57.766
Case000,S,Role 2,2020-08-17 22:33:57.766,2020-08-17 22:37:14.766
Case000,T,Role 2,2020-08-17 22:37:14.766,2020-08-17 22:41:09.766
Case000,I,Role 5,2020-08-17 22:41:09.766,2020-08-17 22:41:11.766
Case000,J,Role 5,2020-08-17 22:42:07.766,2020-08-17 22:45:57.766
Case000,K,Role 5,2020-08-17 22:49:22.766,2020-08-17 22:49:22.766
Case000,M,Role 5,2020-08-17 22:50:15.766,2020-08-17 22:54:30.766
Case000,U,Role 1,2020-08-17 22:54:30.766,2020-08-17 22:58:32.766
Case000,L,Role 5,2020-08-17 22:58:32.766,2020-08-17 23:34:56.766
Case000,V,Role 1,2020-08-17 23:34:56.766,2020-08-18 00:34:21.766
Case000,X,Role 1,2020-08-18 00:34:21.766,2020-08-18 00:43:13.766
Case000,R,Role 2,2020-08-18 00:43:13.766,2020-08-18 01:13:36.766
Case000,S,Role 2,2020-08-18 01:14:03.766,2020-08-18 01:17:34.766
Case000,T,Role 2,2020-08-18 01:17:34.766,2020-08-18 01:21:30.766
Case000,I,end,2020-08-18 01:21:30.766,2020-08-18 01:22:27.766
Case000,J,Role 5,2020-08-18 01:22:27.766,2020-08-18 01:32:10.766
Case000,K,Role 5,2020-08-18 01:32:10.766,2020-08-18 01:34:05.766
Case000,O,Role 5,2020-08-18 01:34:05.766,2020-08-18 01:39:18.766
Case000,N,Role 3,2020-08-18 01:39:18.766,2020-08-18 01:43:08.766
Case000,M,Role 3,2020-08-18 01:43:08.766,2020-08-18 01:56:33.766
Case000,CC,Role 3,2020-08-18 01:56:33.766,2020-08-18 02:06:44.766
Case000,R,Role 4,2020-08-18 02:06:49.766,2020-08-18 02:32:03.766
