caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,N,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,Y,Role 4,2020-08-17 20:18:47.766,2020-08-17 20:25:20.766
Case000,Z,Role 4,2020-08-17 20:25:20.766,2020-08-17 22:21:06.766
Case000,AA,Role 4,2020-08-17 22:21:06.766,2020-08-17 22:31:15.766
Case000,R,Role 2,2020-08-17 22:31:37.766,2020-08-17 23:28:20.766
Case000,S,Role 2,2020-08-17 23:28:20.766,2020-08-17 23:32:57.766
Case000,T,Role 2,2020-08-17 23:32:57.766,2020-08-17 23:36:55.766
Case000,end,Role 5,2020-08-17 23:36:55.766,2020-08-17 23:37:05.766
Case001,start,start,2020-08-17 23:36:55.766,2020-08-17 23:36:55.766
Case001,A,Role 5,2020-08-17 23:41:00.766,2020-08-17 23:45:55.766
Case001,B,Role 5,2020-08-18 00:13:43.766,2020-08-18 00:16:49.766
Case001,E,Role 5,2020-08-18 00:28:31.766,2020-08-18 00:29:58.766
Case001,F,Role 5,2020-08-18 00:29:58.766,2020-08-18 00:31:16.766
Case001,C,Role 5,2020-08-18 00:31:16.766,2020-08-18 00:34:39.766
Case001,D,Role 5,2020-08-18 00:34:39.766,2020-08-18 00:39:57.766
Case001,H,Role 5,2020-08-18 00:39:57.766,2020-08-18 00:45:36.766
Case001,G,Role 5,2020-08-18 00:45:36.766,2020-08-18 00:48:12.766
Case001,I,Role 5,2020-08-18 02:04:26.766,2020-08-18 02:08:05.766
Case001,J,Role 5,2020-08-18 02:32:20.766,2020-08-18 02:38:56.766
Case001,K,Role 5,2020-08-18 03:05:27.766,2020-08-18 03:05:53.766
Case001,M,Role 5,2020-08-18 03:22:14.766,2020-08-18 03:28:07.766
Case001,Y,Role 4,2020-08-18 03:28:07.766,2020-08-18 03:33:29.766
Case001,Z,Role 4,2020-08-18 03:33:29.766,2020-08-18 04:55:06.766
Case001,AA,Role 4,2020-08-18 04:55:06.766,2020-08-18 05:01:19.766
Case001,R,Role 2,2020-08-18 05:02:13.766,2020-08-18 06:33:58.766
Case001,S,Role 2,2020-08-18 06:34:03.766,2020-08-18 06:37:34.766
