caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,Role 3,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,CC,Role 3,2020-08-17 20:25:23.766,2020-08-17 21:03:52.766
Case000,DD,Role 3,2020-08-17 21:03:52.766,2020-08-17 21:14:55.766
Case000,R,Role 2,2020-08-17 21:15:20.766,2020-08-17 22:02:50.766
Case000,S,Role 2,2020-08-17 22:02:50.766,2020-08-17 22:06:31.766
Case000,T,Role 2,2020-08-17 22:06:31.766,2020-08-17 22:10:15.766
Case000,end,end,2020-08-17 22:10:15.766,2020-08-17 22:10:20.766
Case001,start,start,2020-08-17 22:10:15.766,2020-08-17 22:10:15.766
Case001,A,Role 5,2020-08-17 22:13:43.766,2020-08-17 22:18:42.766
Case001,B,Role 5,2020-08-17 22:44:42.766,2020-08-17 22:47:50.766
Case001,E,Role 5,2020-08-17 23:21:17.766,2020-08-17 23:22:36.766
Case001,F,Role 5,2020-08-17 23:22:39.766,2020-08-17 23:23:49.766
Case001,C,Role 5,2020-08-17 23:23:49.766,2020-08-17 23:26:23.766
Case001,D,Role 5,2020-08-17 23:26:23.766,2020-08-17 23:31:25.766
Case001,H,Role 5,2020-08-17 23:31:25.766,2020-08-17 23:37:12.766
Case001,G,Role 5,2020-08-17 23:37:12.766,2020-08-17 23:39:19.766
Case001,I,Role 5,2020-08-18 01:14:28.766,2020-08-18 01:18:22.766
Case001,J,Role 5,2020-08-18 01:50:04.766,2020-08-18 01:58:34.766
Case001,K,Role 5,2020-08-18 02:32:10.766,2020-08-18 02:33:25.766
Case001,N,Role 5,2020-08-18 02:56:27.766,2020-08-18 03:04:45.766
Case001,L,Role 4,2020-08-18 03:04:45.766,2020-08-18 03:11:52.766
Case001,Z,Role 4,2020-08-18 03:11:52.766,2020-08-18 03:43:31.766
Case001,AA,Role 4,2020-08-18 03:43:31.766,2020-08-18 04:13:54.766
Case001,R,Role 2,2020-08-18 04:14:40.766,2020-08-18 05:29:53.766
Case001,S,Role 2,2020-08-18 05:30:15.766,2020-08-18 05:39:02.766
