caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,M,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,U,Role 1,2020-08-17 20:18:40.766,2020-08-17 20:26:00.766
Case000,L,Role 5,2020-08-17 20:26:00.766,2020-08-17 21:18:50.766
Case000,V,Role 1,2020-08-17 21:18:50.766,2020-08-17 22:21:36.766
Case000,X,Role 1,2020-08-17 22:21:36.766,2020-08-17 22:25:48.766
Case000,R,Role 2,2020-08-17 22:25:48.766,2020-08-17 22:58:59.766
Case000,S,Role 2,2020-08-17 22:58:59.766,2020-08-17 23:08:15.766
Case000,T,Role 2,2020-08-17 23:08:15.766,2020-08-17 23:11:12.766
Case000,I,end,2020-08-17 23:11:12.766,2020-08-17 23:12:37.766
Case000,J,Role 5,2020-08-17 23:12:54.766,2020-08-17 23:22:29.766
Case000,K,Role 5,2020-08-17 23:23:35.766,2020-08-17 23:25:58.766
Case000,L,Role 5,2020-08-17 23:25:58.766,2020-08-17 23:31:08.766
Case000,end,Role 5,2020-08-17 23:31:08.766,2020-08-17 23:36:11.766
Case001,start,start,2020-08-17 23:31:08.766,2020-08-17 23:31:08.766
Case001,A,Role 5,2020-08-17 23:35:10.766,2020-08-17 23:40:06.766
Case001,B,Role 5,2020-08-18 00:07:46.766,2020-08-18 00:10:52.766
Case001,E,Role 5,2020-08-18 00:22:29.766,2020-08-18 00:23:56.766
Case001,F,Role 5,2020-08-18 00:23:56.766,2020-08-18 00:25:14.766
Case001,C,Role 5,2020-08-18 00:25:14.766,2020-08-18 00:28:37.766
Case001,D,Role 5,2020-08-18 00:28:37.766,2020-08-18 00:33:55.766
Case001,H,Role 5,2020-08-18 00:33:55.766,2020-08-18 00:39:34.766
Case001,G,Role 5,2020-08-18 00:39:34.766,2020-08-18 00:42:10.766
Case001,I,Role 5,2020-08-18 01:58:16.766,2020-08-18 02:01:55.766
Case001,J,Role 5,2020-08-18 02:26:03.766,2020-08-18 02:32:39.766
Case001,K,Role 5,2020-08-18 02:59:01.766,2020-08-18 02:59:26.766
Case001,M,Role 5,2020-08-18 03:15:39.766,2020-08-18 03:21:32.766
