caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,O,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,BB,end,2020-08-17 20:19:38.766,2020-08-17 20:25:16.766
Case000,CC,Role 3,2020-08-17 20:25:26.766,2020-08-17 21:12:18.766
Case000,DD,Role 3,2020-08-17 21:12:18.766,2020-08-17 21:24:24.766
Case000,R,Role 2,2020-08-17 21:24:36.766,2020-08-17 22:33:57.766
Case000,S,Role 2,2020-08-17 22:33:57.766,2020-08-17 22:37:14.766
Case000,T,Role 2,2020-08-17 22:37:14.766,2020-08-17 22:41:09.766
Case000,end,Role 5,2020-08-17 22:41:09.766,2020-08-17 22:41:11.766
Case001,start,start,2020-08-17 22:41:09.766,2020-08-17 22:41:09.766
Case001,A,Role 5,2020-08-17 22:44:50.766,2020-08-17 22:49:48.766
Case001,B,Role 5,2020-08-17 23:16:26.766,2020-08-17 23:19:33.766
Case001,E,Role 5,2020-08-17 23:53:28.766,2020-08-17 23:54:47.766
Case001,F,Role 5,2020-08-17 23:54:51.766,2020-08-17 23:56:01.766
Case001,C,Role 5,2020-08-17 23:56:01.766,2020-08-17 23:58:36.766
Case001,D,Role 5,2020-08-17 23:58:36.766,2020-08-18 00:03:39.766
Case001,H,Role 5,2020-08-18 00:03:39.766,2020-08-18 00:09:25.766
Case001,G,Role 5,2020-08-18 00:09:25.766,2020-08-18 00:11:33.766
Case001,I,Role 5,2020-08-18 01:33:47.766,2020-08-18 01:37:49.766
Case001,J,Role 5,2020-08-18 02:02:55.766,2020-08-18 02:10:19.766
Case001,K,Role 5,2020-08-18 02:36:33.766,2020-08-18 02:37:37.766
Case001,L,Role 5,2020-08-18 02:52:05.766,2020-08-18 02:59:41.766
Case001,end,Role 3,2020-08-18 02:59:41.766,2020-08-18 03:05:10.766
Case002,start,start,2020-08-18 02:59:41.766,2020-08-18 02:59:41.766
Case002,A,Role 5,2020-08-18 02:59:41.766,2020-08-18 03:05:59.766
Case002,B,Role 5,2020-08-18 03:14:04.766,2020-08-18 03:18:03.766
Case002,E,Role 5,2020-08-18 03:26:12.766,2020-08-18 03:28:05.766
