caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2020-08-17 14:00:26.766,2020-08-17 14:00:26.766
Case000,A,Role 5,2020-08-17 14:01:05.766,2020-08-17 14:06:32.766
Case000,B,Role 5,2020-08-17 14:23:34.766,2020-08-17 14:27:06.766
Case000,E,Role 5,2020-08-17 14:54:21.766,2020-08-17 14:55:49.766
Case000,F,Role 5,2020-08-17 14:55:49.766,2020-08-17 14:56:57.766
Case000,C,Role 5,2020-08-17 14:56:57.766,2020-08-17 14:59:19.766
Case000,D,Role 5,2020-08-17 14:59:19.766,2020-08-17 15:04:07.766
Case000,H,Role 5,2020-08-17 15:04:07.766,2020-08-17 15:10:26.766
Case000,G,Role 5,2020-08-17 15:10:26.766,2020-08-17 15:13:03.766
Case000,I,Role 5,2020-08-17 16:44:45.766,2020-08-17 16:47:49.766
Case000,J,Role 5,2020-08-17 17:43:20.766,2020-08-17 17:51:28.766
Case000,K,Role 5,2020-08-17 19:06:04.766,2020-08-17 19:06:58.766
Case000,M,Role 5,2020-08-17 20:10:56.766,2020-08-17 20:18:40.766
Case000,U,Role 4,2020-08-17 20:18:40.766,2020-08-17 20:26:00.766
Case000,L,Role 1,2020-08-17 20:26:00.766,2020-08-17 21:31:14.766
Case000,V,Role 1,2020-08-17 21:31:14.766,2020-08-17 22:11:22.766
Case000,X,Role 1,2020-08-17 22:11:30.766,2020-08-17 22:26:54.766
Case000,R,Role 2,2020-08-17 22:27:02.766,2020-08-17 23:04:03.766
Case000,S,Role 2,2020-08-17 23:04:03.766,2020-08-17 23:11:10.766
Case000,T,Role 2,2020-08-17 23:11:10.766,2020-08-17 23:14:05.766
Case000,end,Role 5,2020-08-17 23:14:05.766,2020-08-17 23:14:22.766
Case001,start,start,2020-08-17 23:14:05.766,2020-08-17 23:14:05.766
Case001,A,Role 5,2020-08-17 23:18:00.766,2020-08-17 23:22:56.766
Case001,B,Role 5,2020-08-17 23:50:15.766,2020-08-17 23:53:21.766
Case001,E,Role 5,2020-08-18 00:27:47.766,2020-08-18 00:29:06.766
Case001,F,Role 5,2020-08-18 00:29:06.766,2020-08-18 00:30:18.766
Case001,C,Role 5,2020-08-18 00:30:18.766,2020-08-18 00:33:11.766
Case001,D,Role 5,2020-08-18 00:33:11.766,2020-08-18 00:38:45.766
Case001,H,Role 5,2020-08-18 00:38:45.766,2020-08-18 00:44:43.766
Case001,G,Role 5,2020-08-18 00:44:43.766,2020-08-18 00:46:56.766
Case001,I,Role 5,2020-08-18 02:07:27.766,2020-08-18 02:11:12.766
Case001,J,Role 5,2020-08-18 02:35:08.766,2020-08-18 02:41:50.766
Case001,K,Role 5,2020-08-18 03:08:37.766,2020-08-18 03:09:07.766
Case001,O,Role 5,2020-08-18 03:25:40.766,2020-08-18 03:31:53.766
Case001,BB,Role 3,2020-08-18 03:31:53.766,2020-08-18 03:36:08.766
Case001,CC,Role 3,2020-08-18 03:36:08.766,2020-08-18 04:03:55.766
Case001,DD,Role 3,2020-08-18 04:03:55.766,2020-08-18 04:14:48.766
Case001,R,Role 2,2020-08-18 04:15:19.766,2020-08-18 05:12:18.766
