caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,Traer informacion estudiante - banner,2016-05-18 22:54:17,2016-05-18 22:54:36,Role 1,43,1.0,0
2,Traer informacion estudiante - banner,2016-05-18 23:28:02,2016-05-18 23:28:21,Role 1,44,1.0,0
3,Traer informacion estudiante - banner,2016-05-19 00:23:52,2016-05-19 00:24:22,Role 1,45,1.0,0
1,Radicar Solicitud Homologacion,2016-05-19 00:34:01,2016-05-19 00:37:01,Role 1,43,1.1023185483870968,0
2,Radicar Solicitud Homologacion,2016-05-19 01:05:20,2016-05-19 01:08:20,Role 1,44,1.1023185483870968,0
4,Traer informacion estudiante - banner,2016-05-19 01:15:49,2016-05-19 01:16:18,Role 1,46,1.0,0
5,Traer informacion estudiante - banner,2016-05-19 03:27:35,2016-05-19 03:28:02,Role 1,47,1.0,0
6,Traer informacion estudiante - banner,2016-05-19 04:57:45,2016-05-19 04:58:11,Role 1,48,1.0,0
1,Cancelar Solicitud,2016-05-19 07:03:27,2016-05-19 07:04:03,Role 2,45,1.2653729838709677,0
2,Cancelar Solicitud,2016-05-19 07:30:10,2016-05-19 07:30:44,Role 2,45,1.2653729838709677,0
7,Traer informacion estudiante - banner,2016-05-19 10:49:24,2016-05-19 10:49:47,Role 1,49,1.0,0
8,Traer informacion estudiante - banner,2016-05-19 12:51:31,2016-05-19 12:51:53,Role 1,50,1.0,0
3,Radicar Solicitud Homologacion,2016-05-19 14:17:26,2016-05-19 14:22:18,Role 1,45,1.1023185483870968,0
4,Radicar Solicitud Homologacion,2016-05-19 14:50:00,2016-05-19 14:54:49,Role 1,46,1.1023185483870968,0
9,Traer informacion estudiante - banner,2016-05-19 15:07:24,2016-05-19 15:07:46,Role 1,51,1.0,0
10,Traer informacion estudiante - banner,2016-05-19 16:44:32,2016-05-19 16:44:55,Role 1,52,1.0,0
5,Radicar Solicitud Homologacion,2016-05-19 16:42:41,2016-05-19 16:47:16,Role 1,47,1.1023185483870968,0
11,Traer informacion estudiante - banner,2016-05-19 17:02:22,2016-05-19 17:02:45,Role 1,53,1.0,0
6,Radicar Solicitud Homologacion,2016-05-19 17:54:05,2016-05-19 17:58:33,Role 1,48,1.1023185483870968,0
12,Traer informacion estudiante - banner,2016-05-19 18:37:12,2016-05-19 18:37:35,Role 1,54,1.0,0
13,Traer informacion estudiante - banner,2016-05-19 19:05:06,2016-05-19 19:05:29,Role 1,55,1.0,0
14,Traer informacion estudiante - banner,2016-05-19 20:01:27,2016-05-19 20:01:50,Role 1,56,1.0,0
15,Traer informacion estudiante - banner,2016-05-19 21:37:44,2016-05-19 21:38:08,Role 1,57,1.0,0
16,Traer informacion estudiante - banner,2016-05-19 23:17:27,2016-05-19 23:17:51,Role 1,58,1.0,0
7,Radicar Solicitud Homologacion,2016-05-19 23:27:15,2016-05-19 23:31:13,Role 1,49,1.1023185483870968,0
17,Traer informacion estudiante - banner,2016-05-20 00:49:15,2016-05-20 00:50:16,Role 1,59,1.0,0
8,Radicar Solicitud Homologacion,2016-05-20 01:11:12,2016-05-20 01:16:59,Role 1,50,1.1023185483870968,0
18,Traer informacion estudiante - banner,2016-05-20 02:02:44,2016-05-20 02:03:44,Role 1,60,1.0,0
17,Radicar Solicitud Homologacion,2016-05-20 02:54:54,2016-05-20 03:03:21,Role 1,59,1.1023185483870968,0
19,Traer informacion estudiante - banner,2016-05-20 03:03:51,2016-05-20 03:04:50,Role 1,61,1.0,0
9,Radicar Solicitud Homologacion,2016-05-20 03:09:15,2016-05-20 03:14:45,Role 1,51,1.1023185483870968,0
18,Radicar Solicitud Homologacion,2016-05-20 04:04:31,2016-05-20 04:12:45,Role 1,60,1.1023185483870968,0
20,Traer informacion estudiante - banner,2016-05-20 04:31:15,2016-05-20 04:32:12,Role 1,62,1.0,0
11,Radicar Solicitud Homologacion,2016-05-20 04:29:25,2016-05-20 04:34:44,Role 1,53,1.1023185483870968,0
10,Radicar Solicitud Homologacion,2016-05-20 04:33:48,2016-05-20 04:38:14,Role 1,52,2.102318548387097,0
19,Radicar Solicitud Homologacion,2016-05-20 05:01:51,2016-05-20 05:09:56,Role 1,61,1.1023185483870968,0
21,Traer informacion estudiante - banner,2016-05-20 05:25:06,2016-05-20 05:26:02,Role 1,63,1.0,0
12,Radicar Solicitud Homologacion,2016-05-20 05:47:17,2016-05-20 05:52:28,Role 1,54,1.1023185483870968,0
13,Radicar Solicitud Homologacion,2016-05-20 05:58:30,2016-05-20 06:03:41,Role 1,55,1.1023185483870968,0
20,Radicar Solicitud Homologacion,2016-05-20 06:26:57,2016-05-20 06:34:46,Role 1,62,1.1023185483870968,0
22,Traer informacion estudiante - banner,2016-05-20 06:40:11,2016-05-20 06:41:07,Role 1,64,1.0,0
14,Radicar Solicitud Homologacion,2016-05-20 06:38:27,2016-05-20 06:43:34,Role 1,56,1.1023185483870968,0
23,Traer informacion estudiante - banner,2016-05-20 07:18:54,2016-05-20 07:19:49,Role 1,65,1.0,0
21,Radicar Solicitud Homologacion,2016-05-20 07:15:47,2016-05-20 07:23:31,Role 1,63,1.1023185483870968,0
15,Radicar Solicitud Homologacion,2016-05-20 07:58:38,2016-05-20 08:03:37,Role 1,57,1.1023185483870968,0
22,Radicar Solicitud Homologacion,2016-05-20 08:28:42,2016-05-20 08:36:13,Role 1,64,1.1023185483870968,0
23,Radicar Solicitud Homologacion,2016-05-20 09:03:56,2016-05-20 09:11:22,Role 1,65,1.1023185483870968,0
16,Radicar Solicitud Homologacion,2016-05-20 09:22:31,2016-05-20 09:27:19,Role 1,58,1.1023185483870968,0
18,Validar solicitud,2016-05-20 10:58:34,2016-05-20 11:11:45,Role 2,61,1.2416834677419355,0
19,Validar solicitud,2016-05-20 11:50:55,2016-05-20 12:03:37,Role 2,62,1.2416834677419355,0
8,Validar solicitud,2016-05-20 12:24:38,2016-05-20 12:39:25,Role 2,59,1.2416834677419355,0
24,Traer informacion estudiante - banner,2016-05-20 14:01:14,2016-05-20 14:02:02,Role 1,66,1.0,0
11,Validar solicitud,2016-05-20 14:33:57,2016-05-20 14:47:07,Role 2,62,1.2416834677419355,0
10,Validar solicitud,2016-05-20 14:59:11,2016-05-20 15:09:39,Role 2,62,1.2416834677419355,0
25,Traer informacion estudiante - banner,2016-05-20 15:13:29,2016-05-20 15:14:17,Role 1,67,1.0,0
24,Radicar Solicitud Homologacion,2016-05-20 15:41:26,2016-05-20 15:47:38,Role 1,66,1.1023185483870968,0
23,Validar solicitud,2016-05-20 15:44:37,2016-05-20 15:55:27,Role 2,65,1.2416834677419355,0
3,Validar solicitud,2016-05-20 16:25:28,2016-05-20 16:39:44,Role 2,50,2.2416834677419355,0
4,Validar solicitud,2016-05-20 16:25:21,2016-05-20 16:40:17,Role 2,50,1.2416834677419355,0
25,Radicar Solicitud Homologacion,2016-05-20 16:50:24,2016-05-20 16:56:26,Role 1,67,1.1023185483870968,0
5,Validar solicitud,2016-05-20 17:17:42,2016-05-20 17:31:57,Role 2,52,1.2416834677419355,0
9,Cancelar Solicitud,2016-05-20 17:48:11,2016-05-20 17:48:44,Role 2,61,1.2653729838709677,0
