caseid,timestamp
Case1,2019-05-14 09:40:50
Case2,2019-05-14 09:43:36
Case3,2019-05-14 09:45:33
Case4,2019-05-14 09:50:48
Case5,2019-05-14 09:52:43
Case6,2019-05-14 09:57:45
Case7,2019-05-14 10:02:23
Case8,2019-05-14 10:07:11
Case9,2019-05-14 10:08:55
Case10,2019-05-14 10:10:01
Case11,2019-05-14 10:15:15
Case12,2019-05-14 10:16:05
Case13,2019-05-14 10:19:30
Case14,2019-05-14 10:20:57
Case15,2019-05-14 10:33:43
Case16,2019-05-14 10:35:21
Case17,2019-05-14 10:45:32
Case18,2019-05-14 10:48:47
Case19,2019-05-14 10:48:48
Case20,2019-05-14 10:51:33
Case21,2019-05-14 10:51:53
Case22,2019-05-14 11:02:17
Case23,2019-05-14 11:04:10
Case24,2019-05-14 11:11:04
Case25,2019-05-14 11:13:18
Case26,2019-05-14 11:13:37
Case27,2019-05-14 11:17:00
Case28,2019-05-14 11:18:47
Case29,2019-05-14 11:22:03
Case30,2019-05-14 11:23:28
Case31,2019-05-14 11:23:56
Case32,2019-05-14 11:25:09
Case33,2019-05-14 11:27:16
Case34,2019-05-14 11:29:12
Case35,2019-05-14 11:31:58
Case36,2019-05-14 11:43:09
Case37,2019-05-14 11:46:36
Case38,2019-05-14 11:48:15
Case39,2019-05-14 11:51:16
Case40,2019-05-14 11:52:43
Case41,2019-05-14 11:53:27
Case42,2019-05-14 11:53:41
Case43,2019-05-14 11:57:01
Case44,2019-05-14 12:03:55
Case45,2019-05-14 12:04:22
Case46,2019-05-14 12:05:25
Case47,2019-05-14 12:07:09
Case48,2019-05-14 12:10:00
Case49,2019-05-14 12:12:47
Case50,2019-05-14 12:18:41
Case51,2019-05-14 12:20:59
Case52,2019-05-14 12:21:14
Case53,2019-05-14 12:31:32
Case54,2019-05-14 12:41:06
Case55,2019-05-14 12:53:17
Case56,2019-05-14 12:54:06
Case57,2019-05-14 12:54:22
Case58,2019-05-14 12:54:50
