caseid,timestamp
Case1,2019-05-14 09:32:46
Case2,2019-05-14 09:34:50
Case3,2019-05-14 09:41:54
Case4,2019-05-14 09:42:22
Case5,2019-05-14 09:44:07
Case6,2019-05-14 09:46:52
Case7,2019-05-14 09:47:10
Case8,2019-05-14 09:49:41
Case9,2019-05-14 09:51:56
Case10,2019-05-14 10:01:21
Case11,2019-05-14 10:12:34
Case12,2019-05-14 10:19:26
Case13,2019-05-14 10:22:24
Case14,2019-05-14 10:25:38
Case15,2019-05-14 10:26:22
Case16,2019-05-14 10:27:51
Case17,2019-05-14 10:41:16
Case18,2019-05-14 10:42:24
Case19,2019-05-14 10:49:08
Case20,2019-05-14 10:50:26
Case21,2019-05-14 10:52:27
Case22,2019-05-14 10:53:00
Case23,2019-05-14 10:54:43
Case24,2019-05-14 11:01:54
Case25,2019-05-14 11:08:05
Case26,2019-05-14 11:11:08
Case27,2019-05-14 11:13:41
Case28,2019-05-14 11:24:17
Case29,2019-05-14 11:27:52
Case30,2019-05-14 11:30:07
Case31,2019-05-14 11:33:15
Case32,2019-05-14 11:37:37
Case33,2019-05-14 11:38:49
Case34,2019-05-14 11:40:07
Case35,2019-05-14 11:44:50
Case36,2019-05-14 11:44:56
Case37,2019-05-14 11:45:24
Case38,2019-05-14 11:45:50
Case39,2019-05-14 11:47:25
Case40,2019-05-14 11:53:07
Case41,2019-05-14 11:58:42
Case42,2019-05-14 11:59:11
Case43,2019-05-14 11:59:36
Case44,2019-05-14 12:00:36
Case45,2019-05-14 12:14:23
Case46,2019-05-14 12:20:18
Case47,2019-05-14 12:20:32
Case48,2019-05-14 12:29:53
Case49,2019-05-14 12:34:43
Case50,2019-05-14 12:36:03
Case51,2019-05-14 12:36:07
Case52,2019-05-14 12:36:19
Case53,2019-05-14 12:38:52
Case54,2019-05-14 12:43:07
Case55,2019-05-14 12:48:49
Case56,2019-05-14 12:50:26
Case57,2019-05-14 12:52:11
Case58,2019-05-14 12:53:20
Case59,2019-05-14 12:58:02
Case60,2019-05-14 12:59:22
Case61,2019-05-14 13:11:37
Case62,2019-05-14 13:12:38
Case63,2019-05-14 13:19:20
Case64,2019-05-14 13:21:03
Case65,2019-05-14 13:23:25
Case66,2019-05-14 13:36:44
Case67,2019-05-14 13:38:43
Case68,2019-05-14 13:40:23
Case69,2019-05-14 13:42:44
Case70,2019-05-14 13:47:32
Case71,2019-05-14 13:47:55
Case72,2019-05-14 13:59:57
Case73,2019-05-14 14:01:33
Case74,2019-05-14 14:10:09
Case75,2019-05-14 14:19:16
Case76,2019-05-14 14:21:40
Case77,2019-05-14 14:22:32
Case78,2019-05-14 14:24:05
Case79,2019-05-14 14:24:47
Case80,2019-05-14 14:27:05
Case81,2019-05-14 14:29:11
Case82,2019-05-14 14:35:05
Case83,2019-05-14 14:39:44
Case84,2019-05-14 14:54:11
Case85,2019-05-14 15:01:49
Case86,2019-05-14 15:02:48
Case87,2019-05-14 15:06:43
Case88,2019-05-14 15:09:32
Case89,2019-05-14 15:12:22
Case90,2019-05-14 15:13:32
Case91,2019-05-14 15:16:05
Case92,2019-05-14 15:17:07
Case93,2019-05-14 15:18:41
Case94,2019-05-14 15:24:25
Case95,2019-05-14 15:25:32
Case96,2019-05-14 15:33:30
Case97,2019-05-14 15:39:11
Case98,2019-05-14 15:39:29
Case99,2019-05-14 15:43:18
Case100,2019-05-14 15:43:50
Case101,2019-05-14 15:45:57
Case102,2019-05-14 15:46:41
Case103,2019-05-14 15:49:51
Case104,2019-05-14 15:57:15
Case105,2019-05-14 16:00:37
Case106,2019-05-14 16:04:01
Case107,2019-05-14 16:18:33
Case108,2019-05-14 16:18:51
Case109,2019-05-14 16:19:03
Case110,2019-05-14 16:19:11
Case111,2019-05-14 16:24:12
Case112,2019-05-14 16:28:14
Case113,2019-05-14 16:32:42
Case114,2019-05-14 16:33:19
Case115,2019-05-14 16:34:49
Case116,2019-05-14 16:36:07
Case117,2019-05-14 16:42:43
Case118,2019-05-14 16:46:05
Case119,2019-05-14 16:48:55
Case120,2019-05-14 16:50:46
Case121,2019-05-14 16:51:12
Case122,2019-05-14 17:01:53
Case123,2019-05-14 17:03:08
Case124,2019-05-14 17:03:45
Case125,2019-05-14 17:05:14
Case126,2019-05-14 17:21:18
Case127,2019-05-14 17:24:13
Case128,2019-05-14 17:33:51
Case129,2019-05-14 17:35:38
Case130,2019-05-14 17:42:50
Case131,2019-05-14 17:44:06
Case132,2019-05-14 17:52:40
Case133,2019-05-14 17:53:03
Case134,2019-05-14 17:53:36
Case135,2019-05-14 17:55:41
Case136,2019-05-14 18:00:43
Case137,2019-05-14 18:01:26
Case138,2019-05-14 18:05:35
Case139,2019-05-14 18:13:28
Case140,2019-05-14 18:15:35
Case141,2019-05-14 18:17:20
Case142,2019-05-14 18:17:40
Case143,2019-05-14 18:24:13
Case144,2019-05-14 18:24:29
Case145,2019-05-14 18:29:19
Case146,2019-05-14 18:31:28
Case147,2019-05-14 18:33:54
Case148,2019-05-14 18:36:52
Case149,2019-05-14 18:38:33
Case150,2019-05-14 18:44:19
Case151,2019-05-14 18:47:50
Case152,2019-05-14 18:47:54
Case153,2019-05-14 18:55:25
Case154,2019-05-14 18:58:18
Case155,2019-05-14 19:06:46
Case156,2019-05-14 19:12:39
Case157,2019-05-14 19:14:02
Case158,2019-05-14 19:24:39
Case159,2019-05-14 19:24:48
Case160,2019-05-14 19:32:24
Case161,2019-05-14 19:32:57
Case162,2019-05-14 19:35:22
Case163,2019-05-14 19:35:24
Case164,2019-05-14 20:02:12
Case165,2019-05-14 20:06:57
Case166,2019-05-14 20:09:33
Case167,2019-05-14 20:18:14
Case168,2019-05-14 20:20:34
Case169,2019-05-14 20:23:51
Case170,2019-05-14 20:24:26
Case171,2019-05-14 20:25:33
Case172,2019-05-14 20:40:02
Case173,2019-05-14 20:41:55
Case174,2019-05-14 20:54:39
Case175,2019-05-14 21:00:50
Case176,2019-05-14 21:20:27
Case177,2019-05-14 21:49:11
Case178,2019-05-14 22:00:25
Case179,2019-05-14 22:12:58
Case180,2019-05-14 22:26:25
Case181,2019-05-15 00:38:55
Case182,2019-05-15 00:51:49
Case183,2019-05-15 00:54:35
Case184,2019-05-15 00:56:50
Case185,2019-05-15 01:20:53
Case186,2019-05-15 02:16:23
Case187,2019-05-15 03:12:22
Case188,2019-05-15 06:35:19
Case189,2019-05-15 07:02:34
Case190,2019-05-15 07:06:06
Case191,2019-05-15 07:07:02
Case192,2019-05-15 07:08:15
Case193,2019-05-15 07:27:25
Case194,2019-05-15 07:27:46
Case195,2019-05-15 07:31:16
Case196,2019-05-15 07:34:13
Case197,2019-05-15 07:44:10
Case198,2019-05-15 07:48:06
Case199,2019-05-15 07:49:13
Case200,2019-05-15 07:52:39
Case201,2019-05-15 08:02:34
Case202,2019-05-15 08:10:14
Case203,2019-05-15 08:12:07
Case204,2019-05-15 08:17:04
Case205,2019-05-15 08:22:17
Case206,2019-05-15 08:30:32
Case207,2019-05-15 08:35:38
Case208,2019-05-15 08:37:37
Case209,2019-05-15 08:46:39
Case210,2019-05-15 08:48:53
Case211,2019-05-15 08:55:32
Case212,2019-05-15 08:57:42
Case213,2019-05-15 08:58:08
Case214,2019-05-15 08:58:10
Case215,2019-05-15 08:59:41
Case216,2019-05-15 09:02:32
Case217,2019-05-15 09:03:00
Case218,2019-05-15 09:15:11
Case219,2019-05-15 09:29:20
Case220,2019-05-15 09:31:45
Case221,2019-05-15 09:32:07
Case222,2019-05-15 09:33:36
Case223,2019-05-15 09:34:06
Case224,2019-05-15 09:34:36
Case225,2019-05-15 09:37:20
Case226,2019-05-15 09:38:12
Case227,2019-05-15 09:40:28
Case228,2019-05-15 09:42:25
Case229,2019-05-15 09:55:50
Case230,2019-05-15 10:01:24
Case231,2019-05-15 10:05:08
Case232,2019-05-15 10:09:42
Case233,2019-05-15 10:13:14
Case234,2019-05-15 10:14:47
Case235,2019-05-15 10:15:25
Case236,2019-05-15 10:16:41
Case237,2019-05-15 10:17:15
Case238,2019-05-15 10:24:47
Case239,2019-05-15 10:27:58
Case240,2019-05-15 10:29:30
Case241,2019-05-15 10:34:57
Case242,2019-05-15 10:36:04
Case243,2019-05-15 10:36:21
Case244,2019-05-15 10:39:31
Case245,2019-05-15 10:41:48
Case246,2019-05-15 10:47:47
Case247,2019-05-15 10:50:43
Case248,2019-05-15 10:57:28
Case249,2019-05-15 11:03:08
Case250,2019-05-15 11:04:36
Case251,2019-05-15 11:12:06
Case252,2019-05-15 11:13:57
Case253,2019-05-15 11:18:33
Case254,2019-05-15 11:22:50
Case255,2019-05-15 11:24:39
Case256,2019-05-15 11:25:15
Case257,2019-05-15 11:29:41
Case258,2019-05-15 11:30:53
Case259,2019-05-15 11:34:56
Case260,2019-05-15 11:37:17
Case261,2019-05-15 11:42:33
Case262,2019-05-15 11:46:17
Case263,2019-05-15 11:48:06
Case264,2019-05-15 11:49:47
Case265,2019-05-15 11:52:52
Case266,2019-05-15 11:55:06
Case267,2019-05-15 11:55:40
Case268,2019-05-15 12:01:54
Case269,2019-05-15 12:02:36
Case270,2019-05-15 12:05:09
Case271,2019-05-15 12:08:18
Case272,2019-05-15 12:13:10
Case273,2019-05-15 12:22:22
Case274,2019-05-15 12:27:46
Case275,2019-05-15 12:30:22
Case276,2019-05-15 12:31:10
Case277,2019-05-15 12:38:36
Case278,2019-05-15 12:44:03
Case279,2019-05-15 12:44:10
Case280,2019-05-15 12:49:28
Case281,2019-05-15 12:57:27
Case282,2019-05-15 13:03:57
Case283,2019-05-15 13:04:42
Case284,2019-05-15 13:14:48
Case285,2019-05-15 13:16:59
Case286,2019-05-15 13:17:01
Case287,2019-05-15 13:18:03
Case288,2019-05-15 13:20:25
Case289,2019-05-15 13:23:51
Case290,2019-05-15 13:24:27
Case291,2019-05-15 13:32:42
Case292,2019-05-15 13:35:27
Case293,2019-05-15 13:36:28
Case294,2019-05-15 13:46:30
Case295,2019-05-15 13:46:35
Case296,2019-05-15 13:47:32
Case297,2019-05-15 13:52:04
Case298,2019-05-15 13:52:20
Case299,2019-05-15 13:52:21
Case300,2019-05-15 13:54:43
Case301,2019-05-15 13:59:10
Case302,2019-05-15 14:01:16
Case303,2019-05-15 14:07:53
Case304,2019-05-15 14:10:21
Case305,2019-05-15 14:10:55
Case306,2019-05-15 14:15:01
Case307,2019-05-15 14:16:23
Case308,2019-05-15 14:17:06
Case309,2019-05-15 14:24:41
Case310,2019-05-15 14:26:38
Case311,2019-05-15 14:27:20
Case312,2019-05-15 14:28:18
Case313,2019-05-15 14:37:31
Case314,2019-05-15 14:52:58
Case315,2019-05-15 15:01:24
Case316,2019-05-15 15:03:40
