caseid,timestamp
Case1,2019-05-14 09:35:38
Case2,2019-05-14 09:36:02
Case3,2019-05-14 09:37:00
Case4,2019-05-14 09:42:13
Case5,2019-05-14 09:44:17
Case6,2019-05-14 09:46:57
Case7,2019-05-14 09:55:30
Case8,2019-05-14 09:55:36
Case9,2019-05-14 09:59:19
Case10,2019-05-14 10:09:32
Case11,2019-05-14 10:11:24
Case12,2019-05-14 10:12:16
Case13,2019-05-14 10:12:35
Case14,2019-05-14 10:13:44
Case15,2019-05-14 10:14:49
Case16,2019-05-14 10:16:51
Case17,2019-05-14 10:17:42
Case18,2019-05-14 10:18:44
Case19,2019-05-14 10:21:16
Case20,2019-05-14 10:25:24
Case21,2019-05-14 10:26:35
Case22,2019-05-14 10:30:29
Case23,2019-05-14 10:34:37
Case24,2019-05-14 10:42:02
Case25,2019-05-14 10:45:28
Case26,2019-05-14 10:47:15
Case27,2019-05-14 10:47:26
Case28,2019-05-14 10:51:57
Case29,2019-05-14 10:55:31
Case30,2019-05-14 10:56:26
Case31,2019-05-14 10:57:09
Case32,2019-05-14 10:58:24
Case33,2019-05-14 11:01:07
Case34,2019-05-14 11:03:10
Case35,2019-05-14 11:07:47
Case36,2019-05-14 11:12:30
Case37,2019-05-14 11:14:10
Case38,2019-05-14 11:14:27
Case39,2019-05-14 11:17:20
Case40,2019-05-14 11:23:04
Case41,2019-05-14 11:24:05
Case42,2019-05-14 11:30:26
Case43,2019-05-14 11:34:08
Case44,2019-05-14 11:36:35
Case45,2019-05-14 11:46:20
Case46,2019-05-14 11:48:25
Case47,2019-05-14 11:52:28
Case48,2019-05-14 11:59:02
Case49,2019-05-14 11:59:35
Case50,2019-05-14 12:00:19
Case51,2019-05-14 12:00:52
Case52,2019-05-14 12:03:14
Case53,2019-05-14 12:06:27
Case54,2019-05-14 12:07:03
Case55,2019-05-14 12:07:15
Case56,2019-05-14 12:09:15
Case57,2019-05-14 12:10:43
Case58,2019-05-14 12:14:51
Case59,2019-05-14 12:15:00
Case60,2019-05-14 12:20:33
Case61,2019-05-14 12:22:04
Case62,2019-05-14 12:23:17
Case63,2019-05-14 12:27:09
Case64,2019-05-14 12:33:36
Case65,2019-05-14 12:42:23
Case66,2019-05-14 12:47:35
Case67,2019-05-14 12:49:24
Case68,2019-05-14 12:52:13
Case69,2019-05-14 12:59:32
Case70,2019-05-14 13:03:07
Case71,2019-05-14 13:07:26
Case72,2019-05-14 13:09:48
Case73,2019-05-14 13:14:11
Case74,2019-05-14 13:15:16
Case75,2019-05-14 13:16:53
Case76,2019-05-14 13:19:26
Case77,2019-05-14 13:25:42
Case78,2019-05-14 13:26:28
Case79,2019-05-14 13:28:07
Case80,2019-05-14 13:35:13
Case81,2019-05-14 13:36:02
Case82,2019-05-14 13:37:14
Case83,2019-05-14 13:39:39
Case84,2019-05-14 13:43:07
Case85,2019-05-14 13:44:24
Case86,2019-05-14 13:49:29
Case87,2019-05-14 13:58:03
Case88,2019-05-14 13:59:33
Case89,2019-05-14 14:01:42
Case90,2019-05-14 14:06:16
Case91,2019-05-14 14:06:33
Case92,2019-05-14 14:06:44
Case93,2019-05-14 14:09:14
Case94,2019-05-14 14:10:09
Case95,2019-05-14 14:26:26
Case96,2019-05-14 14:27:13
Case97,2019-05-14 14:28:45
Case98,2019-05-14 14:42:29
Case99,2019-05-14 14:47:48
Case100,2019-05-14 14:49:08
Case101,2019-05-14 14:56:10
Case102,2019-05-14 14:57:55
Case103,2019-05-14 14:59:14
Case104,2019-05-14 15:00:22
Case105,2019-05-14 15:04:57
Case106,2019-05-14 15:16:17
Case107,2019-05-14 15:17:13
Case108,2019-05-14 15:27:21
Case109,2019-05-14 15:29:29
Case110,2019-05-14 15:30:40
Case111,2019-05-14 15:32:23
Case112,2019-05-14 15:33:48
Case113,2019-05-14 15:34:36
Case114,2019-05-14 15:35:05
Case115,2019-05-14 15:43:08
Case116,2019-05-14 15:45:49
Case117,2019-05-14 15:47:13
Case118,2019-05-14 16:02:40
Case119,2019-05-14 16:06:08
Case120,2019-05-14 16:08:36
Case121,2019-05-14 16:09:33
Case122,2019-05-14 16:22:47
Case123,2019-05-14 16:25:22
Case124,2019-05-14 16:26:52
Case125,2019-05-14 16:28:46
Case126,2019-05-14 16:29:23
Case127,2019-05-14 16:38:29
Case128,2019-05-14 16:40:38
Case129,2019-05-14 16:43:06
Case130,2019-05-14 16:43:11
Case131,2019-05-14 16:43:44
Case132,2019-05-14 16:43:45
Case133,2019-05-14 16:44:33
Case134,2019-05-14 16:48:31
Case135,2019-05-14 16:51:35
Case136,2019-05-14 16:52:11
Case137,2019-05-14 16:56:16
Case138,2019-05-14 17:08:08
Case139,2019-05-14 17:09:00
Case140,2019-05-14 17:12:36
Case141,2019-05-14 17:19:16
Case142,2019-05-14 17:25:06
Case143,2019-05-14 17:26:17
Case144,2019-05-14 17:30:26
Case145,2019-05-14 17:31:16
Case146,2019-05-14 17:44:07
Case147,2019-05-14 17:46:40
Case148,2019-05-14 17:47:12
Case149,2019-05-14 17:52:45
Case150,2019-05-14 17:57:12
Case151,2019-05-14 18:02:46
Case152,2019-05-14 18:03:04
Case153,2019-05-14 18:04:02
Case154,2019-05-14 18:04:47
Case155,2019-05-14 18:13:51
Case156,2019-05-14 18:14:02
Case157,2019-05-14 18:15:14
Case158,2019-05-14 18:23:08
Case159,2019-05-14 18:25:10
Case160,2019-05-14 18:27:33
Case161,2019-05-14 18:31:41
Case162,2019-05-14 18:33:00
Case163,2019-05-14 18:39:24
Case164,2019-05-14 18:55:17
Case165,2019-05-14 18:56:25
Case166,2019-05-14 19:08:41
Case167,2019-05-14 19:09:53
Case168,2019-05-14 19:11:23
Case169,2019-05-14 19:11:45
Case170,2019-05-14 19:12:54
Case171,2019-05-14 19:13:20
Case172,2019-05-14 19:15:47
Case173,2019-05-14 19:21:17
Case174,2019-05-14 19:25:13
Case175,2019-05-14 19:34:09
Case176,2019-05-14 19:40:17
Case177,2019-05-14 19:43:33
Case178,2019-05-14 19:53:37
Case179,2019-05-14 19:55:25
Case180,2019-05-14 19:55:41
Case181,2019-05-14 20:11:14
Case182,2019-05-14 20:13:43
Case183,2019-05-14 20:27:56
Case184,2019-05-14 20:30:19
Case185,2019-05-14 20:30:20
Case186,2019-05-14 20:30:36
Case187,2019-05-14 20:52:38
Case188,2019-05-14 20:55:20
Case189,2019-05-14 20:55:47
Case190,2019-05-14 21:07:05
Case191,2019-05-14 21:18:59
Case192,2019-05-14 21:26:25
Case193,2019-05-14 21:27:52
Case194,2019-05-14 21:39:06
Case195,2019-05-14 21:59:30
Case196,2019-05-14 21:59:55
Case197,2019-05-14 22:30:59
Case198,2019-05-14 22:31:10
Case199,2019-05-14 23:38:20
Case200,2019-05-15 00:37:12
Case201,2019-05-15 00:56:11
Case202,2019-05-15 01:22:22
Case203,2019-05-15 02:38:23
Case204,2019-05-15 02:39:13
Case205,2019-05-15 02:40:04
Case206,2019-05-15 02:53:47
Case207,2019-05-15 03:04:00
Case208,2019-05-15 03:26:52
Case209,2019-05-15 03:35:36
Case210,2019-05-15 03:38:28
Case211,2019-05-15 03:46:18
Case212,2019-05-15 03:53:45
Case213,2019-05-15 04:08:07
Case214,2019-05-15 04:15:40
Case215,2019-05-15 05:34:39
Case216,2019-05-15 05:44:42
Case217,2019-05-15 05:53:09
Case218,2019-05-15 06:19:21
Case219,2019-05-15 06:29:53
Case220,2019-05-15 07:26:41
Case221,2019-05-15 07:50:31
Case222,2019-05-15 07:57:00
Case223,2019-05-15 07:57:24
Case224,2019-05-15 07:57:47
Case225,2019-05-15 07:58:50
Case226,2019-05-15 08:28:14
Case227,2019-05-15 08:35:37
Case228,2019-05-15 08:38:29
Case229,2019-05-15 08:41:04
Case230,2019-05-15 08:41:34
Case231,2019-05-15 08:43:56
Case232,2019-05-15 08:45:12
Case233,2019-05-15 08:52:10
Case234,2019-05-15 08:52:46
Case235,2019-05-15 09:03:23
Case236,2019-05-15 09:05:29
Case237,2019-05-15 09:13:31
Case238,2019-05-15 09:14:16
Case239,2019-05-15 09:16:15
Case240,2019-05-15 09:19:08
Case241,2019-05-15 09:20:04
Case242,2019-05-15 09:21:16
Case243,2019-05-15 09:23:54
Case244,2019-05-15 09:28:40
