caseid,timestamp
Case1,2019-05-14 09:37:18
Case2,2019-05-14 09:37:25
Case3,2019-05-14 09:42:15
Case4,2019-05-14 09:42:22
Case5,2019-05-14 09:44:49
Case6,2019-05-14 09:49:25
Case7,2019-05-14 09:57:58
Case8,2019-05-14 10:04:08
Case9,2019-05-14 10:04:51
Case10,2019-05-14 10:12:23
Case11,2019-05-14 10:13:50
Case12,2019-05-14 10:17:27
Case13,2019-05-14 10:18:55
Case14,2019-05-14 10:26:24
Case15,2019-05-14 10:29:32
Case16,2019-05-14 10:33:12
Case17,2019-05-14 10:35:02
Case18,2019-05-14 10:36:24
Case19,2019-05-14 10:39:53
Case20,2019-05-14 10:52:52
Case21,2019-05-14 10:53:11
Case22,2019-05-14 10:53:51
Case23,2019-05-14 11:02:35
Case24,2019-05-14 11:05:48
Case25,2019-05-14 11:06:09
Case26,2019-05-14 11:06:59
Case27,2019-05-14 11:08:30
Case28,2019-05-14 11:09:50
Case29,2019-05-14 11:15:55
Case30,2019-05-14 11:22:34
Case31,2019-05-14 11:24:34
Case32,2019-05-14 11:24:57
Case33,2019-05-14 11:30:06
Case34,2019-05-14 11:32:17
Case35,2019-05-14 11:34:57
Case36,2019-05-14 11:39:40
Case37,2019-05-14 11:40:06
Case38,2019-05-14 11:41:50
Case39,2019-05-14 11:42:29
Case40,2019-05-14 11:44:57
Case41,2019-05-14 11:45:21
Case42,2019-05-14 11:45:44
Case43,2019-05-14 11:46:05
Case44,2019-05-14 11:47:09
Case45,2019-05-14 11:47:55
Case46,2019-05-14 11:48:36
Case47,2019-05-14 11:50:46
Case48,2019-05-14 11:52:52
Case49,2019-05-14 11:57:37
Case50,2019-05-14 12:01:30
Case51,2019-05-14 12:02:56
Case52,2019-05-14 12:07:36
Case53,2019-05-14 12:09:43
Case54,2019-05-14 12:12:07
Case55,2019-05-14 12:18:42
Case56,2019-05-14 12:21:04
Case57,2019-05-14 12:32:21
Case58,2019-05-14 12:43:07
Case59,2019-05-14 12:45:15
Case60,2019-05-14 12:48:45
Case61,2019-05-14 12:49:56
Case62,2019-05-14 12:50:23
Case63,2019-05-14 12:54:43
Case64,2019-05-14 12:58:28
Case65,2019-05-14 13:02:23
Case66,2019-05-14 13:05:20
Case67,2019-05-14 13:08:04
Case68,2019-05-14 13:10:41
Case69,2019-05-14 13:11:23
Case70,2019-05-14 13:13:52
Case71,2019-05-14 13:25:22
Case72,2019-05-14 13:30:53
Case73,2019-05-14 13:42:05
Case74,2019-05-14 13:43:24
Case75,2019-05-14 13:43:31
Case76,2019-05-14 13:43:37
Case77,2019-05-14 13:47:11
Case78,2019-05-14 13:51:43
Case79,2019-05-14 13:55:30
Case80,2019-05-14 13:59:11
Case81,2019-05-14 14:06:40
Case82,2019-05-14 14:09:04
Case83,2019-05-14 14:10:23
Case84,2019-05-14 14:22:07
Case85,2019-05-14 14:25:12
Case86,2019-05-14 14:30:08
Case87,2019-05-14 14:34:01
Case88,2019-05-14 14:34:36
Case89,2019-05-14 14:36:38
Case90,2019-05-14 14:43:48
Case91,2019-05-14 14:45:53
Case92,2019-05-14 14:47:33
Case93,2019-05-14 14:48:57
Case94,2019-05-14 14:54:42
Case95,2019-05-14 15:00:14
Case96,2019-05-14 15:03:23
Case97,2019-05-14 15:04:46
Case98,2019-05-14 15:04:52
Case99,2019-05-14 15:11:56
Case100,2019-05-14 15:12:23
Case101,2019-05-14 15:19:25
Case102,2019-05-14 15:24:57
Case103,2019-05-14 15:27:20
Case104,2019-05-14 15:34:36
Case105,2019-05-14 15:35:22
Case106,2019-05-14 15:45:50
Case107,2019-05-14 15:48:50
Case108,2019-05-14 15:49:02
Case109,2019-05-14 15:51:29
Case110,2019-05-14 15:55:51
Case111,2019-05-14 15:58:52
Case112,2019-05-14 16:02:53
Case113,2019-05-14 16:06:52
Case114,2019-05-14 16:11:01
Case115,2019-05-14 16:19:34
Case116,2019-05-14 16:20:20
Case117,2019-05-14 16:23:15
Case118,2019-05-14 16:25:42
Case119,2019-05-14 16:28:58
Case120,2019-05-14 16:33:21
Case121,2019-05-14 16:34:09
Case122,2019-05-14 16:36:04
Case123,2019-05-14 16:38:40
Case124,2019-05-14 16:40:50
Case125,2019-05-14 16:47:06
Case126,2019-05-14 16:51:56
Case127,2019-05-14 16:52:29
Case128,2019-05-14 16:55:58
Case129,2019-05-14 17:06:47
Case130,2019-05-14 17:14:46
Case131,2019-05-14 17:17:43
Case132,2019-05-14 17:20:33
Case133,2019-05-14 17:20:54
Case134,2019-05-14 17:21:25
Case135,2019-05-14 17:22:29
Case136,2019-05-14 17:24:01
Case137,2019-05-14 17:25:28
Case138,2019-05-14 17:26:05
Case139,2019-05-14 17:33:48
Case140,2019-05-14 17:36:22
Case141,2019-05-14 17:37:25
Case142,2019-05-14 17:37:41
Case143,2019-05-14 17:54:33
Case144,2019-05-14 17:54:50
Case145,2019-05-14 17:58:31
Case146,2019-05-14 17:59:44
Case147,2019-05-14 18:02:51
Case148,2019-05-14 18:07:01
Case149,2019-05-14 18:19:42
Case150,2019-05-14 18:21:15
Case151,2019-05-14 18:22:11
Case152,2019-05-14 18:22:55
Case153,2019-05-14 18:24:43
Case154,2019-05-14 18:25:11
Case155,2019-05-14 18:29:56
Case156,2019-05-14 18:31:28
Case157,2019-05-14 18:32:54
Case158,2019-05-14 18:40:09
Case159,2019-05-14 18:40:22
Case160,2019-05-14 18:42:10
Case161,2019-05-14 18:44:31
Case162,2019-05-14 18:50:25
Case163,2019-05-14 18:52:30
Case164,2019-05-14 18:53:53
Case165,2019-05-14 18:55:28
Case166,2019-05-14 19:00:43
Case167,2019-05-14 19:06:15
Case168,2019-05-14 19:06:16
Case169,2019-05-14 19:15:58
Case170,2019-05-14 19:20:14
Case171,2019-05-14 19:21:55
Case172,2019-05-14 19:22:20
Case173,2019-05-14 19:34:41
Case174,2019-05-14 19:34:43
Case175,2019-05-14 19:35:29
Case176,2019-05-14 19:47:28
Case177,2019-05-14 19:52:39
Case178,2019-05-14 20:01:13
Case179,2019-05-14 20:11:50
Case180,2019-05-14 20:12:30
Case181,2019-05-14 20:12:52
Case182,2019-05-14 20:25:05
Case183,2019-05-14 20:34:15
