caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,W_Completeren aanvraag,res_54df9468-c29d-42cb-9526-b73ac99e753a,Role 1,2012-02-13 20:40:53,290,1,0.0,2012-02-13 20:38:04
Case4,W_Afhandelen leads,res_164d37ee-bf3b-4bcd-9814-064362165ef8,Role 1,2012-02-13 21:18:57,291,1,0.0,2012-02-13 21:16:06
Case2,W_Completeren aanvraag,res_b7c742b9-10e9-48b8-ac2b-0831a110a4b1,Role 1,2012-02-13 21:22:42,292,1,0.0,2012-02-13 21:19:53
Case3,W_Afhandelen leads,res_b7c742b9-10e9-48b8-ac2b-0831a110a4b1,Role 1,2012-02-13 21:24:14,293,1,0.030303030303030304,2012-02-13 21:21:22
Case6,W_Afhandelen leads,res_8c21d148-3f97-4918-bb72-8c58a75c8e2d,Role 1,2012-02-13 21:38:23,294,1,0.0,2012-02-13 21:35:32
Case5,W_Afhandelen leads,res_8c21d148-3f97-4918-bb72-8c58a75c8e2d,Role 1,2012-02-13 21:40:48,295,2,0.030303030303030304,2012-02-13 21:37:59
Case1,W_Completeren aanvraag,res_164d37ee-bf3b-4bcd-9814-064362165ef8,Role 1,2012-02-13 21:53:12,293,1,0.0,2012-02-13 21:50:38
Case7,W_Afhandelen leads,res_50563359-878f-4142-98f5-6b3a417411b0,Role 1,2012-02-13 22:30:32,294,1,0.0,2012-02-13 22:27:41
Case4,W_Completeren aanvraag,res_50563359-878f-4142-98f5-6b3a417411b0,Role 1,2012-02-13 22:31:19,294,1,0.030303030303030304,2012-02-13 22:28:44
Case2,W_Completeren aanvraag,res_c0c86b24-5d61-4ee8-b7ac-89a0a8e96d95,Role 1,2012-02-13 22:34:09,294,1,0.0,2012-02-13 22:31:35
Case3,W_Completeren aanvraag,res_c0c86b24-5d61-4ee8-b7ac-89a0a8e96d95,Role 1,2012-02-13 22:36:39,294,2,0.030303030303030304,2012-02-13 22:34:06
Case8,W_Beoordelen fraude,res_4606bf7e-4cdf-4eab-823c-67f2a8a63c47,Role 6,2012-02-13 23:32:04,295,0,0.0,2012-02-13 23:29:12
Case12,W_Afhandelen leads,res_3e6b752d-607f-407d-8f75-4d84d4ba8293,Role 1,2012-02-13 23:41:57,296,1,0.0,2012-02-13 23:39:07
Case7,W_Completeren aanvraag,res_3e6b752d-607f-407d-8f75-4d84d4ba8293,Role 1,2012-02-13 23:42:02,296,1,0.030303030303030304,2012-02-13 23:39:28
Case1,W_Completeren aanvraag,res_d571e5ba-0860-4ab6-92f0-14559e602fe6,Role 1,2012-02-13 23:49:10,296,1,0.0,2012-02-13 23:46:45
Case9,W_Beoordelen fraude,res_4606bf7e-4cdf-4eab-823c-67f2a8a63c47,Role 6,2012-02-13 23:54:07,297,0,0.0,2012-02-13 23:51:15
Case10,W_Completeren aanvraag,res_5500c548-91cd-42a9-8578-3edcf39c1546,Role 1,2012-02-14 00:08:21,298,1,0.0,2012-02-14 00:05:30
Case11,W_Beoordelen fraude,res_4606bf7e-4cdf-4eab-823c-67f2a8a63c47,Role 6,2012-02-14 00:21:46,299,0,0.0,2012-02-14 00:18:56
Case3,W_Completeren aanvraag,res_3e6b752d-607f-407d-8f75-4d84d4ba8293,Role 1,2012-02-14 00:32:57,299,1,0.0,2012-02-14 00:30:31
