caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Beoordelen fraude,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 6,2012-02-13 20:41:24,290,0,0.0,2012-02-13 20:38:32
Case1,W_Afhandelen leads,res_c69f70dd-2934-4549-8fce-60645f6167b7,Role 1,2012-02-13 20:45:12,291,1,0.0,2012-02-13 20:42:21
Case3,W_Beoordelen fraude,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 6,2012-02-13 21:19:08,291,0,0.0,2012-02-13 21:16:16
Case5,W_Beoordelen fraude,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 6,2012-02-13 21:40:02,292,0,0.0,2012-02-13 21:37:10
Case2,W_Afhandelen leads,res_1ef2aa50-ade9-4160-af64-0299eb223f73,Role 1,2012-02-13 21:44:41,292,1,0.0,2012-02-13 21:42:11
Case4,W_Beoordelen fraude,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 6,2012-02-13 21:57:46,292,0,0.0,2012-02-13 21:54:54
Case6,W_Afhandelen leads,res_ac1acd85-a97c-4412-9b13-3c6cc6fda377,Role 1,2012-02-13 22:15:06,293,1,0.0,2012-02-13 22:12:15
Case3,W_Afhandelen leads,res_9a840bb1-6775-412b-8456-77da4058ab51,Role 1,2012-02-13 22:22:26,293,1,0.0,2012-02-13 22:19:56
Case7,W_Beoordelen fraude,res_0b6ed606-13af-466b-9c56-7492945f39ca,Role 6,2012-02-13 22:41:59,293,0,0.0,2012-02-13 22:39:07
Case5,W_Afhandelen leads,res_0b6ed606-13af-466b-9c56-7492945f39ca,Role 1,2012-02-13 22:43:19,294,1,0.0,2012-02-13 22:40:50
Case11,W_Beoordelen fraude,res_0b6ed606-13af-466b-9c56-7492945f39ca,Role 6,2012-02-13 22:43:32,294,1,1.0,2012-02-13 22:40:45
Case4,W_Afhandelen leads,res_f2068d78-fc7b-449b-86f1-ef031aa85959,Role 1,2012-02-13 23:01:03,294,1,0.0,2012-02-13 22:58:34
Case9,W_Afhandelen leads,res_febb139d-7ba9-49c2-89b5-1cf77e0b0211,Role 1,2012-02-13 23:10:45,294,1,0.0,2012-02-13 23:07:55
Case7,W_Afhandelen leads,res_c69f70dd-2934-4549-8fce-60645f6167b7,Role 1,2012-02-13 23:19:46,294,1,0.0,2012-02-13 23:17:17
Case8,W_Afhandelen leads,res_c589cbf5-8051-478e-98d9-1923ea9e8428,Role 1,2012-02-13 23:22:25,295,2,0.030303030303030304,2012-02-13 23:19:36
Case10,W_Completeren aanvraag,res_c589cbf5-8051-478e-98d9-1923ea9e8428,Role 1,2012-02-13 23:23:18,295,1,0.030303030303030304,2012-02-13 23:20:29
Case6,W_Completeren aanvraag,res_4ddd6925-19da-4c50-b52c-d8025ff3a5a2,Role 1,2012-02-13 23:27:32,295,1,0.0,2012-02-13 23:24:58
Case11,W_Afhandelen leads,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 1,2012-02-13 23:46:39,295,1,0.0,2012-02-13 23:44:21
Case14,W_Beoordelen fraude,res_5f35c1b7-9f80-490e-b2c6-dcde4a2fc1a3,Role 6,2012-02-13 23:47:56,296,0,0.0,2012-02-13 23:45:04
Case12,W_Completeren aanvraag,res_4ddd6925-19da-4c50-b52c-d8025ff3a5a2,Role 1,2012-02-13 23:51:15,296,1,0.0,2012-02-13 23:48:27
Case13,W_Completeren aanvraag,res_5292352d-4469-4b51-b332-c495f6a691d3,Role 1,2012-02-13 23:58:13,297,1,0.0,2012-02-13 23:55:25
Case5,W_Completeren aanvraag,res_133754e7-c515-4e69-ae72-713e31c2f129,Role 1,2012-02-14 00:14:49,297,1,0.0,2012-02-14 00:12:22
Case9,W_Completeren aanvraag,res_5292352d-4469-4b51-b332-c495f6a691d3,Role 1,2012-02-14 00:23:16,297,1,0.0,2012-02-14 00:20:40
Case8,W_Completeren aanvraag,res_9a635718-362d-4f3f-8a21-6946d8f17c11,Role 1,2012-02-14 00:33:58,297,1,0.0,2012-02-14 00:31:23
Case14,W_Afhandelen leads,res_ed32bc3d-09c3-40b3-a375-aaf5d5dfa941,Role 1,2012-02-14 00:51:24,297,1,0.0,2012-02-14 00:48:46
