caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case7,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-13 20:42:36,290,0,0.0,2012-02-13 20:39:44
Case6,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-13 20:44:16,291,1,1.0,2012-02-13 20:41:29
Case5,W_Completeren aanvraag,res_736ae064-033e-40b4-97ae-ff05138a312b,Role 1,2012-02-13 20:52:26,292,1,0.0,2012-02-13 20:49:37
Case4,W_Completeren aanvraag,res_736ae064-033e-40b4-97ae-ff05138a312b,Role 1,2012-02-13 20:53:11,293,2,0.030303030303030304,2012-02-13 20:50:23
Case2,W_Completeren aanvraag,res_85e0a311-9c98-4367-8690-7d8fa7f4479e,Role 1,2012-02-13 21:02:07,294,1,0.0,2012-02-13 20:59:18
Case3,W_Beoordelen fraude,res_f76cdad7-6fcd-41e5-9c84-bf632961d39a,Role 6,2012-02-13 21:14:20,295,0,0.0,2012-02-13 21:11:28
Case1,W_Completeren aanvraag,res_f76cdad7-6fcd-41e5-9c84-bf632961d39a,Role 1,2012-02-13 21:16:02,296,1,0.0,2012-02-13 21:13:13
Case7,W_Afhandelen leads,res_ca18deab-33c2-4788-98c0-e9c595378ebb,Role 1,2012-02-13 21:20:29,296,1,0.0,2012-02-13 21:17:58
Case8,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-13 21:43:03,296,0,0.0,2012-02-13 21:40:11
Case6,W_Afhandelen leads,res_559b9c91-6444-499a-b7dc-0c8a3b9028b8,Role 1,2012-02-13 21:47:24,296,1,0.0,2012-02-13 21:45:04
Case5,W_Completeren aanvraag,res_f76cdad7-6fcd-41e5-9c84-bf632961d39a,Role 1,2012-02-13 22:03:53,295,1,0.0,2012-02-13 22:01:19
Case4,W_Completeren aanvraag,res_f76cdad7-6fcd-41e5-9c84-bf632961d39a,Role 1,2012-02-13 22:05:34,295,2,0.030303030303030304,2012-02-13 22:03:03
Case10,W_Afhandelen leads,res_e7f5f288-7179-4d06-a4b9-9917f63ac55e,Role 1,2012-02-13 22:12:51,296,1,0.0,2012-02-13 22:10:00
Case3,W_Afhandelen leads,res_15a7943e-eaca-452a-97c2-c4cae083811c,Role 1,2012-02-13 22:17:40,295,1,0.0,2012-02-13 22:15:10
Case9,W_Completeren aanvraag,res_15a7943e-eaca-452a-97c2-c4cae083811c,Role 1,2012-02-13 22:18:12,296,1,0.030303030303030304,2012-02-13 22:15:23
Case11,W_Completeren aanvraag,res_7e14e383-761f-4fba-925b-31394269e349,Role 1,2012-02-13 22:29:00,296,1,0.0,2012-02-13 22:26:11
Case8,W_Afhandelen leads,res_15a7943e-eaca-452a-97c2-c4cae083811c,Role 1,2012-02-13 22:46:22,296,1,0.0,2012-02-13 22:43:53
Case13,W_Afhandelen leads,res_19175b8d-6d6b-4944-9872-a64f4f0656f4,Role 1,2012-02-13 22:58:18,296,1,0.0,2012-02-13 22:55:27
Case12,W_Completeren aanvraag,res_19175b8d-6d6b-4944-9872-a64f4f0656f4,Role 1,2012-02-13 23:00:22,297,1,0.030303030303030304,2012-02-13 22:57:33
Case14,W_Completeren aanvraag,res_f76cdad7-6fcd-41e5-9c84-bf632961d39a,Role 1,2012-02-13 23:07:15,297,1,0.0,2012-02-13 23:04:26
Case15,W_Afhandelen leads,res_e6562a6c-8be7-4dfe-abf8-3e1222c768ec,Role 1,2012-02-13 23:25:08,298,1,0.0,2012-02-13 23:22:18
Case11,W_Completeren aanvraag,res_15a7943e-eaca-452a-97c2-c4cae083811c,Role 1,2012-02-13 23:41:32,297,1,0.0,2012-02-13 23:38:59
Case2,W_Nabellen offertes,res_cb21aaca-d7a3-4532-a271-dd6a6a89effe,Role 1,2012-02-13 23:45:33,297,0,0.0,2012-02-13 23:43:06
Case1,W_Nabellen offertes,res_cb21aaca-d7a3-4532-a271-dd6a6a89effe,Role 1,2012-02-14 00:00:40,297,0,0.0,2012-02-13 23:58:14
Case16,W_Afhandelen leads,res_6c4fc4ee-3667-4ca6-95e3-8c58caceb23c,Role 1,2012-02-14 00:06:54,298,1,0.0,2012-02-14 00:04:02
Case12,W_Completeren aanvraag,res_60350a6a-8c59-482e-bd38-e2872b5f417a,Role 1,2012-02-14 00:12:56,297,1,0.0,2012-02-14 00:10:21
Case9,W_Nabellen offertes,res_5fd690bb-2c50-4567-a0f3-bcb98fb0dce3,Role 1,2012-02-14 01:02:19,297,0,0.0,2012-02-14 00:59:48
Case11,W_Completeren aanvraag,res_b2ff6e3f-06e4-4036-b492-56555216932c,Role 1,2012-02-14 01:38:19,297,1,0.0,2012-02-14 01:35:53
Case17,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 01:48:13,298,0,0.0,2012-02-14 01:45:23
Case18,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 01:49:48,299,1,1.0,2012-02-14 01:47:02
Case14,W_Nabellen offertes,res_4c10ce86-9171-433c-aba4-ed372d6af3f4,Role 1,2012-02-14 01:52:34,299,0,0.0,2012-02-14 01:50:04
Case19,W_Completeren aanvraag,res_b2ff6e3f-06e4-4036-b492-56555216932c,Role 1,2012-02-14 01:57:36,300,1,0.0,2012-02-14 01:54:46
Case20,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 02:17:10,301,0,0.0,2012-02-14 02:14:20
Case17,W_Afhandelen leads,res_39c52602-9867-4cbc-a257-a6da541388fa,Role 1,2012-02-14 02:20:11,301,1,0.0,2012-02-14 02:17:32
Case18,W_Afhandelen leads,res_60350a6a-8c59-482e-bd38-e2872b5f417a,Role 1,2012-02-14 02:26:57,300,1,0.0,2012-02-14 02:24:28
Case20,W_Afhandelen leads,res_71f124d6-bcff-47ff-819e-bfcdcdef7ad2,Role 1,2012-02-14 02:54:29,300,1,0.0,2012-02-14 02:51:51
Case25,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 02:59:08,301,0,0.0,2012-02-14 02:56:18
Case23,W_Completeren aanvraag,res_6c4fc4ee-3667-4ca6-95e3-8c58caceb23c,Role 1,2012-02-14 03:03:04,302,1,0.0,2012-02-14 03:00:14
Case22,W_Afhandelen leads,res_d24cdcbd-7379-41e4-9a67-8490982cb582,Role 1,2012-02-14 03:08:53,303,1,0.0,2012-02-14 03:06:02
Case24,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 03:32:06,303,0,0.0,2012-02-14 03:29:16
Case21,W_Afhandelen leads,res_d873d9ba-23de-4f2a-8f5c-fd327a8a54c5,Role 1,2012-02-14 03:36:22,304,1,0.0,2012-02-14 03:33:31
Case25,W_Afhandelen leads,res_d873d9ba-23de-4f2a-8f5c-fd327a8a54c5,Role 1,2012-02-14 03:36:27,304,2,0.030303030303030304,2012-02-14 03:33:49
Case26,W_Afhandelen leads,res_cb21aaca-d7a3-4532-a271-dd6a6a89effe,Role 1,2012-02-14 03:40:03,303,1,0.0,2012-02-14 03:37:12
Case18,W_Completeren aanvraag,res_60350a6a-8c59-482e-bd38-e2872b5f417a,Role 1,2012-02-14 03:50:34,303,1,0.0,2012-02-14 03:48:06
Case24,W_Afhandelen leads,res_4cfe0362-32df-4c07-9ebc-f7ea0dc49bac,Role 1,2012-02-14 04:09:25,303,1,0.0,2012-02-14 04:06:48
Case20,W_Completeren aanvraag,res_19175b8d-6d6b-4944-9872-a64f4f0656f4,Role 1,2012-02-14 04:18:11,303,1,0.0,2012-02-14 04:15:41
Case26,W_Completeren aanvraag,res_4c10ce86-9171-433c-aba4-ed372d6af3f4,Role 1,2012-02-14 04:38:36,303,1,0.0,2012-02-14 04:35:59
Case24,W_Completeren aanvraag,res_6c4fc4ee-3667-4ca6-95e3-8c58caceb23c,Role 1,2012-02-14 05:33:21,303,1,0.0,2012-02-14 05:30:52
Case18,W_Completeren aanvraag,res_86efc518-8a3d-449e-8b1e-c0cb99c063aa,Role 1,2012-02-14 06:21:01,303,1,0.0,2012-02-14 06:18:38
Case20,W_Completeren aanvraag,res_02bfa8cb-b2fe-4847-aac6-c9c6ce7c0aff,Role 1,2012-02-14 06:48:41,303,1,0.0,2012-02-14 06:46:20
Case11,W_Completeren aanvraag,res_85e0a311-9c98-4367-8690-7d8fa7f4479e,Role 1,2012-02-14 07:02:12,303,1,0.0,2012-02-14 06:59:53
Case24,W_Completeren aanvraag,res_e6562a6c-8be7-4dfe-abf8-3e1222c768ec,Role 1,2012-02-14 08:04:13,303,1,0.0,2012-02-14 08:01:53
Case27,W_Afhandelen leads,res_71f124d6-bcff-47ff-819e-bfcdcdef7ad2,Role 1,2012-02-14 09:14:21,304,1,0.0,2012-02-14 09:11:31
Case28,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 09:21:44,304,0,0.0,2012-02-14 09:18:53
Case30,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 09:46:03,305,0,0.0,2012-02-14 09:43:12
Case31,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 09:53:20,306,0,0.0,2012-02-14 09:50:29
Case28,W_Afhandelen leads,res_15a7943e-eaca-452a-97c2-c4cae083811c,Role 1,2012-02-14 09:59:00,306,1,0.0,2012-02-14 09:56:27
Case29,W_Completeren aanvraag,res_6c4fc4ee-3667-4ca6-95e3-8c58caceb23c,Role 1,2012-02-14 10:08:06,307,1,0.0,2012-02-14 10:05:18
Case18,W_Completeren aanvraag,res_6c4fc4ee-3667-4ca6-95e3-8c58caceb23c,Role 1,2012-02-14 10:09:04,307,2,0.030303030303030304,2012-02-14 10:06:48
Case26,W_Completeren aanvraag,res_19175b8d-6d6b-4944-9872-a64f4f0656f4,Role 1,2012-02-14 10:21:08,307,1,0.0,2012-02-14 10:18:42
Case30,W_Afhandelen leads,res_19175b8d-6d6b-4944-9872-a64f4f0656f4,Role 1,2012-02-14 10:23:20,307,1,0.030303030303030304,2012-02-14 10:20:47
Case32,W_Afhandelen leads,res_d2b7db83-609e-4c00-8e1e-c7703176d3e0,Role 1,2012-02-14 10:28:22,308,1,0.0,2012-02-14 10:25:32
Case31,W_Afhandelen leads,res_d2b7db83-609e-4c00-8e1e-c7703176d3e0,Role 1,2012-02-14 10:30:37,308,2,0.030303030303030304,2012-02-14 10:28:04
Case33,W_Completeren aanvraag,res_8e43f6c1-5481-4fe7-83f4-6b3936d5a113,Role 1,2012-02-14 10:46:00,308,1,0.0,2012-02-14 10:43:12
Case38,W_Completeren aanvraag,res_d24cdcbd-7379-41e4-9a67-8490982cb582,Role 1,2012-02-14 10:56:30,309,1,0.0,2012-02-14 10:53:42
Case39,W_Afhandelen leads,res_d24cdcbd-7379-41e4-9a67-8490982cb582,Role 1,2012-02-14 10:57:35,310,1,0.030303030303030304,2012-02-14 10:54:45
Case37,W_Completeren aanvraag,res_d24cdcbd-7379-41e4-9a67-8490982cb582,Role 1,2012-02-14 10:57:40,311,2,0.06060606060606061,2012-02-14 10:54:53
Case29,W_Completeren aanvraag,res_ffec76cd-aee9-46b4-b185-57aacc615ea2,Role 1,2012-02-14 11:04:21,310,1,0.0,2012-02-14 11:01:49
Case36,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 11:08:42,311,0,0.0,2012-02-14 11:05:51
Case34,W_Beoordelen fraude,res_296441ea-1a28-45a7-a187-274bdfc0ef94,Role 6,2012-02-14 11:12:47,312,0,0.0,2012-02-14 11:09:56
