caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Completeren aanvraag,res_6c8e746f-4990-4311-b5cd-185858dddaf7,Role 1,2012-02-13 21:17:04,290,1,0.0,2012-02-13 21:14:15
Case1,W_Completeren aanvraag,res_6c8e746f-4990-4311-b5cd-185858dddaf7,Role 1,2012-02-13 21:18:22,291,2,0.030303030303030304,2012-02-13 21:15:34
Case3,W_Beoordelen fraude,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 6,2012-02-13 21:32:25,292,0,0.0,2012-02-13 21:29:33
Case5,W_Completeren aanvraag,res_389807a1-39f8-4de7-ab68-bcd47121c521,Role 1,2012-02-13 21:40:17,293,1,0.0,2012-02-13 21:37:28
Case6,W_Completeren aanvraag,res_b036e4e1-b7a2-4807-9277-0a983ee2cfdb,Role 1,2012-02-13 21:52:57,294,1,0.0,2012-02-13 21:50:08
Case7,W_Beoordelen fraude,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 6,2012-02-13 22:24:47,295,0,0.0,2012-02-13 22:21:55
Case4,W_Beoordelen fraude,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 6,2012-02-13 22:24:54,296,1,1.0,2012-02-13 22:22:07
Case2,W_Completeren aanvraag,res_45b53d0e-f485-4ad2-8d9c-5629dab45958,Role 1,2012-02-13 22:28:27,296,1,0.0,2012-02-13 22:25:53
Case1,W_Completeren aanvraag,res_45b53d0e-f485-4ad2-8d9c-5629dab45958,Role 1,2012-02-13 22:30:40,296,2,0.030303030303030304,2012-02-13 22:28:09
Case3,W_Afhandelen leads,res_bc783d6c-c25c-4d66-910d-479377471dc2,Role 1,2012-02-13 22:35:43,296,1,0.0,2012-02-13 22:33:13
Case7,W_Afhandelen leads,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 1,2012-02-13 23:02:31,295,1,0.0,2012-02-13 23:00:02
Case10,W_Beoordelen fraude,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 6,2012-02-13 23:03:19,296,0,0.0,2012-02-13 23:00:27
Case9,W_Afhandelen leads,res_f076522f-d7b3-4d9f-bdff-5812e3e0c996,Role 1,2012-02-13 23:06:46,296,1,0.0,2012-02-13 23:03:55
Case4,W_Afhandelen leads,res_dc314005-53fc-429f-a2c6-aa86a6362865,Role 1,2012-02-13 23:28:02,296,1,0.0,2012-02-13 23:25:44
Case8,W_Completeren aanvraag,res_dc314005-53fc-429f-a2c6-aa86a6362865,Role 1,2012-02-13 23:29:20,297,1,0.030303030303030304,2012-02-13 23:26:31
Case12,W_Completeren aanvraag,res_f076522f-d7b3-4d9f-bdff-5812e3e0c996,Role 1,2012-02-13 23:56:33,297,1,0.0,2012-02-13 23:53:45
Case10,W_Afhandelen leads,res_260110fc-8800-4bfe-b8a1-0730d3a3232b,Role 1,2012-02-14 00:06:47,297,1,0.0,2012-02-14 00:04:09
Case13,W_Beoordelen fraude,res_01e5f093-ebce-4ac6-ad67-153300568fc7,Role 6,2012-02-14 00:18:09,297,0,0.0,2012-02-14 00:15:19
Case9,W_Completeren aanvraag,res_01e5f093-ebce-4ac6-ad67-153300568fc7,Role 1,2012-02-14 00:19:21,297,1,0.0,2012-02-14 00:16:45
Case5,W_Nabellen offertes,res_67e65efb-76ca-42fd-ae31-bfbfd34421db,Role 1,2012-02-14 00:23:12,297,0,0.0,2012-02-14 00:20:40
Case11,W_Completeren aanvraag,res_37e3ca02-6a7c-4a7f-90d5-f897cea6ed80,Role 1,2012-02-14 00:29:52,298,1,0.0,2012-02-14 00:27:01
Case6,W_Nabellen offertes,res_cbf0eabc-982a-4c61-9e1f-26c236862662,Role 1,2012-02-14 00:36:27,298,0,0.0,2012-02-14 00:33:56
Case13,W_Afhandelen leads,res_85a9f5ff-41db-4774-be77-d3717d1984fe,Role 1,2012-02-14 00:55:27,298,1,0.0,2012-02-14 00:52:48
Case12,W_Completeren aanvraag,res_c27638ad-22e2-4f10-a37e-90e1d908eeb6,Role 1,2012-02-14 01:09:10,298,1,0.0,2012-02-14 01:06:35
Case8,W_Nabellen offertes,res_2e8b01d0-9f3a-420e-9755-70681360cc7d,Role 1,2012-02-14 02:14:02,298,0,0.0,2012-02-14 02:11:32
Case13,W_Completeren aanvraag,res_0f2274e6-912e-49f4-aa10-ba9020acffc8,Role 1,2012-02-14 02:18:57,298,1,0.0,2012-02-14 02:16:25
Case15,W_Afhandelen leads,res_37e3ca02-6a7c-4a7f-90d5-f897cea6ed80,Role 1,2012-02-14 03:37:47,299,1,0.0,2012-02-14 03:34:56
Case14,W_Afhandelen leads,res_bf84e677-0d05-452d-aea2-d0c59fe18039,Role 1,2012-02-14 03:45:41,299,1,0.0,2012-02-14 03:42:50
Case9,W_Completeren aanvraag,res_01e5f093-ebce-4ac6-ad67-153300568fc7,Role 1,2012-02-14 03:50:22,298,1,0.0,2012-02-14 03:47:55
Case16,W_Completeren aanvraag,res_c5d3ae59-c4b3-4bbb-9711-1946e94c68bc,Role 1,2012-02-14 04:33:08,299,1,0.0,2012-02-14 04:30:18
Case12,W_Completeren aanvraag,res_6c8e746f-4990-4311-b5cd-185858dddaf7,Role 1,2012-02-14 04:40:51,299,1,0.0,2012-02-14 04:38:25
Case13,W_Completeren aanvraag,res_c103c674-06c1-425a-b59e-27951dad87d0,Role 1,2012-02-14 04:48:29,299,1,0.0,2012-02-14 04:46:05
