caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Completeren aanvraag,res_fd0680e7-4bf6-49a0-961c-0f65167b90a3,Role 1,2012-02-13 21:03:43,290,1,0.0,2012-02-13 21:00:54
Case3,W_Completeren aanvraag,res_e3b71f64-2dfc-41dc-b14f-b60a7cafbb55,Role 1,2012-02-13 21:11:36,291,1,0.0,2012-02-13 21:08:47
Case1,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-13 21:25:11,292,0,0.0,2012-02-13 21:22:19
Case4,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-13 21:53:32,293,0,0.0,2012-02-13 21:50:40
Case6,W_Completeren aanvraag,res_59f9f478-c132-44f2-9ead-164af137e390,Role 1,2012-02-13 22:20:09,294,1,0.0,2012-02-13 22:17:20
Case1,W_Afhandelen leads,res_742e580e-2177-446b-b7a6-1918dc00f5d7,Role 1,2012-02-13 22:28:29,295,1,0.0,2012-02-13 22:25:59
Case5,W_Beoordelen fraude,res_742e580e-2177-446b-b7a6-1918dc00f5d7,Role 6,2012-02-13 22:28:39,295,0,0.0,2012-02-13 22:25:47
Case8,W_Completeren aanvraag,res_75002305-48bb-4ab9-ba13-d21a6035a060,Role 1,2012-02-13 22:38:08,295,1,0.0,2012-02-13 22:35:19
Case9,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-13 22:46:54,296,0,0.0,2012-02-13 22:44:02
Case7,W_Completeren aanvraag,res_2235bd65-b548-483d-b425-f14f8e6d46d5,Role 1,2012-02-13 22:56:23,297,1,0.0,2012-02-13 22:53:34
Case4,W_Afhandelen leads,res_2235bd65-b548-483d-b425-f14f8e6d46d5,Role 1,2012-02-13 22:56:51,297,1,0.030303030303030304,2012-02-13 22:54:21
Case10,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-13 23:24:31,298,0,0.0,2012-02-13 23:21:39
Case5,W_Afhandelen leads,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 1,2012-02-13 23:31:57,298,1,0.0,2012-02-13 23:29:28
Case6,W_Completeren aanvraag,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 1,2012-02-13 23:32:36,298,1,0.030303030303030304,2012-02-13 23:30:04
Case2,W_Nabellen offertes,res_96734cf7-6ca3-4132-a723-9f41a2fad5f6,Role 1,2012-02-13 23:44:46,297,0,0.0,2012-02-13 23:42:19
Case7,W_Nabellen offertes,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 1,2012-02-13 23:49:42,297,0,0.0,2012-02-13 23:47:16
Case9,W_Afhandelen leads,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 1,2012-02-13 23:50:13,298,1,0.030303030303030304,2012-02-13 23:47:44
Case11,W_Beoordelen fraude,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 6,2012-02-13 23:50:29,298,0,0.0,2012-02-13 23:47:37
Case3,W_Nabellen offertes,res_2a855531-7488-421a-ad3e-bebf46f925b8,Role 1,2012-02-13 23:53:13,297,0,0.0,2012-02-13 23:50:47
Case12,W_Completeren aanvraag,res_e46a4015-2cd0-4028-a2a8-5be42816714e,Role 1,2012-02-14 00:26:10,298,1,0.0,2012-02-14 00:23:19
Case10,W_Afhandelen leads,res_e46a4015-2cd0-4028-a2a8-5be42816714e,Role 1,2012-02-14 00:28:01,298,1,0.030303030303030304,2012-02-14 00:25:22
Case4,W_Completeren aanvraag,res_e46a4015-2cd0-4028-a2a8-5be42816714e,Role 1,2012-02-14 00:28:27,298,2,0.06060606060606061,2012-02-14 00:25:59
Case14,W_Afhandelen leads,res_fd0680e7-4bf6-49a0-961c-0f65167b90a3,Role 1,2012-02-14 00:41:11,299,1,0.0,2012-02-14 00:38:19
Case13,W_Completeren aanvraag,res_742e580e-2177-446b-b7a6-1918dc00f5d7,Role 1,2012-02-14 00:47:20,300,1,0.0,2012-02-14 00:44:30
Case11,W_Afhandelen leads,res_e20c1d1e-8b30-4028-a739-c5065776051f,Role 1,2012-02-14 00:53:58,300,1,0.0,2012-02-14 00:51:20
Case8,W_Nabellen offertes,res_fb27831d-9a1b-4764-9f51-02a1bf2a0bdb,Role 1,2012-02-14 01:22:15,299,0,0.0,2012-02-14 01:19:44
Case14,W_Completeren aanvraag,res_e20c1d1e-8b30-4028-a739-c5065776051f,Role 1,2012-02-14 01:39:36,299,1,0.0,2012-02-14 01:36:57
Case10,W_Completeren aanvraag,res_ee714a2c-3834-4a32-9ce8-188a176c1838,Role 1,2012-02-14 01:44:06,299,1,0.0,2012-02-14 01:41:37
Case12,W_Nabellen offertes,res_c721b490-5c49-4e94-9956-289f1c31dea0,Role 1,2012-02-14 02:02:44,299,0,0.0,2012-02-14 02:00:08
Case15,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-14 03:04:33,300,0,0.0,2012-02-14 03:01:43
Case4,W_Completeren aanvraag,res_c721b490-5c49-4e94-9956-289f1c31dea0,Role 1,2012-02-14 03:11:06,300,1,0.0,2012-02-14 03:08:47
Case16,W_Afhandelen leads,res_708e105d-61d7-42d3-82da-bd549fcd80bb,Role 1,2012-02-14 03:17:55,301,1,0.0,2012-02-14 03:15:04
Case15,W_Afhandelen leads,res_2a855531-7488-421a-ad3e-bebf46f925b8,Role 1,2012-02-14 03:41:52,300,1,0.0,2012-02-14 03:39:14
Case10,W_Completeren aanvraag,res_fa561ccf-3036-4dd0-9302-db74ed5aa670,Role 1,2012-02-14 04:08:18,299,1,0.0,2012-02-14 04:05:56
Case17,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-14 04:48:55,300,0,0.0,2012-02-14 04:46:05
Case18,W_Afhandelen leads,res_50715430-161e-4c39-a1b9-96f1e4289c41,Role 1,2012-02-14 05:19:47,301,1,0.0,2012-02-14 05:16:56
Case17,W_Afhandelen leads,res_caac211e-f3d5-4fc0-952e-587376765bf9,Role 1,2012-02-14 05:26:12,301,1,0.0,2012-02-14 05:23:36
Case18,W_Completeren aanvraag,res_caac211e-f3d5-4fc0-952e-587376765bf9,Role 1,2012-02-14 06:18:14,301,1,0.0,2012-02-14 06:15:38
Case17,W_Completeren aanvraag,res_75002305-48bb-4ab9-ba13-d21a6035a060,Role 1,2012-02-14 06:49:54,301,1,0.0,2012-02-14 06:47:26
Case4,W_Completeren aanvraag,res_fa561ccf-3036-4dd0-9302-db74ed5aa670,Role 1,2012-02-14 07:40:24,301,1,0.0,2012-02-14 07:38:11
Case17,W_Completeren aanvraag,res_b0e3d666-7780-4d92-b54d-8bf826e46d25,Role 1,2012-02-14 09:20:08,301,1,0.0,2012-02-14 09:17:50
Case20,W_Completeren aanvraag,res_cdea92f5-f711-479d-8aa9-81e2ee81b118,Role 1,2012-02-14 09:42:26,302,1,0.0,2012-02-14 09:39:38
Case21,W_Beoordelen fraude,res_c721b490-5c49-4e94-9956-289f1c31dea0,Role 6,2012-02-14 10:02:08,303,0,0.0,2012-02-14 09:59:17
Case22,W_Completeren aanvraag,res_c721b490-5c49-4e94-9956-289f1c31dea0,Role 1,2012-02-14 10:04:03,304,1,0.0,2012-02-14 10:01:15
Case23,W_Afhandelen leads,res_b0e3d666-7780-4d92-b54d-8bf826e46d25,Role 1,2012-02-14 10:17:42,305,1,0.0,2012-02-14 10:14:52
Case19,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-14 10:36:47,305,0,0.0,2012-02-14 10:33:56
Case21,W_Afhandelen leads,res_fa561ccf-3036-4dd0-9302-db74ed5aa670,Role 1,2012-02-14 10:39:23,305,1,0.0,2012-02-14 10:36:51
Case20,W_Completeren aanvraag,res_fa561ccf-3036-4dd0-9302-db74ed5aa670,Role 1,2012-02-14 10:40:52,305,1,0.030303030303030304,2012-02-14 10:38:20
Case24,W_Afhandelen leads,res_cdea92f5-f711-479d-8aa9-81e2ee81b118,Role 1,2012-02-14 10:53:04,305,1,0.0,2012-02-14 10:50:14
Case30,W_Afhandelen leads,res_cdea92f5-f711-479d-8aa9-81e2ee81b118,Role 1,2012-02-14 10:53:34,306,2,0.030303030303030304,2012-02-14 10:50:46
Case26,W_Beoordelen fraude,res_d991351e-94ca-4a3c-94d7-23802c66e461,Role 6,2012-02-14 11:05:40,306,0,0.0,2012-02-14 11:02:49
Case19,W_Afhandelen leads,res_fd0680e7-4bf6-49a0-961c-0f65167b90a3,Role 1,2012-02-14 11:14:03,306,1,0.0,2012-02-14 11:11:31
Case27,W_Afhandelen leads,res_af44d3ef-4621-4e46-938a-de453c7b1b9a,Role 1,2012-02-14 11:19:18,307,1,0.0,2012-02-14 11:16:29
Case29,W_Completeren aanvraag,res_24823967-d7ec-47fe-b051-3d9cbb237265,Role 1,2012-02-14 11:24:51,308,2,0.030303030303030304,2012-02-14 11:22:05
Case25,W_Completeren aanvraag,res_24823967-d7ec-47fe-b051-3d9cbb237265,Role 1,2012-02-14 11:24:51,307,1,0.0,2012-02-14 11:22:03
Case28,W_Completeren aanvraag,res_af44d3ef-4621-4e46-938a-de453c7b1b9a,Role 1,2012-02-14 11:35:05,309,1,0.0,2012-02-14 11:32:18
Case26,W_Afhandelen leads,res_50715430-161e-4c39-a1b9-96f1e4289c41,Role 1,2012-02-14 11:42:55,309,1,0.0,2012-02-14 11:40:24
