caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Afhandelen leads,res_0e4c4360-8953-40b8-976f-e22b2cc1c543,Role 1,2012-02-13 20:45:45,290,1,0.0,2012-02-13 20:42:54
Case1,W_Beoordelen fraude,res_4d44e7e8-6d97-4f77-b785-a083dc913a2f,Role 6,2012-02-13 21:10:16,290,0,0.0,2012-02-13 21:07:24
Case3,W_Beoordelen fraude,res_4d44e7e8-6d97-4f77-b785-a083dc913a2f,Role 6,2012-02-13 21:27:17,291,0,0.0,2012-02-13 21:24:25
Case7,W_Beoordelen fraude,res_19689258-2737-4427-a724-6aa008a111d1,Role 6,2012-02-13 21:42:42,292,0,0.0,2012-02-13 21:39:50
Case5,W_Afhandelen leads,res_19689258-2737-4427-a724-6aa008a111d1,Role 1,2012-02-13 21:43:34,293,1,0.0,2012-02-13 21:40:43
Case8,W_Beoordelen fraude,res_4d44e7e8-6d97-4f77-b785-a083dc913a2f,Role 6,2012-02-13 22:02:34,294,0,0.0,2012-02-13 21:59:42
Case4,W_Completeren aanvraag,res_f3e6af66-6d65-4036-b4a2-84a41a8fb81b,Role 1,2012-02-13 22:07:50,295,1,0.0,2012-02-13 22:05:01
Case6,W_Afhandelen leads,res_b054ce3a-1fc6-428d-ae93-a9762bdc35ba,Role 1,2012-02-13 22:13:29,296,1,0.0,2012-02-13 22:10:38
Case1,W_Afhandelen leads,res_b054ce3a-1fc6-428d-ae93-a9762bdc35ba,Role 1,2012-02-13 22:13:33,296,2,0.030303030303030304,2012-02-13 22:11:03
Case3,W_Afhandelen leads,res_2ea5b32f-e5c2-4cba-986b-6d130e78f80e,Role 1,2012-02-13 22:30:35,295,1,0.0,2012-02-13 22:28:05
Case7,W_Afhandelen leads,res_6f8d33e0-02aa-46fc-9a8b-3fdfdc84bb59,Role 1,2012-02-13 22:46:00,294,1,0.0,2012-02-13 22:43:31
