caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_411926aa-3a3e-4d6c-a0b0-2729bb852f1d,Role 1,2016-05-18 22:38:14,43,0,2016-05-18 22:37:56
Case2,Traer informacion estudiante - banner,res_6ac24bed-a8e2-4c99-86d5-e1c0d5464488,Role 1,2016-05-18 23:08:28,44,0,2016-05-18 23:08:10
Case3,Traer informacion estudiante - banner,res_80a33b28-e607-4bc7-9490-9e85f66505a3,Role 1,2016-05-19 00:11:26,45,0,2016-05-19 00:10:56
Case4,Traer informacion estudiante - banner,res_7ccaedcd-e85c-42ca-9907-24f64d1d20c9,Role 1,2016-05-19 00:56:49,46,0,2016-05-19 00:56:20
Case1,Radicar Solicitud Homologacion,res_7ccaedcd-e85c-42ca-9907-24f64d1d20c9,Role 1,2016-05-19 00:57:48,45,0,2016-05-19 00:53:02
Case2,Radicar Solicitud Homologacion,res_f7783968-0321-4b52-8916-76fbd7ddd829,Role 1,2016-05-19 01:26:23,46,0,2016-05-19 01:21:36
Case5,Traer informacion estudiante - banner,res_7cbedc58-3cf7-4fb1-9040-5ecce4b2984b,Role 1,2016-05-19 03:45:10,47,0,2016-05-19 03:44:44
Case6,Traer informacion estudiante - banner,res_05442fe8-2739-4ee5-b214-1f8ed4133154,Role 1,2016-05-19 04:17:13,48,0,2016-05-19 04:16:47
Case7,Traer informacion estudiante - banner,res_a7fc0ed3-7bc8-415d-8d82-5ab4ea66f19e,Role 1,2016-05-19 05:07:16,49,0,2016-05-19 05:06:50
Case1,Cancelar Solicitud,res_b11d317e-aae2-4e25-802c-a7d5e9640fca,Role 2,2016-05-19 06:17:50,49,0,2016-05-19 06:15:41
Case2,Cancelar Solicitud,res_3a6ffe79-f47f-4b73-8484-25e81d18e7d6,Role 2,2016-05-19 06:41:49,49,0,2016-05-19 06:39:44
Case3,Radicar Solicitud Homologacion,res_6ce3d034-fc1c-4728-b9cd-b514a81b171a,Role 1,2016-05-19 07:50:38,49,0,2016-05-19 07:41:28
Case8,Traer informacion estudiante - banner,res_9efd533d-7eff-42de-b42b-c2ada7718c52,Role 1,2016-05-19 08:25:46,50,0,2016-05-19 08:25:22
Case4,Radicar Solicitud Homologacion,res_9efd533d-7eff-42de-b42b-c2ada7718c52,Role 1,2016-05-19 08:31:40,49,0,2016-05-19 08:22:40
Case9,Traer informacion estudiante - banner,res_dde7be97-02a2-4c0b-9f5a-7c94d9ad36f3,Role 1,2016-05-19 09:33:54,51,0,2016-05-19 09:33:31
Case5,Radicar Solicitud Homologacion,res_bc363300-797e-4114-aa34-64fa2a6afc3f,Role 1,2016-05-19 11:13:21,51,0,2016-05-19 11:04:56
Case6,Radicar Solicitud Homologacion,res_73fbd9bf-5ac9-4777-b54e-28ae380255e3,Role 1,2016-05-19 11:40:17,51,0,2016-05-19 11:31:55
Case7,Radicar Solicitud Homologacion,res_30d5deea-e17e-4150-a798-b46567b4d0c5,Role 1,2016-05-19 12:25:13,51,0,2016-05-19 12:16:57
Case10,Traer informacion estudiante - banner,res_178c6ee2-cb58-45b7-aa5b-d98a9c085fc1,Role 1,2016-05-19 13:53:01,52,0,2016-05-19 13:52:39
Case11,Traer informacion estudiante - banner,res_e9295669-b6eb-44ee-8dd8-32dbf4272bd5,Role 1,2016-05-19 14:57:16,53,0,2016-05-19 14:56:54
Case8,Radicar Solicitud Homologacion,res_fd7a64d7-012c-4fe5-bbad-5d568516ef54,Role 1,2016-05-19 15:39:05,53,0,2016-05-19 15:31:24
Case12,Traer informacion estudiante - banner,res_edec542c-28f5-4711-bc5a-205300ce7c5a,Role 1,2016-05-19 16:07:43,54,0,2016-05-19 16:07:21
Case9,Radicar Solicitud Homologacion,res_a390e1cd-30fe-43f1-bdef-2ef4759f374d,Role 1,2016-05-19 16:41:15,54,0,2016-05-19 16:33:40
Case13,Traer informacion estudiante - banner,res_42b8ca67-038a-4944-bb02-bccb03fdd41a,Role 1,2016-05-19 17:38:29,55,0,2016-05-19 17:38:06
Case14,Traer informacion estudiante - banner,res_17a3465d-a05d-40f4-906f-bea7e394ba33,Role 1,2016-05-19 18:05:07,56,0,2016-05-19 18:04:44
Case15,Traer informacion estudiante - banner,res_272600b9-1a70-4bae-9efe-59b7490b6876,Role 1,2016-05-19 19:24:22,57,0,2016-05-19 19:23:59
Case16,Traer informacion estudiante - banner,res_740da549-7436-46ae-aaf6-fccebf27a38c,Role 1,2016-05-19 19:56:44,58,0,2016-05-19 19:56:20
Case10,Radicar Solicitud Homologacion,res_f7783968-0321-4b52-8916-76fbd7ddd829,Role 1,2016-05-19 20:54:56,58,0,2016-05-19 20:47:54
Case17,Traer informacion estudiante - banner,res_bc5a623c-2683-42a2-9395-12af309acd82,Role 1,2016-05-19 21:15:01,59,0,2016-05-19 21:14:37
Case11,Radicar Solicitud Homologacion,res_9455207f-4168-4304-b105-020ef0864287,Role 1,2016-05-19 21:54:16,59,0,2016-05-19 21:47:18
Case18,Traer informacion estudiante - banner,res_05805556-d87b-44b1-b7c6-bc5351d232d4,Role 1,2016-05-19 22:39:08,60,0,2016-05-19 22:38:44
Case12,Radicar Solicitud Homologacion,res_42b8ca67-038a-4944-bb02-bccb03fdd41a,Role 1,2016-05-19 22:59:50,60,0,2016-05-19 22:52:56
Case19,Traer informacion estudiante - banner,res_4ec85aff-8040-4170-b847-e5886819ac0e,Role 1,2016-05-19 23:33:07,61,0,2016-05-19 23:32:42
Case3,Cancelar Solicitud,res_851fd581-bf5d-407d-a64e-87ca4cb3e73d,Role 2,2016-05-20 00:13:30,61,0,2016-05-20 00:10:07
Case13,Radicar Solicitud Homologacion,res_24c87bbc-89fb-4a61-84be-006eb85ce656,Role 1,2016-05-20 00:27:54,61,0,2016-05-20 00:18:57
Case4,Cancelar Solicitud,res_5f268bf6-5fee-4446-9ba7-bacd93de9587,Role 2,2016-05-20 00:36:20,61,0,2016-05-20 00:33:07
Case14,Radicar Solicitud Homologacion,res_9f6e6196-2b5c-4703-9b4c-56fa2796c51a,Role 1,2016-05-20 00:49:46,61,0,2016-05-20 00:40:51
Case15,Radicar Solicitud Homologacion,res_72f6b9f4-cbf8-49e4-8250-5436d24edf7a,Role 1,2016-05-20 02:04:05,61,0,2016-05-20 01:55:26
Case16,Radicar Solicitud Homologacion,res_19d7ea87-378b-41ca-acc8-a4b0f9bc1a88,Role 1,2016-05-20 02:31:45,61,0,2016-05-20 02:23:10
Case5,Cancelar Solicitud,res_7bc49a5c-acd8-4505-b0d8-d0738404f97f,Role 2,2016-05-20 02:51:13,61,0,2016-05-20 02:48:38
Case6,Cancelar Solicitud,res_30bdcab6-dc25-4b7d-bfde-ca6e8f41de18,Role 2,2016-05-20 03:06:14,61,0,2016-05-20 03:03:44
Case1,Notificacion estudiante cancelacion soli,res_cdb8ea55-314b-495d-81db-a5cddb1b45c7,Role 2,2016-05-20 03:28:53,61,0,2016-05-20 03:28:53
Case7,Cancelar Solicitud,res_2f3e7587-762b-4f94-b4e6-b62c8f93e521,Role 2,2016-05-20 03:39:15,60,0,2016-05-20 03:36:55
Case17,Radicar Solicitud Homologacion,res_2f3e7587-762b-4f94-b4e6-b62c8f93e521,Role 1,2016-05-20 03:45:09,60,0,2016-05-20 03:36:51
Case2,Notificacion estudiante cancelacion soli,res_7bc49a5c-acd8-4505-b0d8-d0738404f97f,Role 2,2016-05-20 03:46:18,60,0,2016-05-20 03:46:18
Case18,Radicar Solicitud Homologacion,res_9efd533d-7eff-42de-b42b-c2ada7718c52,Role 1,2016-05-20 05:04:25,59,0,2016-05-20 04:56:25
Case19,Radicar Solicitud Homologacion,res_01c2d894-0e87-4225-ac5e-6390ba118b68,Role 1,2016-05-20 05:53:46,59,0,2016-05-20 05:45:54
Case13,Cancelar Solicitud,res_3a6ffe79-f47f-4b73-8484-25e81d18e7d6,Role 2,2016-05-20 05:58:28,59,0,2016-05-20 05:55:51
Case14,Cancelar Solicitud,res_b11d317e-aae2-4e25-802c-a7d5e9640fca,Role 2,2016-05-20 06:14:26,59,0,2016-05-20 06:11:54
Case8,Cancelar Solicitud,res_1bcfc55c-70c6-4c72-ad8b-9cf1f3d5df6e,Role 2,2016-05-20 06:25:39,59,0,2016-05-20 06:23:56
Case9,Cancelar Solicitud,res_147b46a1-7cfe-435c-a6c1-7c70e0975484,Role 2,2016-05-20 07:02:52,59,0,2016-05-20 07:01:17
Case15,Cancelar Solicitud,res_3c10a86e-a59e-4471-807d-0daebd3ce83c,Role 2,2016-05-20 07:22:44,59,0,2016-05-20 07:20:28
