caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_b2b730cd-8258-40bf-8573-537801c3a5ae,Role 1,2016-05-18 22:09:00,43,0,2016-05-18 22:08:43
Case2,Traer informacion estudiante - banner,res_7c021166-342c-4ada-9892-3890b2fa9291,Role 1,2016-05-18 23:02:49,44,0,2016-05-18 23:02:31
Case1,Radicar Solicitud Homologacion,res_75685374-0cca-43b7-912f-ec57b75a745c,Role 1,2016-05-19 00:28:36,44,0,2016-05-19 00:23:48
Case3,Traer informacion estudiante - banner,res_a8750638-7d6a-48a9-acea-71c4434a1ad6,Role 1,2016-05-19 01:14:14,45,0,2016-05-19 01:13:46
Case2,Radicar Solicitud Homologacion,res_b3e40350-4d4e-4ef8-818a-d55d3bd0fa94,Role 1,2016-05-19 01:20:44,45,0,2016-05-19 01:15:57
Case4,Traer informacion estudiante - banner,res_7f2bd505-f95a-4e6d-ab07-ad9ee6f3bd1d,Role 1,2016-05-19 02:26:50,46,0,2016-05-19 02:26:23
Case5,Traer informacion estudiante - banner,res_051346b7-20af-4c32-ac2e-fed73f6c3af7,Role 1,2016-05-19 03:48:06,47,0,2016-05-19 03:47:40
Case6,Traer informacion estudiante - banner,res_42398fab-2d71-4026-878c-3406ace69b9b,Role 1,2016-05-19 04:47:29,48,0,2016-05-19 04:47:04
Case1,Cancelar Solicitud,res_e49a7996-43f8-4f98-b13e-45332ed2f876,Role 2,2016-05-19 05:57:07,48,0,2016-05-19 05:54:55
Case2,Cancelar Solicitud,res_2d9ab75e-907e-4532-844a-da2f6d9f7cc6,Role 2,2016-05-19 06:40:20,48,0,2016-05-19 06:38:14
Case3,Radicar Solicitud Homologacion,res_8c0def40-c8d4-4c17-8575-b8a1681fe8a9,Role 1,2016-05-19 08:53:08,48,0,2016-05-19 08:44:16
Case4,Radicar Solicitud Homologacion,res_4bc1e47a-85cd-4383-bd0c-2c9ece11da17,Role 1,2016-05-19 10:00:21,48,0,2016-05-19 09:51:43
Case5,Radicar Solicitud Homologacion,res_8a696c5a-9b5a-428c-a3cd-fc5325ab1948,Role 1,2016-05-19 11:16:16,48,0,2016-05-19 11:07:52
Case7,Traer informacion estudiante - banner,res_97e71c73-b431-449a-9d3b-4efa6f6e4348,Role 1,2016-05-19 11:23:19,49,0,2016-05-19 11:22:57
Case6,Radicar Solicitud Homologacion,res_c8e7f978-40bc-4028-a075-78a0b6690e86,Role 1,2016-05-19 12:10:26,49,0,2016-05-19 12:02:11
Case8,Traer informacion estudiante - banner,res_051346b7-20af-4c32-ac2e-fed73f6c3af7,Role 1,2016-05-19 13:05:00,50,0,2016-05-19 13:04:38
Case9,Traer informacion estudiante - banner,res_5a22274c-a8a4-43fc-a8fc-ec8e14970a47,Role 1,2016-05-19 14:37:23,51,0,2016-05-19 14:37:01
Case10,Traer informacion estudiante - banner,res_772e4d9e-ab63-406d-a35f-7c88c29dc5db,Role 1,2016-05-19 15:38:20,52,0,2016-05-19 15:37:58
Case11,Traer informacion estudiante - banner,res_edde5c53-823b-41ce-bafb-b426b26c7b8a,Role 1,2016-05-19 16:11:28,53,0,2016-05-19 16:11:06
Case12,Traer informacion estudiante - banner,res_5cc5833d-df7e-4db7-862f-0080173bf954,Role 1,2016-05-19 17:27:39,54,0,2016-05-19 17:27:17
Case13,Traer informacion estudiante - banner,res_064dd01b-3945-469f-aa6a-025900ade59e,Role 1,2016-05-19 18:06:26,55,0,2016-05-19 18:06:03
Case7,Radicar Solicitud Homologacion,res_48d2de66-4d52-4e2b-b3a7-559ead5f34fe,Role 1,2016-05-19 18:40:12,55,0,2016-05-19 18:33:00
Case14,Traer informacion estudiante - banner,res_edc8ec0a-10bc-4214-8399-0da792317425,Role 1,2016-05-19 19:02:55,56,0,2016-05-19 19:02:32
