caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_c229278f-fc9d-47c2-9b6a-a3942ea26af1,Role 1,2016-05-18 22:17:40,43,0,2016-05-18 22:17:22
Case2,Traer informacion estudiante - banner,res_01f824ba-542e-4c28-9481-e86a81624a17,Role 1,2016-05-18 23:25:00,44,0,2016-05-18 23:24:41
Case3,Traer informacion estudiante - banner,res_ddf619e6-dfe4-45ee-b3af-3eb5b0202642,Role 1,2016-05-19 00:34:44,45,0,2016-05-19 00:34:15
Case1,Radicar Solicitud Homologacion,res_ddf619e6-dfe4-45ee-b3af-3eb5b0202642,Role 1,2016-05-19 00:37:16,44,0,2016-05-19 00:32:28
Case4,Traer informacion estudiante - banner,res_3dc39bfb-0cb9-4118-becb-561f1f720195,Role 1,2016-05-19 01:28:29,46,0,2016-05-19 01:28:01
Case2,Radicar Solicitud Homologacion,res_f97165f8-a58f-489b-acff-ad6b1338bcf3,Role 1,2016-05-19 01:42:54,46,0,2016-05-19 01:38:08
Case1,Cancelar Solicitud,res_18ac44d2-41a3-43c2-bdd9-8a3c9aad257c,Role 2,2016-05-19 06:01:34,46,0,2016-05-19 05:59:21
Case2,Cancelar Solicitud,res_4c12b873-8f2c-45d3-bafa-15f09bcea463,Role 2,2016-05-19 06:58:21,46,0,2016-05-19 06:56:15
Case5,Traer informacion estudiante - banner,res_4c12b873-8f2c-45d3-bafa-15f09bcea463,Role 1,2016-05-19 06:58:30,47,0,2016-05-19 06:58:05
Case3,Radicar Solicitud Homologacion,res_b8faf8d8-eec2-4f12-93db-6ee4f7f5f9c4,Role 1,2016-05-19 08:14:45,47,0,2016-05-19 08:05:44
Case4,Radicar Solicitud Homologacion,res_f6bc9e07-7b36-4393-b8f5-de8de7d20a2e,Role 1,2016-05-19 09:02:15,47,0,2016-05-19 08:53:22
Case6,Traer informacion estudiante - banner,res_a4ba0c80-221d-4353-bf3f-4fce6336cda7,Role 1,2016-05-19 13:12:45,48,0,2016-05-19 13:12:24
Case5,Radicar Solicitud Homologacion,res_41d7b268-b06f-4ee8-bf11-fccc5344f81c,Role 1,2016-05-19 14:25:49,48,0,2016-05-19 14:18:16
Case7,Traer informacion estudiante - banner,res_9d6fdd14-8be4-4050-b575-186a9cd5a9e3,Role 1,2016-05-19 15:42:14,49,0,2016-05-19 15:41:53
Case8,Traer informacion estudiante - banner,res_fff55961-8071-4c67-ba65-17515e92c545,Role 1,2016-05-19 16:41:45,50,0,2016-05-19 16:41:24
Case9,Traer informacion estudiante - banner,res_3faa2ba3-cd61-4947-9d74-29b411756dc5,Role 1,2016-05-19 17:24:03,51,0,2016-05-19 17:23:41
Case10,Traer informacion estudiante - banner,res_37000640-5792-4058-8c9b-71caa9ea6c99,Role 1,2016-05-19 18:54:39,52,0,2016-05-19 18:54:17
Case11,Traer informacion estudiante - banner,res_9cb59967-c2b6-4a8f-8677-68ad810df455,Role 1,2016-05-19 19:00:11,53,0,2016-05-19 18:59:49
Case12,Traer informacion estudiante - banner,res_5c01f1fd-e239-4aac-93f2-083f96be4467,Role 1,2016-05-19 20:19:09,54,0,2016-05-19 20:18:46
Case6,Radicar Solicitud Homologacion,res_f97165f8-a58f-489b-acff-ad6b1338bcf3,Role 1,2016-05-19 20:34:24,54,0,2016-05-19 20:27:27
Case13,Traer informacion estudiante - banner,res_9d4a25f6-834c-4646-8f35-8c396873394b,Role 1,2016-05-19 22:32:59,55,0,2016-05-19 22:32:36
Case7,Radicar Solicitud Homologacion,res_4cc006ae-09d5-44d5-a4fd-0cf731f1c60d,Role 1,2016-05-19 22:58:41,55,0,2016-05-19 22:51:55
Case8,Radicar Solicitud Homologacion,res_720e3004-3514-455b-af72-9cc773513d4b,Role 1,2016-05-19 23:53:12,55,0,2016-05-19 23:46:27
