caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_5e75420c-7d45-4fcf-b3fc-f197dcf2b3ac,Role 1,2016-05-18 22:39:33,43,0,2016-05-18 22:39:15
Case2,Traer informacion estudiante - banner,res_ea67d6cd-2fb3-4806-85d0-4a4e1bf5ccc3,Role 1,2016-05-18 23:40:06,44,0,2016-05-18 23:39:47
Case3,Traer informacion estudiante - banner,res_dc843de3-6cda-44f3-9680-a5b2e44cf406,Role 1,2016-05-19 00:30:05,45,0,2016-05-19 00:29:36
Case1,Radicar Solicitud Homologacion,res_2be33b93-88c2-410a-867f-10a15d4211b8,Role 1,2016-05-19 00:59:07,45,0,2016-05-19 00:54:21
Case4,Traer informacion estudiante - banner,res_89c9a13e-fa10-49a4-ab9d-76b5595d5ad3,Role 1,2016-05-19 01:41:49,46,0,2016-05-19 01:41:21
Case2,Radicar Solicitud Homologacion,res_73f71153-b5cd-4bb7-b868-ea17ae76a5b1,Role 1,2016-05-19 01:57:59,46,0,2016-05-19 01:53:14
Case5,Traer informacion estudiante - banner,res_8516ff33-ef99-4a87-9b15-4f3d4c751fdb,Role 1,2016-05-19 02:24:29,47,0,2016-05-19 02:24:01
Case1,Cancelar Solicitud,res_6164364c-1c08-48b1-abc1-b4542175d219,Role 2,2016-05-19 06:23:22,47,0,2016-05-19 06:21:12
Case2,Cancelar Solicitud,res_ca4cca65-fdf1-4bd4-bbd1-87ac837b5454,Role 2,2016-05-19 07:13:23,47,0,2016-05-19 07:11:20
Case6,Traer informacion estudiante - banner,res_3a350197-ccd9-4f7e-9803-e5c503f7637e,Role 1,2016-05-19 07:25:01,48,0,2016-05-19 07:24:38
Case3,Radicar Solicitud Homologacion,res_d73608cf-8c73-411b-ab8a-dc2914cc7d3c,Role 1,2016-05-19 08:09:11,48,0,2016-05-19 08:00:07
Case4,Radicar Solicitud Homologacion,res_e1404730-a8ce-4110-ab01-1e79d11c989d,Role 1,2016-05-19 09:15:31,48,0,2016-05-19 09:06:42
Case5,Radicar Solicitud Homologacion,res_224702a4-e1d2-4143-a9e0-483fb2ee3cdc,Role 1,2016-05-19 09:52:58,48,0,2016-05-19 09:44:15
Case7,Traer informacion estudiante - banner,res_fe512741-01d4-47d9-b068-ac71620c369a,Role 1,2016-05-19 12:29:47,49,0,2016-05-19 12:29:26
Case8,Traer informacion estudiante - banner,res_3f1c6a37-d75b-40d5-8b22-7e690e711625,Role 1,2016-05-19 13:24:41,50,0,2016-05-19 13:24:20
