caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_157665ca-6719-4cb1-b1ea-7ec1ed18a8c0,Role 1,2016-05-18 22:52:49,43,0,2016-05-18 22:52:31
Case2,Traer informacion estudiante - banner,res_28a972b9-5a85-4242-a065-09e1bcda225a,Role 1,2016-05-18 23:18:14,44,0,2016-05-18 23:17:56
Case3,Traer informacion estudiante - banner,res_1ba14567-a9d3-4176-9a32-043a49a2e452,Role 1,2016-05-19 00:00:05,45,0,2016-05-18 23:59:46
Case4,Traer informacion estudiante - banner,res_3653b9e9-f09d-4de9-b2eb-863567eaf9ae,Role 1,2016-05-19 01:02:29,46,0,2016-05-19 01:02:00
Case1,Radicar Solicitud Homologacion,res_c04c6221-9558-42a4-a02c-dfcadaa65ad8,Role 1,2016-05-19 01:12:22,46,0,2016-05-19 01:07:37
Case2,Radicar Solicitud Homologacion,res_c488195e-d960-4680-bfb9-25af5349f6f5,Role 1,2016-05-19 01:36:08,46,0,2016-05-19 01:31:22
Case5,Traer informacion estudiante - banner,res_ad585fa0-69d1-44c0-b5cd-fb1ba88f1d69,Role 1,2016-05-19 01:59:48,47,0,2016-05-19 01:59:20
Case6,Traer informacion estudiante - banner,res_6e515d8c-c335-4a3c-bc1c-6ef475b00b70,Role 1,2016-05-19 04:37:47,48,0,2016-05-19 04:37:21
Case7,Traer informacion estudiante - banner,res_da943c7a-9c16-41df-a850-0e4047d3efd2,Role 1,2016-05-19 05:25:06,49,0,2016-05-19 05:24:41
Case8,Traer informacion estudiante - banner,res_676f595d-3763-49b1-851a-bab3c38960c7,Role 1,2016-05-19 06:20:15,50,0,2016-05-19 06:19:50
Case1,Cancelar Solicitud,res_6e6e44c5-a99e-41ec-93f4-0117f377a6e9,Role 2,2016-05-19 06:32:22,50,0,2016-05-19 06:30:15
Case2,Cancelar Solicitud,res_e571a36f-b0d9-4434-9389-7271a1b3f8c7,Role 2,2016-05-19 06:51:32,50,0,2016-05-19 06:49:29
Case9,Traer informacion estudiante - banner,res_0774df45-efa4-4194-8aa4-7f543400b9a0,Role 1,2016-05-19 07:22:40,51,0,2016-05-19 07:22:15
