caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_57c14b98-6962-4b89-9d52-78907bc1e33b,Role 1,2016-05-18 22:51:55,43,0,2016-05-18 22:51:37
Case2,Traer informacion estudiante - banner,res_8721c5ee-4cd0-4c9a-836c-b92830250e56,Role 1,2016-05-18 23:38:49,44,0,2016-05-18 23:38:30
Case3,Traer informacion estudiante - banner,res_a83ac60a-d8bf-444c-9edc-dc1090d0cb2c,Role 1,2016-05-19 00:50:46,45,0,2016-05-19 00:50:17
Case1,Radicar Solicitud Homologacion,res_7db5212b-c65a-4f0b-995a-38bc6377c8b4,Role 1,2016-05-19 01:11:28,45,0,2016-05-19 01:06:43
Case2,Radicar Solicitud Homologacion,res_b2a90695-c64e-469b-8564-a9f50d7ee22b,Role 1,2016-05-19 01:56:42,45,0,2016-05-19 01:51:57
Case4,Traer informacion estudiante - banner,res_d5f8fe40-5745-42e3-94e4-facea2e723ee,Role 1,2016-05-19 02:25:10,46,0,2016-05-19 02:24:43
Case5,Traer informacion estudiante - banner,res_40e9900a-a1a9-4f65-af26-60a8265f385b,Role 1,2016-05-19 03:24:01,47,0,2016-05-19 03:23:35
Case6,Traer informacion estudiante - banner,res_950252af-c297-4659-bb10-48f822533b2a,Role 1,2016-05-19 03:58:45,48,0,2016-05-19 03:58:19
Case7,Traer informacion estudiante - banner,res_f87fb4be-f2f9-4669-802b-d5a10232423d,Role 1,2016-05-19 05:48:03,49,0,2016-05-19 05:47:38
Case1,Cancelar Solicitud,res_83589286-09ea-4cb2-ab01-94efd54c7b94,Role 2,2016-05-19 06:35:40,49,0,2016-05-19 06:33:33
Case2,Cancelar Solicitud,res_4af43ff2-f952-44a5-b85d-04677c82c774,Role 2,2016-05-19 07:16:12,49,0,2016-05-19 07:14:12
Case3,Radicar Solicitud Homologacion,res_b05cf17b-eb6c-49e5-81bd-241b720559b2,Role 1,2016-05-19 08:29:47,49,0,2016-05-19 08:20:48
Case8,Traer informacion estudiante - banner,res_0c013cea-d095-4917-b7ed-862dd412de03,Role 1,2016-05-19 09:27:10,50,0,2016-05-19 09:26:47
Case4,Radicar Solicitud Homologacion,res_0c370e7f-7d50-408f-afdc-778f5fde2077,Role 1,2016-05-19 09:58:42,50,0,2016-05-19 09:50:03
Case5,Radicar Solicitud Homologacion,res_66f804b8-05d3-4fcc-905c-2e082d7b04dd,Role 1,2016-05-19 10:52:17,50,0,2016-05-19 10:43:47
Case6,Radicar Solicitud Homologacion,res_3f4db787-4388-43bb-94e5-6fafeb5f7cae,Role 1,2016-05-19 11:21:53,50,0,2016-05-19 11:13:27
Case9,Traer informacion estudiante - banner,res_959d2c63-7864-451e-a40c-62241ccc2a1c,Role 1,2016-05-19 12:13:56,51,0,2016-05-19 12:13:34
Case7,Radicar Solicitud Homologacion,res_b3b6242f-ea44-4d6e-a7e7-9839494e08b8,Role 1,2016-05-19 13:05:51,51,0,2016-05-19 12:57:44
Case10,Traer informacion estudiante - banner,res_8721c5ee-4cd0-4c9a-836c-b92830250e56,Role 1,2016-05-19 14:45:34,52,0,2016-05-19 14:45:12
Case11,Traer informacion estudiante - banner,res_8faebf02-1200-4006-861b-142f5c09c364,Role 1,2016-05-19 15:02:16,53,0,2016-05-19 15:01:54
Case8,Radicar Solicitud Homologacion,res_cfa2f098-c747-47ed-932c-179b21e2da82,Role 1,2016-05-19 16:39:24,53,0,2016-05-19 16:31:52
Case12,Traer informacion estudiante - banner,res_6a63c97a-6ae7-4727-93fe-ee6f8492c578,Role 1,2016-05-19 16:40:41,54,0,2016-05-19 16:40:19
Case13,Traer informacion estudiante - banner,res_40e9900a-a1a9-4f65-af26-60a8265f385b,Role 1,2016-05-19 16:59:20,55,0,2016-05-19 16:58:57
Case14,Traer informacion estudiante - banner,res_df243500-add0-41c4-afe6-c557e80ff3dc,Role 1,2016-05-19 18:40:03,56,0,2016-05-19 18:39:40
Case9,Radicar Solicitud Homologacion,res_3e8b0b82-6fd1-4b03-a496-9ec47421e407,Role 1,2016-05-19 19:20:54,56,0,2016-05-19 19:13:42
Case15,Radicar Solicitud Homologacion,res_543085eb-130b-42e1-a504-8f2bc89ddffb,Role 1,2016-05-19 20:14:06,57,0,2016-05-19 20:13:41
Case16,Traer informacion estudiante - banner,res_0db42b44-359d-44f5-b5fc-a2ebeca3585b,Role 1,2016-05-19 20:56:45,58,0,2016-05-19 20:56:21
Case10,Radicar Solicitud Homologacion,res_6903bba4-4627-43df-a34f-1eaae1c0b616,Role 1,2016-05-19 21:47:24,58,0,2016-05-19 21:40:27
Case11,Radicar Solicitud Homologacion,res_0dd841bf-0ccb-480a-9550-e41ee822f33b,Role 1,2016-05-19 21:59:16,58,0,2016-05-19 21:52:18
Case12,Radicar Solicitud Homologacion,res_25b110c4-6586-4c8c-bb6c-ddd125a50527,Role 1,2016-05-19 23:32:46,58,0,2016-05-19 23:25:54
Case17,Traer informacion estudiante - banner,res_8e4c004b-f92f-4ac7-a8a9-5951c0d4a350,Role 1,2016-05-19 23:44:46,59,0,2016-05-19 23:44:21
Case13,Radicar Solicitud Homologacion,res_8e4c004b-f92f-4ac7-a8a9-5951c0d4a350,Role 1,2016-05-19 23:46:42,58,0,2016-05-19 23:39:48
Case18,Traer informacion estudiante - banner,res_53b5564f-7015-4dd2-a862-eb7c0a7c35e1,Role 1,2016-05-20 00:45:17,60,0,2016-05-20 00:44:14
Case3,Cancelar Solicitud,res_0bc4f9e0-6341-4468-bcbc-81ee7e008631,Role 2,2016-05-20 00:52:27,60,0,2016-05-20 00:49:16
Case19,Traer informacion estudiante - banner,res_b2a90695-c64e-469b-8564-a9f50d7ee22b,Role 1,2016-05-20 01:10:18,61,0,2016-05-20 01:09:15
Case14,Radicar Solicitud Homologacion,res_8721c5ee-4cd0-4c9a-836c-b92830250e56,Role 1,2016-05-20 01:24:32,61,0,2016-05-20 01:15:47
Case4,Cancelar Solicitud,res_7081a79e-4b6b-4743-a363-b205b610c261,Role 2,2016-05-20 01:58:47,61,0,2016-05-20 01:55:56
Case5,Cancelar Solicitud,res_83589286-09ea-4cb2-ab01-94efd54c7b94,Role 2,2016-05-20 02:40:08,61,0,2016-05-20 02:37:30
Case6,Cancelar Solicitud,res_4a41761c-981a-48f3-93a8-4e33b283111a,Role 2,2016-05-20 02:57:43,61,0,2016-05-20 02:55:11
Case18,Radicar Solicitud Homologacion,res_c61996c8-fe96-41c2-825c-19ebc07aadad,Role 1,2016-05-20 03:26:16,61,0,2016-05-20 03:14:30
Case16,Radicar Solicitud Homologacion,res_c61996c8-fe96-41c2-825c-19ebc07aadad,Role 1,2016-05-20 03:30:32,61,1,2016-05-20 03:23:11
Case19,Radicar Solicitud Homologacion,res_b6218349-fd3d-4461-bb03-124b4e33b87b,Role 1,2016-05-20 03:49:04,61,0,2016-05-20 03:37:22
Case1,Notificacion estudiante cancelacion soli,res_7081a79e-4b6b-4743-a363-b205b610c261,Role 2,2016-05-20 03:56:15,61,0,2016-05-20 03:56:15
Case7,Cancelar Solicitud,res_0bc4f9e0-6341-4468-bcbc-81ee7e008631,Role 2,2016-05-20 04:19:43,60,0,2016-05-20 04:17:33
Case15,Cancelar Solicitud,res_a0012ffe-dd7d-4521-8250-664f0ea1480d,Role 2,2016-05-20 04:29:09,60,0,2016-05-20 04:24:50
Case2,Notificacion estudiante cancelacion soli,res_9fa97962-f5ce-40d1-b8ed-5dff54e82c53,Role 2,2016-05-20 04:30:08,60,0,2016-05-20 04:30:08
Case17,Radicar Solicitud Homologacion,res_97f0e175-4312-4357-84ea-0edd44f4dcbb,Role 1,2016-05-20 06:15:07,59,0,2016-05-20 06:07:28
Case18,Cancelar Solicitud,res_61394cef-ac39-474e-9ab5-f2e2f66a3880,Role 2,2016-05-20 06:27:08,59,0,2016-05-20 06:24:08
Case19,Cancelar Solicitud,res_83589286-09ea-4cb2-ab01-94efd54c7b94,Role 2,2016-05-20 06:46:59,59,0,2016-05-20 06:44:04
Case14,Cancelar Solicitud,res_83589286-09ea-4cb2-ab01-94efd54c7b94,Role 2,2016-05-20 06:48:30,59,1,2016-05-20 06:46:40
Case8,Cancelar Solicitud,res_a0012ffe-dd7d-4521-8250-664f0ea1480d,Role 2,2016-05-20 07:21:48,59,0,2016-05-20 07:20:15
Case16,Cancelar Solicitud,res_b0040b07-9fd9-4974-9418-4a71fbe5e237,Role 2,2016-05-20 08:42:30,59,0,2016-05-20 08:41:13
Case9,Cancelar Solicitud,res_45c9d582-40c4-4169-a76f-b7caa4dcc1be,Role 2,2016-05-20 09:23:30,59,0,2016-05-20 09:22:17
Case17,Validar solicitud,res_9fa97962-f5ce-40d1-b8ed-5dff54e82c53,Role 2,2016-05-20 11:14:36,59,0,2016-05-20 10:57:19
Case10,Cancelar Solicitud,res_b0040b07-9fd9-4974-9418-4a71fbe5e237,Role 2,2016-05-20 11:20:24,59,0,2016-05-20 11:19:28
Case11,Cancelar Solicitud,res_9fa97962-f5ce-40d1-b8ed-5dff54e82c53,Role 2,2016-05-20 11:21:24,59,0,2016-05-20 11:20:29
Case13,Cancelar Solicitud,res_238c0a77-d4e2-4435-8c6b-13da83302e2b,Role 2,2016-05-20 12:38:26,59,0,2016-05-20 12:37:43
Case12,Cancelar Solicitud,res_5674fe63-4e19-4538-9ce4-8bd35e9d8a84,Role 2,2016-05-20 12:43:58,59,0,2016-05-20 12:43:14
Case15,Notificacion estudiante cancelacion soli,res_7081a79e-4b6b-4743-a363-b205b610c261,Role 2,2016-05-20 12:44:51,59,0,2016-05-20 12:44:26
Case17,Recepcion de documentos,res_4781e90a-1edb-47b8-bed2-9494066e28d5,Role 2,2016-05-20 14:08:58,58,0,2016-05-20 14:07:43
Case20,Traer informacion estudiante - banner,res_0dd841bf-0ccb-480a-9550-e41ee822f33b,Role 1,2016-05-20 15:02:05,59,0,2016-05-20 15:01:19
Case17,Homologacion por grupo de cursos,res_ea22646a-1f43-4ac6-854d-119ff224a34e,Role 3,2016-05-20 15:51:01,59,1,2016-05-20 15:50:32
Case21,Traer informacion estudiante - banner,res_b05cf17b-eb6c-49e5-81bd-241b720559b2,Role 1,2016-05-20 16:01:40,60,0,2016-05-20 16:00:55
Case17,Cancelar curso,res_5ac65f6f-9043-4133-94da-c0db77d034b0,Role 1,2016-05-20 16:57:06,60,0,2016-05-20 16:56:43
Case22,Traer informacion estudiante - banner,res_489c1d85-f86b-49c1-8818-73cb4544a161,Role 1,2016-05-20 17:21:46,61,0,2016-05-20 17:21:01
Case20,Radicar Solicitud Homologacion,res_7ee175d8-fbb9-458e-9788-2efc2a6d46ea,Role 1,2016-05-20 17:41:19,61,0,2016-05-20 17:33:29
Case23,Traer informacion estudiante - banner,res_34c68b7b-7d37-4201-9297-8e6ba0c0d460,Role 1,2016-05-20 18:34:46,62,0,2016-05-20 18:34:01
Case21,Radicar Solicitud Homologacion,res_34c68b7b-7d37-4201-9297-8e6ba0c0d460,Role 1,2016-05-20 18:38:33,61,0,2016-05-20 18:30:53
