caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Traer informacion estudiante - banner,res_8830c74b-6cb7-46df-81f8-883afc7d16c0,Role 1,2016-05-18 22:54:45,43,0,2016-05-18 22:54:27
Case1,Radicar Solicitud Homologacion,res_d5d2a7e2-5438-42f0-93fe-d792397d934a,Role 1,2016-05-19 01:14:19,43,0,2016-05-19 01:09:33
Case2,Traer informacion estudiante - banner,res_c7f3711f-18bf-4551-b8f4-4776822653ed,Role 1,2016-05-19 02:55:47,44,0,2016-05-19 02:55:22
Case3,Traer informacion estudiante - banner,res_3e641cc2-cf7a-4f8e-bb41-72523c59ab31,Role 1,2016-05-19 03:41:16,45,0,2016-05-19 03:40:51
Case4,Traer informacion estudiante - banner,res_ac2e3c61-f28f-407d-828f-de4beb935f68,Role 1,2016-05-19 04:41:03,46,0,2016-05-19 04:40:38
Case5,Traer informacion estudiante - banner,res_10c6a41e-643d-4848-8f4c-257ea5416995,Role 1,2016-05-19 05:55:52,47,0,2016-05-19 05:55:28
Case6,Traer informacion estudiante - banner,res_58df6a63-4246-4695-8629-97de424c94b3,Role 1,2016-05-19 06:18:58,48,0,2016-05-19 06:18:34
Case1,Cancelar Solicitud,res_ce8c3c3e-f01e-44b0-a99b-a19892146a27,Role 2,2016-05-19 06:46:59,48,0,2016-05-19 06:44:54
Case7,Traer informacion estudiante - banner,res_e0610c20-afd8-456b-964c-a5614cde62e4,Role 1,2016-05-19 08:35:40,49,0,2016-05-19 08:35:17
Case8,Traer informacion estudiante - banner,res_776b3bf2-256a-4509-be1d-5acf8d6acc31,Role 1,2016-05-19 09:49:46,50,0,2016-05-19 09:49:23
Case2,Radicar Solicitud Homologacion,res_5f39ba13-f4df-41fe-ad1b-959dab922cb2,Role 1,2016-05-19 10:39:24,50,0,2016-05-19 10:31:01
Case3,Radicar Solicitud Homologacion,res_ac2bfcb0-ebf4-4410-a63f-79f08d357141,Role 1,2016-05-19 11:19:35,50,0,2016-05-19 11:11:18
Case4,Radicar Solicitud Homologacion,res_ac2bfcb0-ebf4-4410-a63f-79f08d357141,Role 1,2016-05-19 12:14:04,50,0,2016-05-19 12:05:56
Case5,Radicar Solicitud Homologacion,res_21abd3f6-0ede-4524-9986-7ca280f4f15e,Role 1,2016-05-19 13:23:35,50,0,2016-05-19 13:15:38
Case6,Radicar Solicitud Homologacion,res_cd9b9024-93dc-4725-8e5e-ab19ae4efb0f,Role 1,2016-05-19 13:41:37,50,0,2016-05-19 13:33:40
Case9,Traer informacion estudiante - banner,res_087ae4f5-9d7b-4199-8bdb-04434fe785b9,Role 1,2016-05-19 14:24:10,51,0,2016-05-19 14:23:48
Case7,Radicar Solicitud Homologacion,res_0d2b9bd0-057d-48f1-9137-f1d661ebe8f7,Role 1,2016-05-19 15:52:58,51,0,2016-05-19 15:45:21
Case10,Traer informacion estudiante - banner,res_0adc781c-708a-4d4d-a999-4c722be39796,Role 1,2016-05-19 16:40:39,52,0,2016-05-19 16:40:17
