caseid,timestamp
Case1,2011-06-20 19:20:18
Case2,2011-06-20 21:19:24
Case3,2011-06-20 22:15:36
Case4,2011-06-20 23:22:19
Case5,2011-06-21 00:00:29
Case6,2011-06-21 00:55:29
Case7,2011-06-21 02:25:48
Case8,2011-06-21 05:20:28
Case9,2011-06-21 08:08:55
Case10,2011-06-21 09:27:02
Case11,2011-06-21 11:13:50
Case12,2011-06-21 17:34:33
Case13,2011-06-21 19:13:40
Case14,2011-06-21 22:36:32
Case15,2011-06-22 03:35:13
Case16,2011-06-22 03:51:11
Case17,2011-06-22 07:14:51
Case18,2011-06-22 10:15:26
Case19,2011-06-22 11:22:04
Case20,2011-06-22 13:39:19
Case21,2011-06-22 14:38:24
Case22,2011-06-22 15:40:32
Case23,2011-06-22 16:41:39
Case24,2011-06-22 19:17:54
Case25,2011-06-22 21:43:05
Case26,2011-06-22 23:33:56
Case27,2011-06-23 00:33:24
Case28,2011-06-23 01:01:08
Case29,2011-06-23 03:34:32
Case30,2011-06-23 04:32:01
Case31,2011-06-23 10:31:02
Case32,2011-06-23 11:01:33
Case33,2011-06-23 14:28:04
Case34,2011-06-23 18:55:50
Case35,2011-06-23 23:11:11
Case36,2011-06-24 00:19:48
Case37,2011-06-24 00:50:07
Case38,2011-06-24 03:33:13
Case39,2011-06-24 04:18:58
Case40,2011-06-24 06:08:52
Case41,2011-06-24 08:34:09
Case42,2011-06-24 09:23:48
Case43,2011-06-24 12:48:39
Case44,2011-06-24 21:17:20
Case45,2011-06-24 22:08:23
Case46,2011-06-24 23:00:53
Case47,2011-06-25 02:36:45
Case48,2011-06-25 05:37:34
Case49,2011-06-25 05:56:32
Case50,2011-06-25 07:37:06
Case51,2011-06-25 08:44:47
Case52,2011-06-25 14:16:03
Case53,2011-06-25 21:31:34
Case54,2011-06-26 02:48:04
Case55,2011-06-26 05:05:55
Case56,2011-06-26 06:55:04
Case57,2011-06-26 09:17:34
Case58,2011-06-26 10:16:20
Case59,2011-06-26 10:48:53
Case60,2011-06-26 13:52:58
Case61,2011-06-26 15:07:03
Case62,2011-06-26 16:58:35
Case63,2011-06-26 21:06:06
Case64,2011-06-26 22:33:33
Case65,2011-06-27 01:37:03
Case66,2011-06-27 02:58:13
Case67,2011-06-27 07:46:00
Case68,2011-06-27 09:36:39
Case69,2011-06-27 09:46:04
Case70,2011-06-27 13:13:06
Case71,2011-06-27 13:45:56
Case72,2011-06-27 15:40:21
Case73,2011-06-27 18:16:20
Case74,2011-06-27 19:21:46
Case75,2011-06-27 21:06:11
Case76,2011-06-27 22:45:56
Case77,2011-06-28 01:32:43
Case78,2011-06-28 05:41:17
Case79,2011-06-28 10:03:11
Case80,2011-06-28 11:54:38
Case81,2011-06-28 13:07:56
Case82,2011-06-28 14:42:29
Case83,2011-06-28 17:44:29
Case84,2011-06-28 19:24:26
Case85,2011-06-28 20:19:52
Case86,2011-06-29 01:10:13
Case87,2011-06-29 01:57:03
Case88,2011-06-29 05:36:30
Case89,2011-06-29 06:14:32
Case90,2011-06-29 07:40:37
Case91,2011-06-29 09:02:14
Case92,2011-06-29 10:21:51
Case93,2011-06-29 13:10:05
Case94,2011-06-29 14:39:28
Case95,2011-06-29 17:48:17
Case96,2011-06-29 19:21:58
Case97,2011-06-29 19:52:32
Case98,2011-06-29 23:29:58
Case99,2011-06-30 00:11:47
Case100,2011-06-30 04:39:43
Case101,2011-06-30 04:49:21
