caseid,timestamp
Case1,2011-06-20 18:50:28
Case2,2011-06-20 20:18:30
Case3,2011-06-20 21:39:43
Case4,2011-06-20 21:49:27
Case5,2011-06-21 01:05:17
Case6,2011-06-21 02:08:39
Case7,2011-06-21 04:13:10
Case8,2011-06-21 05:29:56
Case9,2011-06-21 05:45:10
Case10,2011-06-21 07:40:34
Case11,2011-06-21 09:03:24
Case12,2011-06-21 10:24:58
Case13,2011-06-21 11:30:29
Case14,2011-06-21 13:16:16
Case15,2011-06-21 15:18:13
Case16,2011-06-21 16:43:48
Case17,2011-06-21 17:31:54
Case18,2011-06-21 18:43:41
Case19,2011-06-21 21:26:14
Case20,2011-06-22 01:36:39
Case21,2011-06-22 04:24:53
Case22,2011-06-22 05:21:03
Case23,2011-06-22 07:26:23
Case24,2011-06-22 08:53:39
Case25,2011-06-22 11:38:37
Case26,2011-06-22 12:15:08
Case27,2011-06-22 21:05:07
Case28,2011-06-22 22:05:01
Case29,2011-06-22 23:02:06
Case30,2011-06-22 23:56:52
Case31,2011-06-23 01:06:56
Case32,2011-06-23 03:14:51
Case33,2011-06-23 06:19:56
Case34,2011-06-23 10:08:14
Case35,2011-06-23 11:17:20
Case36,2011-06-23 11:58:51
Case37,2011-06-23 13:13:19
Case38,2011-06-23 15:44:37
Case39,2011-06-23 17:47:17
Case40,2011-06-23 21:37:53
Case41,2011-06-24 00:03:56
Case42,2011-06-24 00:56:52
Case43,2011-06-24 02:56:45
Case44,2011-06-24 05:02:39
Case45,2011-06-24 09:00:30
Case46,2011-06-24 11:22:43
Case47,2011-06-24 13:18:26
Case48,2011-06-24 18:35:37
Case49,2011-06-24 20:16:21
Case50,2011-06-24 22:04:30
Case51,2011-06-24 23:43:25
Case52,2011-06-25 00:53:42
Case53,2011-06-25 05:01:23
Case54,2011-06-25 06:08:19
Case55,2011-06-25 06:49:09
Case56,2011-06-25 09:14:04
Case57,2011-06-25 10:24:55
Case58,2011-06-25 10:58:30
Case59,2011-06-25 12:16:27
Case60,2011-06-25 13:50:09
Case61,2011-06-25 15:40:35
Case62,2011-06-25 16:18:30
Case63,2011-06-25 20:34:56
Case64,2011-06-25 22:59:02
Case65,2011-06-26 00:38:25
Case66,2011-06-26 02:52:40
Case67,2011-06-26 04:02:52
Case68,2011-06-26 07:23:57
Case69,2011-06-26 08:55:27
Case70,2011-06-26 13:15:41
Case71,2011-06-26 14:39:52
Case72,2011-06-26 15:23:48
Case73,2011-06-26 15:57:35
Case74,2011-06-26 21:05:13
Case75,2011-06-26 22:49:21
Case76,2011-06-26 23:57:43
Case77,2011-06-27 02:56:10
Case78,2011-06-27 04:14:49
Case79,2011-06-27 06:07:47
Case80,2011-06-27 07:04:43
Case81,2011-06-27 09:05:53
Case82,2011-06-27 10:51:23
Case83,2011-06-27 14:42:24
Case84,2011-06-27 20:26:15
Case85,2011-06-27 21:02:30
Case86,2011-06-27 22:52:47
Case87,2011-06-28 01:14:36
Case88,2011-06-28 02:09:24
Case89,2011-06-28 07:20:04
Case90,2011-06-28 09:54:46
Case91,2011-06-28 14:43:27
Case92,2011-06-28 19:41:46
Case93,2011-06-28 20:22:30
Case94,2011-06-28 21:09:50
Case95,2011-06-28 22:18:30
Case96,2011-06-29 00:03:44
Case97,2011-06-29 01:40:28
Case98,2011-06-29 01:46:18
Case99,2011-06-29 03:34:20
Case100,2011-06-29 04:23:58
Case101,2011-06-29 05:32:55
