caseid,timestamp
Case1,2011-06-20 19:00:36
Case2,2011-06-20 20:47:55
Case3,2011-06-20 23:27:53
Case4,2011-06-21 01:35:35
Case5,2011-06-21 02:20:30
Case6,2011-06-21 03:08:55
Case7,2011-06-21 05:55:40
Case8,2011-06-21 09:04:39
Case9,2011-06-21 13:04:57
Case10,2011-06-21 15:15:47
Case11,2011-06-21 18:07:20
Case12,2011-06-21 19:34:25
Case13,2011-06-21 21:33:17
Case14,2011-06-21 22:42:54
Case15,2011-06-21 22:48:06
Case16,2011-06-22 01:37:20
Case17,2011-06-22 04:30:48
Case18,2011-06-22 09:11:19
Case19,2011-06-22 10:28:31
Case20,2011-06-22 11:28:13
Case21,2011-06-22 11:53:48
Case22,2011-06-22 13:22:36
Case23,2011-06-22 14:37:27
Case24,2011-06-22 17:40:00
Case25,2011-06-22 18:48:39
Case26,2011-06-22 22:27:12
Case27,2011-06-23 03:09:28
Case28,2011-06-23 04:23:37
Case29,2011-06-23 07:31:25
Case30,2011-06-23 10:06:02
Case31,2011-06-23 10:49:37
Case32,2011-06-23 14:28:05
Case33,2011-06-23 15:28:14
Case34,2011-06-23 21:14:06
Case35,2011-06-23 22:55:17
Case36,2011-06-24 00:24:32
Case37,2011-06-24 07:36:51
Case38,2011-06-24 09:48:05
Case39,2011-06-24 14:22:06
Case40,2011-06-24 14:47:10
Case41,2011-06-24 16:35:52
Case42,2011-06-24 19:35:15
Case43,2011-06-24 20:15:49
Case44,2011-06-24 22:34:52
Case45,2011-06-25 00:42:07
Case46,2011-06-25 01:58:43
Case47,2011-06-25 03:38:33
Case48,2011-06-25 08:22:52
Case49,2011-06-25 09:26:40
Case50,2011-06-25 11:09:56
Case51,2011-06-25 12:58:37
Case52,2011-06-25 14:19:15
Case53,2011-06-25 17:39:01
Case54,2011-06-25 19:15:24
Case55,2011-06-25 20:11:59
Case56,2011-06-26 02:15:02
Case57,2011-06-26 02:45:10
Case58,2011-06-26 05:10:08
Case59,2011-06-26 06:43:35
Case60,2011-06-26 07:05:55
Case61,2011-06-26 08:09:54
Case62,2011-06-26 09:09:04
Case63,2011-06-26 11:27:28
Case64,2011-06-26 14:04:38
Case65,2011-06-26 15:28:22
Case66,2011-06-26 16:58:22
Case67,2011-06-26 19:01:39
Case68,2011-06-26 19:48:08
Case69,2011-06-26 22:07:14
Case70,2011-06-26 23:45:49
Case71,2011-06-27 02:53:56
Case72,2011-06-27 04:02:42
Case73,2011-06-27 04:45:26
Case74,2011-06-27 07:22:15
Case75,2011-06-27 08:37:35
Case76,2011-06-27 09:29:00
Case77,2011-06-27 09:45:46
Case78,2011-06-27 11:17:00
Case79,2011-06-27 12:15:56
Case80,2011-06-27 13:11:53
Case81,2011-06-27 14:11:46
Case82,2011-06-27 16:18:19
Case83,2011-06-27 19:24:40
Case84,2011-06-27 21:35:53
Case85,2011-06-27 22:44:13
Case86,2011-06-28 02:40:27
Case87,2011-06-28 07:35:29
Case88,2011-06-28 08:57:20
Case89,2011-06-28 10:51:15
Case90,2011-06-28 18:29:47
Case91,2011-06-28 19:40:11
Case92,2011-06-29 02:12:27
Case93,2011-06-29 04:24:04
Case94,2011-06-29 08:04:02
Case95,2011-06-29 15:40:43
Case96,2011-06-29 17:20:05
Case97,2011-06-29 19:37:31
Case98,2011-06-29 20:27:32
Case99,2011-06-29 22:40:44
Case100,2011-06-30 01:10:04
Case101,2011-06-30 04:23:45
