caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,Create Purchase Requisition,res_cbc50f7f-8d02-4171-9d6c-ae9c0e434dd8,Role 1,2011-06-20 19:28:27,41,0,0.0,2011-06-20 19:20:18
Case2,Create Purchase Requisition,res_a3bc1c4b-9e3f-4e36-98fb-8c0b39f6feab,Role 1,2011-06-20 21:27:28,42,0,0.0,2011-06-20 21:19:24
Case3,Create Purchase Requisition,res_10570c73-e147-45d9-b194-6e974c393dca,Role 1,2011-06-20 22:23:37,43,0,0.0,2011-06-20 22:15:36
Case4,Analyze Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-20 23:25:04,44,0,0.0,2011-06-20 23:22:19
Case5,Create Purchase Requisition,res_f7913e18-f9cd-4527-923f-e844f0bd43be,Role 1,2011-06-21 00:09:41,45,0,0.07142857142857142,2011-06-21 00:00:29
Case4,Amend Purchase Requisition,res_f7913e18-f9cd-4527-923f-e844f0bd43be,Role 1,2011-06-21 00:15:37,44,0,0.0,2011-06-20 23:56:43
Case6,Create Purchase Requisition,res_85e24739-3123-4106-95f7-8420e0d91b36,Role 1,2011-06-21 01:04:42,46,0,0.0,2011-06-21 00:55:29
Case6,Create Purchase Requisition,res_8edc6fae-630d-4a59-b7bc-5fd069401cae,Role 1,2011-06-21 02:17:58,46,0,0.0,2011-06-21 01:39:30
Case7,Create Purchase Requisition,res_91b6cecd-9369-4d54-8a1d-8168da430313,Role 1,2011-06-21 02:34:57,47,0,0.0,2011-06-21 02:25:48
Case8,Create Purchase Requisition,res_b1beb9be-29ff-4ddd-a5cd-43d6d3e11aac,Role 1,2011-06-21 05:29:32,48,0,0.0,2011-06-21 05:20:28
Case8,Create Purchase Requisition,res_ae405baf-0cf0-452d-b37b-dcbf2fd5e5d9,Role 1,2011-06-21 06:44:28,48,0,0.0,2011-06-21 06:05:02
Case9,Create Purchase Requisition,res_10570c73-e147-45d9-b194-6e974c393dca,Role 1,2011-06-21 08:17:46,49,1,0.07142857142857142,2011-06-21 08:08:55
Case8,Create Purchase Requisition,res_10570c73-e147-45d9-b194-6e974c393dca,Role 1,2011-06-21 08:29:27,48,0,0.0,2011-06-21 07:57:51
Case10,Create Purchase Requisition,res_cbc50f7f-8d02-4171-9d6c-ae9c0e434dd8,Role 1,2011-06-21 09:36:00,50,0,0.0,2011-06-21 09:27:02
Case11,Create Purchase Requisition,res_622477dd-c666-4f29-a0b9-7e49b7848cf4,Role 1,2011-06-21 11:22:46,51,0,0.0,2011-06-21 11:13:50
Case1,Analyze Purchase Requisition,res_3fd0c5b0-79c9-4b2b-8b8c-e7fa280add00,Role 3,2011-06-21 14:27:24,51,0,0.0,2011-06-21 14:22:38
Case1,Amend Purchase Requisition,res_10570c73-e147-45d9-b194-6e974c393dca,Role 1,2011-06-21 15:27:06,51,0,0.0,2011-06-21 15:08:52
Case2,Analyze Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-21 16:27:08,51,0,0.0,2011-06-21 16:22:22
Case3,Analyze Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-21 17:23:59,51,0,0.0,2011-06-21 17:19:13
Case2,Amend Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 1,2011-06-21 17:27:45,51,0,0.0,2011-06-21 17:09:44
Case12,Analyze Purchase Requisition,res_3fd0c5b0-79c9-4b2b-8b8c-e7fa280add00,Role 3,2011-06-21 17:35:32,52,0,0.3333333333333333,2011-06-21 17:34:33
Case3,Create Request for Quotation,res_3fd0c5b0-79c9-4b2b-8b8c-e7fa280add00,Role 3,2011-06-21 17:54:01,51,0,0.0,2011-06-21 17:33:57
Case13,Create Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 1,2011-06-21 19:22:29,53,0,0.0,2011-06-21 19:13:40
Case5,Analyze Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-21 19:25:07,53,0,0.0,2011-06-21 19:20:56
Case4,Analyze Purchase Requisition,res_ab41bf80-e8a0-4a97-8dda-e2c1d43e4c9a,Role 3,2011-06-21 19:29:06,53,0,0.0,2011-06-21 19:25:10
Case5,Create Request for Quotation,res_ab41bf80-e8a0-4a97-8dda-e2c1d43e4c9a,Role 3,2011-06-21 19:56:23,53,0,0.0,2011-06-21 19:35:05
Case4,Amend Purchase Requisition,res_cbc50f7f-8d02-4171-9d6c-ae9c0e434dd8,Role 1,2011-06-21 20:42:01,53,0,0.0,2011-06-21 20:26:18
Case7,Analyze Purchase Requisition,res_3fd0c5b0-79c9-4b2b-8b8c-e7fa280add00,Role 3,2011-06-21 21:48:37,53,0,0.0,2011-06-21 21:44:30
Case7,Create Request for Quotation,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-21 22:19:28,53,0,0.0,2011-06-21 21:57:59
Case14,Create Purchase Requisition,res_40584d16-3262-43aa-9257-be8d66c2d855,Role 1,2011-06-21 22:45:19,54,0,0.0,2011-06-21 22:36:32
Case12,Create Request for Quotation,res_ab41bf80-e8a0-4a97-8dda-e2c1d43e4c9a,Role 3,2011-06-21 23:32:59,54,0,0.0,2011-06-21 23:16:00
Case6,Analyze Purchase Requisition,res_cbb784ac-1882-4865-95fe-fbf3915f867f,Role 3,2011-06-22 03:25:04,54,0,0.0,2011-06-22 03:15:05
